Date,O,H,L,C,V
2020-07-01,17.71,17.71,14.65,14.65,26187
2020-07-02,14.65,15.74,14.65,15.26,5602
2020-07-03,15.41,15.41,15.28,15.38,13559
2020-07-06,15.5,18.16,15.41,15.55,33643
2020-07-07,15.55,16.29,15.55,15.74,15727
2020-07-08,15.74,15.76,15.44,15.5,8654
2020-07-09,15.5,15.62,15.5,15.55,3476
2020-07-10,18.5,18.5,15.25,15.59,1918
2020-07-13,16.0,16.33,15.76,15.91,20495
2020-07-14,16.1,16.1,15.68,15.73,2659
2020-07-15,16.08,16.67,16.08,16.55,28017
2020-07-16,18.0,18.0,14.0,17.01,880255
2020-07-17,18.0,18.0,16.65,16.84,38548
2020-07-20,16.84,20.0,16.84,17.25,187440
2020-07-21,17.5,17.9,17.21,17.32,1550942
2020-07-22,17.9,17.9,17.1,17.16,29477
2020-07-23,18.17,18.17,16.94,17.17,20777
2020-07-24,18.17,18.17,16.34,17.25,9380
2020-07-27,17.55,17.79,17.09,17.62,63121
2020-07-28,18.0,18.14,17.65,18.05,1725592
2020-07-29,18.5,18.5,17.9,17.96,24789
2020-07-30,18.13,18.69,17.96,18.13,664241
2020-07-31,18.13,18.4,18.0,18.18,16443
2020-08-03,18.55,19.0,17.95,18.07,381205
2020-08-04,18.66,18.66,17.48,17.76,91842
2020-08-05,18.0,21.4,17.03,17.91,47849
2020-08-06,18.47,18.47,18.01,18.12,35463
2020-08-07,18.3,18.5,18.06,18.12,46627
2020-08-10,18.42,18.5,18.06,18.24,67876
2020-08-11,18.5,18.5,18.18,18.2,5428984
2020-08-12,18.25,18.25,18.01,18.07,33023
2020-08-13,18.4,18.48,18.14,18.15,14520
2020-08-14,18.45,18.5,18.1,18.14,40088
2020-08-17,18.48,18.5,18.14,18.25,8898
2020-08-18,18.3,18.46,18.15,18.37,3528959
2020-08-19,18.5,18.5,18.3,18.35,19504
2020-08-20,18.3,18.5,18.15,18.26,29633
2020-08-21,18.48,18.48,18.11,18.24,23928
2020-08-24,18.5,18.5,18.05,18.11,53778
2020-08-25,18.45,18.45,18.0,18.04,33322
2020-08-26,18.38,18.38,18.04,18.09,15039
2020-08-27,18.45,18.49,18.1,18.2,34746
2020-08-28,18.2,18.37,17.77,18.08,260226
2020-08-31,18.48,18.49,17.95,17.99,653796
2020-09-01,18.15,18.15,17.85,17.91,184788
2020-09-02,18.3,18.49,17.65,18.02,11121
2020-09-03,18.43,18.45,17.65,18.36,571499
2020-09-04,18.01,18.2,17.9,18.11,120820
2020-09-07,18.11,18.44,18.05,18.1,114911
2020-09-08,18.44,18.9,18.06,18.54,877850
2020-09-09,18.44,18.5,18.2,18.35,507175
2020-09-10,18.44,18.5,18.0,18.3,1795195
2020-09-11,18.8,18.89,18.12,18.71,66545
2020-09-14,19.0,19.7,18.71,19.55,10217395
2020-09-15,20.0,20.47,19.44,19.8,3455543
2020-09-16,19.7,19.89,19.5,19.77,51573
2020-09-17,19.75,20.13,19.75,19.94,1046991
2020-09-18,20.78,20.78,19.94,20.06,7446214
2020-09-21,21.4,21.4,19.8,19.82,4693158
2020-09-22,19.82,20.3,19.43,19.95,294156
2020-09-23,20.98,20.98,19.75,19.88,2306373
2020-09-24,19.85,19.9,19.0,19.05,1095042
2020-09-25,19.78,19.78,19.06,19.7,170585
2020-09-28,20.5,20.5,19.54,19.79,163937
2020-09-29,20.75,20.8,19.76,19.85,203254
2020-09-30,19.85,20.1,19.7,20.0,84748
2020-10-01,20.5,20.98,19.95,20.2,157472
2020-10-05,20.9,20.97,20.2,20.87,274107
2020-10-06,22.0,22.0,20.69,21.01,350564
2020-10-07,21.2,21.22,20.8,21.12,140260
2020-10-08,21.42,22.27,21.42,21.76,707131
2020-10-09,22.2,22.45,21.65,21.93,1592487
2020-10-12,22.8,23.0,21.93,22.31,341965
2020-10-13,22.98,26.2,22.23,23.71,6417627
2020-10-14,24.25,24.25,22.22,22.39,1610196
2020-10-15,23.15,23.15,21.45,21.68,1117198
2020-10-16,22.2,22.48,21.35,21.64,407931
2020-10-19,22.0,22.4,21.0,21.48,561677
2020-10-20,21.74,21.99,21.0,21.74,233437
2020-10-21,21.99,22.1,21.5,21.66,979354
2020-10-22,21.99,21.99,21.4,21.55,409892
2020-10-23,21.73,21.77,21.5,21.62,1477245
2020-10-26,21.94,21.94,21.3,21.43,249260
2020-10-27,21.5,21.7,21.11,21.26,461455
2020-10-28,21.44,21.44,20.9,21.0,679426
2020-10-29,21.09,21.39,20.65,21.13,197419
2020-10-30,21.35,21.5,21.0,21.16,264714
2020-11-02,20.96,21.35,20.56,20.94,294584
2020-11-03,22.2,22.2,20.86,20.92,190983
2020-11-04,21.15,21.65,20.98,21.33,1398380
2020-11-05,21.6,22.4,21.48,21.59,402503
2020-11-06,21.9,21.9,21.4,21.66,273232
2020-11-09,22.83,22.83,21.75,22.05,858291
2020-11-10,22.05,22.45,21.01,21.21,5348287
2020-11-11,21.52,21.8,21.2,21.59,583031
2020-11-12,21.65,21.89,21.41,21.57,409196
2020-11-13,21.79,21.79,21.41,21.54,232053
2020-11-17,21.92,21.92,21.5,21.72,258662
2020-11-18,21.8,21.8,21.29,21.54,3892756
2020-11-19,21.54,21.95,21.3,21.36,712437
2020-11-20,22.05,22.05,21.35,21.52,2469419
2020-11-23,21.9,22.2,21.2,22.14,6444692
2020-11-24,22.27,22.59,22.16,22.19,370587
2020-11-25,22.6,22.75,21.9,22.03,557892
2020-11-26,22.2,22.2,21.7,22.02,287713
2020-11-27,22.09,22.19,21.81,22.0,4381192
2020-12-01,21.89,22.45,21.25,22.22,2524866
2020-12-02,22.28,22.5,22.0,22.33,486672
2020-12-03,23.23,23.23,22.26,22.36,308561
2020-12-04,22.4,22.75,22.26,22.44,209038
2020-12-07,22.88,22.88,22.38,22.65,230351
2020-12-08,22.75,22.95,22.07,22.84,368062
2020-12-09,22.73,23.06,22.5,22.9,349273
2020-12-10,23.0,23.0,22.7,22.93,124028
2020-12-11,23.13,23.15,22.75,22.81,244207
2020-12-14,23.0,23.0,22.72,22.85,168607
2020-12-15,23.02,23.03,22.7,22.88,150980
2020-12-16,23.07,23.09,22.86,23.04,191519
2020-12-17,23.11,23.14,22.85,23.06,204836
2020-12-18,23.22,23.75,23.15,23.47,289821
2020-12-21,22.95,23.93,22.44,23.01,607157
2020-12-22,23.99,24.0,22.6,23.83,483858
2020-12-23,24.1,24.5,23.84,24.36,574239
2020-12-24,24.89,24.89,24.05,24.23,644095
2020-12-28,24.23,24.52,24.2,24.32,460551
2020-12-29,24.5,24.63,24.35,24.47,288532
2020-12-30,24.89,24.89,24.41,24.59,579138
2020-12-31,24.89,25.0,24.4,24.54,1070563
2021-01-01,25.2,25.2,24.55,24.7,433350
2021-01-04,25.2,25.67,24.7,25.35,7090064
2021-01-05,25.35,26.0,25.1,25.95,732906
2021-01-06,26.0,26.27,25.4,25.63,1214454
2021-01-07,26.0,26.2,25.31,25.44,1100977
2021-01-08,26.07,26.55,25.4,26.43,1795251
2021-01-11,26.7,27.5,26.5,27.2,7520125
2021-01-12,27.1,27.49,26.93,27.15,1727273
2021-01-13,27.75,27.75,26.93,27.19,790750
2021-01-14,27.09,27.49,26.4,27.13,5598186
2021-01-15,27.25,27.4,26.5,26.8,1433680
2021-01-18,27.35,27.35,26.2,26.6,1131556
2021-01-19,27.12,27.12,26.2,26.26,969183
2021-01-20,26.48,27.2,26.1,26.92,619132
2021-01-21,27.3,27.3,26.5,26.67,465063
2021-01-22,26.77,27.0,26.51,26.78,897928
2021-01-25,27.0,27.09,26.19,26.28,1106758
2021-01-27,26.89,26.89,25.77,26.11,796153
2021-01-28,26.67,26.67,25.49,25.54,677655
2021-01-29,25.75,25.95,24.8,24.95,1181527
2021-02-01,25.4,25.4,24.52,25.03,3976564
