Date,Open,High,Low,Close,Volume
1995-01-02,1210.0,1250.0,1200.0,1206.2,80.0
1995-01-03,1180.0,1215.0,1180.0,1215.0,20.0
1995-01-04,1230.0,1230.0,1205.0,1210.0,60.0
1995-01-05,1185.0,1185.0,1170.0,1170.0,45.0
1995-01-06,1200.0,1200.0,1110.0,1170.0,45.0
1995-01-09,1155.0,1155.0,1145.0,1150.0,55.0
1995-01-10,1141.0,1141.0,1130.0,1130.0,130.0
1995-01-11,1105.0,1150.0,1105.0,1147.7,65.0
1995-01-12,1165.0,1165.0,1115.0,1135.0,265.0
1995-01-13,1150.0,1175.0,1150.0,1160.0,110.0
1995-01-16,1190.0,1200.0,1180.0,1186.5,160.0
1995-01-17,1190.0,1210.0,1180.0,1205.0,280.0
1995-01-18,1215.0,1215.0,1205.0,1205.0,215.0
1995-01-19,1200.0,1225.0,1200.0,1220.0,100.0
1995-01-20,1220.0,1220.0,1180.0,1189.5,195.0
1995-01-23,1180.0,1180.0,1145.0,1146.6,115.0
1995-01-24,1140.0,1150.0,1100.0,1143.5,380.0
1995-01-25,1135.0,1135.0,1090.0,1094.4,375.0
1995-01-27,1110.0,1150.0,1100.0,1125.0,170.0
1995-01-30,1125.0,1150.0,1100.0,1125.0,305.0
1995-01-31,1130.0,1140.0,1115.0,1121.7,160.0
1995-02-01,1140.0,1149.0,1101.0,1106.6,135.0
1995-02-02,1130.0,1130.0,1115.0,1130.0,45.0
1995-02-03,1120.0,1130.0,1120.0,1129.5,95.0
1995-02-06,1090.0,1100.0,1075.0,1078.35,375.0
1995-02-07,1080.0,1100.0,1060.0,1062.5,75.0
1995-02-08,1090.0,1090.0,1045.0,1053.35,85.0
1995-02-09,1045.0,1085.0,1039.0,1039.0,130.0
1995-02-10,1050.0,1055.0,1040.0,1040.0,85.0
1995-02-13,1040.0,1040.0,1020.0,1020.0,50.0
1995-02-14,1040.0,1040.0,965.0,965.5,100.0
1995-02-15,1001.0,1001.0,950.0,960.0,675.0
1995-02-16,965.0,965.0,951.0,958.7,50.0
1995-02-17,970.0,970.0,960.0,960.0,15.0
1995-02-20,945.0,970.0,940.0,940.0,35.0
1995-02-21,945.0,945.0,920.0,920.0,580.0
1995-02-22,950.0,955.0,940.0,944.1,95.0
1995-02-23,960.0,975.0,945.0,950.0,1350.0
1995-02-24,970.0,975.0,950.0,952.0,390.0
1995-02-28,970.0,975.0,956.0,965.0,180.0
1995-03-01,970.0,980.0,950.0,973.5,1060.0
1995-03-02,980.0,1010.0,975.0,987.5,325.0
1995-03-03,1000.0,1020.0,990.0,990.05,425.0
1995-03-06,1000.0,1020.0,1000.0,1018.0,385.0
1995-03-07,1040.0,1050.0,1021.0,1025.15,390.0
1995-03-08,1039.5,1064.0,1039.5,1051.85,815.0
1995-03-09,1090.0,1219.0,1090.0,1191.75,2515.0
1995-03-10,1225.0,1265.0,1150.0,1167.4,1660.0
1995-03-13,1100.0,1150.0,1100.0,1131.75,690.0
1995-03-14,1155.0,1155.0,1090.0,1104.45,900.0
1995-03-15,119.75,121.95,112.0,115.75,5850.0
1995-03-16,110.0,117.0,110.0,114.75,1650.0
1995-03-20,115.0,115.0,110.0,110.0,950.0
1995-03-21,107.5,109.5,100.0,104.0,1100.0
1995-03-22,105.0,110.0,105.0,108.5,400.0
1995-03-23,108.0,110.0,105.0,105.95,3050.0
1995-03-24,110.0,110.0,101.0,106.5,2150.0
1995-03-27,110.0,110.0,103.1,105.0,3050.0
1995-03-28,108.0,108.0,106.0,106.0,2900.0
1995-03-29,107.0,107.5,106.5,107.5,2750.0
1995-03-30,108.0,109.0,107.0,108.4,1000.0
