Date,O,H,L,C,V
2019-10-30,33.0,33.0,33.0,33.0,1
2019-11-04,33.0,33.0,33.0,33.0,91
2019-11-05,27.5,33.0,27.5,33.0,94
2019-11-06,32.3,32.5,30.0,30.5,255
2019-11-07,30.7,31.5,30.65,30.8,85
2019-11-08,30.8,30.8,30.8,30.8,49
2019-11-11,30.8,31.1,30.8,31.1,36
2019-11-13,32.0,32.0,30.9,30.9,3
2019-11-14,32.5,32.5,32.5,32.5,5
2019-11-15,32.0,32.0,30.9,30.95,13
2019-11-18,31.0,33.0,30.85,33.0,79
2019-11-19,33.0,33.0,31.45,31.45,52
2019-11-20,31.5,31.6,31.5,31.55,120
2019-11-21,31.6,31.6,31.6,31.6,10
2019-11-22,31.05,31.4,31.05,31.4,116
2019-11-26,31.4,32.0,31.4,32.0,324
2019-11-27,31.75,31.75,31.7,31.75,76
2019-11-28,31.85,31.95,31.85,31.95,52
2019-11-29,32.0,32.5,32.0,32.35,50
2019-12-02,32.05,32.05,31.6,31.85,4
2019-12-03,31.7,31.7,31.4,31.45,54
2019-12-04,31.6,32.05,31.6,31.8,88
2019-12-05,31.95,31.95,31.5,31.6,5
2019-12-10,31.4,31.4,31.0,31.0,3
2019-12-11,31.25,31.25,31.15,31.15,2
2019-12-12,31.65,31.65,31.65,31.65,1
2019-12-13,31.85,31.9,31.8,31.8,33
2019-12-16,32.1,32.1,31.85,31.85,2
2019-12-17,31.95,31.95,31.95,31.95,1
2019-12-18,31.95,32.0,31.95,32.0,25
2019-12-19,32.25,32.25,32.1,32.1,25
2019-12-20,32.4,32.4,32.2,32.2,16
2019-12-24,32.4,32.4,32.4,32.4,1
2019-12-26,32.35,32.35,32.35,32.35,2
2019-12-27,32.35,32.5,32.35,32.35,17
2019-12-30,32.4,32.4,32.4,32.4,1
2019-12-31,32.3,32.3,32.3,32.3,1
2020-01-01,32.15,32.15,32.15,32.15,1
2020-01-02,32.3,32.3,32.3,32.3,300
2020-01-03,31.85,31.85,31.85,31.85,1
2020-01-06,31.65,31.65,31.1,31.15,6
2020-01-07,31.75,31.75,31.5,31.5,18
2020-01-08,31.0,31.0,30.95,30.95,341
2020-01-09,31.75,31.75,31.75,31.75,1
2020-01-10,31.85,31.85,31.85,31.85,1
2020-01-13,31.25,32.9,31.0,32.9,308
2020-01-14,32.1,32.1,31.9,31.9,3
2020-01-15,31.9,31.9,31.55,31.55,103
2020-01-16,32.0,32.0,31.75,31.75,2
2020-01-17,31.75,31.75,31.65,31.65,2
2020-01-20,31.25,31.25,31.0,31.15,18
2020-01-21,31.0,31.0,31.0,31.0,10
2020-01-22,30.85,30.85,30.5,30.5,2
2020-01-23,30.85,30.85,30.85,30.85,1
2020-01-24,31.15,31.15,31.15,31.15,1
2020-01-27,31.15,31.15,30.9,30.9,5
2020-01-28,30.6,30.6,30.6,30.6,1
2020-01-29,30.8,30.8,30.8,30.8,1
2020-01-30,30.7,30.7,30.7,30.7,1
2020-01-31,32.5,32.5,30.45,30.65,4
2020-02-03,30.05,30.05,30.05,30.05,1
2020-02-04,30.5,30.5,30.5,30.5,5
2020-02-05,30.9,30.9,30.8,30.8,2
