Date,O,H,L,C,V
2016-06-23,117.23,117.23,117.23,117.23,34
2016-07-08,130.0,130.0,130.0,130.0,34
2016-07-11,130.0,130.0,119.0,128.58,39
2016-07-14,170.0,170.0,130.0,150.0,78
2016-07-15,170.0,170.0,130.0,169.97,173
2016-07-29,131.09,172.0,131.09,140.02,97
2016-08-01,141.26,141.26,141.26,141.26,34
2016-08-02,165.0,165.0,164.0,164.0,12
2016-08-04,128.35,128.35,128.35,128.35,2
2016-08-05,135.01,135.01,135.01,135.01,1
2016-08-12,135.01,135.01,135.01,135.01,2
2016-08-16,135.01,135.01,135.01,135.01,5
2016-08-17,135.02,135.02,135.02,135.02,5
2016-08-18,135.05,135.05,135.05,135.05,5
2016-08-19,137.0,137.0,137.0,137.0,2
2016-08-22,136.5,136.5,136.5,136.5,5
2016-08-24,140.0,140.0,140.0,140.0,10
2016-08-31,136.25,136.25,136.25,136.25,10
2016-09-01,123.0,123.0,123.0,123.0,34
2016-09-02,180.0,180.0,141.01,142.03,638
2016-09-06,140.2,140.2,135.01,136.1,69
2016-09-07,136.5,137.05,136.5,137.05,89
2016-09-08,152.1,174.0,152.1,174.0,285
2016-09-09,174.0,174.0,174.0,174.0,5
2016-09-14,142.06,172.99,142.06,143.51,26
2016-09-15,145.0,150.95,145.0,150.85,49
2016-09-16,179.9,179.9,144.41,150.0,33
2016-09-20,150.0,150.0,150.0,150.0,57
2016-09-21,149.0,174.92,149.0,173.93,115
2016-09-22,173.93,173.93,173.93,173.93,47
2016-09-27,179.8,179.8,179.8,179.8,15
2016-09-28,151.11,151.11,151.11,151.11,100
2016-09-29,151.0,153.5,151.0,153.25,105
2016-10-03,160.5,175.0,160.5,169.67,323
2016-10-04,151.53,179.99,151.52,155.98,303
2016-10-05,157.0,173.1,157.0,159.05,148
2016-10-13,159.05,159.05,159.05,159.05,34
2016-10-17,152.15,179.6,136.51,150.49,1161
2016-10-24,164.0,164.0,160.01,162.0,20
2016-10-25,160.0,160.0,160.0,160.0,5
2016-11-01,160.0,160.0,160.0,160.0,1
2016-11-02,160.0,160.0,160.0,160.0,30
2016-11-10,179.9,179.9,140.0,177.99,7
2016-11-15,156.0,156.0,156.0,156.0,220
2016-11-17,181.9,181.9,181.9,181.9,30
2016-11-21,148.0,181.89,146.0,146.0,88
2016-11-25,184.99,184.99,150.0,151.0,32
2016-11-29,151.0,151.0,146.0,147.05,510
2016-12-07,146.21,178.01,146.21,164.0,546
2016-12-08,172.0,175.0,152.06,164.9,303
2016-12-12,151.55,151.65,151.55,151.65,4
2016-12-13,147.66,169.07,147.66,152.99,305
2016-12-14,162.0,163.0,151.5,152.0,768
2016-12-23,161.5,161.5,150.5,152.0,500
2016-12-26,162.0,162.0,147.2,147.2,6
2016-12-29,162.0,162.0,159.7,159.7,30
2016-12-30,164.0,169.95,150.08,151.12,231
2017-01-02,164.75,164.75,147.29,153.98,44
2017-01-04,162.94,162.94,161.99,161.99,10
2017-01-05,160.0,160.0,155.0,155.0,65
2017-01-06,170.0,170.0,170.0,170.0,10
2017-01-09,175.0,175.0,154.0,154.0,53
2017-01-16,160.0,160.0,157.75,159.0,229
2017-01-17,160.0,160.0,158.5,158.5,193
2017-01-18,161.0,161.15,160.0,160.95,45
2017-01-19,161.0,161.15,160.0,160.25,60
2017-01-23,189.0,193.28,160.07,162.0,1389
2017-01-24,161.25,161.25,156.01,156.01,78
2017-01-25,162.35,162.45,161.3,161.3,50
2017-01-27,161.2,161.2,161.2,161.2,50
2017-01-31,162.8,162.8,162.8,162.8,60
2017-02-02,161.5,161.5,161.5,161.5,28
2017-02-03,162.8,162.8,162.8,162.8,40
2017-02-08,161.7,161.7,161.7,161.7,30
2017-02-09,160.01,192.99,158.01,158.01,1338
2017-02-10,158.11,158.11,158.11,158.11,100
2017-02-13,158.01,158.01,158.0,158.0,6
2017-02-15,157.1,157.1,157.1,157.1,14
2017-02-20,157.5,157.5,157.5,157.5,20
2017-02-27,158.3,158.3,158.3,158.3,1
2017-03-03,159.5,159.5,159.5,159.5,6
2017-03-08,158.5,158.5,158.5,158.5,34
2017-03-15,159.0,180.0,158.5,158.5,210
2017-03-21,158.01,158.01,149.0,158.0,161
2017-03-22,159.5,159.5,159.5,159.5,5
2017-03-31,161.99,162.05,161.99,162.05,166
