Date,O,H,L,C,V
2015-12-16,251.7,256.8,251.7,256.8,2
2015-12-22,255.0,255.0,255.0,255.0,3
2015-12-24,251.0,255.0,251.0,255.0,4
2015-12-28,256.5,256.5,256.3,256.3,19
2015-12-31,257.5,257.5,257.5,257.5,1
2016-01-04,255.0,280.0,255.0,280.0,8
2016-01-05,260.0,275.0,256.0,256.0,16
2016-01-07,299.3,299.3,298.0,298.0,4
2016-01-08,249.2,257.0,249.2,257.0,4
2016-01-11,297.5,297.5,248.0,249.8,4
2016-01-12,250.0,250.0,250.0,250.0,1
2016-01-13,246.5,246.5,246.5,246.5,1
2016-01-15,246.0,246.0,245.35,245.35,7
2016-01-19,245.0,248.0,242.8,242.8,5
2016-01-20,240.0,240.0,239.1,239.1,2
2016-01-21,241.0,241.0,241.0,241.0,15
2016-01-22,242.5,242.5,242.5,242.5,1
2016-01-25,245.1,245.1,244.9,244.9,40
2016-02-05,241.1,241.1,241.1,241.1,1
2016-02-09,241.0,241.0,241.0,241.0,43
2016-02-10,239.0,239.5,238.85,239.5,24
2016-02-11,233.0,233.0,230.0,230.0,11
2016-02-16,234.55,234.55,234.0,234.0,4
2016-02-17,232.65,232.65,232.65,232.65,1
2016-02-19,236.6,236.6,236.6,236.6,4
2016-02-22,283.35,283.35,238.55,238.55,2
2016-02-24,231.45,231.45,231.45,231.45,5
2016-03-10,246.9,246.9,244.3,244.3,22
2016-03-16,244.3,244.3,244.3,244.3,2
2016-03-17,246.8,246.8,246.8,246.8,3
2016-03-18,246.8,246.8,246.8,246.8,1
2016-03-21,288.8,288.8,252.3,252.3,15
2016-03-23,252.8,252.8,252.8,252.8,100
2016-03-30,251.5,251.5,251.5,251.5,945
2016-04-11,297.4,297.4,249.3,249.3,4
2016-04-12,250.9,251.1,250.9,251.1,4
2016-04-13,255.2,256.2,255.2,255.85,43
2016-04-18,256.25,256.25,256.25,256.25,3
2016-04-20,309.2,309.2,259.0,259.0,20
2016-04-26,259.4,259.4,259.4,259.4,1
2016-04-28,267.5,267.5,257.5,257.5,2
2016-05-02,207.5,207.5,207.5,207.5,1
2016-05-03,256.5,256.5,252.5,252.5,10
2016-05-05,254.65,254.65,252.7,252.7,92
2016-05-09,256.25,256.25,256.25,256.25,1
2016-05-10,259.3,259.3,257.15,257.15,3
2016-05-12,280.0,310.85,255.0,255.0,41
2016-05-13,283.05,308.9,280.0,308.9,8
2016-05-16,260.0,270.0,254.5,270.0,10
2016-05-19,311.0,311.0,230.0,297.9,10
2016-05-20,297.9,300.0,297.9,300.0,3
2016-05-26,262.5,302.0,260.0,291.1,44
2016-05-27,266.5,285.0,266.5,266.5,111
2016-05-30,275.0,275.0,267.15,267.6,72
2016-06-01,267.8,267.8,267.8,267.8,3
2016-06-03,270.0,270.0,270.0,270.0,29
2016-06-07,271.35,271.35,271.35,271.35,17
2016-06-09,270.6,270.6,269.0,269.55,18
2016-06-10,270.4,270.45,270.35,270.35,18
2016-06-14,266.55,266.55,265.0,265.1,9
2016-06-15,268.25,268.25,268.25,268.25,1
2016-06-16,266.8,267.0,265.7,266.75,18
2016-06-20,270.8,270.8,270.5,270.5,2
2016-06-22,272.2,272.2,269.5,269.5,4
2016-06-23,271.0,271.5,271.0,271.5,31
2016-06-24,263.75,263.75,263.75,263.75,1
2016-06-27,266.9,267.2,266.9,267.2,2
2016-06-28,268.15,268.15,268.15,268.15,1
2016-06-30,270.75,270.75,270.75,270.75,2
2016-07-05,274.15,274.4,274.15,274.4,5
2016-07-11,280.0,280.0,277.95,277.95,36
2016-07-18,282.1,282.1,282.1,282.1,1
2016-07-20,283.2,283.2,283.2,283.2,1
2016-07-22,281.7,281.7,279.7,280.65,4
2016-07-25,282.0,282.0,282.0,282.0,1
2016-07-27,284.05,284.05,284.05,284.05,3
2016-07-28,285.4,285.4,285.4,285.4,1
2016-08-01,287.15,287.15,287.15,287.15,1
2016-08-02,285.0,285.0,285.0,285.0,10
2016-08-08,336.6,336.6,284.05,286.05,11
2016-08-10,338.8,338.8,282.8,283.1,17
2016-08-11,282.6,282.6,282.6,282.6,5
2016-08-17,285.3,285.3,285.3,285.3,1
2016-08-19,283.45,283.45,283.45,283.45,4
2016-08-22,284.65,284.65,283.0,283.0,7
2016-08-24,282.65,282.65,282.65,282.65,1
2016-08-25,286.15,286.15,286.15,286.15,1
2016-08-29,281.95,281.95,281.95,281.95,1
2016-08-30,285.6,285.6,285.6,285.6,1
2016-08-31,287.75,287.75,287.75,287.75,1
2016-09-01,289.45,289.45,287.6,287.6,11
2016-09-02,288.0,288.0,288.0,288.0,10
2016-09-06,291.7,291.7,291.7,291.7,1
2016-09-15,288.75,288.75,288.75,288.75,2
2016-09-16,288.65,288.65,288.65,288.65,1
2016-09-19,292.0,292.0,292.0,292.0,2
2016-09-22,293.55,293.55,290.0,290.15,42
2016-09-23,290.15,290.15,290.15,290.15,1
2016-09-26,290.7,290.7,290.7,290.7,1
2016-09-28,288.5,288.5,286.55,288.5,4
2016-09-30,282.55,282.55,281.5,281.5,4
2016-10-13,281.5,281.5,281.5,281.5,4
2016-10-14,281.5,281.5,281.5,281.5,1
2016-10-17,281.95,281.95,279.6,280.25,30
2016-10-19,282.9,282.9,282.9,282.9,15
2016-10-25,285.55,285.55,285.55,285.55,1
2016-10-28,283.7,283.7,283.45,283.45,2
2016-11-07,279.9,279.9,277.75,278.8,2
2016-11-10,281.0,282.45,281.0,282.45,327
2016-11-11,277.3,277.3,274.8,274.8,6
2016-11-15,300.0,300.0,267.95,270.5,202
2016-11-16,268.9,268.9,268.9,268.9,6
2016-11-17,268.9,268.9,267.65,267.65,3
2016-11-18,266.6,266.7,266.6,266.7,15
2016-11-21,265.1,265.1,265.1,265.1,1
2016-11-23,264.35,265.2,264.35,265.2,29
2016-11-24,264.05,264.05,264.05,264.05,1
2016-11-25,265.4,265.4,265.4,265.4,2
2016-11-28,268.0,268.0,267.85,267.85,2
2016-12-05,267.1,267.1,266.5,266.5,51
2016-12-06,269.9,269.9,269.2,269.2,14
2016-12-07,269.7,269.7,269.7,269.7,1
2016-12-08,271.1,271.1,271.1,271.1,14
2016-12-09,272.4,272.4,272.05,272.2,15
2016-12-12,271.25,271.25,271.15,271.15,5
2016-12-15,269.3,271.3,269.3,271.3,226
2016-12-16,268.95,268.95,268.8,268.8,9
2016-12-20,268.35,268.35,268.35,268.35,1
2016-12-23,264.0,265.6,264.0,265.6,106
2016-12-26,262.9,262.9,262.7,262.7,255
2016-12-28,265.9,268.5,265.9,268.5,251
2016-12-30,270.9,271.05,270.9,271.05,253
2017-01-05,273.5,273.5,273.5,273.5,1
2017-01-06,275.4,275.55,274.5,274.5,14
2017-01-10,273.9,273.95,273.9,273.95,5
2017-01-11,276.1,276.1,275.85,276.1,37
2017-01-12,275.75,275.75,275.75,275.75,1
2017-01-13,275.75,277.8,275.75,275.85,7
2017-01-16,277.8,277.8,277.8,277.8,8
2017-01-19,276.1,276.2,276.1,276.2,10
2017-01-20,277.0,277.0,273.8,273.8,6
2017-01-24,278.5,278.5,278.5,278.5,20
2017-01-25,280.6,280.6,279.05,279.05,7
2017-01-27,283.2,283.2,282.55,283.2,43
2017-01-30,283.95,283.95,282.2,282.95,220
2017-01-31,281.1,281.1,281.1,281.1,7
2017-02-02,287.15,287.15,287.15,287.15,200
2017-02-03,288.15,288.15,287.1,287.1,4
2017-02-06,288.2,288.3,288.2,288.3,103
2017-02-07,290.15,290.15,289.95,289.95,303
2017-02-10,289.55,289.7,289.55,289.7,8
2017-02-15,289.05,289.05,289.05,289.05,2
2017-02-16,284.7,284.7,284.7,284.7,250
2017-02-17,342.5,342.5,290.0,290.0,22
2017-02-21,291.25,291.25,291.25,291.25,100
2017-02-23,293.85,293.85,293.7,293.7,2
2017-02-27,295.6,295.6,295.3,295.3,4
2017-02-28,294.6,294.6,294.45,294.45,31
2017-03-01,234.5,294.4,234.5,294.4,77
2017-03-03,293.45,293.45,293.45,293.45,4
2017-03-06,296.3,296.3,296.3,296.3,1
2017-03-08,295.0,295.0,295.0,295.0,7
2017-03-10,296.85,297.15,296.85,297.15,8
2017-03-14,299.0,299.0,299.0,299.0,41
2017-03-15,301.25,301.25,298.1,298.1,3
2017-03-17,303.8,303.85,300.65,300.65,19
2017-03-20,299.45,299.45,299.45,299.45,3
2017-03-27,299.5,299.5,299.5,299.5,1
2017-03-28,300.4,300.4,300.4,300.4,1
2017-03-31,302.8,302.8,302.5,302.5,8
2017-04-05,305.6,305.6,305.6,305.6,1
2017-04-06,302.8,302.8,302.8,302.8,3
2017-04-07,304.0,304.0,302.8,302.8,62
2017-04-10,303.5,304.15,303.5,304.15,5
2017-04-12,300.7,300.7,300.7,300.7,7
2017-04-17,301.1,301.1,300.95,300.95,7
2017-04-20,356.9,356.9,300.75,300.75,20
2017-04-21,301.6,301.6,301.6,301.6,3
2017-04-25,304.45,304.45,304.45,304.45,1
2017-04-26,305.5,307.05,305.5,306.65,13
2017-04-28,306.0,306.0,304.0,304.0,12
2017-05-05,305.85,305.85,305.85,305.85,1
2017-05-08,305.05,305.05,305.05,305.05,1
2017-05-10,307.95,307.95,307.95,307.95,2
2017-05-11,308.9,308.9,308.9,308.9,1
2017-05-12,307.65,307.65,307.65,307.65,2
2017-05-15,308.65,308.65,308.65,308.65,27
2017-05-18,311.65,311.65,311.65,311.65,2
2017-05-25,311.2,311.2,311.2,311.2,1
2017-05-26,314.9,314.9,314.9,314.9,1
2017-05-29,316.6,316.6,316.6,316.6,1
2017-06-02,317.55,317.55,317.55,317.55,2
2017-06-05,318.35,318.35,318.35,318.35,3
2017-06-08,319.6,319.6,319.6,319.6,1
2017-06-09,318.55,318.7,318.55,318.7,4
2017-06-15,319.0,319.0,319.0,319.0,2
2017-06-19,347.0,347.0,305.7,308.2,5
2017-06-21,318.0,318.0,318.0,318.0,1
2017-06-22,322.75,322.75,322.75,322.75,5
2017-06-23,320.35,320.35,320.35,320.35,1
2017-06-27,325.0,325.0,325.0,325.0,1
2017-06-28,316.95,316.95,316.95,316.95,1
2017-07-05,320.85,320.85,320.85,320.85,1
2017-07-07,321.8,321.8,321.8,321.8,1
2017-07-10,303.0,303.8,303.0,303.8,450
2017-07-12,320.05,320.05,320.05,320.05,54
2017-07-13,322.95,322.95,322.95,322.95,9
2017-07-14,329.15,329.15,324.6,324.6,5
2017-07-17,330.45,330.45,330.45,330.45,1
2017-07-18,328.25,328.25,328.25,328.25,2
2017-07-21,329.8,329.8,329.8,329.8,1
2017-07-25,331.9,331.9,331.9,331.9,1
2017-07-28,332.9,333.3,325.8,325.8,3
2017-07-31,327.45,327.9,327.45,327.9,12
2017-08-02,328.9,328.9,328.9,328.9,20
2017-08-04,332.95,332.95,325.35,325.35,3
2017-08-14,324.7,324.7,324.7,324.7,1
2017-08-16,324.35,324.35,324.35,324.35,2
2017-08-18,325.4,325.7,324.55,324.55,9
2017-08-21,324.55,324.55,324.55,324.55,1
2017-08-28,327.3,327.3,327.3,327.3,2
2017-08-31,328.1,328.1,328.1,328.1,6
2017-09-01,330.3,330.3,330.3,330.3,1
2017-09-04,329.75,329.75,329.75,329.75,2
2017-09-08,327.85,327.85,327.85,327.85,20
2017-09-11,329.6,329.6,329.6,329.6,1
2017-09-12,329.0,329.0,329.0,329.0,1
2017-09-15,333.25,333.25,333.25,333.25,3
2017-09-18,335.75,335.75,335.75,335.75,3
2017-09-19,322.5,322.5,322.5,322.5,1
2017-09-20,335.55,335.55,335.55,335.55,1
2017-09-22,332.2,332.2,332.2,332.2,1
2017-09-25,329.1,329.1,327.75,327.75,45
2017-09-26,313.65,313.65,313.65,313.65,5
2017-09-28,324.4,324.4,311.25,311.25,9
2017-09-29,328.55,328.7,328.55,328.7,11
2017-10-03,363.2,383.0,329.0,329.0,11
2017-10-05,331.15,331.15,331.15,331.15,1
2017-10-06,317.95,317.95,317.95,317.95,2
2017-10-09,326.5,326.5,326.5,326.5,1
2017-10-10,322.5,322.5,322.5,322.5,2
2017-10-11,322.5,325.0,322.5,322.5,16
2017-10-12,323.5,323.5,322.5,322.5,4
2017-10-13,328.4,328.4,323.85,323.85,112
2017-10-16,330.0,330.0,330.0,330.0,50
2017-10-17,338.8,339.5,338.8,339.25,9
2017-10-23,337.05,337.05,323.55,323.55,7
2017-10-25,341.2,341.2,329.05,329.05,43
2017-10-27,345.75,345.75,345.75,345.75,1
2017-10-30,408.2,408.2,346.1,346.1,5
2017-11-02,340.1,340.1,340.1,340.1,3
2017-11-03,340.05,340.05,340.05,340.05,16
2017-11-06,350.05,350.05,340.3,340.3,3
2017-11-07,338.9,338.9,338.45,338.45,2
2017-11-10,346.05,346.05,345.75,345.75,4
2017-11-13,345.7,345.7,345.7,345.7,1
2017-11-14,344.45,344.45,344.45,344.45,1
2017-11-15,342.85,342.85,342.85,342.85,2
2017-11-16,334.2,334.2,334.2,334.2,2
2017-11-20,347.2,347.5,347.2,347.25,4
2017-11-24,349.95,349.95,349.95,349.95,1
2017-11-27,349.15,349.15,349.15,349.15,3
