Date,O,H,L,C,V
2007-07-31,95.0,107.9,85.05,90.65,199168
2007-08-01,88.9,91.0,86.2,90.15,49313
2007-08-02,94.0,95.0,82.6,86.75,22595
2007-08-03,87.95,87.95,83.6,84.3,14956
2007-08-06,81.0,83.0,78.65,82.0,19914
2007-08-07,83.0,90.25,82.3,89.2,36387
2007-08-08,85.0,90.4,85.0,90.0,38675
2007-08-09,88.5,90.0,85.05,85.85,13550
2007-08-10,81.15,88.55,81.15,86.8,22600
2007-08-13,88.5,88.9,86.15,87.65,17102
2007-08-14,86.1,88.4,85.05,86.15,6776
2007-08-16,82.45,92.0,82.45,89.35,30437
2007-08-17,86.1,87.0,76.0,82.75,20114
2007-08-20,83.0,87.7,83.0,83.55,6667
2007-08-21,84.1,84.5,76.15,78.7,13746
2007-08-22,80.0,91.8,77.05,85.65,59019
2007-08-23,88.55,88.55,81.75,82.75,17921
2007-08-24,80.05,98.0,80.05,86.35,22028
2007-08-27,87.5,88.9,86.1,87.0,9504
2007-08-28,85.0,87.5,85.0,86.55,5733
2007-08-29,90.0,90.0,83.0,85.35,2947
2007-08-30,84.6,87.9,84.6,86.95,12807
2007-08-31,83.2,104.35,83.2,104.35,142209
2007-09-03,117.8,117.8,101.05,103.25,150790
2007-09-04,105.05,123.9,98.5,123.65,636877
2007-09-05,123.0,127.5,111.5,113.1,347597
2007-09-06,111.0,124.45,107.15,124.45,353433
2007-09-07,126.9,130.85,112.0,112.05,614329
2007-09-10,107.0,112.0,100.85,100.85,450057
2007-09-11,95.65,100.05,90.8,91.95,453316
2007-09-12,93.9,96.55,92.05,96.55,164549
2007-09-13,101.4,101.4,91.75,91.75,315835
2007-09-14,92.2,95.0,89.1,89.75,95489
2007-09-17,89.0,92.0,86.7,88.1,73907
2007-09-18,89.8,90.85,86.8,87.65,49000
2007-09-19,88.0,90.5,87.55,88.85,61634
2007-09-20,88.95,90.4,86.0,86.7,48455
2007-09-21,86.9,87.8,83.1,83.85,48227
2007-09-24,84.5,85.5,81.25,82.2,62445
2007-09-25,82.7,83.0,80.0,80.75,44210
2007-09-26,80.1,83.45,80.1,82.15,49150
