Date,O,H,L,C,V
2020-09-04,23.5,28.5,23.2,23.2,1865
2020-09-07,24.1,24.7,22.85,22.9,989
2020-09-08,23.25,23.25,22.85,23.1,147
2020-09-09,22.45,22.75,22.35,22.75,73
2020-09-10,23.0,23.0,22.4,22.9,261
2020-09-11,22.8,22.8,22.45,22.45,8
2020-09-14,22.65,22.8,22.5,22.55,74
2020-09-15,22.55,22.75,22.2,22.75,271
2020-09-16,22.8,23.05,22.6,22.9,154
2020-09-17,22.75,23.45,22.2,22.4,150
2020-09-18,22.7,22.75,22.0,22.1,91
2020-09-21,22.15,22.2,21.4,21.45,88
2020-09-22,21.55,22.2,21.2,21.45,411
2020-09-23,21.4,21.45,20.75,21.4,31
2020-09-24,20.8,20.85,20.3,20.5,11209
2020-09-25,20.55,21.0,20.25,20.9,422
2020-09-28,21.05,21.7,21.05,21.6,978
2020-09-29,21.7,21.7,21.0,21.25,337
2020-09-30,21.4,21.45,21.0,21.35,309
2020-10-01,21.6,22.2,21.6,22.05,1488
2020-10-05,22.2,22.7,22.05,22.3,1509
2020-10-06,26.6,26.6,22.35,22.85,944
2020-10-07,22.7,22.95,22.45,22.75,3005
2020-10-08,22.95,23.4,22.95,23.1,2044
2020-10-09,23.1,23.95,23.05,23.9,7675
2020-10-12,23.95,24.25,23.6,23.7,1298
2020-10-13,23.6,23.65,23.45,23.45,200
2020-10-14,23.4,24.0,23.15,23.8,260
2020-10-15,23.85,25.6,23.1,23.1,719
2020-10-16,23.4,23.7,23.15,23.5,297
2020-10-19,23.7,24.4,23.7,24.35,373
2020-10-20,23.95,24.5,23.95,24.25,174
2020-10-21,24.35,24.85,24.0,24.7,360
2020-10-22,24.5,24.6,24.35,24.4,69
2020-10-23,24.4,24.4,24.4,24.4,36
2020-10-26,24.2,24.4,23.85,24.0,189
2020-10-27,24.1,24.85,24.1,24.85,145
2020-10-28,24.65,24.8,24.0,24.25,269
2020-10-29,24.0,24.35,23.95,24.1,293
2020-10-30,24.1,24.1,23.7,23.85,168
2020-11-02,24.3,25.15,24.15,24.95,466
2020-11-03,25.4,25.75,25.05,25.6,325
2020-11-04,25.55,25.95,25.2,25.75,246
2020-11-05,26.05,26.4,25.95,26.35,236
2020-11-06,26.3,26.9,26.0,26.85,220
2020-11-09,26.9,27.6,26.9,27.55,251
2020-11-10,27.85,28.8,27.8,28.65,147
2020-11-11,28.7,29.05,28.2,28.9,300
2020-11-12,28.75,28.75,28.2,28.4,176
2020-11-13,28.1,28.6,27.7,28.55,110
2020-11-17,28.85,29.25,28.85,29.25,163
2020-11-18,29.4,29.9,29.3,29.7,131
2020-11-19,29.6,29.6,28.8,28.8,381
2020-11-20,28.65,29.55,28.6,29.25,163
2020-11-23,29.2,29.25,28.85,29.05,73
2020-11-24,29.2,30.3,29.2,29.6,585
2020-11-25,29.9,30.2,29.05,29.2,129
2020-11-26,29.35,29.7,29.05,29.7,1077
2020-11-27,29.55,29.75,29.55,29.7,107
2020-12-01,29.55,29.9,29.55,29.9,659
2020-12-02,29.8,29.95,29.25,29.6,219
2020-12-03,29.7,29.8,29.4,29.45,258
2020-12-04,29.7,30.3,29.7,30.2,112
2020-12-07,30.05,30.4,29.9,30.35,205
2020-12-08,30.45,30.45,30.0,30.15,488
2020-12-09,30.25,30.8,30.25,30.8,177
2020-12-10,30.8,30.8,30.35,30.4,228
2020-12-11,30.5,30.75,30.45,30.55,429
2020-12-14,30.6,30.85,30.6,30.8,71
2020-12-15,30.8,30.8,30.4,30.8,84
2020-12-16,30.7,31.0,30.55,30.8,85
2020-12-17,30.8,31.05,30.65,30.85,101
2020-12-18,31.8,32.1,30.4,30.8,173
2020-12-21,30.7,30.7,29.25,29.5,864
2020-12-22,29.85,29.85,28.9,29.7,409
2020-12-23,29.7,29.95,29.5,29.85,137
2020-12-24,29.9,30.55,29.9,30.5,202
2020-12-28,31.4,32.35,30.6,30.95,156
2020-12-29,30.95,31.4,30.95,31.25,289
2020-12-30,31.75,31.75,31.0,31.3,235
2020-12-31,31.2,31.4,31.15,31.15,192
2021-01-01,31.3,31.4,31.2,31.35,118
2021-01-04,31.7,31.7,30.9,31.2,724
2021-01-05,31.1,31.85,30.85,31.65,1567
2021-01-06,32.05,32.05,31.55,31.7,299
2021-01-07,31.85,32.2,31.85,32.1,372
2021-01-08,32.45,32.45,31.9,32.15,199
2021-01-11,32.35,32.35,31.8,32.05,271
2021-01-12,32.0,32.45,31.95,32.25,607
2021-01-13,32.0,33.55,31.3,32.5,139
2021-01-14,32.95,32.95,32.5,32.6,159
2021-01-15,33.55,33.55,32.0,32.25,250
2021-01-18,32.4,32.55,31.8,31.8,579
2021-01-19,32.3,32.55,31.9,32.45,115
2021-01-20,31.55,32.7,31.55,32.45,92
2021-01-21,32.9,32.9,31.95,32.15,154
2021-01-22,32.25,32.25,31.05,31.05,727
2021-01-25,30.35,31.8,30.35,31.2,804
2021-01-27,31.2,31.35,30.15,30.45,505
2021-01-28,30.2,30.45,29.6,30.3,344
2021-01-29,30.5,31.2,30.35,30.55,302
