Date,O,H,L,C,V
1995-05-10,230.0,230.0,230.0,230.0,100
1995-05-15,225.0,225.0,225.0,225.0,100
1995-05-17,220.0,221.0,217.5,221.0,22200
1995-05-18,222.0,222.0,220.0,220.0,400
1995-05-19,217.0,217.0,217.0,217.0,100
1995-05-23,205.0,205.0,205.0,205.0,100
1995-05-24,208.0,212.0,208.0,212.0,300
1995-05-25,203.0,217.5,203.0,215.0,900
1995-05-26,215.0,215.0,213.5,213.5,3000
1995-05-30,215.0,215.0,214.75,214.75,200
1995-05-31,216.0,216.0,215.0,215.0,400
1995-06-01,221.0,221.0,218.0,218.0,500
1995-06-02,218.0,221.0,216.05,216.05,3000
1995-06-05,223.0,223.0,219.0,220.0,2800
1995-06-06,218.0,223.0,218.0,221.0,3600
1995-06-07,221.1,223.0,220.0,220.0,1700
1995-06-08,221.0,223.0,220.0,220.0,1400
1995-06-09,215.0,215.0,215.0,215.0,300
1995-06-12,215.05,216.0,214.5,215.0,600
1995-06-13,215.0,215.0,210.0,210.0,300
1995-06-14,210.0,210.25,210.0,210.25,600
1995-06-15,215.0,215.0,214.0,214.0,300
1995-06-16,214.95,215.0,214.95,215.0,300
1995-06-20,214.05,214.95,214.0,214.0,1600
1995-06-21,217.0,217.0,214.0,214.0,500
1995-06-22,214.0,214.0,210.0,210.0,200
1995-06-23,210.0,210.0,210.0,210.0,100
1995-06-26,200.0,200.0,200.0,200.0,100
1995-06-28,200.0,201.0,200.0,201.0,300
1995-06-29,195.0,195.0,190.0,194.0,1400
1995-06-30,190.0,191.0,190.0,190.0,500
1995-07-03,184.0,186.0,180.0,180.0,1100
1995-07-05,175.05,175.05,175.05,175.05,100
1995-07-10,174.0,174.0,174.0,174.0,400
1995-07-11,174.0,174.0,174.0,174.0,200
1995-07-12,180.0,185.0,180.0,185.0,200
1995-07-13,197.5,197.5,197.5,197.5,200
1995-07-14,198.0,198.0,198.0,198.0,800
1995-07-18,203.0,203.0,200.0,200.0,300
1995-07-19,198.0,200.0,198.0,200.0,600
1995-07-20,200.0,200.0,200.0,200.0,300
1995-07-21,200.0,204.0,200.0,200.0,800
1995-07-24,204.0,205.0,203.0,203.0,1700
1995-07-25,204.0,204.0,204.0,204.0,200
1995-07-26,205.0,205.0,203.0,203.0,200
1995-07-27,203.0,203.0,202.0,202.95,700
1995-07-28,201.0,201.0,201.0,201.0,100
1995-07-31,195.0,195.0,195.0,195.0,100
1995-08-03,190.0,190.0,190.0,190.0,200
1995-08-11,202.0,210.0,202.0,210.0,600
1995-08-14,215.0,218.0,215.0,215.0,1900
1995-08-16,218.0,220.0,215.0,215.0,3000
1995-08-17,219.0,230.0,219.0,225.0,2500
1995-08-18,224.0,229.0,224.0,229.0,300
1995-08-21,223.0,224.0,221.0,221.0,600
1995-08-22,222.0,222.0,218.0,219.0,600
1995-08-23,215.0,215.0,212.0,212.0,300
1995-08-24,215.0,215.0,215.0,215.0,200
1995-08-25,213.0,213.0,210.0,210.0,200
1995-08-28,210.0,212.0,210.0,210.0,400
1995-09-05,198.0,198.0,198.0,198.0,100
1995-09-12,205.0,205.0,200.0,200.0,200
1995-09-13,200.0,202.0,200.0,202.0,300
1995-09-14,200.0,206.0,200.0,205.0,800
1995-09-15,203.0,203.0,203.0,203.0,200
1995-09-18,183.0,200.0,183.0,200.0,300
1995-09-19,200.0,200.0,198.0,200.0,900
1995-09-20,200.0,200.05,200.0,200.05,400
1995-09-21,200.0,200.0,200.0,200.0,200
