Date,O,H,L,C,V
2021-03-31,101.15,101.26,101.15,101.23,849306
2021-04-01,101.7,101.72,101.65,101.65,48
2021-04-05,101.85,101.85,101.85,101.85,12
2021-04-06,102.2,102.2,102.2,102.2,9
2021-04-07,102.33,102.82,102.33,102.8,36738
2021-04-08,105.88,105.88,102.55,102.55,506
2021-04-09,102.45,102.7,102.45,102.7,249
2021-04-12,102.7,102.95,102.7,102.75,4941
2021-04-13,102.6,102.6,102.6,102.6,50
2021-04-15,102.75,102.75,102.7,102.7,54
2021-04-16,102.55,102.55,102.55,102.55,200
2021-04-20,102.65,102.65,102.45,102.45,195114
2021-04-22,102.53,102.55,102.5,102.55,29027
2021-04-23,102.57,102.57,102.51,102.51,145
2021-04-26,102.45,102.45,102.45,102.45,1
2021-04-27,102.41,102.46,102.41,102.46,67
2021-04-28,102.45,102.45,102.45,102.45,20
2021-04-29,102.55,102.55,102.55,102.55,5
2021-04-30,102.4,102.4,102.4,102.4,3
2021-05-03,102.51,102.51,102.51,102.51,1
2021-05-04,102.45,102.45,102.45,102.45,6
2021-05-05,102.45,102.45,102.45,102.45,5
2021-05-06,102.55,102.8,102.55,102.73,5303
2021-05-07,102.7,102.7,102.6,102.62,246
2021-05-10,102.73,102.78,102.73,102.78,46
2021-05-11,102.81,102.82,102.78,102.82,245145
2021-05-12,102.9,102.9,102.9,102.9,245101
2021-05-14,102.88,102.92,102.55,102.87,5371
2021-05-17,102.8,102.8,102.76,102.76,200
2021-05-18,102.86,102.89,102.81,102.85,13109
2021-05-19,102.98,102.98,102.91,102.91,79
2021-05-20,103.0,103.05,102.88,103.05,1003
2021-05-21,103.02,103.05,102.95,103.05,261
2021-05-24,102.98,103.05,102.96,103.05,318
2021-05-25,103.1,103.1,103.05,103.05,53
2021-05-27,103.18,103.24,103.18,103.23,526
2021-05-28,103.21,103.7,103.21,103.55,48044
2021-05-31,103.24,103.25,103.24,103.25,18
2021-06-01,103.2,103.24,103.08,103.1,1499
2021-06-02,103.18,103.25,103.05,103.25,3801
2021-06-03,103.19,103.19,103.13,103.13,103
2021-06-04,106.22,106.22,103.25,103.35,200500
2021-06-07,103.5,103.5,103.38,103.45,1078164
2021-06-08,103.48,103.53,103.45,103.46,607
2021-06-09,103.55,103.6,103.55,103.55,27
2021-06-10,103.5,103.52,103.5,103.52,51
2021-06-11,103.61,103.61,103.56,103.61,249166
2021-06-14,103.8,103.8,103.8,103.8,5
2021-06-16,103.67,103.67,103.56,103.57,42334
2021-06-17,106.67,106.67,103.47,103.52,122
2021-06-18,103.52,103.52,103.5,103.51,106
2021-06-21,103.75,105.52,103.66,103.66,230
2021-06-22,103.56,103.6,103.48,103.6,702
2021-06-23,103.64,103.64,103.64,103.64,46
2021-06-24,103.58,103.58,103.58,103.58,6
2021-06-25,103.58,103.58,103.5,103.5,390
2021-06-28,103.59,103.64,103.55,103.64,218
2021-06-29,104.0,104.0,103.62,103.66,106
2021-06-30,103.73,103.73,103.6,103.6,90
2021-07-01,103.45,103.57,103.45,103.57,113
2021-07-02,103.52,103.53,103.47,103.52,410161
2021-07-05,103.57,103.57,103.52,103.54,255
2021-07-06,103.6,103.6,103.6,103.6,1
2021-07-07,103.53,103.53,103.53,103.53,50
2021-07-08,103.47,103.47,103.47,103.47,50
2021-07-09,103.47,103.52,103.47,103.5,12
2021-07-12,103.55,103.69,103.55,103.61,301185
2021-07-13,103.61,103.61,103.56,103.61,32
2021-07-14,103.62,103.65,103.6,103.62,657178
2021-07-15,103.57,103.62,103.55,103.55,200072
2021-07-16,106.65,106.65,103.6,103.6,221
2021-07-19,103.65,103.69,103.64,103.69,6623
2021-07-20,103.65,103.7,103.65,103.67,114
2021-07-22,103.79,103.92,103.79,103.87,113
2021-07-23,103.87,103.95,103.84,103.91,157
2021-07-26,104.0,104.0,103.95,103.95,120
2021-07-27,104.07,104.12,103.76,104.05,19810
2021-07-28,100.93,104.17,100.93,104.15,27842
2021-07-29,107.27,107.27,104.13,104.13,22059
2021-07-30,104.15,104.16,104.11,104.11,38651
2021-08-02,104.1,104.3,104.1,104.21,356
2021-08-03,104.21,104.21,104.02,104.1,120245
2021-08-04,104.13,104.2,104.13,104.2,7222
2021-08-05,104.23,104.23,104.19,104.22,153
2021-08-06,104.3,104.3,104.25,104.27,31
2021-08-09,104.28,104.34,104.25,104.3,29863
2021-08-10,104.39,104.39,104.37,104.37,199
2021-08-11,104.39,104.39,104.39,104.39,1
2021-08-12,104.44,104.44,104.39,104.44,27
2021-08-13,104.53,104.58,104.51,104.58,304
2021-08-16,104.78,104.78,104.78,104.78,47728
2021-08-17,104.74,104.77,104.74,104.74,95466
2021-08-18,104.77,104.8,104.75,104.79,497873
2021-08-20,104.98,104.98,104.9,104.92,198272
2021-08-23,104.93,104.98,104.93,104.98,88
2021-08-24,105.04,105.09,104.95,104.99,23974
2021-08-25,105.08,105.11,105.08,105.11,111
2021-08-26,105.12,105.12,104.77,104.95,22078
2021-08-27,105.0,105.45,105.0,105.44,633239
2021-08-30,108.6,108.6,105.3,105.34,547771
2021-08-31,105.4,105.55,105.4,105.46,284500
2021-09-01,108.62,108.62,105.38,105.46,94749
2021-09-02,105.6,105.6,105.52,105.58,2964
2021-09-03,108.74,108.74,105.59,105.6,38007
2021-09-06,105.64,105.65,105.59,105.65,183
2021-09-07,105.75,105.75,105.65,105.65,284
2021-09-08,105.82,105.95,105.78,105.78,23992
2021-09-09,105.78,105.8,105.78,105.79,12
2021-09-13,105.79,105.9,105.73,105.89,10629
2021-09-14,105.89,105.89,105.89,105.89,98
2021-09-15,105.93,105.98,105.88,105.98,227
2021-09-16,106.03,106.1,106.03,106.09,23668
2021-09-17,106.05,106.15,106.05,106.15,681
2021-09-20,109.33,109.33,105.67,106.14,1161
2021-09-21,106.3,106.35,106.0,106.23,37704
2021-09-22,105.7,106.28,105.7,106.27,10565
2021-09-23,106.26,106.3,106.2,106.3,34794
2021-09-24,106.22,106.29,106.15,106.15,363
2021-09-27,106.09,106.1,106.03,106.03,2564
2021-09-28,106.25,106.25,106.06,106.18,1095
2021-09-29,106.26,106.26,106.19,106.19,1052
2021-09-30,106.22,106.22,106.16,106.16,579
2021-10-01,106.19,106.2,106.08,106.13,6062
2021-10-04,106.22,106.26,106.09,106.14,7649
2021-10-05,106.08,106.13,106.0,106.12,122692
2021-10-06,106.01,106.09,105.97,106.09,140607
2021-10-07,105.99,106.25,105.94,106.05,999020
2021-10-08,105.94,106.05,105.94,106.02,178959
2021-10-11,105.92,106.0,105.87,106.0,222179
2021-10-12,105.94,106.25,105.94,106.25,2012929
2021-10-13,106.25,106.5,106.1,106.1,93008
2021-10-14,106.1,106.14,106.05,106.09,95602
2021-10-18,106.04,106.05,105.99,106.03,188
2021-10-19,106.02,106.07,105.97,105.97,286
2021-10-20,106.03,106.03,106.03,106.03,1
2021-10-21,106.02,106.3,105.9,106.11,907609
2021-10-22,106.1,106.11,106.05,106.08,178
2021-10-25,106.14,106.14,105.91,106.06,470926
2021-10-26,106.12,106.12,106.07,106.07,417
2021-10-27,106.11,106.11,106.06,106.06,140
2021-10-28,106.12,106.13,106.07,106.12,662
2021-10-29,106.09,106.13,106.09,106.1,24535
2021-11-01,106.1,106.1,105.98,106.09,49267
2021-11-02,106.1,106.1,106.01,106.1,369
2021-11-03,106.09,106.09,106.03,106.09,232
2021-11-04,106.09,106.09,106.09,106.09,164
2021-11-08,106.08,106.23,106.03,106.23,1742
2021-11-09,106.23,106.23,106.13,106.22,150804
2021-11-10,106.2,106.2,106.11,106.11,94325
2021-11-11,106.05,106.14,106.05,106.1,147430
2021-11-12,106.13,106.19,106.12,106.17,104533
2021-11-15,106.2,106.28,106.18,106.21,784
2021-11-16,106.28,106.28,106.2,106.2,15195
2021-11-17,106.16,106.21,105.99,106.06,1146
2021-11-18,106.26,106.31,106.2,106.29,457
2021-11-22,106.35,106.38,106.2,106.2,4483
2021-11-23,106.25,106.31,106.16,106.3,1421
2021-11-24,106.25,106.44,106.04,106.39,29046
2021-11-25,106.45,106.75,106.45,106.48,93645
2021-11-26,106.56,106.68,106.46,106.67,5744
2021-11-29,106.77,106.98,106.59,106.65,49081
2021-11-30,106.65,106.7,106.6,106.65,246
2021-12-01,106.61,106.7,106.61,106.7,317
2021-12-02,106.7,106.72,106.53,106.71,9420
2021-12-03,106.7,106.78,106.7,106.73,5191
2021-12-06,110.05,110.05,106.68,106.72,662
2021-12-07,106.7,106.8,106.68,106.75,433
2021-12-08,106.75,107.0,106.66,107.0,72
2021-12-09,107.05,107.05,106.91,106.96,1286
2021-12-10,106.9,107.05,106.51,107.04,218
2021-12-13,107.0,110.0,106.95,107.1,1282
2021-12-14,107.08,107.17,107.03,107.08,1679
2021-12-15,107.13,107.24,107.13,107.18,30822
2021-12-16,107.21,107.27,107.16,107.26,1813
2021-12-17,107.22,107.3,107.2,107.21,2344
2021-12-20,107.24,107.3,107.18,107.18,190
2021-12-21,107.1,107.28,107.0,107.15,33359
2021-12-22,107.04,107.04,106.97,106.97,283
2021-12-23,106.83,106.89,106.82,106.83,136
2021-12-24,106.89,106.89,106.6,106.75,12486
2021-12-27,106.78,106.85,106.77,106.8,6857
2021-12-28,106.84,106.87,106.76,106.87,201
2021-12-29,106.94,106.94,106.85,106.88,24774
2021-12-30,106.84,106.88,106.82,106.83,76
2021-12-31,106.82,106.83,106.75,106.79,3153
2022-01-03,106.8,106.9,106.77,106.89,2067
2022-01-04,106.89,106.89,106.67,106.76,5139
2022-01-05,106.74,106.74,106.6,106.6,93247
2022-01-06,106.65,106.74,106.5,106.72,10003
2022-01-07,106.65,106.72,106.58,106.7,798
2022-01-10,106.7,106.71,106.62,106.62,409
2022-01-11,106.55,106.69,106.55,106.69,140
2022-01-12,106.69,106.7,106.4,106.63,2976
2022-01-13,106.68,106.97,106.11,106.92,145821
2022-01-14,106.9,106.99,106.7,106.7,30906
2022-01-17,106.7,106.7,106.45,106.5,522
2022-01-18,106.5,106.5,106.36,106.36,2172
2022-01-19,106.43,106.72,106.34,106.57,93550
2022-01-20,106.5,106.55,106.49,106.55,87
2022-01-21,106.54,106.59,106.13,106.55,9123
2022-01-24,106.56,106.9,106.49,106.49,34778
2022-01-25,106.73,106.73,106.5,106.56,36734
2022-01-27,106.77,106.77,106.4,106.47,386
2022-01-28,106.59,106.9,106.46,106.6,105309
2022-01-31,109.79,109.79,106.74,106.95,158
2022-02-01,106.97,107.03,106.46,106.6,249
2022-02-02,106.38,106.38,105.83,105.83,1199
2022-02-03,107.32,107.32,106.07,106.42,227
2022-02-04,107.32,107.32,105.8,106.25,1230
2022-02-07,106.25,106.45,106.0,106.13,859
2022-02-08,106.42,106.74,106.0,106.7,42038
2022-02-09,106.49,106.88,106.49,106.79,14078
2022-02-10,106.58,107.5,106.46,107.5,232271
2022-02-11,107.0,107.72,107.0,107.59,12523
2022-02-14,107.43,107.5,107.32,107.42,5714
2022-02-15,107.5,107.67,107.26,107.3,6762
2022-02-16,107.09,124.0,106.0,107.99,590101
2022-02-17,107.55,107.9,107.45,107.72,38680
2022-02-18,107.72,108.25,107.7,107.89,19118
2022-02-21,107.72,107.91,107.5,107.86,5670
2022-02-22,107.85,107.85,107.39,107.49,5635
2022-02-23,107.51,107.77,107.41,107.51,5618
2022-02-24,107.51,107.8,107.2,107.61,6903
2022-02-25,107.5,107.9,107.2,107.67,13137
2022-02-28,107.71,107.91,107.2,107.72,6014
2022-03-02,107.61,107.9,106.8,107.32,192416
2022-03-03,107.7,107.7,107.17,107.48,51278
2022-03-04,107.5,107.8,107.11,107.64,255779
2022-03-07,107.5,107.5,106.0,107.36,6641
2022-03-08,107.3,107.47,107.29,107.29,8878
2022-03-09,107.33,107.44,107.2,107.2,10896
2022-03-10,107.3,107.66,107.3,107.35,5591
2022-03-11,107.35,107.79,107.35,107.65,115767
2022-03-14,107.49,107.55,107.33,107.43,5596
2022-03-15,107.43,107.71,107.32,107.6,245413
2022-03-16,107.65,107.67,107.52,107.6,181055
2022-03-17,107.63,107.77,107.62,107.7,7811
2022-03-21,107.65,110.0,107.55,108.91,32037
2022-03-22,107.5,107.62,107.5,107.55,265
2022-03-23,107.41,107.57,107.41,107.57,153552
2022-03-24,107.53,107.69,107.53,107.57,72518
2022-03-25,107.53,107.8,107.53,107.65,109382
2022-03-28,107.6,107.72,107.59,107.67,351637
2022-03-29,107.55,107.98,107.55,107.91,134710
2022-03-30,108.0,108.6,107.75,108.59,948202
2022-03-31,108.15,108.25,106.5,106.9,200
2022-04-01,108.15,108.25,108.09,108.23,236
2022-04-04,108.21,108.21,107.75,107.83,944
2022-04-05,107.95,108.2,107.77,108.19,21749
2022-04-06,108.19,108.2,108.1,108.1,12025
2022-04-07,108.09,108.17,107.74,108.1,406
2022-04-08,108.18,108.18,108.0,108.12,4059
2022-04-11,108.15,108.15,107.44,107.57,10493
2022-04-12,107.65,107.65,107.4,107.4,6885
2022-04-13,107.3,107.5,107.19,107.43,773044
2022-04-18,107.4,107.41,107.14,107.14,3296
2022-04-19,107.29,107.29,106.6,107.29,1385
2022-04-20,107.29,107.29,107.19,107.27,18
2022-04-21,110.48,110.48,106.2,106.71,354
2022-04-22,107.5,107.52,106.65,107.0,12980
2022-04-25,106.6,107.38,106.49,106.74,122745
2022-04-26,107.5,107.5,106.75,107.2,37481
2022-04-27,107.5,107.5,107.24,107.38,214
2022-04-28,107.5,107.5,106.51,106.76,3421
2022-04-29,107.29,107.37,106.65,106.95,196
2022-05-02,107.55,107.55,106.55,106.71,1014
2022-05-04,107.37,107.37,106.01,106.01,3287
2022-05-05,106.5,106.5,106.0,106.5,167
2022-05-06,105.98,105.98,105.5,105.74,28129
2022-05-09,106.0,106.0,105.5,105.99,232
2022-05-10,105.97,106.01,104.0,104.54,25960
2022-05-12,105.97,105.97,105.1,105.82,39651
2022-05-13,105.82,105.82,104.06,105.73,17318
2022-05-16,105.99,105.99,104.06,104.06,194
2022-05-17,105.0,105.96,105.0,105.92,885
2022-05-18,105.98,105.98,105.5,105.5,11829
2022-05-19,105.95,105.95,105.0,105.6,1501
2022-05-20,105.81,105.99,105.0,105.75,38
2022-05-23,105.98,105.98,103.51,105.5,4124
2022-05-24,105.5,105.96,103.5,103.69,145726
2022-05-25,106.0,106.0,103.53,105.84,9680
2022-05-26,105.0,105.94,105.0,105.9,125
2022-05-27,106.0,106.0,104.0,105.9,260
2022-05-30,105.99,105.99,103.51,104.52,53423
2022-05-31,105.97,105.97,104.45,104.46,294
2022-06-01,105.98,105.98,104.3,104.3,37976
2022-06-02,105.98,105.98,103.5,105.23,438
2022-06-03,103.95,105.84,103.5,105.69,31
2022-06-06,106.01,106.01,103.5,105.66,237
2022-06-07,105.97,105.97,104.9,105.44,155
2022-06-08,105.75,105.9,104.4,105.45,226
