Date,O,H,L,C,V
2022-02-17,202.8,204.99,198.1,198.93,2749
2022-02-18,199.8,203.45,194.25,196.34,16757
2022-02-21,198.0,200.0,192.0,194.53,10879
2022-02-22,197.0,198.0,190.05,192.03,3997
2022-02-23,192.8,197.9,192.5,195.76,923
2022-02-24,194.99,194.99,185.7,187.22,11504
2022-02-25,188.5,196.48,188.5,195.48,4020
2022-02-28,199.4,199.4,187.3,191.98,3006
2022-03-02,191.99,197.0,190.3,193.87,37316
2022-03-03,194.8,196.8,191.0,194.75,1675
2022-03-04,194.8,195.8,187.7,193.49,8037
2022-03-07,193.46,198.8,182.01,190.09,11216
2022-03-08,190.8,199.94,190.06,199.88,2899
2022-03-09,200.0,203.74,189.3,191.94,18751
2022-03-10,198.9,225.34,194.35,220.72,42384
2022-03-11,225.0,225.0,191.37,194.57,28413
2022-03-14,197.49,200.0,193.46,196.98,4322
2022-03-15,197.0,197.6,193.1,194.02,8519
2022-03-16,199.99,199.99,193.0,197.62,710
2022-03-17,198.8,205.54,198.8,199.59,1416
2022-03-21,203.6,205.98,198.5,199.55,2861
2022-03-22,199.8,203.0,195.0,200.15,5473
2022-03-23,200.8,204.0,199.3,201.95,6865
2022-03-24,203.95,204.99,197.0,201.09,2248
2022-03-25,203.98,203.98,197.3,201.69,1990
2022-03-28,203.9,203.9,198.25,199.47,3040
2022-03-29,197.06,204.08,197.06,201.21,1774
2022-03-30,203.98,204.0,201.67,202.88,2032
2022-03-31,206.98,209.99,201.31,203.4,1018
2022-04-01,206.98,209.8,200.03,204.28,4223
2022-04-04,207.99,208.9,203.05,206.56,1789
2022-04-05,204.2,211.99,202.3,208.93,7470
2022-04-06,208.3,211.98,205.07,209.11,2665
2022-04-07,212.99,213.97,205.61,207.91,2093
2022-04-08,210.0,213.0,206.45,211.49,3057
2022-04-11,215.99,215.99,207.0,209.4,4670
2022-04-12,214.7,214.7,204.0,205.51,6025
2022-04-13,209.7,209.7,205.0,205.15,3874
2022-04-18,209.7,209.7,197.1,201.26,15528
2022-04-19,202.8,203.95,198.0,199.99,6904
2022-04-20,202.99,202.99,198.0,198.87,4834
2022-04-21,203.9,203.9,197.5,198.88,2950
2022-04-22,198.79,203.8,196.01,199.74,2444
2022-04-25,198.74,200.69,195.01,196.33,5786
2022-04-26,200.9,200.9,195.3,197.66,1554
2022-04-27,197.65,197.99,194.0,195.97,3874
2022-04-28,199.9,199.9,195.01,196.99,1982
2022-04-29,199.5,199.5,195.02,196.91,2671
2022-05-02,198.99,198.99,192.0,192.14,16055
2022-05-04,194.0,196.98,187.6,188.05,8475
2022-05-05,192.98,208.65,188.7,189.59,42585
2022-05-06,189.59,192.0,183.75,185.84,10875
2022-05-09,185.15,187.9,180.0,181.77,7581
2022-05-10,184.9,184.9,178.3,179.31,9178
2022-05-12,177.7,177.7,171.05,172.97,17919
2022-05-13,175.0,177.99,171.5,174.02,3346
2022-05-16,177.9,178.0,173.0,174.24,6026
2022-05-17,178.85,184.0,175.05,180.69,2179
2022-05-18,180.0,183.8,178.01,179.79,1915
2022-05-19,177.01,178.87,168.25,173.51,7024
2022-05-20,173.8,181.0,173.8,175.72,4886
2022-05-23,177.15,178.79,173.3,176.38,1037
2022-05-24,177.0,178.9,174.05,174.67,2021
2022-05-25,174.5,175.99,169.5,170.3,5318
2022-05-26,172.5,173.99,166.05,169.53,6464
2022-05-27,171.0,174.67,170.01,174.45,3803
2022-05-30,177.0,183.0,175.02,181.5,3791
2022-05-31,183.0,185.0,176.69,180.55,6599
2022-06-01,182.1,182.98,178.01,178.42,6423
2022-06-02,183.0,184.0,177.5,179.47,5987
2022-06-03,184.9,189.99,178.0,178.2,25767
2022-06-06,178.0,179.6,175.0,176.54,3462
2022-06-07,177.0,177.9,174.02,176.57,6070
2022-06-08,177.0,177.99,173.05,174.58,2992
2022-06-09,174.58,176.99,173.01,175.2,623
2022-06-10,175.2,178.0,173.0,174.45,23930
2022-06-13,173.0,174.37,167.1,168.04,14336
2022-06-14,171.98,171.98,168.12,169.18,2080
2022-06-15,170.89,170.89,168.62,170.1,2215
2022-06-16,172.0,199.3,164.5,165.43,10718
2022-06-17,167.0,172.89,161.5,163.74,14961
2022-06-20,164.0,168.77,158.1,160.23,18686
2022-06-21,161.0,168.4,161.0,167.49,5642
2022-06-22,167.96,167.96,162.75,164.49,767
2022-06-23,169.0,169.0,162.22,165.23,6670
2022-06-24,167.0,169.16,164.05,164.61,3072
2022-06-27,166.0,169.95,164.9,168.14,5444
2022-06-28,168.14,176.75,165.31,172.15,19300
2022-06-29,166.12,172.0,166.12,167.27,13137
2022-06-30,168.77,169.0,164.51,165.08,8109
2022-07-01,162.08,166.99,150.0,162.08,18051
2022-07-04,162.0,164.79,160.5,162.28,4332
2022-07-05,163.0,165.15,163.0,163.79,1077
2022-07-06,164.0,165.0,161.05,164.29,11076
2022-07-07,165.0,167.9,165.0,166.5,11214
2022-07-08,168.5,169.5,166.0,167.68,6352
2022-07-11,167.68,169.5,166.8,169.14,4540
2022-07-12,169.0,170.49,167.5,167.92,2150
2022-07-13,169.0,170.0,167.35,167.88,8851
2022-07-14,167.8,169.34,167.05,167.55,1101
2022-07-15,169.95,170.2,168.0,169.73,1697
2022-07-18,171.0,173.0,170.0,171.82,3564
2022-07-19,173.3,174.0,172.0,173.65,1493
2022-07-20,174.8,177.98,172.63,173.29,10744
2022-07-21,174.74,175.65,173.0,174.67,1120
2022-07-22,174.67,179.5,174.67,176.31,2817
2022-07-25,176.31,176.32,175.0,175.96,4035
2022-07-26,175.8,177.8,174.22,175.0,1487
2022-07-27,167.25,176.0,167.25,175.53,7881
2022-07-28,174.5,177.56,174.5,177.52,2363
2022-07-29,178.0,180.0,177.06,179.54,1654
2022-08-01,187.7,187.7,177.5,183.25,6102
2022-08-02,189.7,189.7,180.1,184.62,9325
2022-08-03,189.7,189.7,181.79,185.79,19339
2022-08-04,185.0,188.0,181.0,183.62,4813
2022-08-05,186.0,186.99,183.0,183.71,15357
2022-08-08,187.98,187.98,183.99,186.07,10851
2022-08-10,189.98,189.98,185.01,186.87,10785
2022-08-11,37.5,40.3,36.85,37.38,222593
2022-08-12,39.4,39.4,37.49,37.89,68839
2022-08-16,38.58,38.58,37.89,38.17,27888
2022-08-17,38.4,38.58,38.0,38.33,12559
2022-08-18,39.03,39.03,38.01,38.43,8596
2022-08-19,38.5,39.0,37.7,38.07,63574
2022-08-22,38.07,38.45,37.61,37.93,21281
2022-08-23,37.3,38.29,37.3,38.13,16422
2022-08-24,37.75,38.6,37.75,38.03,48855
2022-08-25,38.44,38.89,37.8,38.05,43844
2022-08-26,37.95,38.55,37.91,38.43,20478
2022-08-29,37.01,38.42,36.93,38.17,27350
2022-08-30,38.47,39.06,38.17,38.84,57726
2022-09-01,38.5,39.57,38.03,39.22,65084
2022-09-02,39.99,39.99,38.61,39.14,13668
2022-09-05,39.48,39.51,38.51,39.33,36183
2022-09-06,40.49,40.49,39.26,39.65,15852
2022-09-07,39.64,39.72,39.44,39.52,19020
2022-09-08,39.69,39.94,39.48,39.7,50681
2022-09-09,40.95,40.95,39.47,39.57,103303
2022-09-12,40.45,40.45,39.1,39.8,8351
2022-09-13,40.2,40.5,39.81,40.39,30277
2022-09-14,40.58,40.59,39.25,40.48,38668
2022-09-15,40.8,40.8,40.21,40.66,12405
2022-09-16,39.01,41.45,39.01,39.81,25966
2022-09-19,39.25,40.48,39.25,39.87,50819
2022-09-20,40.44,40.47,39.91,40.34,6638
2022-09-21,40.32,40.34,39.66,39.76,49628
2022-09-22,39.9,40.3,39.4,40.19,36190
2022-09-23,40.29,40.29,39.11,39.25,47665
2022-09-26,39.58,39.58,37.33,37.98,142708
2022-09-27,38.39,38.48,37.49,37.83,115907
2022-09-28,38.2,38.39,37.72,37.81,29646
2022-09-29,39.0,39.0,37.74,37.88,39487
2022-09-30,38.08,39.4,37.83,38.75,21031
2022-10-03,39.17,39.17,37.55,37.8,69461
2022-10-04,38.21,39.2,38.21,38.81,11672
2022-10-06,39.39,39.39,38.71,39.17,48266
2022-10-07,39.19,39.2,38.81,39.17,34125
