Date,O,H,L,C,V
2018-03-20,1000.01,1000.01,1000.01,1000.01,25426
2018-03-21,1000.01,1000.01,1000.01,1000.01,241
2018-03-22,999.99,1000.01,999.99,999.99,12204
2018-03-23,1000.01,1000.01,1000.01,1000.01,215
2018-03-26,1000.01,1000.01,1000.01,1000.01,101
2018-03-27,999.99,1000.01,999.99,1000.01,1656
2018-03-28,1000.01,1000.01,999.99,1000.01,5065
2018-04-02,999.99,1000.01,999.99,1000.01,151
2018-04-03,999.99,1000.01,999.99,999.99,10012
2018-04-04,1000.01,1000.01,1000.01,1000.01,368
2018-04-05,1000.0,1000.0,999.99,999.99,3000
2018-04-06,1000.01,1000.01,1000.01,1000.01,52
2018-04-09,999.99,1000.01,999.99,1000.01,2
2018-04-10,999.99,999.99,999.99,999.99,2463
2018-04-11,1000.01,1000.01,1000.01,1000.01,457
2018-04-12,999.99,1000.01,999.99,1000.01,115
2018-04-13,999.99,1000.01,999.99,1000.01,10544
2018-04-16,999.99,1000.01,999.99,1000.0,10612
2018-04-17,999.99,999.99,999.99,999.99,50
2018-04-18,1000.01,1000.01,1000.01,1000.01,16
2018-04-19,1000.01,1000.01,999.99,1000.01,12527
2018-04-20,1000.01,1000.01,1000.01,1000.01,30
2018-04-23,1000.0,1000.0,1000.0,1000.0,29
2018-04-24,1000.01,1000.01,999.99,999.99,10828
2018-04-25,1000.0,1000.0,1000.0,1000.0,395
2018-04-26,999.99,999.99,999.99,999.99,100
2018-04-27,999.99,1000.01,999.99,1000.01,145
2018-04-30,999.99,1000.01,999.99,1000.0,143
2018-05-02,1000.0,1000.01,999.99,999.99,261
2018-05-03,999.99,1000.01,999.99,999.99,116
2018-05-04,999.99,999.99,999.99,999.99,1513
2018-05-07,999.99,1000.01,999.99,1000.01,434
2018-05-08,999.99,999.99,999.99,999.99,9
2018-05-09,999.99,999.99,999.99,999.99,7
2018-05-10,999.99,999.99,999.99,999.99,40
2018-05-11,999.99,1000.01,999.99,999.99,236
2018-05-14,999.99,999.99,999.99,999.99,65
2018-05-15,999.99,999.99,999.99,999.99,19
2018-05-16,999.99,999.99,999.99,999.99,112
2018-05-17,1000.01,1000.01,1000.01,1000.01,62
2018-05-18,999.99,1000.01,999.99,1000.01,102
2018-05-21,1000.01,1000.01,1000.01,1000.01,30
2018-05-22,1000.01,1000.01,999.99,1000.01,153
2018-05-23,999.99,1000.01,999.99,1000.01,248
2018-05-24,1000.01,1000.01,1000.01,1000.01,100
2018-05-25,999.99,1000.01,999.99,1000.0,624
2018-05-28,1000.01,1000.01,999.99,1000.0,489
2018-05-29,1000.01,1000.01,1000.01,1000.01,5813
2018-05-30,999.99,1000.01,999.99,1000.01,681
2018-05-31,999.99,1000.01,999.99,1000.01,5847
2018-06-01,1000.0,1000.01,999.99,1000.01,2928
2018-06-04,999.99,1000.01,999.99,1000.01,3610
2018-06-05,999.99,1000.01,999.99,1000.0,1784
2018-06-06,1000.0,1000.01,1000.0,1000.0,7948
2018-06-07,999.99,1000.01,999.99,999.99,769
2018-06-08,1000.0,1000.01,999.99,1000.01,9412
2018-06-11,1000.01,1000.01,999.99,1000.01,313
2018-06-12,999.99,1000.01,999.99,999.99,3627
2018-06-13,999.99,1000.01,999.99,1000.0,1279
2018-06-14,1000.01,1000.01,999.99,1000.01,347
2018-06-15,999.99,1000.01,999.99,1000.01,238
2018-06-18,1000.01,1000.01,999.99,999.99,15
2018-06-19,1000.01,1000.01,1000.01,1000.01,15
2018-06-20,999.99,1000.01,999.99,1000.01,177
2018-06-21,1000.0,1000.01,999.99,1000.01,769
2018-06-22,1000.01,1000.01,999.99,1000.0,47
2018-06-25,999.99,1000.01,999.99,1000.0,2653
2018-06-26,1000.01,1000.01,999.99,1000.0,3512
2018-06-27,1000.01,1000.01,999.99,999.99,80
2018-06-28,999.99,1000.01,999.99,999.99,1563
2018-06-29,999.99,1000.01,999.99,999.99,763
2018-07-02,1000.01,1000.01,999.99,1000.01,2230
2018-07-03,999.99,1000.01,999.99,1000.0,140
2018-07-04,1000.0,1000.0,1000.0,1000.0,66
2018-07-05,999.99,1000.01,999.99,999.99,1095
2018-07-06,999.99,1000.0,999.99,999.99,661
2018-07-09,999.99,1000.01,999.99,1000.01,244
2018-07-10,1000.0,1000.01,999.99,999.99,4001
2018-07-11,999.99,1000.0,999.99,1000.0,557
2018-07-12,1000.01,1000.01,999.99,999.99,8858
2018-07-16,1000.0,1000.0,999.99,999.99,112
2018-07-17,999.99,1000.01,999.99,999.99,934
2018-07-18,999.99,1000.0,999.99,999.99,215
2018-07-19,999.99,999.99,999.99,999.99,1
2018-07-20,1000.0,1000.01,1000.0,1000.01,11312
2018-07-23,999.99,1000.01,999.99,1000.0,618
2018-07-24,999.99,1000.01,999.99,1000.01,102
2018-07-25,999.99,1000.0,999.99,1000.0,384
2018-07-26,999.99,1000.01,999.99,1000.01,3038
2018-07-27,1000.01,1000.01,999.99,999.99,589
2018-07-30,999.99,1000.01,999.99,1000.01,1075
2018-07-31,1000.01,1000.01,999.99,999.99,15006
2018-08-01,999.99,1000.01,999.99,1000.01,1400
2018-08-02,1000.0,1000.01,999.99,1000.01,334
2018-08-03,999.99,1000.01,999.99,999.99,1015
2018-08-06,999.99,1000.01,999.99,1000.01,13101
2018-08-07,1000.01,1000.01,1000.0,1000.01,13559
2018-08-08,1000.01,1000.01,999.99,1000.01,24853
2018-08-09,1000.01,1000.01,999.99,1000.0,17971
2018-08-10,1000.01,1000.01,999.99,999.99,4751
2018-08-13,1000.0,1000.0,999.99,999.99,9571
2018-08-14,999.99,1000.01,999.99,1000.0,2780
2018-08-16,1000.0,1000.01,999.99,1000.0,1617
2018-08-17,1000.0,1000.01,1000.0,1000.0,6965
2018-08-20,1000.0,1000.01,999.99,1000.01,12483
2018-08-21,1000.0,1000.01,999.99,1000.01,1721
2018-08-23,1000.0,1000.01,999.99,999.99,4706
2018-08-24,1000.0,1000.0,999.99,999.99,2210
2018-08-27,1000.0,1000.01,999.99,999.99,4277
2018-08-28,1000.0,1000.01,999.99,1000.0,2700
2018-08-29,1000.01,1000.01,1000.0,1000.01,51113
2018-08-30,999.99,1000.01,999.99,1000.0,51906
2018-08-31,1000.0,1000.01,999.99,999.99,39395
2018-09-03,1000.0,1000.01,999.99,1000.0,14588
2018-09-04,1000.01,1000.01,999.99,1000.01,6614
2018-09-05,1000.01,1000.01,999.99,999.99,19006
2018-09-06,999.99,1000.01,999.99,1000.01,15817
2018-09-07,999.99,1000.01,999.99,1000.0,33739
2018-09-10,999.99,1000.01,999.99,999.99,31260
2018-09-11,1000.01,1000.01,999.99,1000.0,3815
2018-09-12,999.99,1000.01,999.99,999.99,3165
2018-09-14,999.99,1000.0,999.99,999.99,3933
2018-09-17,1000.0,1000.01,999.99,1000.0,3520
2018-09-18,999.99,1000.01,999.99,1000.0,3690
2018-09-19,1000.0,1000.01,999.99,1000.01,1188
2018-09-21,1000.0,1000.01,999.99,999.99,5258
2018-09-24,1000.01,1000.01,999.99,999.99,2974
2018-09-25,999.99,1000.01,999.99,999.99,11353
2018-09-26,999.99,1000.01,999.99,1000.0,173487
2018-09-27,1000.01,1000.01,999.99,1000.0,2765
2018-09-28,1000.01,1000.01,999.99,1000.0,23570
2018-10-01,1000.01,1000.01,999.99,1000.01,3669
2018-10-03,999.99,1000.01,999.99,1000.0,6599
2018-10-04,999.99,1000.01,999.99,999.99,17103
2018-10-05,999.99,1000.0,999.99,999.99,471
2018-10-08,999.99,1000.01,999.99,1000.0,1587
2018-10-09,1000.01,1000.01,999.99,1000.0,16246
2018-10-10,1000.0,1000.01,999.99,1000.01,3948
2018-10-11,1000.01,1000.01,999.99,999.99,5014
2018-10-12,999.99,1000.01,999.99,999.99,2783
2018-10-15,999.99,1000.01,999.99,1000.0,8891
2018-10-16,1000.01,1000.01,999.99,999.99,4171
2018-10-17,1000.01,1000.01,999.99,1000.0,13176
2018-10-19,1000.0,1000.01,1000.0,1000.01,2247
2018-10-22,1000.01,1000.01,1000.0,1000.0,1705
2018-10-23,1000.0,1000.01,1000.0,1000.0,34526
2018-10-24,1000.01,1000.01,1000.0,1000.0,37147
2018-10-25,999.99,1000.01,999.99,1000.0,6182
2018-10-26,1000.0,1000.0,999.99,1000.0,15826
2018-10-29,1000.01,1000.01,999.99,999.99,19282
2018-10-30,999.99,1000.01,999.99,1000.01,22648
2018-10-31,1000.0,1000.01,999.99,999.99,22799
2018-11-01,1000.0,1000.01,999.99,1000.0,24840
2018-11-02,1000.01,1000.01,999.99,999.99,41254
2018-11-05,999.99,1000.01,999.99,999.99,45420
2018-11-06,1000.0,1000.01,999.99,1000.0,4560
2018-11-07,1000.0,1000.01,999.99,1000.0,742
2018-11-09,999.99,1000.01,999.99,1000.0,7601
2018-11-12,999.99,1000.01,999.99,999.99,3149
2018-11-13,999.99,1000.01,999.99,999.99,7182
2018-11-14,999.99,1000.0,999.99,999.99,596
2018-11-15,999.99,1000.01,999.99,1000.0,1150
2018-11-16,1000.0,1000.01,999.99,999.99,16292
2018-11-19,1000.0,1000.01,999.99,999.99,4151
2018-11-20,999.99,1000.01,999.99,1000.0,15677
2018-11-21,1000.01,1000.01,999.99,1000.01,5439
2018-11-22,1000.01,1000.01,999.99,1000.01,11447
2018-11-26,1000.01,1000.01,999.99,1000.01,15244
2018-11-27,1000.0,1000.01,999.99,999.99,38244
