Date,O,H,L,C,V
2009-10-15,75.0,80.7,51.65,53.55,21536334
2009-10-16,52.0,53.3,42.85,42.85,10181778
2009-10-17,40.8,47.5,38.55,44.55,4599764
2009-10-20,47.0,47.3,41.1,41.8,4761032
2009-10-21,41.0,43.3,40.0,41.2,1784106
2009-10-22,41.0,41.75,39.25,39.55,1017652
2009-10-23,40.0,41.4,38.65,39.05,1173480
2009-10-26,39.45,39.45,36.1,36.7,750087
2009-10-27,36.05,36.7,31.1,32.85,1331897
2009-10-28,31.0,35.2,30.8,33.35,1340595
2009-10-29,31.0,35.2,30.6,33.35,1020199
2009-10-30,33.9,34.7,31.1,31.7,547442
2009-11-03,31.35,32.5,28.35,28.85,647350
2009-11-04,29.3,29.45,27.4,28.7,654150
2009-11-05,29.3,31.7,28.4,30.65,1177609
2009-11-06,31.6,32.6,30.5,30.95,587682
2009-11-09,31.35,31.5,30.7,30.9,279941
2009-11-10,31.3,32.2,30.7,31.35,427218
2009-11-11,31.0,33.35,31.0,32.1,749419
2009-11-12,32.45,32.7,31.1,31.3,190399
2009-11-13,31.55,31.75,30.55,30.75,170156
2009-11-16,31.1,31.8,30.65,30.85,142066
2009-11-17,31.75,31.9,30.15,30.25,114659
2009-11-18,30.9,30.9,29.7,29.9,134808
2009-11-19,29.8,32.25,29.8,30.7,506241
2009-11-20,30.5,31.9,30.3,30.55,181789
2009-11-23,30.5,31.35,30.35,30.65,138738
2009-11-24,30.6,31.6,30.55,31.0,276728
2009-11-25,31.0,32.4,31.0,31.55,365064
2009-11-26,31.55,31.85,30.6,31.0,212974
2009-11-27,30.15,30.55,29.0,29.45,231585
2009-11-30,29.9,30.35,29.65,29.9,134951
2009-12-01,30.0,30.85,30.0,30.25,138941
2009-12-02,30.5,30.65,30.0,30.15,107470
2009-12-03,30.7,34.8,30.7,33.05,1615617
2009-12-04,33.0,34.0,31.5,31.85,508308
2009-12-07,32.15,32.35,31.1,31.4,139923
2009-12-08,31.45,32.0,31.05,31.35,152414
2009-12-09,31.0,31.75,31.0,31.2,112054
2009-12-10,31.0,31.65,31.0,31.45,106282
2009-12-11,31.35,33.5,31.35,32.0,530611
2009-12-14,32.05,32.4,31.25,31.4,119689
2009-12-15,31.5,32.5,30.7,31.0,252217
2009-12-16,31.05,31.65,30.55,30.9,167661
2009-12-17,31.0,31.5,30.6,30.75,97294
2009-12-18,30.5,31.2,29.55,30.0,133025
2009-12-21,30.25,30.3,29.6,29.85,78975
2009-12-22,30.1,30.25,29.6,29.65,78827
2009-12-23,29.6,30.3,29.6,30.0,109497
2009-12-24,30.9,30.9,29.7,29.9,143249
2009-12-29,30.15,32.4,30.05,31.7,379869
2009-12-30,32.3,35.7,32.15,34.0,1278512
2009-12-31,34.5,35.9,33.75,34.35,570109
2010-01-04,34.55,35.15,34.1,34.3,173424
2010-01-05,35.1,35.2,34.35,34.65,274588
2010-01-06,34.75,34.9,34.0,34.1,129956
2010-01-07,34.2,36.4,34.2,35.35,522136
2010-01-08,35.5,36.2,34.8,35.05,216236
2010-01-11,35.9,35.9,35.05,35.15,116710
2010-01-12,35.15,35.8,34.4,34.55,164722
2010-01-13,34.9,35.3,34.05,34.6,162017
2010-01-14,35.0,35.8,34.7,35.0,149062
2010-01-15,35.15,35.6,34.7,34.95,129827
2010-01-18,34.85,35.5,34.55,34.75,124460
2010-01-19,34.8,35.1,34.0,34.15,69148
2010-01-20,34.5,34.6,33.8,34.0,86494
2010-01-21,33.9,34.1,32.0,32.2,143869
2010-01-22,31.5,32.5,31.05,31.4,99881
2010-01-25,31.5,32.8,31.1,31.55,185395
2010-01-27,31.45,32.15,29.5,29.95,117198
2010-01-28,30.5,30.8,29.05,29.55,82261
2010-01-29,29.25,29.5,28.05,29.05,184982
2010-02-01,29.25,31.25,28.5,29.9,188377
2010-02-02,30.5,31.25,29.7,30.05,202102
2010-02-03,30.25,30.55,29.8,29.9,87504
2010-02-04,30.6,35.9,29.6,29.8,141068
2010-02-05,29.1,29.1,28.25,28.45,86048
2010-02-06,28.75,29.15,28.55,28.95,39908
2010-02-08,28.9,29.1,28.05,28.25,119732
2010-02-09,28.5,29.35,28.0,28.2,136066
2010-02-10,28.75,28.75,27.9,28.0,68885
2010-02-11,28.25,28.5,27.65,27.8,103639
2010-02-15,28.2,28.45,27.75,27.9,77591
2010-02-16,28.1,28.1,27.25,27.65,92251
2010-02-17,28.2,28.45,27.75,27.9,65496
2010-02-18,28.0,28.15,27.35,27.5,59248
2010-02-19,27.3,27.5,26.75,26.85,61996
2010-02-22,27.15,27.5,26.5,26.7,83283
2010-02-23,26.2,26.8,25.9,26.0,76918
2010-02-24,25.5,26.2,25.1,25.3,60285
2010-02-25,25.3,26.2,24.6,25.15,85615
2010-02-26,25.8,27.5,24.0,26.55,230090
2010-03-02,26.6,28.2,26.6,27.7,109947
2010-03-03,27.7,29.45,27.7,28.3,218531
2010-03-04,28.4,28.6,28.05,28.25,52019
2010-03-05,28.3,29.1,27.4,28.45,125861
2010-03-08,28.45,29.5,28.45,28.65,110426
2010-03-09,28.0,28.75,27.85,28.2,59424
2010-03-10,28.0,28.55,27.75,27.9,29007
2010-03-11,27.5,28.15,27.35,27.75,52591
2010-03-12,27.95,27.95,27.15,27.45,61878
2010-03-15,27.0,27.4,24.9,26.45,72381
2010-03-16,27.8,27.8,26.3,26.55,36367
2010-03-17,26.5,27.0,26.1,26.25,30740
2010-03-18,26.15,27.0,26.15,26.5,49777
2010-03-19,26.1,26.75,25.85,26.05,52862
2010-03-22,25.05,26.0,25.05,25.6,66213
2010-03-23,25.6,25.85,25.25,25.45,54616
2010-03-25,25.7,25.75,25.0,25.25,72566
2010-03-26,24.7,25.6,24.7,24.9,66138
2010-03-29,24.9,25.05,23.85,24.15,107385
2010-03-30,24.1,24.9,24.1,24.35,75713
2010-03-31,23.0,24.9,23.0,24.1,87155
2010-04-01,24.25,28.95,24.25,28.7,669392
2010-04-05,29.0,30.0,27.7,29.05,311739
2010-04-06,29.35,30.6,28.55,29.35,217650
2010-04-07,29.1,29.85,28.8,29.45,92393
2010-04-08,29.25,29.75,28.3,28.5,71304
2010-04-09,29.0,30.25,28.5,29.2,214309
2010-04-12,29.5,29.75,29.25,29.35,48976
2010-04-13,29.75,30.8,29.05,29.8,176106
2010-04-15,29.95,30.65,29.05,29.35,63913
2010-04-16,29.35,29.35,28.1,28.35,54014
2010-04-19,28.0,29.05,27.6,28.0,118041
2010-04-20,28.0,28.8,27.95,28.4,49357
2010-04-21,28.5,29.25,28.4,28.5,48344
2010-04-22,28.2,29.0,28.1,28.2,41870
2010-04-23,28.3,28.55,27.8,28.05,42550
2010-04-26,28.15,28.5,28.0,28.1,51511
2010-04-27,27.9,28.5,27.9,28.15,34130
2010-04-28,27.5,27.95,27.15,27.25,35710
2010-04-29,28.0,28.75,27.15,27.4,60102
2010-04-30,27.9,28.5,27.3,27.5,77155
2010-05-03,27.3,28.4,27.3,27.65,23491
2010-05-04,27.5,27.85,26.15,26.65,46608
2010-05-05,26.0,26.9,25.1,26.7,31961
2010-05-06,26.3,27.2,26.1,26.35,42512
2010-05-07,26.0,26.3,24.25,24.95,81029
2010-05-10,25.15,26.0,25.0,25.6,40772
2010-05-11,26.45,27.8,25.15,25.4,24176
2010-05-12,25.3,25.75,24.8,25.0,26388
2010-05-13,25.05,25.6,24.75,24.95,25646
2010-05-14,24.8,25.3,24.6,24.75,13514
2010-05-17,24.0,25.0,24.0,24.85,23842
2010-05-18,25.6,25.6,24.55,25.2,30433
2010-05-19,24.55,25.1,24.05,24.2,33735
2010-05-20,24.6,24.85,23.7,23.95,49860
2010-05-21,23.5,23.5,21.8,22.9,46309
2010-05-24,25.0,25.0,23.65,24.15,85881
2010-05-25,23.35,24.25,22.85,23.1,38002
2010-05-26,23.85,23.85,23.25,23.4,28503
2010-05-27,23.55,23.55,23.1,23.35,13343
2010-05-28,23.5,23.95,23.5,23.85,21569
2010-05-31,23.75,24.3,23.45,24.05,28828
2010-06-01,23.6,24.5,23.3,23.75,50740
2010-06-02,24.3,24.75,23.75,23.95,48321
2010-06-03,24.0,24.5,24.0,24.3,19253
2010-06-04,24.6,28.1,24.05,27.4,338125
2010-06-07,26.05,29.05,26.0,28.45,279052
2010-06-08,28.3,29.9,27.75,28.0,249165
2010-06-09,28.2,29.15,27.8,27.95,59575
2010-06-10,28.3,28.5,27.7,27.95,14620
2010-06-11,28.0,28.2,26.95,27.2,24745
2010-06-14,27.05,28.1,26.5,26.65,33568
2010-06-15,27.4,29.2,26.35,28.7,133518
2010-06-16,29.0,29.8,28.3,28.9,53481
2010-06-17,28.5,29.0,28.4,28.6,19828
2010-06-18,28.5,29.0,27.8,28.0,17777
2010-06-21,28.5,29.0,27.0,28.15,19332
2010-06-22,27.8,28.7,27.5,27.75,22080
2010-06-23,28.3,29.25,27.9,28.8,27803
2010-06-24,28.5,31.45,28.5,29.8,164515
2010-06-25,29.9,30.0,28.4,28.55,30504
2010-06-28,28.5,29.0,28.4,28.5,14489
2010-06-29,29.0,29.45,28.5,29.1,43033
2010-06-30,28.9,29.1,28.4,28.75,25846
2010-07-01,29.2,29.2,28.25,28.35,26708
2010-07-02,28.05,28.85,28.0,28.2,25181
2010-07-05,27.95,29.45,27.95,29.15,40041
2010-07-06,29.4,29.5,28.55,28.7,15626
2010-07-07,28.65,29.9,28.6,28.9,56807
2010-07-08,28.05,29.5,28.05,28.65,46651
2010-07-09,28.4,29.35,28.4,28.55,31040
2010-07-12,28.55,29.4,28.45,28.5,19393
2010-07-13,28.5,29.2,28.1,28.95,23253
2010-07-14,29.75,29.75,28.6,28.7,34558
2010-07-15,29.1,29.1,28.45,28.7,9265
2010-07-16,28.75,33.85,28.75,33.0,1294336
2010-07-19,32.35,34.15,32.2,32.95,414410
2010-07-20,33.7,33.9,32.15,32.35,111543
2010-07-21,32.4,33.0,32.05,32.3,72961
2010-07-22,32.35,32.6,31.5,31.9,65898
2010-07-23,32.05,32.35,31.15,31.85,56473
2010-07-26,32.1,33.85,32.0,32.95,229701
2010-07-27,34.75,35.9,32.9,34.8,621871
2010-07-28,34.8,35.15,33.3,33.55,129838
2010-07-29,34.3,35.3,33.65,34.25,149068
2010-07-30,34.0,35.1,33.45,33.7,85009
2010-08-02,33.7,35.3,33.7,34.15,157457
2010-08-03,34.1,34.6,33.15,33.3,75770
2010-08-04,33.75,33.85,32.6,32.9,61997
2010-08-05,33.35,33.4,32.3,32.45,41450
2010-08-06,33.0,34.1,32.5,32.55,66782
2010-08-09,32.95,33.9,32.5,32.75,71376
2010-08-10,33.0,34.9,32.9,33.25,87226
2010-08-11,33.0,33.5,32.3,32.45,96995
2010-08-12,32.05,32.6,31.7,31.85,89598
2010-08-13,32.45,32.5,31.55,31.7,59063
2010-08-16,32.0,32.4,31.6,31.65,44487
2010-08-17,32.0,32.0,31.3,31.45,55102
2010-08-18,32.0,32.8,31.15,31.65,35081
2010-08-19,31.7,33.6,31.6,33.1,84893
2010-08-20,34.9,34.9,32.5,32.8,164936
2010-08-23,33.55,34.3,33.0,33.95,82396
2010-08-24,34.5,34.8,33.55,33.75,45758
2010-08-25,34.2,34.2,32.4,32.75,41494
2010-08-26,32.5,32.8,32.0,32.05,23622
2010-08-27,33.75,33.75,30.1,30.7,27767
2010-08-30,31.8,32.4,30.8,31.2,42642
2010-08-31,30.7,31.4,30.35,31.0,18298
2010-09-01,31.15,33.95,31.15,33.45,136156
2010-09-02,34.0,34.0,32.05,32.5,59836
2010-09-03,32.8,32.8,31.5,31.85,13889
2010-09-06,32.0,34.25,32.0,33.2,85966
2010-09-07,32.85,33.8,32.2,32.55,94733
2010-09-08,32.5,34.15,32.5,33.1,60580
2010-09-09,33.5,33.75,32.5,32.6,32553
2010-09-13,32.3,33.35,32.3,32.7,19786
2010-09-14,33.3,33.3,31.85,32.2,35278
2010-09-15,30.25,32.65,30.25,31.75,26630
2010-09-16,31.35,32.75,31.3,31.45,31883
2010-09-17,32.0,32.3,31.1,31.4,18564
2010-09-20,32.45,32.45,31.15,31.45,25664
2010-09-21,32.6,32.6,31.1,31.25,26351
2010-09-22,31.35,31.65,30.85,31.0,23589
2010-09-23,31.25,31.25,30.25,30.55,16513
2010-09-24,30.55,31.8,29.55,29.85,45044
2010-09-27,30.0,30.8,30.0,30.05,24615
2010-09-28,30.5,30.5,29.7,30.2,14342
2010-09-29,29.8,30.45,29.55,29.75,33111
2010-09-30,29.55,30.0,29.5,29.8,18603
2010-10-01,30.8,30.8,29.5,29.65,16795
2010-10-04,29.7,30.6,29.5,29.55,15367
2010-10-05,29.95,30.0,29.1,29.35,24849
2010-10-06,29.0,29.9,29.0,29.2,31882
2010-10-07,29.3,29.9,29.1,29.55,21018
2010-10-08,29.6,32.5,29.6,31.4,366752
2010-10-11,31.5,32.2,30.95,31.05,26431
2010-10-12,31.8,31.8,30.35,30.5,24322
2010-10-13,30.35,30.85,29.8,30.0,24163
2010-10-14,30.15,30.7,29.75,29.85,32464
2010-10-15,31.5,31.5,29.0,29.15,32237
2010-10-18,29.5,29.5,29.0,29.15,14197
2010-10-19,29.5,30.6,29.05,30.1,35102
