Date,Open,High,Low,Close,Volume
2023-04-06,78.1,88.7,61.2,80.9,14056
2023-04-10,93.0,97.05,90.95,97.05,18193
2023-04-11,107.8,114.5,97.1,104.45,299785
2023-04-12,104.9,109.5,99.0,108.4,95264
2023-04-13,101.5,107.3,101.5,103.85,33210
2023-04-17,103.9,109.15,102.25,105.35,128147
2023-04-18,109.7,115.85,105.8,115.8,294394
2023-04-19,114.0,122.6,109.85,114.45,259922
2023-04-20,119.0,121.8,114.15,115.5,114047
2023-04-21,119.95,119.95,113.45,115.5,75335
2023-04-24,112.1,115.55,112.1,113.25,98981
2023-04-25,113.95,119.5,112.35,116.2,142369
2023-04-26,119.5,119.5,113.1,115.6,108357
2023-04-27,117.8,117.8,113.55,114.75,160631
2023-04-28,120.0,121.5,115.5,116.0,108268
