Date,O,H,L,C,V
2016-06-28,35.84,35.84,35.84,35.84,150
2016-06-29,36.0,36.0,36.0,36.0,200
2016-07-07,36.63,36.63,36.63,36.63,10
2016-07-11,37.14,37.14,37.14,37.14,20
2016-07-26,37.5,37.5,37.5,37.5,30
2016-08-05,37.26,37.26,37.26,37.26,200
2016-08-08,37.84,37.84,37.84,37.84,400
2016-08-11,37.64,37.64,37.45,37.54,4
2016-08-16,38.0,38.0,38.0,38.0,18
2016-08-31,38.0,38.0,38.0,38.0,70
2016-09-02,37.69,37.69,37.59,37.59,14
2016-09-07,38.5,38.5,38.5,38.5,55
2016-09-09,38.33,38.33,38.3,38.3,11
2016-09-16,38.1,38.1,37.98,37.98,75
2016-09-19,38.28,38.4,38.09,38.4,455
2016-09-20,38.1,38.1,38.1,38.1,2
2016-09-21,37.93,37.93,37.93,37.93,8
2016-09-22,38.5,38.5,38.5,38.5,100
2016-09-23,38.1,38.55,38.1,38.17,31071
2016-09-26,42.4,42.4,37.75,37.78,420
2016-09-27,41.9,41.9,37.95,37.95,2
2016-09-28,37.95,37.95,37.85,37.85,5
2016-09-29,38.04,38.04,37.2,37.24,28611
2016-09-30,37.33,37.33,37.3,37.3,101
2016-10-03,37.44,37.62,37.44,37.62,301
2016-10-04,37.88,37.88,37.88,37.88,1
2016-10-05,38.14,38.14,37.83,37.83,51
2016-10-06,37.81,37.81,37.81,37.81,1
2016-10-07,37.67,37.67,37.52,37.52,253
2016-10-10,37.71,37.71,37.71,37.71,1
2016-10-13,37.02,37.02,37.02,37.02,2
2016-10-14,36.85,37.1,36.85,37.1,310
2016-10-17,37.44,37.44,37.44,37.44,5
2016-10-19,37.63,37.98,37.62,37.98,2045
2016-10-20,37.86,38.16,37.86,38.13,142
2016-10-24,38.21,38.21,38.15,38.15,1101
2016-10-27,37.45,37.45,37.38,37.38,154
2016-10-28,37.29,37.29,37.29,37.29,150
2016-11-02,36.76,36.76,36.76,36.76,12
2016-11-04,36.76,36.76,36.76,36.76,5
2016-11-10,36.94,36.94,36.94,36.94,1
2016-11-21,35.83,35.83,35.25,35.25,203
2016-11-24,35.68,35.68,35.68,35.68,1000
2016-11-28,37.0,37.0,36.1,36.1,3001
2016-11-29,36.45,36.54,36.42,36.48,29
2016-11-30,36.6,36.6,36.6,36.6,20
2016-12-06,36.52,36.52,36.52,36.52,5
2016-12-07,36.54,36.54,36.54,36.54,1
2016-12-12,36.96,36.96,36.93,36.93,750
2016-12-13,36.95,36.95,36.78,36.78,175
2016-12-15,37.19,37.19,37.19,37.19,25
2016-12-21,36.74,36.78,36.74,36.78,468
2016-12-23,36.31,36.31,36.31,36.31,2
2016-12-27,35.96,35.96,35.96,35.96,138
2017-01-03,36.67,36.67,36.67,36.67,30
2017-01-05,36.91,36.91,36.91,36.91,444
2017-01-17,37.23,37.23,37.23,37.23,50
2017-01-23,37.01,37.01,37.01,37.01,24
2017-01-25,37.0,37.0,37.0,37.0,273
2017-02-06,37.99,37.99,37.99,37.99,1000
2017-02-10,38.29,38.29,38.29,38.29,1300
2017-02-13,38.4,38.4,38.4,38.4,1300
2017-02-15,38.71,38.71,38.54,38.54,24
2017-02-21,39.19,39.19,39.13,39.13,46
2017-02-23,39.84,39.84,39.84,39.84,125
2017-02-27,39.95,39.95,39.95,39.95,600
2017-03-02,39.7,39.7,39.7,39.7,130
2017-03-15,40.47,40.5,40.38,40.38,1249
2017-03-17,40.52,40.52,40.52,40.52,5
2017-03-21,40.01,40.01,40.01,40.01,22
2017-03-28,39.82,39.82,39.77,39.77,28500
2017-03-31,40.43,40.43,40.43,40.43,154
2017-04-10,40.45,40.45,40.45,40.45,20
2017-04-11,40.64,40.64,40.64,40.64,5
2017-04-12,40.35,40.35,40.35,40.35,754
2017-04-13,40.27,40.27,40.27,40.27,118
2017-04-17,40.0,40.03,40.0,40.03,92
2017-04-18,39.81,39.81,39.81,39.81,595
2017-04-19,39.71,39.71,39.71,39.71,236
2017-04-20,47.3,47.3,39.36,39.36,486
2017-04-21,39.84,39.84,39.67,39.67,325
2017-04-24,39.61,39.61,39.61,39.61,238
2017-04-25,40.09,40.09,40.05,40.05,619
2017-04-26,40.05,40.05,40.05,40.05,500
2017-04-27,40.0,40.1,40.0,40.1,318
