Date,O,H,L,C,V
2014-04-22,24.95,32.1,24.95,32.1,188
2014-04-23,27.0,27.0,27.0,27.0,1
2014-04-25,27.25,27.25,26.05,26.05,379
2014-04-30,26.68,26.68,25.6,26.05,958
2014-05-05,26.01,26.01,25.89,25.93,200
2014-05-08,25.5,25.5,25.17,25.17,387
2014-05-09,26.0,26.0,26.0,26.0,2
2014-05-12,26.2,26.2,26.2,26.2,39
2014-05-14,26.59,26.59,26.59,26.59,114
2014-05-15,27.8,27.8,26.64,26.64,20
2014-05-20,27.98,27.98,27.98,27.98,34
2014-05-21,28.0,28.0,28.0,28.0,127
2014-05-23,27.28,28.56,27.28,28.56,714
2014-05-27,28.44,28.44,28.44,28.44,50
2014-05-28,30.0,30.0,28.0,28.0,610
2014-05-29,28.34,28.34,28.34,28.34,510
2014-06-02,28.15,28.51,26.0,28.51,702
2014-06-03,28.0,28.55,27.51,28.55,905
2014-06-04,28.5,28.55,28.5,28.54,187
2014-06-05,28.5,28.5,28.5,28.5,127
2014-06-06,28.5,29.15,28.5,29.15,1426
2014-06-09,26.26,29.94,26.26,29.94,1929
2014-06-10,29.06,30.43,29.06,30.43,531
2014-06-11,30.35,30.35,28.57,28.57,207
2014-06-12,29.5,29.5,29.5,29.5,5
2014-06-13,29.75,29.75,29.75,29.75,5
2014-06-16,29.4,29.4,29.4,29.4,3
2014-06-20,29.75,29.75,28.3,28.3,4
2014-06-23,29.75,29.75,29.38,29.38,351
2014-06-24,29.54,29.54,29.54,29.54,187
2014-06-25,29.23,29.23,29.23,29.23,10
2014-06-26,29.0,30.1,29.0,29.71,500
2014-06-27,30.1,30.1,29.3,29.3,4
2014-06-30,29.38,29.38,28.37,29.38,342
2014-07-01,28.5,29.67,28.45,29.67,10020
2014-07-02,30.1,30.1,28.46,28.46,365
2014-07-03,28.48,30.09,28.44,28.55,260
2014-07-04,30.0,30.1,30.0,30.1,22
2014-07-07,29.99,30.06,28.51,28.51,15
2014-07-08,30.1,30.1,28.52,28.52,12
2014-07-10,30.09,30.1,28.53,30.1,121
2014-07-11,29.5,29.5,28.55,28.55,100
2014-07-14,30.95,30.95,30.95,30.95,100
2014-07-16,27.89,27.89,27.53,27.78,186
2014-07-17,30.9,30.95,28.1,29.52,41
2014-07-21,26.81,30.86,26.81,30.86,197
2014-07-22,28.1,28.1,27.05,28.0,555
2014-07-23,28.0,28.0,28.0,28.0,165
2014-07-24,27.11,27.72,27.11,27.72,28
2014-07-25,30.0,30.95,28.1,30.95,32
2014-07-28,30.0,30.0,30.0,30.0,40
2014-08-01,30.0,30.0,30.0,30.0,400
2014-08-04,30.6,30.6,30.6,30.6,90
2014-08-05,29.0,29.0,29.0,29.0,187
