Date,O,H,L,C,V
2014-04-16,34.8,35.1,34.8,35.0,11571
2014-04-17,35.0,35.3,34.3,35.2,12604
2014-04-21,35.3,42.2,35.3,35.9,25621
2014-04-22,35.9,41.6,35.9,37.45,15096
2014-04-23,37.2,41.2,36.05,37.8,12824
2014-04-25,37.95,38.9,37.05,38.1,11619
2014-04-28,38.05,43.75,37.9,41.8,11943
2014-04-29,42.0,50.15,42.0,50.15,10840
2014-04-30,51.8,55.15,49.7,50.0,10489
2014-05-02,50.2,52.95,50.0,51.5,15299
2014-05-05,51.6,51.6,48.3,48.5,12464
2014-05-06,48.95,49.95,48.8,49.4,14442
2014-05-07,49.5,50.9,49.4,49.9,11389
2014-05-08,49.4,49.65,49.2,49.65,10121
2014-05-09,49.7,50.0,49.7,49.85,10532
2014-05-12,49.1,49.2,48.95,49.1,10705
2014-05-13,49.1,52.05,48.7,51.85,12314
2014-05-14,51.8,51.8,50.05,50.05,10674
2014-05-15,50.3,50.8,50.3,50.5,15270
2014-05-16,51.0,51.0,50.8,50.9,10043
2014-05-19,51.0,51.2,50.9,51.2,10781
2014-05-20,51.2,51.3,51.2,51.3,10361
2014-05-21,51.4,51.55,51.4,51.45,10468
2014-05-22,51.6,52.3,51.6,52.25,10876
2014-05-23,52.4,52.5,52.35,52.35,10977
2014-05-26,52.55,54.15,52.55,53.2,10895
2014-05-27,53.0,53.0,51.85,52.05,10737
2014-05-28,52.0,52.35,50.7,51.75,14331
2014-05-29,52.0,52.3,51.0,51.15,10072
2014-05-30,51.0,51.35,50.9,50.95,8591
2014-06-02,50.8,51.2,50.8,51.1,5303
2014-06-03,51.0,51.65,51.0,51.2,5970
2014-06-04,50.6,51.35,50.4,51.05,6608
2014-06-05,51.0,52.0,51.0,51.65,7200
2014-06-06,51.6,52.1,51.6,52.05,10015
2014-06-09,52.2,52.55,52.05,52.45,10141
2014-06-10,52.4,52.4,51.6,51.9,10412
2014-06-11,51.5,51.95,51.0,51.8,10377
2014-06-12,51.8,51.8,51.4,51.5,12256
2014-06-13,51.6,51.9,51.4,51.5,10034
2014-06-16,51.7,53.0,51.6,52.85,15666
2014-06-17,53.2,53.95,53.1,53.75,15813
2014-06-18,53.8,54.6,53.8,54.55,14192
2014-06-19,54.7,55.1,54.6,55.0,15194
2014-06-20,55.0,56.4,55.0,56.35,16620
2014-06-23,56.6,58.0,56.6,57.6,16561
2014-06-24,58.0,60.3,58.0,60.25,18973
2014-06-25,60.2,60.4,59.6,60.15,15008
2014-06-26,60.4,60.4,60.1,60.3,12626
2014-06-27,60.6,61.6,60.6,61.2,12967
2014-06-30,61.15,61.3,61.0,61.2,12530
2014-07-01,61.0,61.2,60.3,60.85,11617
2014-07-02,61.0,61.1,60.75,61.0,10437
2014-07-03,61.1,61.75,60.8,61.15,10219
