Date,O,H,L,C,V
2009-12-11,171.6,216.95,171.6,212.7,29896728
2009-12-14,217.5,231.45,207.85,210.9,12257868
2009-12-15,210.0,219.45,204.3,213.4,11916147
2009-12-16,215.5,218.8,211.3,213.5,3763344
2009-12-17,212.0,216.85,205.3,207.0,1760273
2009-12-18,190.0,213.25,190.0,210.2,2742657
2009-12-21,211.2,212.95,208.0,209.7,894083
2009-12-22,210.0,217.8,209.25,216.0,1599870
2009-12-23,216.95,219.95,214.05,218.2,1387375
2009-12-24,219.7,224.35,217.5,219.15,1185872
2009-12-29,219.3,219.85,213.15,215.1,444081
2009-12-30,215.25,228.0,214.0,225.85,1706561
2009-12-31,227.65,234.85,223.1,225.7,2593202
2010-01-04,226.35,229.8,220.7,224.2,1180228
2010-01-05,226.4,228.8,221.4,222.2,498795
2010-01-06,223.55,225.35,220.1,221.3,447857
2010-01-07,222.5,223.05,215.1,216.05,309604
2010-01-08,174.45,217.5,174.45,212.4,333653
2010-01-11,212.5,219.5,212.5,216.5,485330
2010-01-12,217.9,222.4,214.0,216.3,643775
2010-01-13,214.7,217.45,210.5,216.55,178230
2010-01-14,217.4,219.7,216.25,217.45,96571
2010-01-15,217.5,219.0,212.5,213.95,68735
2010-01-18,213.5,215.5,210.6,213.5,86405
2010-01-19,213.5,219.7,212.6,213.8,307830
2010-01-20,214.55,215.85,213.0,213.15,82434
2010-01-21,212.45,214.2,207.45,208.9,119202
2010-01-22,206.5,214.0,200.55,211.55,332134
2010-01-25,211.25,212.5,208.05,208.95,44420
2010-01-27,209.0,211.0,203.2,205.3,133591
2010-01-28,207.5,219.5,205.6,208.3,89116
2010-01-29,208.5,208.5,201.25,204.95,262931
2010-02-01,204.95,210.0,202.5,204.8,171217
2010-02-02,206.5,209.95,206.5,209.0,125047
2010-02-03,209.0,211.95,209.0,209.8,117690
2010-02-04,209.95,209.95,205.05,208.3,31776
2010-02-05,205.2,210.95,201.4,209.45,72741
2010-02-06,210.5,212.0,207.05,207.7,7678
2010-02-08,210.5,222.95,208.5,217.5,659737
2010-02-09,217.75,217.75,211.5,214.2,158722
2010-02-10,215.95,219.0,211.2,212.6,155743
2010-02-11,213.0,217.45,209.75,212.25,42277
2010-02-15,213.9,215.75,210.2,211.9,22402
2010-02-16,210.0,213.25,210.0,212.2,31136
2010-02-17,212.5,227.4,209.7,223.2,308516
2010-02-18,224.05,236.0,220.1,223.75,598132
2010-02-19,220.05,227.5,218.5,223.45,136558
2010-02-22,224.1,226.0,215.3,216.6,52649
2010-02-23,215.55,220.0,215.0,217.7,99661
2010-02-24,215.0,216.5,212.2,213.55,23331
2010-02-25,216.15,216.15,210.75,213.25,20812
2010-02-26,213.85,222.0,212.5,220.45,87954
2010-03-02,222.9,222.9,217.95,219.85,23902
2010-03-03,218.05,222.5,218.05,219.85,37793
2010-03-04,220.05,224.95,219.5,220.5,44387
2010-03-05,220.5,233.4,220.0,227.9,277264
2010-03-08,226.05,232.95,226.05,230.7,165351
2010-03-09,231.9,232.45,226.7,228.0,60662
2010-03-10,229.9,244.0,229.0,233.9,424066
2010-03-11,235.0,237.95,229.0,235.2,102557
2010-03-12,235.0,240.5,232.55,235.5,185239
2010-03-15,234.7,237.5,229.05,232.55,31985
2010-03-16,234.45,240.0,231.75,236.4,81312
2010-03-17,236.5,243.4,235.0,237.05,127580
2010-03-18,236.5,238.5,233.5,234.45,28456
2010-03-19,235.5,244.95,231.0,239.4,124732
2010-03-22,237.7,239.5,236.2,237.45,171455
2010-03-23,238.4,239.4,232.5,233.7,44927
2010-03-25,235.0,241.0,235.0,237.5,164940
2010-03-26,236.05,242.45,236.0,240.25,118319
2010-03-29,239.7,244.5,236.5,242.3,90502
2010-03-30,243.0,252.0,238.6,245.5,340992
2010-03-31,246.0,252.2,239.0,240.7,157852
2010-04-01,241.0,247.4,241.0,244.0,50922
2010-04-05,244.5,251.5,242.5,247.8,107129
2010-04-06,247.5,249.4,244.5,246.65,47259
2010-04-07,247.65,256.45,247.5,253.45,180010
