Date,O,H,L,C,V
2013-09-11,9.15,9.15,9.05,9.05,17295
2013-09-12,9.05,9.1,8.6,8.75,33113
2013-09-13,8.4,8.5,8.35,8.35,5974
2013-09-16,8.0,8.0,7.95,7.95,1232
2013-09-17,7.75,8.3,7.6,8.3,60876
2013-09-18,8.3,8.65,7.9,7.95,208782
2013-09-19,8.0,8.0,7.6,7.6,19985
2013-09-20,7.25,7.8,7.25,7.25,8997
2013-09-23,6.9,6.9,6.9,6.9,4634
2013-09-24,7.0,7.05,6.6,6.95,35548
2013-09-25,6.8,7.25,6.8,7.2,15553
2013-09-26,7.5,7.5,6.9,7.05,22373
2013-09-27,6.9,7.2,6.7,6.75,55047
2013-09-30,6.45,6.5,6.45,6.45,8912
2013-10-01,6.2,6.75,6.2,6.75,45355
2013-10-03,6.6,7.05,6.6,6.9,184555
2013-10-04,6.8,7.2,6.65,6.95,15285
2013-10-07,6.65,7.0,6.65,6.65,13048
2013-10-08,6.7,6.85,6.35,6.4,28386
2013-10-09,6.6,6.7,6.25,6.6,35467
2013-10-10,6.35,6.75,6.35,6.6,18467
2013-10-11,6.5,6.85,6.4,6.6,34167
2013-10-14,6.7,6.9,6.5,6.8,9305
2013-10-15,6.8,7.1,6.7,7.1,44368
2013-10-17,7.4,7.45,7.1,7.45,33830
2013-10-18,7.7,7.8,7.25,7.55,48826
2013-10-21,7.7,7.7,7.2,7.3,28819
2013-10-22,7.5,7.5,7.2,7.2,12287
2013-10-23,7.5,7.55,7.0,7.2,143239
2013-10-24,7.3,7.35,7.0,7.05,109582
2013-10-25,7.05,7.1,6.7,6.7,66603
2013-10-28,6.8,6.85,6.5,6.8,19235
2013-10-29,6.8,6.9,6.6,6.75,6079
2013-10-30,6.6,6.85,6.6,6.7,7170
2013-10-31,6.7,6.85,6.55,6.65,6172
2013-11-01,6.75,6.9,6.35,6.45,26082
2013-11-03,6.7,6.75,6.5,6.75,6253
2013-11-05,6.6,7.05,6.6,7.05,35664
2013-11-06,7.3,7.4,7.3,7.4,43996
2013-11-07,8.1,8.1,8.0,8.1,38831
2013-11-08,8.85,8.9,8.05,8.9,134529
2013-11-11,9.1,9.75,9.0,9.45,90011
2013-11-12,9.5,9.75,9.0,9.0,16958
2013-11-13,8.55,8.55,8.55,8.55,1121
2013-11-14,8.15,8.15,8.15,8.15,4511
2013-11-18,7.75,8.2,7.75,7.9,79782
2013-11-19,7.65,8.25,7.65,8.25,53353
2013-11-20,8.3,8.3,7.9,7.9,21527
2013-11-21,7.95,8.0,7.6,7.9,24320
2013-11-22,7.9,8.1,7.7,7.9,3220
2013-11-25,7.6,7.8,7.55,7.6,6334
2013-11-26,7.4,7.65,7.25,7.65,13632
2013-11-27,7.5,7.9,7.35,7.35,275
2013-11-28,7.05,7.7,7.05,7.7,5327
2013-11-29,7.4,8.0,7.4,7.95,12271
2013-12-02,7.85,8.25,7.85,8.0,3204
2013-12-03,8.0,8.2,7.7,8.15,3430
2013-12-04,8.0,8.2,7.85,8.0,13857
2013-12-05,8.25,8.35,7.85,8.05,31752
2013-12-06,7.75,8.15,7.75,8.0,13392
2013-12-09,7.7,8.2,7.7,8.0,8480
2013-12-10,7.9,8.0,7.6,7.85,12770
2013-12-11,7.5,8.0,7.5,7.8,5149
2013-12-12,7.8,7.85,7.7,7.8,4928
2013-12-13,7.8,7.95,7.55,7.65,8626
2013-12-16,7.5,7.95,7.5,7.65,4993
2013-12-17,7.65,7.85,7.5,7.6,25847
2013-12-18,7.4,7.8,7.4,7.55,3062
2013-12-19,7.5,7.5,7.2,7.2,9830
2013-12-20,7.1,7.3,7.05,7.2,2533
2013-12-23,7.05,7.55,7.05,7.55,39360
2013-12-24,7.45,7.9,7.45,7.65,12822
2013-12-26,7.7,8.0,7.7,8.0,23253
2013-12-27,8.0,8.4,8.0,8.0,23448
2013-12-30,8.25,8.25,8.0,8.0,28604
2013-12-31,8.0,8.15,7.9,8.0,21745
2014-01-01,7.95,8.4,7.95,8.4,40203
2014-01-02,8.6,8.8,8.0,8.35,168305
2014-01-03,8.1,8.65,8.1,8.6,11526
2014-01-06,8.2,8.6,8.2,8.45,11555
2014-01-07,8.5,8.7,8.35,8.35,26753
2014-01-08,8.55,8.6,8.3,8.55,21220
2014-01-09,8.2,8.7,8.2,8.55,25362
2014-01-10,8.35,8.6,8.35,8.4,20322
2014-01-13,8.5,8.7,8.2,8.55,12355
2014-01-14,8.65,8.65,8.25,8.3,2726
2014-01-15,8.0,8.55,7.9,7.95,213648
2014-01-16,7.75,8.2,7.75,8.0,36381
2014-01-17,8.0,8.05,7.7,8.0,11376
2014-01-20,8.3,8.4,7.6,7.7,94762
2014-01-21,7.55,7.8,7.55,7.6,3791
2014-01-22,7.3,7.95,7.3,7.85,18573
2014-01-23,7.65,8.05,7.55,7.6,42320
2014-01-24,7.6,7.75,7.25,7.25,21349
2014-01-27,7.15,7.6,6.9,7.45,12297
2014-01-28,7.5,7.5,7.2,7.2,3607
2014-01-29,7.1,7.35,7.05,7.2,10941
2014-01-30,7.0,7.1,6.85,6.85,5394
2014-01-31,6.85,7.1,6.8,6.95,2095
2014-02-03,7.2,7.2,6.65,6.75,9739
2014-02-04,7.0,7.0,6.5,6.6,4148
2014-02-05,6.65,6.9,6.65,6.8,5678
2014-02-06,6.7,7.1,6.55,7.05,10636
2014-02-07,6.9,7.05,6.7,7.0,9734
2014-02-10,7.0,7.0,6.85,7.0,5957
2014-02-11,7.0,7.1,6.65,6.85,102142
2014-02-12,6.9,7.0,6.55,6.9,63085
2014-02-13,6.95,6.95,6.6,6.6,8704
2014-02-14,6.4,6.75,6.3,6.3,18290
2014-02-17,6.45,6.5,6.1,6.35,11724
2014-02-18,6.15,6.65,6.15,6.55,7963
2014-02-19,6.7,6.85,6.5,6.75,28360
2014-02-20,6.5,6.95,6.5,6.95,4225
2014-02-21,6.65,7.0,6.65,7.0,8078
2014-02-24,7.25,7.25,6.75,6.75,11927
2014-02-25,7.05,7.05,6.75,6.85,18841
2014-02-26,6.8,6.8,6.7,6.75,3357
2014-02-28,6.65,6.9,6.5,6.55,6571
2014-03-03,6.8,6.85,6.3,6.75,10875
2014-03-04,6.6,7.05,6.6,7.05,5458
