Date,O,H,L,C,V
2019-02-04,60.55,60.65,60.05,60.05,7154
2019-02-06,59.8,59.8,59.5,59.5,4
2019-02-07,60.65,60.65,60.05,60.15,278
2019-02-08,60.0,60.0,60.0,60.0,4
2019-02-11,58.95,58.95,58.95,58.95,5000
2019-02-12,58.85,58.85,58.85,58.85,150
2019-02-13,59.0,59.0,59.0,59.0,2
2019-02-14,58.4,58.5,58.4,58.5,151
2019-02-15,58.25,58.25,58.25,58.25,200
2019-02-19,58.1,58.1,58.1,58.1,200
2019-02-21,58.8,58.8,58.8,58.8,100
2019-02-22,58.81,59.6,58.81,59.41,10785
2019-02-25,59.55,59.55,59.55,59.55,141
2019-02-26,69.98,69.98,58.9,59.2,4365
2019-02-27,59.9,59.9,59.15,59.35,8096
2019-02-28,59.9,59.9,59.8,59.8,5001
2019-03-01,60.2,60.65,60.2,60.65,837456
2019-03-05,61.2,61.6,61.2,61.6,255
2019-03-06,62.45,62.55,62.4,62.4,134051
2019-03-07,62.3,62.6,62.3,62.4,15352
2019-03-08,62.25,62.25,62.0,62.0,1380
2019-03-11,62.6,63.28,62.35,63.28,80881
2019-03-12,63.84,63.9,63.4,63.83,942247
2019-03-13,63.7,63.75,63.0,63.38,268541
2019-03-14,63.62,63.62,63.25,63.36,120055
2019-03-15,63.75,63.75,63.58,63.72,232587
2019-03-18,63.72,63.72,63.5,63.5,421
2019-03-19,63.9,63.97,63.47,63.92,49121
2019-03-20,63.36,63.95,63.36,63.68,82818
2019-03-22,63.89,63.89,63.45,63.45,200411
2019-03-25,63.45,63.45,62.45,62.66,30345
2019-03-26,63.13,65.0,62.66,63.27,47650
2019-03-27,61.25,64.0,61.25,63.91,1115504
2019-03-28,64.1,75.7,64.04,66.82,64508
2019-03-29,65.0,71.95,63.0,64.46,27906
2019-04-01,65.0,65.55,65.0,65.16,3489
2019-04-02,65.0,65.5,65.0,65.36,391785
2019-04-03,65.0,65.36,64.72,64.72,36172
2019-04-04,64.72,64.72,64.07,64.65,8875
2019-04-05,64.9,64.9,64.76,64.9,34837
2019-04-08,65.0,65.05,63.95,63.96,28483
2019-04-09,74.75,74.75,63.78,64.6,69604
2019-04-10,64.25,64.7,64.22,64.52,16797
2019-04-11,64.55,64.55,64.4,64.5,30701
2019-04-12,64.74,64.74,64.55,64.71,22011
