Date,O,H,L,C,V
2018-12-27,28.3,32.9,28.3,31.0,89
2018-12-28,31.0,31.0,28.1,29.1,321
2018-12-31,29.1,29.1,29.1,29.1,18
2019-01-01,29.2,29.2,29.1,29.2,202
2019-01-02,27.7,28.8,27.7,28.0,74
2019-01-03,29.8,29.8,28.0,29.8,144
2019-01-07,29.7,29.7,29.7,29.7,2
2019-01-08,29.7,29.7,29.7,29.7,44
2019-01-09,29.7,29.7,29.7,29.7,10
2019-01-10,29.6,29.6,29.6,29.6,2
2019-01-14,29.6,29.6,29.6,29.6,12
2019-01-15,29.6,29.6,29.6,29.6,1
2019-01-16,27.05,28.9,27.05,27.6,495
2019-01-17,26.55,28.55,26.55,27.5,12
2019-01-21,27.5,27.5,27.5,27.5,6
2019-01-28,27.5,27.5,27.5,27.5,7
2019-01-30,29.2,29.2,25.3,28.95,18
2019-01-31,28.75,28.75,28.75,28.75,7
2019-02-01,28.6,28.6,28.6,28.6,6
2019-02-04,28.5,28.5,26.5,26.5,23
2019-02-05,28.0,28.0,26.55,27.0,17
2019-02-06,27.95,27.95,27.55,27.55,80
2019-02-08,28.0,30.05,28.0,28.6,43
2019-02-13,28.9,28.9,28.9,28.9,14
2019-02-14,28.8,28.8,27.05,27.6,102
2019-02-15,26.5,26.5,26.5,26.5,6
2019-02-21,29.25,29.25,25.0,26.75,40
2019-02-22,27.9,27.95,25.25,26.0,51
2019-02-25,26.0,26.0,25.8,25.8,22
2019-02-28,29.95,29.95,25.5,27.0,49
2019-03-01,27.5,27.5,27.5,27.5,6
2019-03-05,27.5,28.4,27.5,28.4,50
2019-03-06,28.0,28.4,27.8,28.4,35
2019-03-08,25.0,29.4,25.0,29.4,154
2019-03-11,29.4,29.4,29.1,29.1,52
2019-03-12,29.1,30.0,29.0,29.5,4612
2019-03-19,33.35,33.4,27.05,32.15,713
2019-03-20,29.0,33.5,27.1,31.95,213
2019-03-22,28.7,33.4,28.7,31.4,152
2019-03-25,32.2,33.5,30.0,33.5,701
2019-03-26,33.3,33.3,33.25,33.25,43
2019-03-27,32.8,32.85,32.0,32.0,109
2019-03-28,33.15,33.15,31.55,32.7,129
2019-03-29,32.7,32.7,32.7,32.7,4977
2019-04-01,33.2,33.2,33.2,33.2,61
2019-04-02,33.5,33.5,31.2,31.4,68
2019-04-04,33.5,33.5,30.3,31.0,33
2019-04-05,31.0,33.5,30.4,33.5,113
2019-04-08,33.5,33.5,31.5,32.0,57
2019-04-11,32.5,32.5,32.5,32.5,31
2019-04-12,33.5,33.5,33.5,33.5,4
2019-04-16,33.5,33.8,33.5,33.8,35
2019-04-18,33.8,33.8,33.5,33.5,63
2019-04-23,32.2,32.2,32.0,32.2,21
2019-04-24,32.35,32.35,32.0,32.0,32
2019-04-25,33.3,33.3,31.3,31.3,20
2019-04-26,31.3,31.3,30.8,31.15,6
2019-04-30,31.3,31.3,28.55,29.3,31
2019-05-02,32.5,33.45,32.5,33.45,243
2019-05-03,33.3,33.3,28.2,31.9,213
2019-05-07,31.5,31.9,29.3,31.3,229
2019-05-08,30.3,31.85,28.0,28.0,20
2019-05-09,31.5,31.5,28.0,31.5,72
2019-05-13,31.5,31.5,31.25,31.35,60
2019-05-14,30.4,30.4,30.4,30.4,1
2019-05-15,30.4,31.15,29.3,31.15,135
2019-05-16,30.25,31.25,28.5,29.1,86
