Date,O,H,L,C,V
2018-12-17,96.0,96.07,95.46,96.03,1284
2018-12-18,95.71,96.15,95.5,96.14,1502
2018-12-19,113.0,113.0,95.0,96.69,1398
2018-12-20,96.75,96.95,96.42,96.9,3065
2018-12-21,96.89,96.89,95.15,95.22,12998
2018-12-24,95.15,95.15,93.7,93.72,3856
2018-12-26,92.6,95.0,88.6,93.25,7968
2018-12-27,97.0,97.0,93.89,94.03,4684
2018-12-28,94.0,94.8,94.0,94.68,2422
2018-12-31,97.0,97.0,94.5,94.72,4553
2019-01-01,96.0,97.0,94.4,94.6,1329
2019-01-02,94.52,94.8,93.3,93.75,5990
2019-01-03,95.0,95.0,93.21,93.25,1980
2019-01-04,93.69,93.69,92.54,92.93,1568
2019-01-07,96.0,97.0,93.0,93.33,3872
2019-01-08,96.0,97.0,93.0,93.27,4257
2019-01-09,97.0,97.0,92.78,93.13,5470
2019-01-10,96.0,97.0,93.1,93.58,2226
2019-01-11,93.93,93.93,93.21,93.26,1475
2019-01-14,95.0,95.95,92.8,93.07,1496
2019-01-15,94.9,94.9,93.1,94.23,10664
2019-01-16,95.0,95.0,94.0,94.0,3268
2019-01-17,95.95,95.95,94.3,94.44,1232
2019-01-18,95.95,95.95,93.6,94.13,463
2019-01-21,95.95,95.95,93.6,94.11,920
2019-01-22,95.0,95.0,93.25,93.57,6786
2019-01-23,94.9,94.9,93.2,93.53,2590
2019-01-24,95.0,95.0,93.2,93.4,618
2019-01-25,96.0,96.98,92.5,92.52,1785
2019-01-28,94.0,95.45,91.9,92.01,1900
2019-01-29,93.0,93.0,91.82,92.42,2275
2019-01-30,94.0,94.99,92.11,92.12,658
2019-01-31,92.12,93.25,92.12,93.25,1023
2019-02-01,94.0,95.37,93.87,95.32,14876
2019-02-04,95.0,95.7,95.0,95.22,1804
2019-02-05,95.0,96.0,95.0,95.9,794
2019-02-06,95.9,96.9,95.9,96.74,3494
2019-02-07,98.14,98.14,93.25,97.85,3047
2019-02-08,98.0,98.0,96.53,96.77,670
2019-02-11,96.5,96.73,96.02,96.68,1364
2019-02-12,97.1,97.1,95.68,96.25,1535
2019-02-13,99.0,103.0,95.3,95.34,671
2019-02-14,98.0,98.0,94.8,94.84,780
2019-02-15,97.0,98.7,92.5,94.22,1933
2019-02-18,96.0,97.5,92.83,93.33,4111
2019-02-19,95.0,95.95,92.5,92.64,3101
2019-02-20,93.0,93.0,92.64,92.85,800
2019-02-21,93.32,93.81,93.05,93.48,733
2019-02-22,94.0,95.9,93.54,94.0,880
2019-02-25,95.0,96.5,94.45,94.7,462
2019-02-26,95.0,96.9,94.0,94.8,620
2019-02-27,95.0,97.0,94.7,94.7,820
2019-02-28,95.0,97.0,93.11,94.75,1283
2019-03-01,95.0,96.5,95.0,95.52,794
2019-03-05,99.3,103.0,91.7,96.33,2558
2019-03-06,99.21,99.21,95.96,96.43,1889
2019-03-07,97.0,98.8,95.75,95.89,1186
2019-03-08,97.0,98.8,95.34,95.9,3052
2019-03-11,96.0,97.37,96.0,97.08,3421
2019-03-12,98.0,98.14,97.71,97.73,5103
2019-03-13,97.15,98.1,95.0,97.2,1241
2019-03-14,98.1,98.1,96.9,97.24,1361
2019-03-15,97.11,97.75,97.1,97.43,6789
2019-03-18,97.55,97.55,96.77,97.03,4479
2019-03-19,96.0,97.27,95.0,97.21,3712
2019-03-20,98.0,98.0,96.5,96.72,951
2019-03-22,98.0,98.0,96.2,96.37,1425
2019-03-25,96.37,96.45,95.05,95.91,744
2019-03-26,97.0,98.0,95.85,96.19,658
2019-03-27,97.0,97.95,94.2,96.09,536
2019-03-28,97.0,97.0,96.2,96.27,1160
2019-03-29,96.05,97.36,96.05,97.05,3117
2019-04-01,97.05,97.95,97.05,97.31,912
2019-04-02,97.05,100.5,97.05,97.53,8178
2019-04-03,97.7,97.85,97.17,97.3,2349
2019-04-04,97.3,97.5,96.75,96.87,2175
2019-04-05,98.0,100.0,96.99,97.5,907
2019-04-08,98.0,99.0,97.0,97.28,527
2019-04-09,98.0,98.0,97.2,97.69,339
2019-04-10,98.0,98.0,96.5,97.35,998
2019-04-11,100.0,100.0,96.55,97.33,741
2019-04-12,98.0,100.0,97.02,97.9,323
2019-04-15,99.9,101.0,95.0,98.59,1310
2019-04-16,101.0,101.5,96.5,99.33,425
2019-04-18,99.55,99.55,98.6,99.0,2292
2019-04-22,100.0,102.0,97.3,98.22,1195
2019-04-23,96.5,100.0,96.0,97.97,2059
2019-04-24,97.95,98.45,97.74,98.45,251
2019-04-25,100.0,101.0,98.05,98.16,160
2019-04-26,97.98,98.46,97.98,98.32,227
2019-04-30,98.0,100.0,98.0,98.39,7482
2019-05-02,100.0,100.5,97.26,97.53,1953
2019-05-03,100.0,100.0,96.58,96.95,1336
2019-05-06,96.6,96.6,95.55,96.02,3279
2019-05-07,96.8,96.85,95.48,95.85,20993
2019-05-08,98.0,99.0,94.98,95.13,1536
2019-05-09,97.0,98.0,94.7,95.3,8955
2019-05-10,95.05,95.05,94.51,94.65,1230
2019-05-13,94.8,95.07,93.57,93.99,1648
2019-05-14,93.65,94.04,92.73,93.68,6400
2019-05-15,94.05,94.28,93.64,93.66,741
2019-05-16,95.0,97.4,91.3,93.98,1325
2019-05-17,94.2,95.1,94.2,95.05,376
2019-05-20,105.0,105.0,93.5,96.84,3068
2019-05-21,97.15,97.3,96.07,96.07,1777
2019-05-22,96.3,96.78,95.85,96.68,910
2019-05-23,98.0,102.0,95.6,96.18,6445
2019-05-24,96.2,96.87,95.55,96.75,804
2019-05-27,98.0,99.3,96.2,96.4,8652
2019-05-28,100.0,100.0,96.4,96.64,985
2019-05-29,96.75,96.8,96.17,96.44,4961
2019-05-30,96.44,102.0,96.15,96.29,753
2019-05-31,98.0,100.0,96.7,97.24,938
2019-06-03,96.0,99.0,96.0,98.73,1081
2019-06-04,103.0,103.0,97.55,97.63,1546
2019-06-06,98.2,98.3,97.6,97.67,984
2019-06-07,102.0,102.0,97.18,97.68,8802
2019-06-10,98.68,101.5,96.0,98.19,1553
2019-06-11,103.0,103.0,96.08,98.84,1708
