Date,O,H,L,C,V
2021-03-05,25.6,25.75,25.15,25.32,15860
2021-03-08,26.07,30.38,23.36,25.35,30249
2021-03-09,25.35,29.84,25.01,25.5,41749
2021-03-10,26.5,27.0,25.7,26.1,25696
2021-03-12,28.5,28.5,25.33,25.6,20422
2021-03-15,25.6,26.49,25.11,26.12,27496
2021-03-16,26.9,26.9,26.03,26.31,20496
2021-03-17,26.4,26.7,26.3,26.35,9799
2021-03-18,26.2,26.4,25.2,25.7,4983
2021-03-19,25.2,25.9,25.0,25.8,1839
2021-03-22,26.57,27.36,25.5,25.71,2706
2021-03-23,26.0,26.3,25.9,26.02,2361
2021-03-24,26.9,26.9,25.7,25.93,695
2021-03-25,25.2,26.25,24.85,25.36,4499
2021-03-26,26.12,26.12,25.0,25.57,4528
2021-03-30,26.0,26.24,25.05,26.18,8206
2021-03-31,26.25,26.25,25.5,25.8,1640
2021-04-01,26.57,30.7,25.25,25.97,7552
2021-04-05,26.0,30.92,25.1,26.49,16507
2021-04-06,31.0,31.0,26.02,26.33,5252
2021-04-07,27.11,27.11,26.11,26.6,2282
2021-04-08,26.03,29.96,26.03,26.89,6957
2021-04-09,27.69,27.69,26.33,27.35,4270
2021-04-12,28.0,28.17,26.0,27.05,18094
2021-04-13,27.86,27.86,25.6,26.39,5795
2021-04-15,27.18,27.5,25.4,26.11,14768
2021-04-16,26.25,27.0,26.0,26.23,2850
2021-04-19,26.96,27.0,25.05,26.04,4162
2021-04-20,26.82,26.82,25.9,26.0,2322
2021-04-22,26.0,26.35,25.5,25.82,9735
2021-04-23,25.05,26.5,25.05,25.39,11256
2021-04-26,26.0,26.45,25.75,26.25,52423
2021-04-27,26.49,26.49,25.8,26.0,2357
2021-04-28,25.85,26.25,25.85,25.9,2590
2021-04-29,26.52,26.52,25.82,26.25,2737
2021-04-30,25.77,26.5,25.62,25.76,2544
2021-05-03,25.15,26.49,25.15,25.79,8322
2021-05-04,25.85,26.0,25.3,25.59,2736
2021-05-05,25.85,28.0,25.15,25.73,12248
2021-05-06,26.03,26.52,25.55,26.4,3749
2021-05-07,26.86,26.86,25.41,26.02,3413
2021-05-10,26.8,26.8,25.7,26.35,5066
2021-05-11,25.57,26.4,25.55,26.21,9549
2021-05-12,25.9,26.4,25.66,26.2,5222
2021-05-14,25.52,26.0,25.52,25.7,8451
2021-05-17,27.0,27.0,25.5,25.7,18266
2021-05-18,26.0,26.44,25.71,25.87,2956
2021-05-19,26.64,26.64,25.43,26.25,3529
2021-05-20,25.85,26.97,25.77,25.89,3053
2021-05-21,26.47,26.47,25.7,26.17,3333
2021-05-24,26.76,26.76,25.85,26.1,7561
2021-05-25,26.69,26.69,25.91,26.44,5926
2021-05-26,26.5,26.69,26.17,26.57,2283
2021-05-27,31.0,31.0,26.27,26.97,9025
2021-05-28,27.97,27.97,26.32,27.03,4820
2021-05-31,27.03,29.75,26.36,26.83,30225
2021-06-01,27.44,27.44,26.75,26.97,9095
2021-06-02,27.77,27.77,26.35,27.04,4063
2021-06-03,26.52,31.0,26.52,27.9,20189
2021-06-04,27.9,28.0,26.9,27.24,16298
2021-06-07,28.05,28.2,26.91,27.46,23055
2021-06-08,28.28,28.28,27.45,27.79,8837
2021-06-09,27.85,28.0,27.5,27.89,6619
2021-06-10,29.3,29.3,27.58,27.89,6249
2021-06-11,28.72,28.98,27.68,28.26,12620
2021-06-14,29.19,29.19,27.88,28.49,11011
2021-06-15,29.34,29.34,27.82,28.5,8107
2021-06-16,28.5,29.35,28.13,28.32,7713
2021-06-17,29.98,29.98,27.77,28.69,9236
2021-06-18,29.0,29.0,28.13,28.81,8501
2021-06-21,27.95,29.67,27.95,28.67,5924
2021-06-22,28.18,29.93,28.18,28.64,2035
2021-06-23,28.38,29.23,28.33,28.36,20071
2021-06-24,27.87,29.17,27.87,28.91,25388
2021-06-25,29.28,29.4,28.91,29.28,7088
2021-06-28,29.28,29.69,28.78,29.19,8451
2021-06-29,29.19,29.58,28.83,29.33,8645
2021-06-30,29.33,29.69,28.95,29.14,15853
2021-07-01,29.14,29.69,28.88,29.11,14633
2021-07-02,29.11,29.58,28.83,29.14,20616
2021-07-05,29.14,29.49,28.83,29.27,7491
2021-07-06,29.69,29.69,28.62,28.84,14996
2021-07-07,29.49,29.49,28.6,28.74,10496
2021-07-08,29.46,29.46,28.58,28.88,4514
2021-07-09,28.88,29.39,28.38,28.98,2464
2021-07-12,28.98,31.48,28.49,28.9,25639
2021-07-13,30.39,30.39,28.3,28.44,34642
2021-07-14,29.98,29.98,28.32,29.32,47744
2021-07-15,29.5,30.99,29.0,30.0,15864227
2021-07-16,30.0,30.0,29.3,29.8,2817937
2021-07-19,24.0,30.38,24.0,29.5,24458
2021-07-20,29.5,29.8,28.88,29.25,4021
2021-07-22,30.12,30.12,29.5,29.86,2158
2021-07-23,29.86,30.75,29.3,30.02,5095
2021-07-26,30.02,30.52,29.0,30.02,30645
2021-07-27,30.02,34.0,29.8,30.0,42086
2021-07-28,30.0,30.3,29.5,29.9,6819
2021-07-29,33.5,33.5,29.54,30.44,7826
2021-07-30,30.44,31.0,30.03,30.54,20576
2021-08-02,31.0,31.1,30.15,30.78,69905
2021-08-03,31.49,31.49,30.4,31.3,6637
2021-08-04,32.23,32.23,30.65,31.16,22564
2021-08-05,31.99,31.99,31.17,31.32,8734
2021-08-06,31.32,32.0,31.32,31.55,5646
2021-08-09,31.55,32.16,31.0,31.6,4952479
2021-08-10,31.93,31.93,31.26,31.71,7236
2021-08-11,32.0,32.05,31.0,31.89,25111
2021-08-12,31.25,32.52,31.22,32.39,13507
2021-08-13,33.16,33.16,31.91,32.77,9703
2021-08-16,32.99,33.43,32.43,32.99,19110
2021-08-17,33.0,33.99,32.81,33.72,18578
2021-08-18,34.24,35.1,33.41,33.49,365118
2021-08-20,33.48,34.5,32.64,33.48,54100
2021-08-23,33.48,34.48,27.05,33.94,96432
2021-08-24,34.25,34.45,33.33,34.18,18364
2021-08-25,34.18,34.48,33.34,34.08,70925
2021-08-26,34.08,34.48,33.55,34.0,161536
2021-08-27,34.48,34.48,34.0,34.35,118317
2021-08-30,34.35,34.75,34.2,34.32,14613
2021-08-31,34.75,35.13,34.26,34.77,40936
2021-09-01,35.45,35.45,34.15,34.51,36323
2021-09-02,34.99,34.99,34.3,34.65,23349
2021-09-03,34.65,35.1,34.2,34.79,92691
2021-09-06,34.79,35.85,34.4,35.58,46117
2021-09-07,35.7,36.25,35.06,35.28,54548
2021-09-08,35.98,35.98,34.8,35.03,23757
2021-09-09,35.5,35.5,34.6,34.96,16215
2021-09-13,35.0,35.4,34.52,35.22,13633
2021-09-14,35.22,35.74,34.95,35.57,13545
2021-09-15,35.57,36.35,35.41,36.16,41385
2021-09-16,36.45,37.34,35.8,36.3,111076
2021-09-17,36.93,36.93,35.7,36.13,40328
2021-09-20,36.13,36.49,35.68,36.12,22210
2021-09-21,36.0,36.3,35.08,36.18,35613
2021-09-22,36.5,36.9,35.76,36.69,40528
2021-09-23,36.69,37.27,36.25,37.02,39118
2021-09-24,37.5,38.2,37.3,38.02,46673
2021-09-27,38.5,38.5,36.11,36.6,165007
