Date,O,H,L,C,V
2015-03-27,189.8,189.8,189.8,189.8,25
2015-03-31,192.8,192.8,192.8,192.8,10
2015-04-01,193.1,193.1,193.1,193.1,5
2015-04-07,196.85,196.85,196.4,196.62,51
2015-04-10,201.5,201.5,201.5,201.5,25
2015-04-13,202.0,202.6,201.5,201.5,46
2015-04-15,185.0,204.75,185.0,204.75,126
2015-04-16,202.75,203.05,202.75,203.05,35
2015-04-17,201.7,202.0,200.8,200.8,95
2015-04-21,194.75,194.75,194.75,194.75,25
2015-04-22,195.0,195.0,193.45,193.45,11
2015-04-23,193.55,194.05,193.55,193.85,55
2015-04-24,194.2,194.2,193.2,193.2,45
2015-04-27,191.95,230.0,191.35,191.59,90
2015-04-28,187.8,187.8,187.3,187.8,25
2015-04-29,188.5,188.75,188.5,188.72,115
2015-05-04,191.65,191.65,191.65,191.65,25
2015-05-05,221.0,229.01,195.15,229.01,56
2015-05-06,228.92,228.92,227.93,228.0,133
2015-05-07,219.92,226.0,219.92,226.0,109
2015-05-13,220.0,220.0,220.0,220.0,35
2015-05-14,225.0,225.0,225.0,225.0,6
2015-05-15,175.0,221.0,175.0,220.5,85
2015-05-18,221.0,221.0,159.0,220.8,41
2015-05-19,221.0,235.0,221.0,221.0,242
2015-05-20,230.0,230.0,221.0,221.0,85
2015-05-21,220.0,230.0,196.51,196.51,98
2015-06-16,163.5,163.5,163.5,163.5,1
2015-06-17,173.0,188.1,173.0,187.05,56
2015-06-24,230.0,230.0,180.5,194.55,35
2015-06-26,209.0,209.0,197.0,197.0,4
2015-06-29,188.95,189.0,188.4,188.4,21
2015-06-30,195.0,199.35,195.0,199.35,21
2015-07-02,203.15,236.3,201.0,201.0,180
2015-07-03,204.0,204.0,204.0,204.0,2
2015-07-07,203.75,205.3,162.5,202.7,605
2015-07-08,200.55,200.55,200.55,200.55,24
2015-07-09,203.0,203.4,201.0,201.0,47
2015-07-10,200.55,201.0,197.5,201.0,128
2015-07-13,201.5,201.5,201.0,201.0,970
2015-07-14,203.65,206.15,203.65,206.15,21
2015-07-15,205.8,205.85,203.1,205.85,32
2015-07-16,205.65,205.65,205.0,205.0,50
2015-07-17,195.0,209.3,195.0,206.8,277
2015-07-20,202.0,206.0,202.0,206.0,64
2015-07-21,206.6,211.75,206.05,208.0,117
2015-07-22,206.2,206.2,205.7,205.9,25
2015-07-23,208.8,210.85,208.8,210.85,100
2015-07-24,206.1,206.1,206.1,206.1,1
2015-07-29,203.45,205.55,202.95,204.75,339
2015-07-31,208.9,208.9,208.9,208.9,25
2015-08-04,210.0,213.15,210.0,210.75,39
2015-08-05,213.6,216.2,213.5,214.3,22
2015-08-06,216.0,216.35,216.0,216.35,70
2015-08-07,216.95,221.35,216.95,219.33,418
2015-08-10,217.95,219.15,217.1,217.1,285
2015-08-11,214.55,216.6,213.9,216.6,27
2015-08-12,212.0,212.0,209.5,210.77,255
2015-08-13,212.75,212.75,210.75,210.75,130
2015-08-14,209.35,210.85,208.3,210.85,50
2015-08-17,211.8,214.1,211.2,211.85,254
2015-08-18,214.5,215.0,213.9,215.0,75
2015-08-19,213.45,215.0,213.45,215.0,102
2015-08-20,215.0,215.0,212.55,212.55,156
2015-08-21,209.6,209.6,209.6,209.6,15
2015-08-24,213.0,213.0,198.1,198.1,399
2015-08-25,195.01,197.55,190.01,197.3,55
2015-08-26,199.95,202.4,196.5,196.51,140
2015-08-27,200.65,202.15,198.6,198.6,100
2015-08-28,202.75,202.75,202.75,202.75,21
2015-08-31,203.05,203.15,201.45,201.8,77
2015-09-01,201.6,203.2,197.5,197.5,362
2015-09-02,198.95,200.9,197.5,197.5,307
2015-09-03,197.0,197.0,197.0,197.0,50
2015-09-04,195.35,195.5,194.75,195.4,106
2015-09-07,195.0,195.0,190.75,190.8,231
2015-09-08,190.01,191.25,188.0,191.25,35
2015-09-10,192.8,207.2,192.6,195.13,1021
2015-09-16,196.1,197.6,196.1,196.1,104
2015-09-18,197.75,197.75,197.75,197.75,1
2015-09-22,197.5,197.5,197.5,197.5,1
2015-09-23,193.9,195.25,193.9,195.25,20
2015-09-24,195.35,196.0,194.0,194.44,123
2015-09-28,194.0,194.0,194.0,194.0,7
2015-09-29,193.7,193.75,193.7,193.74,54
2015-09-30,195.35,196.3,195.35,196.3,25
2015-10-01,197.1,197.25,196.2,196.84,44
2015-10-05,200.3,200.3,200.3,200.3,10
2015-10-06,201.9,202.1,200.9,201.6,45
2015-10-07,202.0,202.0,202.0,202.0,1
2015-10-08,200.75,200.75,200.75,200.75,10
2015-10-09,201.1,201.1,201.1,201.1,35
2015-10-12,199.25,199.25,198.0,198.0,351
2015-10-13,198.8,198.8,198.8,198.8,10
2015-10-16,201.05,201.05,201.05,201.05,1
2015-10-20,201.65,201.65,200.65,200.65,50
2015-10-21,200.9,200.9,200.4,200.4,25
2015-10-26,200.0,202.5,200.0,202.5,100
2015-10-30,199.7,199.7,199.7,199.7,1
2015-11-03,198.9,199.8,198.9,199.8,66
2015-11-05,199.35,199.35,196.0,196.15,100
2015-11-09,197.2,198.7,197.2,198.7,100
2015-11-13,194.15,195.6,193.9,193.9,135
2015-11-16,193.3,193.7,193.2,193.7,22
2015-11-19,193.85,193.85,193.85,193.85,5
2015-11-23,196.85,196.85,196.35,196.7,31
2015-11-26,197.65,197.95,196.5,197.85,57
2015-11-27,197.5,197.5,197.5,197.5,1
2015-11-30,197.2,198.25,196.25,198.25,105
2015-12-01,234.5,234.5,198.65,198.65,2
2015-12-02,198.85,198.85,198.85,198.85,5
2015-12-07,197.35,198.3,197.35,198.3,124
2015-12-09,193.0,193.0,191.3,191.59,56
2015-12-10,191.25,191.25,191.25,191.25,1
2015-12-11,191.2,191.2,191.2,191.2,1
2015-12-15,192.5,192.5,192.5,192.5,75
2015-12-16,194.75,194.75,194.75,194.75,5
2015-12-18,196.4,197.65,196.4,196.45,30
2015-12-21,198.5,199.0,198.5,199.0,26
2015-12-23,198.55,198.6,198.55,198.6,20
2015-12-28,199.9,200.4,199.9,200.05,20
2015-12-30,201.45,201.45,201.45,201.45,1
2015-12-31,200.35,200.35,200.35,200.35,10
2016-01-01,201.7,203.35,201.7,203.35,130
2016-01-04,202.2,202.2,199.0,201.79,343
2016-01-05,201.95,202.2,201.7,202.15,35
2016-01-06,202.0,202.0,202.0,202.0,100
2016-01-07,198.0,198.0,196.0,196.0,66
2016-01-11,195.65,196.1,195.65,196.05,60
2016-01-12,194.9,195.5,194.65,195.15,65
2016-01-13,191.5,191.5,191.05,191.05,51
2016-01-14,190.0,192.0,189.75,191.65,49
2016-01-15,189.0,189.45,188.95,189.45,30
2016-01-18,185.01,185.01,181.6,181.86,100
2016-01-19,181.5,183.75,181.2,183.75,33
2016-01-20,180.8,182.1,179.05,181.82,350
2016-01-21,182.1,182.15,178.35,178.35,116
2016-01-22,179.25,182.95,179.25,182.5,106
2016-01-25,184.8,185.7,183.0,183.0,135
2016-01-27,183.4,183.4,183.4,183.4,50
2016-01-28,182.8,182.9,182.8,182.9,41
2016-01-29,184.2,184.2,184.2,184.2,27
2016-02-01,184.4,187.1,184.4,184.8,160
2016-02-03,181.15,181.15,181.15,181.15,35
2016-02-04,182.1,182.1,180.0,180.0,64
2016-02-05,182.7,183.2,182.7,183.2,80
2016-02-09,181.9,181.9,181.1,181.1,47
2016-02-10,177.55,177.55,177.55,177.55,1
2016-02-11,176.7,177.5,173.25,173.25,60
2016-02-12,168.0,172.9,168.0,172.3,264
2016-02-15,177.5,198.99,175.85,178.0,305
2016-02-16,176.2,176.2,175.2,176.1,117
2016-02-17,171.3,171.5,170.0,171.5,68
2016-02-18,175.75,176.0,174.0,175.0,43
2016-02-23,176.0,176.0,175.0,175.0,23
2016-02-24,173.05,173.05,173.05,173.05,25
2016-02-25,172.0,172.3,171.75,171.75,73
2016-02-26,172.5,173.75,172.5,173.05,385
2016-02-29,172.85,175.5,172.0,173.05,474
2016-03-02,183.05,185.35,183.05,183.35,205
2016-03-03,182.6,182.8,182.6,182.8,2
2016-03-04,182.8,184.65,182.8,184.0,94
2016-03-08,184.0,184.0,184.0,184.0,2
2016-03-09,182.45,186.3,180.15,186.3,355
2016-03-10,184.25,186.6,183.0,183.0,127
2016-03-11,185.4,185.4,185.4,185.4,1
2016-03-14,186.0,186.0,186.0,186.0,57
2016-03-15,184.4,184.4,184.4,184.4,25
2016-03-16,182.0,182.0,181.3,181.3,50
2016-03-17,185.85,185.85,183.4,183.4,7
2016-03-18,185.75,185.75,184.9,184.9,29
2016-03-21,185.8,189.45,185.75,189.45,127
2016-03-22,189.45,190.0,187.15,187.15,93
2016-03-28,190.6,190.6,186.15,186.15,11
2016-03-29,187.0,187.0,183.75,184.66,210
2016-03-30,186.65,207.99,155.01,175.59,1094
