Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1766,160,11.04,1369
2019-10-01,4597,354,12.99,3239
2019-10-03,2758,164,16.82,2221
2019-10-04,450,65,6.92,334
2019-10-07,14385,256,56.19,13661
2019-10-09,615,145,4.24,392
2019-10-10,582,102,5.71,312
2019-10-11,980,120,8.17,733
2019-10-14,633,76,8.33,508
2019-10-15,1300,85,15.29,1203
2019-10-16,1685,172,9.8,955
2019-10-17,1299,290,4.48,782
2019-10-18,3371,68,49.57,2416
2019-10-22,621,73,8.51,322
2019-10-23,994,76,13.08,576
2019-10-24,6528,665,9.82,5415
2019-10-25,1056,182,5.8,593
2019-10-29,1091,149,7.32,835
2019-10-30,3382,238,14.21,2799
2019-10-31,1903,286,6.65,1046
2019-11-01,785,146,5.38,424
2019-11-04,550,82,6.71,259
2019-11-05,1679,195,8.61,664
2019-11-06,2257,258,8.75,1123
2019-11-07,12447,1478,8.42,2064
2019-11-08,3577,379,9.44,2625
2019-11-11,6149,1470,4.18,4181
2019-11-13,4808,594,8.09,3216
2019-11-14,923,195,4.73,571
2019-11-15,908,157,5.78,490
2019-11-18,2070,268,7.72,1158
2019-11-19,2880,358,8.04,1871
2019-11-20,684,106,6.45,450
2019-11-21,3095,643,4.81,1582
2019-11-22,2026,569,3.56,1319
2019-11-25,3218,400,8.04,2101
2019-11-26,2277,319,7.14,1455
2019-11-27,1975,262,7.54,1359
2019-11-28,1778,238,7.47,1039
2019-11-29,2046,396,5.17,1448
2019-12-02,3779,570,6.63,2053
2019-12-03,2847,487,5.85,1501
2019-12-04,1462,311,4.7,819
2019-12-05,1778,139,12.79,1593
2019-12-06,828,240,3.45,485
2019-12-09,1657,257,6.45,667
2019-12-10,1107,252,4.39,545
2019-12-11,3532,298,11.85,2859
2019-12-12,1640,169,9.7,847
2019-12-13,1231,109,11.29,821
2019-12-16,642,83,7.73,506
2019-12-17,2839,480,5.91,2013
2019-12-18,1613,253,6.38,791
2019-12-19,3747,590,6.35,1892
2019-12-20,1847,247,7.48,1313
2019-12-23,1852,216,8.57,1433
2019-12-24,2899,375,7.73,1788
2019-12-26,1185,195,6.08,888
2019-12-27,3786,457,8.28,2299
2019-12-30,2961,549,5.39,1693
2019-12-31,1090,230,4.74,400
2020-01-01,1263,269,4.7,798
2020-01-02,1413,243,5.81,757
2020-01-03,1884,358,5.26,1142
2020-01-06,1195,184,6.49,529
2020-01-07,894,246,3.63,545
2020-01-08,7319,159,46.03,7170
2020-01-09,1439,354,4.06,914
2020-01-10,1686,282,5.98,851
2020-01-13,868,187,4.64,416
2020-01-14,609,127,4.8,400
2020-01-15,1628,243,6.7,1103
2020-01-16,901,122,7.39,397
2020-01-17,2399,655,3.66,1487
2020-01-20,1047,217,4.82,524
2020-01-21,691,93,7.43,554
2020-01-22,1670,200,8.35,1138
2020-01-23,1467,163,9.0,784
2020-01-24,712,62,11.48,535
2020-01-27,2612,299,8.74,1807
2020-01-28,986,220,4.48,544
2020-01-29,4044,280,14.44,3428
2020-01-30,55362,3051,18.15,26920
2020-01-31,3257,331,9.84,2152
2020-02-03,3205,376,8.52,1939
2020-02-04,1287,231,5.57,831
2020-02-05,3164,414,7.64,2307
2020-02-06,984,201,4.9,814
2020-02-07,1281,160,8.01,934
2020-02-10,3272,489,6.69,1470
2020-02-11,1199,231,5.19,692
2020-02-12,1626,220,7.39,1121
2020-02-13,3716,349,10.65,2699
2020-02-14,3541,291,12.17,1838
2020-02-17,7145,947,7.54,4461
2020-02-18,5241,963,5.44,3776
2020-02-19,2282,333,6.85,1597
2020-02-20,1492,212,7.04,968
2020-02-24,3706,540,6.86,2025
2020-02-25,3831,284,13.49,3170
2020-02-26,1526,224,6.81,849
2020-02-27,6635,1497,4.43,3023
2020-02-28,2808,463,6.06,1781
2020-03-02,1871,373,5.02,1149
2020-03-03,857,183,4.68,641
2020-03-04,1206,268,4.5,586
2020-03-05,289,112,2.58,174
2020-03-06,1923,281,6.84,1367
2020-03-09,15286,683,22.38,13528
2020-03-11,3128,619,5.05,1982
2020-03-12,3588,722,4.97,2176
2020-03-13,4314,576,7.49,2910
2020-03-16,4788,556,8.61,3565
2020-03-17,5292,712,7.43,3465
2020-03-18,6797,835,8.14,4328
2020-03-19,4671,447,10.45,3678
2020-03-20,5079,464,10.95,3773
2020-03-23,3654,120,30.45,3460
2020-03-24,2468,192,12.85,2171
2020-03-25,3104,257,12.08,2092
2020-03-26,2090,154,13.57,1592
2020-03-27,20253,517,39.17,18915
2020-03-30,1883,128,14.71,1270
2020-03-31,1150,96,11.98,925
2020-04-01,4673,165,28.32,3916
2020-04-03,633,99,6.39,399
2020-04-07,4686,305,15.36,3874
2020-04-08,4631,544,8.51,2799
2020-04-09,45183,394,114.68,44011
2020-04-15,3567,267,13.36,3023
2020-04-16,4758,744,6.4,3246
2020-04-17,2845,341,8.34,2253
2020-04-20,2238,117,19.13,2023
2020-04-21,2858,388,7.37,1700
2020-04-22,1090,262,4.16,619
2020-04-23,2626,274,9.58,1948
2020-04-24,32106,600,53.51,29154
2020-04-27,6951,402,17.29,6219
2020-04-28,1906,210,9.08,1232
2020-04-29,1493,295,5.06,863
2020-04-30,3509,411,8.54,2462
2020-05-04,2857,228,12.53,2255
2020-05-05,4666,508,9.19,3033
2020-05-06,1196,130,9.2,764
2020-05-07,15434,513,30.09,14767
2020-05-08,62619,468,133.8,61990
2020-05-11,1615,140,11.54,493
2020-05-12,695,84,8.27,465
2020-05-13,509,91,5.59,398
2020-05-14,2694,212,12.71,1900
2020-05-15,1440,84,17.14,1084
2020-05-18,3522,249,14.14,3049
2020-05-19,2441,121,20.17,2044
2020-05-20,1039,180,5.77,635
2020-05-21,2412,294,8.2,1464
2020-05-22,73013,139,525.27,72875
2020-05-26,649,81,8.01,356
2020-05-27,1283,112,11.46,945
2020-05-28,1265,138,9.17,853
2020-05-29,478,84,5.69,343
2020-06-01,1068,106,10.08,891
2020-06-02,733,98,7.48,499
2020-06-03,1596,122,13.08,941
2020-06-04,2302,156,14.76,1796
2020-06-05,4213,384,10.97,2667
2020-06-08,2896,247,11.72,1682
2020-06-09,77455,950,81.53,73755
2020-06-10,2043,255,8.01,1357
2020-06-11,4031,479,8.42,2233
2020-06-12,4137,534,7.75,1808
2020-06-15,2728,766,3.56,1224
2020-06-16,2926,580,5.04,945
2020-06-17,567,98,5.79,411
2020-06-18,532,117,4.55,295
2020-06-19,3001,284,10.57,2202
2020-06-22,15321,1388,11.04,6050
2020-06-23,8704,1450,6.0,4726
2020-06-24,32080,3171,10.12,16610
2020-06-25,6047,813,7.44,2785
2020-06-26,5899,773,7.63,2870
2020-06-29,5888,684,8.61,2985
2020-06-30,2645,425,6.22,1502
2020-07-01,3675,392,9.38,2177
2020-07-02,1656,166,9.98,959
2020-07-03,1681,182,9.24,1134
2020-07-06,2554,168,15.2,1828
2020-07-07,5570,1319,4.22,4228
2020-07-08,3437,329,10.45,2260
2020-07-09,1088,137,7.94,657
2020-07-10,3114,249,12.51,2143
2020-07-13,3063,342,8.96,1760
2020-07-14,2211,181,12.22,1628
2020-07-15,1397,140,9.98,968
2020-07-16,1472,282,5.22,1026
2020-07-17,2011,158,12.73,1797
2020-07-20,70013,312,224.4,67189
2020-07-21,2659,385,6.91,1570
2020-07-22,1733,546,3.17,673
2020-07-23,1723,356,4.84,882
2020-07-24,4379,623,7.03,596
2020-07-27,2036,372,5.47,1345
2020-07-28,12280,1257,9.77,3119
2020-07-29,23187,2972,7.8,11740
2020-07-30,3582,346,10.35,1298
2020-07-31,6829,534,12.79,4428
2020-08-03,7532,728,10.35,6067
2020-08-04,78297,4771,16.41,32854
2020-08-05,63617,5187,12.26,36664
2020-08-06,9225,578,15.96,6033
2020-08-07,6971,916,7.61,3837
2020-08-10,4370,401,10.9,2413
2020-08-11,2107,275,7.66,1378
2020-08-12,2001,175,11.43,1383
2020-08-13,5329,519,10.27,3413
2020-08-14,2269,282,8.05,1600
2020-08-17,2427,217,11.18,2023
2020-08-18,1606,225,7.14,841
2020-08-19,2631,259,10.16,2095
2020-08-20,3833,276,13.89,3189
2020-08-21,2348,270,8.7,1453
2020-08-24,2755,198,13.91,1979
2020-08-25,5830,644,9.05,3485
2020-08-26,3468,311,11.15,2213
2020-08-27,6989,520,13.44,3727
2020-08-28,3349,217,15.43,2455
2020-08-31,5458,457,11.94,3880
2020-09-01,2347,292,8.04,1477
2020-09-02,2044,183,11.17,1265
2020-09-03,2613,303,8.62,1495
2020-09-04,4127,315,13.1,2692
2020-09-07,2823,367,7.69,1557
2020-09-08,1846,195,9.47,908
2020-09-09,4018,280,14.35,2538
2020-09-10,2408,189,12.74,1919
2020-09-11,2040,137,14.89,1445
2020-09-14,3772,257,14.68,2491
2020-09-15,4086,308,13.27,2343
2020-09-16,3402,319,10.66,2511
2020-09-17,1804,116,15.55,1568
2020-09-18,1917,251,7.64,1216
2020-09-21,5154,304,16.95,3862
2020-09-22,5793,383,15.13,4271
2020-09-23,5215,148,35.24,4914
2020-09-24,1326,190,6.98,859
2020-09-25,3629,457,7.94,2344
2020-09-29,31797,135,235.53,31532
2020-09-30,30354,439,69.14,29497
2020-10-01,7084,431,16.44,5329
2020-10-05,9967,667,14.94,7118
2020-10-06,1079,133,8.11,808
2020-10-07,6432,698,9.21,4723
2020-10-08,1068,161,6.63,565
2020-10-09,589,59,9.98,320
2020-10-12,5244,405,12.95,3463
2020-10-13,874,189,4.62,509
2020-10-14,5202,489,10.64,3045
2020-10-15,3150,509,6.19,1718
2020-10-16,4111,683,6.02,3186
2020-10-19,1201,193,6.22,804
2020-10-20,2460,323,7.62,1932
2020-10-21,53421,330,161.88,52263
2020-10-22,916,101,9.07,531
2020-10-23,4760,242,19.67,3765
2020-10-26,2814,351,8.02,1950
2020-10-27,2855,225,12.69,1647
2020-10-28,16561,520,31.85,14002
2020-10-29,1110,156,7.12,830
2020-10-30,2202,280,7.86,1139
2020-11-02,15825,512,30.91,13409
2020-11-03,11491,518,22.18,7902
2020-11-04,4020,312,12.88,2294
2020-11-05,4784,463,10.33,2624
2020-11-06,27363,290,94.36,25832
2020-11-09,2307,225,10.25,1459
2020-11-10,7339,747,9.82,5708
2020-11-11,6513,205,31.77,6125
2020-11-12,2621,300,8.74,881
2020-11-13,6432,182,35.34,6114
2020-11-17,2386,273,8.74,1554
2020-11-18,2729,260,10.5,1437
2020-11-19,4004,276,14.51,3084
2020-11-20,4848,300,16.16,2825
2020-11-23,11197,1586,7.06,8047
2020-11-24,9702,471,20.6,7752
2020-11-25,7275,297,24.49,6298
2020-11-26,3200,287,11.15,2610
2020-11-27,2327,261,8.92,1645
2020-12-01,5316,350,15.19,3283
2020-12-02,11222,914,12.28,7125
2020-12-03,3970,412,9.64,2437
2020-12-04,3306,310,10.66,1976
2020-12-07,10751,1113,9.66,6871
2020-12-08,5885,718,8.2,3716
2020-12-09,8548,251,34.06,7392
2020-12-10,2723,164,16.6,2210
2020-12-11,9121,274,33.29,7753
2020-12-14,17829,696,25.62,16203
2020-12-15,5462,431,12.67,4346
2020-12-16,10228,337,30.35,8416
2020-12-17,6118,366,16.72,4486
2020-12-18,5856,419,13.98,4453
2020-12-21,4731,425,11.13,3743
2020-12-22,5544,437,12.69,4122
2020-12-23,6250,359,17.41,5386
2020-12-24,3838,381,10.07,2936
2020-12-28,117661,655,179.64,114902
2020-12-29,6151,404,15.23,3752
2020-12-30,7250,652,11.12,6189
2020-12-31,4538,432,10.5,2648
2021-01-01,3749,380,9.87,2331
2021-01-04,3421,265,12.91,2867
2021-01-05,61128,3465,17.64,20299
2021-01-06,24345,1366,17.82,19646
2021-01-07,4156,377,11.02,2538
2021-01-08,57739,1984,29.1,51256
2021-01-11,17963,1621,11.08,8415
2021-01-12,9794,971,10.09,4800
2021-01-13,12295,1054,11.67,6204
2021-01-14,9513,1291,7.37,6468
2021-01-15,5030,756,6.65,2739
2021-01-18,12783,1274,10.03,7594
2021-01-19,4731,315,15.02,3347
2021-01-20,2149,368,5.84,1208
2021-01-21,3853,427,9.02,2278
2021-01-22,3772,419,9.0,2046
2021-01-25,1756,233,7.54,1059
2021-01-27,1704,213,8.0,1238
2021-01-28,1910,289,6.61,1307
2021-01-29,2710,294,9.22,1888
2021-02-01,5741,309,18.58,4678
2021-02-02,6868,460,14.93,3864
2021-02-03,26565,1914,13.88,14418
2021-02-04,24263,2932,8.28,14900
2021-02-05,31684,2486,12.74,26304
2021-02-08,9275,890,10.42,6247
2021-02-09,4426,907,4.88,2564
2021-02-10,6216,702,8.85,4235
2021-02-11,109097,1021,106.85,106119
2021-02-12,12564,852,14.75,6545
2021-02-15,9632,702,13.72,5341
2021-02-16,7445,634,11.74,5013
2021-02-17,10222,1137,8.99,5648
2021-02-18,5032,576,8.74,3177
2021-02-19,37573,815,46.1,35677
2021-02-22,7055,901,7.83,3600
2021-02-23,3988,939,4.25,1352
2021-02-24,9763,808,12.08,3916
2021-02-25,14551,2704,5.38,8863
2021-02-26,4255,497,8.56,3027
2021-03-01,3792,464,8.17,2699
2021-03-02,7216,1275,5.66,2936
2021-03-03,2833,503,5.63,1277
2021-03-04,2384,382,6.24,1445
2021-03-05,1483,177,8.38,1112
2021-03-08,2285,386,5.92,1269
2021-03-09,3721,462,8.05,2322
2021-03-10,1202,180,6.68,571
2021-03-12,4886,656,7.45,3776
2021-03-15,6389,1863,3.43,5040
2021-03-16,5074,534,9.5,3175
2021-03-17,4304,693,6.21,2552
2021-03-18,2647,341,7.76,1857
2021-03-19,4941,473,10.45,3446
2021-03-22,2802,130,21.55,2568
2021-03-23,1991,180,11.06,1246
2021-03-24,1890,173,10.92,1482
2021-03-25,3739,203,18.42,3196
2021-03-26,1909,128,14.91,1604
2021-03-30,7026,611,11.5,5428
2021-03-31,2302,344,6.69,1921
2021-04-01,10759,585,18.39,6267
2021-04-05,5004,370,13.52,3724
2021-04-06,2780,448,6.21,1635
2021-04-07,1067,113,9.44,782
2021-04-08,2854,277,10.3,2260
2021-04-09,1442,276,5.22,985
2021-04-12,12520,858,14.59,8257
2021-04-13,2695,264,10.21,2136
2021-04-15,6657,465,14.32,5238
2021-04-16,9466,716,13.22,7168
2021-04-19,5263,450,11.7,4086
2021-04-20,2586,167,15.49,2224
2021-04-22,2394,173,13.84,1962
2021-04-23,4833,426,11.35,3088
2021-04-26,5677,570,9.96,4391
2021-04-27,3521,470,7.49,2806
2021-04-28,20946,2567,8.16,9409
2021-04-29,14421,1497,9.63,5629
2021-04-30,3597,591,6.09,1674
2021-05-03,3900,561,6.95,2713
2021-05-04,6775,643,10.54,5206
