Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,5371,121,44.39,4234
2019-10-01,9712,302,32.16,7415
2019-10-03,9064,417,21.74,5283
2019-10-04,16335,295,55.37,10000
2019-10-07,17207,528,32.59,5281
2019-10-09,9913,341,29.07,6891
2019-10-10,2215,148,14.97,1113
2019-10-11,4528,230,19.69,2692
2019-10-14,3744,211,17.74,2455
2019-10-15,8512,364,23.38,5981
2019-10-16,2705,149,18.15,1702
2019-10-17,6671,279,23.91,3732
2019-10-18,10988,285,38.55,5371
2019-10-22,12555,304,41.3,8601
2019-10-23,7840,274,28.61,5702
2019-10-24,36041,968,37.23,19524
2019-10-25,63745,982,64.91,50639
2019-10-29,42471,861,49.33,30659
2019-10-30,32398,565,57.34,14331
2019-10-31,9711,276,35.18,7603
2019-11-01,16444,427,38.51,8685
2019-11-04,6592,174,37.89,4599
2019-11-05,150045,2354,63.74,46395
2019-11-06,10875,317,34.31,7524
2019-11-07,20728,495,41.87,15087
2019-11-08,10102,261,38.7,8745
2019-11-11,21404,962,22.25,15726
2019-11-13,10048,534,18.82,7187
2019-11-14,9392,365,25.73,6233
2019-11-15,7343,185,39.69,5524
2019-11-18,15856,301,52.68,9168
2019-11-19,16816,532,31.61,8366
2019-11-20,8946,209,42.8,4361
2019-11-21,4422,186,23.77,2723
2019-11-22,5551,249,22.29,3838
2019-11-25,3464,132,26.24,2383
2019-11-26,16782,492,34.11,9527
2019-11-27,7775,163,47.7,5111
2019-11-28,8943,282,31.71,4803
2019-11-29,9594,203,47.26,6623
2019-12-02,4944,324,15.26,4026
2019-12-03,7844,354,22.16,6269
2019-12-04,7330,255,28.75,4904
2019-12-05,21545,1131,19.05,12168
2019-12-06,54206,957,56.64,28280
2019-12-09,34124,679,50.26,6580
2019-12-10,7600,324,23.46,6063
2019-12-11,6011,218,27.57,3442
2019-12-12,9156,260,35.22,5723
2019-12-13,10009,177,56.55,6081
2019-12-16,6138,573,10.71,2826
2019-12-17,45599,1127,40.46,32492
2019-12-18,12397,178,69.65,8643
2019-12-19,8457,192,44.05,7082
2019-12-20,33488,1004,33.35,17409
2019-12-23,20626,743,27.76,13267
2019-12-24,15533,341,45.55,12252
2019-12-26,1839,99,18.58,1266
2019-12-27,4580,176,26.02,2768
2019-12-30,4197,95,44.18,3394
2019-12-31,9617,257,37.42,6220
2020-01-01,3867,237,16.32,2905
2020-01-02,57408,1161,49.45,34913
2020-01-03,50274,1421,35.38,33742
2020-01-06,49586,1476,33.59,21761
2020-01-07,22961,752,30.53,9752
2020-01-08,13766,562,24.49,8161
2020-01-09,25865,825,31.35,16967
2020-01-10,81146,3318,24.46,49783
2020-01-13,15247,190,80.25,10797
2020-01-14,60904,1684,36.17,31372
2020-01-15,43294,1338,32.36,15019
2020-01-16,5061,79,64.06,5061
2020-01-17,10982,156,70.4,10982
2020-01-20,22696,158,143.65,22696
2020-01-21,18871,246,76.71,18871
2020-01-22,7655,162,47.25,7655
2020-01-23,7260,105,69.14,7260
2020-01-24,19652,195,100.78,19652
2020-01-27,6813,99,68.82,6813
2020-01-28,26845,279,96.22,26845
2020-01-29,24515,251,97.67,24515
2020-01-30,26686,354,75.38,26686
2020-01-31,3167,63,50.27,3167
2020-02-03,2620,53,49.43,2620
2020-02-04,27453,243,112.98,27453
2020-02-05,13847,188,73.65,13847
2020-02-06,7090,122,58.11,7090
2020-02-07,7278,104,69.98,7278
2020-02-10,10003,137,73.01,10003
2020-02-11,4778,100,47.78,4778
2020-02-12,7433,116,64.08,7433
2020-02-13,5543,79,70.16,5543
2020-02-14,7347,89,82.55,7347
2020-02-17,5272,74,71.24,5272
2020-02-18,8619,74,116.47,8619
2020-02-19,1737,36,48.25,1737
2020-02-20,2568,75,34.24,2568
2020-02-24,5610,72,77.92,5610
2020-02-25,14411,124,116.22,14411
2020-02-26,5147,92,55.95,5147
2020-02-27,12054,132,91.32,12054
2020-02-28,8693,105,82.79,8693
2020-03-02,9833,108,91.05,9833
2020-03-03,9621,72,133.62,9621
2020-03-04,15091,228,66.19,13596
2020-03-05,5739,294,19.52,4349
2020-03-06,13799,234,58.97,11569
2020-03-09,4709,103,45.72,4438
2020-03-11,8383,140,59.88,7641
2020-03-12,3460,44,78.64,3460
2020-03-13,18817,287,65.56,13799
