Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-16,10360,145,71.45,5818,
2022-12-19,7297,196,37.23,5434,
2022-12-20,23271,164,141.9,22154,
2022-12-21,4677,111,42.14,4029,
2022-12-22,14887,92,161.82,13916,
2022-12-23,7079,113,62.65,6449,
2022-12-26,21275,84,253.27,20844,
2022-12-27,3376,64,52.75,3198,
2022-12-28,5616,73,76.93,3800,
2022-12-29,9822,83,118.34,9573,
2022-12-30,8112,75,108.16,7712,
2023-01-02,3783,72,52.54,3406,
2023-01-03,17021,90,189.12,16684,
2023-01-04,5341,73,73.16,5147,
2023-01-05,7482,86,87.0,7042,
2023-01-06,19967,90,221.86,19528,
2023-01-09,16467,76,216.67,16284,
2023-01-10,8735,67,130.37,7505,
2023-01-11,6482,117,55.4,5689,
2023-01-12,6591,40,164.78,6545,
2023-01-13,8090,81,99.88,7509
2023-01-16,4702,80,58.77,4431
2023-01-17,3395,56,60.62,2922
2023-01-18,6234,87,71.66,5251
2023-01-19,13917,74,188.07,13827
2023-01-20,9421,91,103.53,6687
2023-01-23,3687,66,55.86,3102
2023-01-24,11881,93,127.75,10910
2023-01-25,6065,77,78.77,5973
2023-01-27,2627,65,40.42,2534
2023-01-30,7833,67,116.91,6570
2023-01-31,9143,87,105.09,8760
2023-02-01,4047,64,63.23,3088
2023-02-02,4093,63,64.97,3762
2023-02-03,7879,81,97.27,7582
2023-02-06,2933,75,39.11,2699
2023-02-07,1934,59,32.78,1752
2023-02-08,3284,62,52.97,3107
2023-02-09,8636,99,87.23,7732
2023-02-10,6043,79,76.49,5719
2023-02-13,13104,101,129.74,13026
2023-02-14,12140,179,67.82,9274
2023-02-15,22377,135,165.76,21981
2023-02-16,31536,105,300.34,30127
2023-02-17,7061,66,106.98,6598
2023-02-20,10525,161,65.37,9881
2023-02-21,2569,67,38.34,2409
2023-02-22,3616,84,43.05,2936
2023-02-23,9716,87,111.68,8742
2023-02-24,7941,87,91.28,7092
2023-02-27,41729,136,306.83,39296
2023-02-28,34925,142,245.95,33780
2023-03-01,10381,89,116.64,9230
2023-03-02,4480,57,78.6,3265
2023-03-03,8079,81,99.74,6813
2023-03-06,12689,135,93.99,9688
2023-03-08,6577,118,55.74,6077
2023-03-09,9595,126,76.15,8976
2023-03-10,14586,119,122.57,13079
2023-03-13,100065,177,565.34,95292
2023-03-14,7481,111,67.4,5757
2023-03-15,7764,77,100.83,6445
2023-03-16,15181,180,84.34,14872
2023-03-17,47557,208,228.64,42080
