Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,806898,3153,255.91,60259
2019-10-01,82027,919,89.26,55437
2019-10-03,50513,714,70.75,39242
2019-10-04,96513,1153,83.71,61123
2019-10-07,60316,621,97.13,53036
2019-10-09,40292,461,87.4,32822
2019-10-10,104809,1118,93.75,72892
2019-10-11,67102,737,91.05,38089
2019-10-14,70171,722,97.19,47647
2019-10-15,19336,261,74.08,13929
2019-10-16,22738,366,62.13,12077
2019-10-17,95727,772,124.0,72390
2019-10-18,119179,785,151.82,98149
2019-10-22,52258,1127,46.37,31575
2019-10-23,43869,571,76.83,30922
2019-10-24,36136,620,58.28,29393
2019-10-25,65632,1725,38.05,43999
2019-10-29,63582,1549,41.05,51507
2019-10-30,74647,1540,48.47,49063
2019-10-31,57089,846,67.48,32259
2019-11-01,86347,1751,49.31,58180
2019-11-04,77551,1324,58.57,61489
2019-11-05,63782,932,68.44,54774
2019-11-06,68839,759,90.7,42283
2019-11-07,56304,1269,44.37,38834
2019-11-08,142894,1924,74.27,87631
2019-11-11,297308,4597,64.67,191331
2019-11-13,159610,3068,52.02,133297
2019-11-14,332995,4313,77.21,271947
2019-11-15,214011,4858,44.05,166385
2019-11-18,539599,8594,62.79,446952
2019-11-19,401115,6606,60.72,318024
2019-11-20,320528,5102,62.82,251655
2019-11-21,1229087,3670,334.9,1084566
2019-11-22,939480,2322,404.6,766808
2019-11-25,127768,398,321.03,127534
2019-11-26,1498374,1155,1297.29,1282900
2019-11-27,90171,154,585.53,90171
2019-11-28,71371,158,451.72,71371
2019-11-29,3969047,1645,2412.79,2551938
2019-12-02,64596,198,326.24,64596
2019-12-03,2428018,7289,333.11,1096831
2019-12-04,409685,2834,144.56,172596
2019-12-05,193531,1232,157.09,82831
2019-12-06,395637,1350,293.06,207609
2019-12-09,475923,1797,264.84,277394
2019-12-10,461676,1184,389.93,392802
2019-12-11,87858,488,180.04,68589
2019-12-12,276067,453,609.42,240621
2019-12-13,590684,1405,420.42,327221
2019-12-16,327981,2490,131.72,202759
2019-12-17,205348,1126,182.37,116899
2019-12-18,200730,1100,182.48,151022
2019-12-19,84004,1195,70.3,65536
2019-12-20,71198,714,99.72,51828
2019-12-23,118136,1376,85.85,77832
2019-12-24,92213,508,181.52,72274
2019-12-26,134278,749,179.28,111688
2019-12-27,123150,1876,65.64,97653
2019-12-30,153908,2135,72.09,101568
2019-12-31,52903,446,118.62,31492
2020-01-01,43479,296,146.89,37452
2020-01-02,646382,1692,382.02,272488
2020-01-03,781190,2137,365.55,571257
2020-01-06,376814,1922,196.05,204302
2020-01-07,112634,1132,99.5,76638
2020-01-08,133831,1035,129.31,95817
2020-01-09,115547,740,156.14,76534
2020-01-10,132971,979,135.82,89937
2020-01-13,209511,1621,129.25,156426
2020-01-14,170795,596,286.57,115792
2020-01-15,526512,1495,352.18,262218
2020-01-16,469634,3027,155.15,292500
2020-01-17,209657,1887,111.11,135378
2020-01-20,164454,1355,121.37,102825
2020-01-21,263266,665,395.89,227674
2020-01-22,133709,1633,81.88,76010
2020-01-23,213697,1362,156.9,143707
2020-01-24,188517,1185,159.09,142967
2020-01-27,118928,879,135.3,102101
2020-01-28,180774,2332,77.52,110319
2020-01-29,78886,584,135.08,53963
2020-01-30,65409,567,115.36,41745
2020-01-31,425839,2448,173.95,195367
2020-02-03,91041,1160,78.48,69593
2020-02-04,291591,1778,164.0,129678
2020-02-05,396127,1173,337.7,239502
2020-02-06,175342,1023,171.4,123031
2020-02-07,100498,1033,97.29,56089
2020-02-10,96538,702,137.52,67913
2020-02-11,44384,622,71.36,24229
2020-02-12,76316,428,178.31,62731
2020-02-13,101132,362,279.37,83693
2020-02-14,88839,1058,83.97,55279
2020-02-17,100754,677,148.82,59256
2020-02-18,131252,516,254.36,118602
2020-02-19,136954,965,141.92,124751
2020-02-20,176611,2013,87.74,142980
2020-02-24,75921,671,113.15,44657
2020-02-25,132897,889,149.49,101782
2020-02-26,87092,1588,54.84,54797
2020-02-27,138893,1982,70.08,105116
2020-02-28,144176,1324,108.89,95766
2020-03-02,88014,1024,85.95,54470
2020-03-03,68061,1619,42.04,39264
2020-03-04,233897,2566,91.15,174430
2020-03-05,175534,7353,23.87,116801
2020-03-06,389836,7344,53.08,254719
2020-03-09,158639,10367,15.3,117031
2020-03-11,252716,6683,37.81,207775
2020-03-12,604687,15778,38.32,432315
2020-03-13,350695,1864,188.14,229285
2020-03-16,140985,2660,53.0,100323
2020-03-17,369205,2196,168.13,321292
2020-03-18,286642,2653,108.04,252183
2020-03-19,468482,4635,101.07,408467
2020-03-20,430077,2704,159.05,341784
2020-03-23,128098,558,229.57,112888
2020-03-24,226282,783,288.99,175275
2020-03-25,280800,834,336.69,253487
2020-03-26,458548,2058,222.81,349892
2020-03-27,422438,1535,275.2,283849
2020-03-30,182212,831,219.27,131000
2020-03-31,371003,1085,341.94,349075
2020-04-01,196680,837,234.98,163177
2020-04-03,129890,817,158.98,109944
2020-04-07,283937,1105,256.96,194152
2020-04-08,413696,1107,373.71,363852
2020-04-09,365010,1514,241.09,294380
2020-04-15,365805,1448,252.63,275564
2020-04-16,1017309,3777,269.34,727011
2020-04-17,1645468,3437,478.75,1099240
2020-04-20,1861810,3339,557.6,1302524
2020-04-21,1138663,3073,370.54,577544
2020-04-22,795859,1546,514.79,623786
2020-04-23,583744,697,837.51,356331
2020-04-24,1279996,2959,432.58,839266
2020-04-27,156242,529,295.35,156240
2020-04-28,1170570,3238,361.51,600619
2020-04-29,620588,4650,133.46,466156
2020-04-30,621814,2087,297.95,408737
2020-05-04,474599,1517,312.85,408611
2020-05-05,506688,3122,162.3,448884
2020-05-06,1103493,2514,438.94,798369
2020-05-07,1538904,5861,262.57,1081374
2020-05-08,1691766,3313,510.64,1457122
2020-05-11,1620566,4903,330.53,819023
2020-05-12,976984,2733,357.48,829324
2020-05-13,3399785,5803,585.87,2431154
2020-05-14,3122561,3210,972.76,2028928
2020-05-15,1245446,2964,420.19,779222
2020-05-18,701468,1586,442.29,533129
2020-05-19,1151442,2510,458.74,728199
2020-05-20,421180,1396,301.7,309454
2020-05-21,610967,1805,338.49,368651
2020-05-22,1171676,2520,464.95,823283
2020-05-26,769160,1924,399.77,604535
2020-05-27,707542,1799,393.3,484701
2020-05-28,1841869,3522,522.96,1185323
2020-05-29,1268755,2622,483.89,808678
2020-06-01,1898829,5233,362.86,1164780
2020-06-02,3119066,4268,730.8,2456635
2020-06-03,7448379,7630,976.2,4541807
2020-06-04,3564146,5452,653.73,2305454
2020-06-05,3008820,3180,946.17,2423390
2020-06-08,4951969,4389,1128.27,3597404
2020-06-09,3095157,3532,876.32,2221688
2020-06-10,303983,417,728.98,303983
2020-06-11,253542,483,524.93,253542
2020-06-12,6941404,6801,1020.64,4539328
2020-06-15,1125882,1319,853.59,671448
2020-06-16,367959,353,1042.38,367959
2020-06-17,241833,249,971.22,241833
2020-06-18,9860491,13508,729.97,4963494
2020-06-19,1267176,1788,708.71,1104312
2020-06-22,163706,294,556.82,163706
2020-06-23,61026,156,391.19,61026
2020-06-24,169616,291,582.87,166616
2020-06-25,3595995,6912,520.25,2281767
2020-06-26,933903,1510,618.48,882671
2020-06-29,6646827,16039,414.42,3226916
2020-06-30,777190,1664,467.06,581778
2020-07-01,170808,740,230.82,165458
2020-07-02,1108607,1521,728.87,933056
2020-07-03,272512,724,376.4,272512
2020-07-06,276187,774,356.83,276187
2020-07-07,1313550,1497,877.45,1006419
2020-07-08,99913,278,359.4,99913
2020-07-09,3831883,2870,1335.15,1579256
2020-07-10,5581827,11285,494.62,2123409
2020-07-13,1947838,4684,415.85,1191242
2020-07-14,871407,1898,459.12,611057
2020-07-15,1739868,3937,441.93,833115
2020-07-16,629858,1456,432.59,501386
2020-07-17,777414,2297,338.45,538155
2020-07-20,1573853,2973,529.38,942133
2020-07-21,4315229,5033,857.39,1355224
2020-07-22,870444,1769,492.05,662322
2020-07-23,1411573,1998,706.49,1057916
2020-07-24,1774626,3766,471.22,1008256
2020-07-27,1395934,2687,519.51,962507
2020-07-28,663756,1737,382.13,480021
2020-07-29,860363,1888,455.7,339473
2020-07-30,699979,1424,491.56,492309
2020-07-31,1795856,1334,1346.22,1606092
2020-08-03,2143041,2500,857.22,1053391
2020-08-04,2128307,2812,756.87,1125091
2020-08-05,2403102,2315,1038.06,1342118
2020-08-06,3678107,3940,933.53,2271230
2020-08-07,2132030,5398,394.97,1248387
2020-08-10,1507757,3166,476.23,1053144
2020-08-11,2380364,6163,386.23,1412800
2020-08-12,972364,2627,370.14,524438
2020-08-13,732550,2011,364.27,479331
2020-08-14,941055,2647,355.52,620991
2020-08-17,540745,1499,360.74,296039
2020-08-18,441902,1466,301.43,242494
2020-08-19,2212109,3807,581.06,1420244
2020-08-20,2808677,8945,313.99,1388266
2020-08-21,1097758,2878,381.43,723898
2020-08-24,689772,2761,249.83,364851
2020-08-25,584321,1811,322.65,385358
2020-08-26,2815646,5056,556.89,1483443
2020-08-27,3033301,7331,413.76,1590823
2020-08-28,2037549,5218,390.48,1245548
2020-08-31,2204503,6868,320.98,1395702
2020-09-01,1408733,3580,393.5,1013692
2020-09-02,980304,2091,468.82,739682
2020-09-03,364995,1653,220.81,228691
2020-09-04,833204,2581,322.82,494695
2020-09-07,388511,1634,237.77,235547
2020-09-08,662221,1750,378.41,457731
2020-09-09,520316,2432,213.95,307922
2020-09-10,417722,1254,333.11,317903
2020-09-11,391871,1385,282.94,245833
2020-09-14,966519,2996,322.6,648040
2020-09-15,327753,1614,203.07,227050
2020-09-16,440052,1272,345.95,317065
2020-09-17,397892,1205,330.2,289690
2020-09-18,673676,1104,610.21,551288
2020-09-21,431003,2487,173.3,313648
2020-09-22,616771,2079,296.67,370460
2020-09-23,391040,1625,240.64,206317
2020-09-24,381233,1568,243.13,266196
2020-09-25,215719,1053,204.86,129777
2020-09-29,249308,873,285.58,134004
2020-09-30,229255,1134,202.16,164757
2020-10-01,336559,1134,296.79,190950
2020-10-05,234959,1102,213.21,138941
2020-10-06,225125,863,260.86,151074
2020-10-07,431689,1273,339.11,263494
2020-10-08,436599,1282,340.56,286633
2020-10-09,12639962,8394,1505.83,6231806
2020-10-12,1175288,2809,418.4,642407
2020-10-13,834889,2046,408.06,434213
2020-10-14,1065222,2154,494.53,678098
2020-10-15,921588,2762,333.67,518576
2020-10-16,386521,1584,244.02,191693
2020-10-19,2992548,3997,748.7,2388640
2020-10-20,2712527,4911,552.34,1962900
2020-10-21,3932665,8709,451.56,2510027
2020-10-22,2603519,7528,345.84,1408313
2020-10-23,933913,3497,267.06,474389
2020-10-26,697736,2314,301.53,479685
2020-10-27,357635,1035,345.54,239151
2020-10-28,358314,1315,272.48,266243
2020-10-29,362220,1060,341.72,217056
2020-10-30,273875,986,277.76,147779
2020-11-02,236101,887,266.18,150942
2020-11-03,1660352,4622,359.23,873108
2020-11-04,659999,2854,231.25,311268
2020-11-05,1015844,3777,268.96,562494
2020-11-06,1235121,3558,347.14,650901
2020-11-09,835639,2930,285.2,434540
2020-11-10,1339844,3972,337.32,725240
2020-11-11,1267937,4345,291.82,605601
2020-11-12,3161747,8195,385.81,1377502
2020-11-13,966325,3820,252.96,397781
2020-11-17,612244,3279,186.72,392879
2020-11-18,652557,3128,208.62,308191
2020-11-19,591340,2531,233.64,336911
2020-11-20,539055,2344,229.97,316034
2020-11-23,791831,3148,251.53,456667
2020-11-24,1764621,6003,293.96,703629
2020-11-25,896028,3375,265.49,516594
2020-11-26,281421,1195,235.5,138035
2020-11-27,489750,1468,333.62,328713
2020-12-01,274563,1053,260.74,187576
2020-12-02,252038,998,252.54,190148
2020-12-03,317201,1417,223.85,249404
2020-12-04,491832,3599,136.66,353034
2020-12-07,488316,2465,198.1,339273
2020-12-08,587833,2275,258.39,449218
2020-12-09,1889845,7214,261.97,1098042
2020-12-10,766794,3290,233.07,400305
2020-12-11,1736096,10103,171.84,1283039
2020-12-14,798496,5095,156.72,524883
2020-12-15,2147780,8955,239.84,1458221
2020-12-16,1168146,3814,306.28,614431
2020-12-17,540494,2917,185.29,349162
2020-12-18,383828,1736,221.1,219690
2020-12-21,955573,3872,246.79,630863
2020-12-22,688910,3030,227.36,292189
2020-12-23,376910,1892,199.21,202777
2020-12-24,497519,3474,143.21,241936
2020-12-28,721724,2311,312.3,478657
2020-12-29,482052,1426,338.04,348365
2020-12-30,239964,1335,179.75,133652
2020-12-31,606086,2863,211.7,427718
2021-01-01,359763,1328,270.91,221025
2021-01-04,368539,1354,272.19,223427
2021-01-05,852871,2677,318.59,497831
2021-01-06,880125,2808,313.43,565037
2021-01-07,508527,1319,385.54,340338
2021-01-08,1885985,6057,311.37,879457
2021-01-11,432137,1680,257.22,266507
2021-01-12,4664185,11255,414.41,3106165
2021-01-13,2195192,8489,258.59,1059970
2021-01-14,566261,2979,190.08,341606
2021-01-15,536047,2464,217.55,288751
2021-01-18,1113928,4725,235.75,580275
2021-01-19,407150,1686,241.49,230513
2021-01-20,421482,1343,313.84,246653
2021-01-21,442332,1743,253.78,298498
2021-01-22,826743,3404,242.87,496113
2021-01-25,785052,5280,148.68,446493
2021-01-27,1462178,4371,334.52,838372
2021-01-28,651566,2666,244.4,383683
2021-01-29,591291,2111,280.1,314267
2021-02-01,1231279,3329,369.86,804503
2021-02-02,5028333,15409,326.32,2689616
2021-02-03,3699930,16288,227.16,1837789
2021-02-04,1572761,5907,266.25,836194
2021-02-05,2059677,7240,284.49,1234838
2021-02-08,5886808,14899,395.11,3472602
2021-02-09,4427443,15006,295.04,1884196
2021-02-10,6926558,24953,277.58,3239186
2021-02-11,343467,641,535.83,343467
2021-02-12,684632,384,1782.9,684632
2021-02-15,8472254,7381,1147.85,4541681
2021-02-16,426918,535,797.98,426918
2021-02-17,73292,297,246.77,73292
2021-02-18,740012,343,2157.47,740012
2021-02-19,8386342,20539,408.31,4934596
2021-02-22,3757038,21154,177.6,2166454
2021-02-23,728026,2274,320.15,572366
2021-02-24,3734518,16634,224.51,2066153
2021-02-25,5439776,27528,197.61,2622459
2021-02-26,5986685,28619,209.19,3417521
2021-03-01,2761271,21786,126.75,1719201
2021-03-02,3496344,41386,84.48,2493652
2021-03-03,3596495,30110,119.45,2217091
2021-03-04,2023256,21548,93.9,1289458
2021-03-05,1331755,18855,70.63,893088
2021-03-08,862103,6810,126.59,612289
2021-03-09,1716961,10667,160.96,1072602
2021-03-10,4783917,9170,521.69,3299619
2021-03-12,4011342,21159,189.58,2319178
2021-03-15,1826072,8775,208.1,963636
2021-03-16,1321507,7487,176.51,818332
2021-03-17,1624787,13601,119.46,1040464
2021-03-18,1336107,13505,98.93,856516
2021-03-19,1207800,8697,138.88,620080
2021-03-22,941199,7119,132.21,528382
2021-03-23,1187353,8223,144.39,815776
2021-03-24,1464610,8981,163.08,1052864
2021-03-25,1032837,11737,88.0,593727
2021-03-26,647920,11449,56.59,382907
2021-03-30,1125578,5952,189.11,735120
2021-03-31,908700,4453,204.06,628781
2021-04-01,249291,1663,149.9,151498
2021-04-05,2100535,11335,185.31,1006531
2021-04-06,592382,3979,148.88,364214
2021-04-07,1059862,5502,192.63,614538
2021-04-08,526128,4653,113.07,313867
2021-04-09,341042,3517,96.97,183064
2021-04-12,285022,2093,136.18,201144
2021-04-13,588355,4828,121.86,339043
2021-04-15,564499,4716,119.7,320638
2021-04-16,266153,1886,141.12,173024
2021-04-19,1423920,9342,152.42,789000
2021-04-20,1111539,8785,126.53,631618
2021-04-22,516910,5316,97.24,281926
2021-04-23,579448,4273,135.61,336844
2021-04-26,521622,4327,120.55,356504
2021-04-27,622031,5115,121.61,432396
2021-04-28,1358647,7574,179.38,912410
2021-04-29,948977,5935,159.9,590592
2021-04-30,2827442,10988,257.32,1656132
2021-05-03,1826637,9010,202.73,1045775
2021-05-04,22446508,38650,580.76,10848760
2021-05-05,459678,1201,382.75,459678
2021-05-06,16350271,23524,695.05,8015013
2021-05-07,6366480,19768,322.06,3799842
2021-05-10,5617922,29353,191.39,3043052
2021-05-11,2170843,12356,175.69,1417892
2021-05-12,2368115,14133,167.56,1271135
2021-05-14,2051724,12873,159.38,1222167
2021-05-17,1051987,7291,144.29,664731
2021-05-18,772976,5551,139.25,476268
2021-05-19,2760395,11865,232.65,1370228
2021-05-20,1049643,8786,119.47,643867
2021-05-21,855440,6667,128.31,499900
2021-05-24,900621,6512,138.3,529710
2021-05-25,746686,5197,143.68,485278
2021-05-26,583718,3584,162.87,410502
2021-05-27,823834,6114,134.75,329191
2021-05-28,718616,6586,109.11,505699
2021-05-31,1633147,7085,230.51,1070263
2021-06-01,1037681,895,1159.42,1037679
2021-06-02,497302,562,884.88,497302
2021-06-03,228534,402,568.49,228534
2021-06-04,8652395,19220,450.18,4772638
2021-06-07,10479558,47307,221.52,5579111
2021-06-08,2389942,16529,144.59,1611420
2021-06-09,1287412,3965,324.69,1287412
2021-06-10,945619,2719,347.78,945619
2021-06-11,1069178,3426,312.08,1069178
2021-06-14,343729,1837,187.11,343729
2021-06-15,327592,2254,145.34,327592
2021-06-16,293017,2002,146.36,293017
2021-06-17,293492,1778,165.07,293492
2021-06-18,539643,2483,217.34,539643
2021-06-21,488673,3544,137.89,488673
2021-06-22,672589,3297,204.0,672589
2021-06-23,918615,3417,268.84,918615
2021-06-24,491142,3434,143.02,491142
2021-06-25,416035,3002,138.59,416035
2021-06-28,231320,3056,75.69,231320
2021-06-29,138504,2098,66.02,138504
2021-06-30,194101,2200,88.23,194101
2021-07-01,347993,2388,145.73,347993
2021-07-02,406125,2615,155.31,406125
2021-07-05,440373,3079,143.02,440373
2021-07-06,517110,3841,134.63,517110
2021-07-07,641767,1361,471.54,641767
2021-07-08,548215,2911,188.33,548215
2021-07-09,290128,2132,136.08,290128
2021-07-12,323968,2466,131.37,323968
2021-07-13,479546,2994,160.17,479546
2021-07-14,2773556,2262,1226.15,2773556
2021-07-15,282231,2405,117.35,282231
2021-07-16,158865,1396,113.8,158865
2021-07-19,216883,2091,103.72,216883
2021-07-20,489504,4613,106.11,489504
2021-07-22,396917,3224,123.11,396917
2021-07-23,320975,1494,214.84,320975
2021-07-26,616512,1649,373.87,616512
2021-07-27,2728080,12254,222.63,2728080
2021-07-28,1940065,8668,223.82,1940065
2021-07-29,1694813,11152,151.97,1694813
2021-07-30,2059764,7260,283.71,2059764
2021-08-02,871536,4952,176.0,871536
2021-08-03,332774,2454,135.6,332774
2021-08-04,374322,2230,167.86,374322
2021-08-05,340034,2720,125.01,340034
2021-08-06,315560,2194,143.83,315560
2021-08-09,338685,1706,198.53,338685
2021-08-10,1373653,4141,331.72,1373653
2021-08-11,1817812,2647,686.74,1817812
2021-08-12,1074082,2701,397.66,1074082
2021-08-13,1094914,2829,387.03,1094914
2021-08-16,1712226,5227,327.57,1712226
2021-08-17,18829939,11548,1630.58,18829939
2021-08-18,3756246,14156,265.35,3756246
2021-08-20,6056332,6227,972.59,6056332
2021-08-23,2019006,9694,208.27,2019006
2021-08-24,946238,5164,183.24,946238
2021-08-25,601186,3853,156.03,601186
2021-08-26,1314298,7132,184.28,1314298
2021-08-27,445859,3889,114.65,445859
2021-08-30,519067,5176,100.28,519067
2021-08-31,821552,4389,187.18,821552
2021-09-01,693882,3313,209.44,693882
2021-09-02,1110783,4784,232.19,1110783
2021-09-03,388016,2995,129.55,388016
