Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-24,4285,123,34.84,3532
2023-02-27,6435,89,72.3,5502
2023-02-28,6803,70,97.19,6390
2023-03-01,827,33,25.06,559
2023-03-02,1703,29,58.72,654
2023-03-03,2282,26,87.77,1686
2023-03-06,7031,54,130.2,6461
2023-03-08,2609,35,74.54,2169
2023-03-09,14469,100,144.69,14352
2023-03-10,1626,31,52.45,1344
2023-03-13,1125,56,20.09,1015
2023-03-14,2924,103,28.39,2372
2023-03-15,2881,63,45.73,2777
2023-03-16,1914,56,34.18,1630
2023-03-17,422,44,9.59,294
2023-03-20,1801,75,24.01,1401
2023-03-21,500035,360,1388.99,423880
2023-03-22,2350,17,138.24,1260
2023-03-23,2582,88,29.34,1307
2023-03-24,1188,75,15.84,730
