Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,83165,840,99.01,30408
2019-10-01,509713,1430,356.44,344654
2019-10-03,212857,840,253.4,102991
2019-10-04,208225,923,225.6,129748
2019-10-07,144804,575,251.83,102334
2019-10-09,178999,587,304.94,111263
2019-10-10,115657,852,135.75,69621
2019-10-11,183972,764,240.8,124112
2019-10-14,149759,971,154.23,78566
2019-10-15,346995,2039,170.18,141798
2019-10-16,248205,966,256.94,153737
2019-10-17,212040,960,220.88,144692
2019-10-18,301116,1026,293.49,187340
2019-10-22,461009,1358,339.48,304407
2019-10-23,502039,1752,286.55,243773
2019-10-24,217143,969,224.09,114014
2019-10-25,114713,716,160.21,71712
2019-10-29,743786,3124,238.09,483551
2019-10-30,205686,1147,179.33,116858
2019-10-31,290500,1315,220.91,167908
2019-11-01,535833,1500,357.22,280793
2019-11-04,273595,1272,215.09,149648
2019-11-05,270452,1152,234.77,178293
2019-11-06,124856,1009,123.74,65727
2019-11-07,244828,1006,243.37,118943
2019-11-08,131371,541,242.83,69122
2019-11-11,51580,617,83.6,28257
2019-11-13,162856,613,265.67,123214
2019-11-14,147938,446,331.7,92017
2019-11-15,389421,1853,210.16,232761
2019-11-18,410180,2097,195.6,150200
2019-11-19,981235,3384,289.96,608084
2019-11-20,459253,1799,255.28,231309
2019-11-21,6368790,16889,377.1,2083384
2019-11-22,8790568,24124,364.39,2139460
2019-11-25,3065443,9585,319.82,1292159
2019-11-26,863760,3004,287.54,427815
2019-11-27,1246457,4593,271.38,346189
2019-11-28,2813829,6540,430.25,788656
2019-11-29,942927,3109,303.29,498943
2019-12-02,449467,2169,207.22,252596
2019-12-03,267451,1042,256.67,126542
2019-12-04,350213,1329,263.52,147253
2019-12-05,706109,2474,285.41,322564
2019-12-06,424316,1589,267.03,169033
2019-12-09,307539,1353,227.3,171522
2019-12-10,192443,484,397.61,192443
2019-12-11,205476,469,438.12,205476
2019-12-12,115891,415,279.26,115891
2019-12-13,94005,302,311.27,94005
2019-12-16,57836,254,227.7,57836
2019-12-17,133355,285,467.91,133355
2019-12-18,51941,237,219.16,51941
2019-12-19,83322,482,172.87,83322
2019-12-20,88879,462,192.38,88879
2019-12-23,64816,459,141.21,64816
2019-12-24,51099,422,121.09,51099
2019-12-26,52979,485,109.24,52979
2019-12-27,288323,443,650.84,288323
2019-12-30,65379,193,338.75,65379
2019-12-31,52069,271,192.14,52069
2020-01-01,35799,180,198.88,35799
2020-01-02,1101983,357,3086.79,1101983
2020-01-03,86120,357,241.23,86120
2020-01-06,63373,233,271.99,63373
2020-01-07,34817,209,166.59,34817
2020-01-08,102519,224,457.67,102519
2020-01-09,147571,254,580.99,147571
2020-01-10,112415,414,271.53,112415
2020-01-13,392760,584,672.53,392760
2020-01-14,555463,642,865.21,555463
2020-01-15,545853,981,556.43,545853
2020-01-16,242917,602,403.52,242917
2020-01-17,232399,402,578.11,232399
2020-01-20,124014,253,490.17,124014
2020-01-21,329446,401,821.56,329446
2020-01-22,116352,225,517.12,116352
2020-01-23,72120,269,268.1,72120
2020-01-24,60704,246,246.76,60704
