Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,55881,795,70.29,21609
2019-10-01,3399,33,103.0,3399
2019-10-03,6390,52,122.88,6390
2019-10-04,1649,44,37.48,1649
2019-10-07,2123,25,84.92,2123
2019-10-09,281,24,11.71,281
2019-10-10,6637,93,71.37,6637
2019-10-11,5214,29,179.79,5214
2019-10-14,1248,25,49.92,1248
2019-10-15,3843,41,93.73,3843
2019-10-16,14733,58,254.02,14733
2019-10-17,4339,38,114.18,4339
2019-10-18,1679,36,46.64,1679
2019-10-22,2053,46,44.63,2053
2019-10-23,2730,31,88.06,2730
2019-10-24,1698,34,49.94,1698
2019-10-25,2239,32,69.97,2239
2019-10-29,11862,64,185.34,11862
2019-10-30,10853,79,137.38,10853
2019-10-31,12152,92,132.09,12152
2019-11-01,5613,49,114.55,5613
2019-11-04,6890,55,125.27,6890
2019-11-05,5782,45,128.49,5782
2019-11-06,2638,30,87.93,2638
2019-11-07,4544,44,103.27,4544
2019-11-08,1676,35,47.89,1676
2019-11-11,1478,40,36.95,1478
2019-11-13,11817,65,181.8,11817
2019-11-14,3136,57,55.02,3136
2019-11-15,2437,37,65.86,2437
2019-11-18,3982,44,90.5,3982
2019-11-19,17603,84,209.56,17603
2019-11-20,66437,90,738.19,66437
2019-11-21,15108,36,419.67,15108
2019-11-22,3471,49,70.84,3471
2019-11-25,927,28,33.11,927
2019-11-26,1990,32,62.19,1990
2019-11-27,1624,23,70.61,1624
2019-11-28,1168,34,34.35,1168
2019-11-29,1132,39,29.03,1132
2019-12-02,605,21,28.81,605
2019-12-03,531,14,37.93,531
2019-12-04,414,25,16.56,414
2019-12-05,603,9,67.0,603
2019-12-06,759,31,24.48,759
2019-12-09,5318,72,73.86,5318
2019-12-10,3573,30,119.1,2962
2019-12-11,2298,37,62.11,1832
2019-12-12,514,26,19.77,435
2019-12-13,644,39,16.51,434
2019-12-16,925,33,28.03,785
2019-12-17,6577,72,91.35,2404
2019-12-18,954,36,26.5,794
2019-12-19,1686,239,7.05,1646
2019-12-20,3657,496,7.37,3584
2019-12-23,8641,37,233.54,6354
2019-12-24,17218,30,573.93,2109
2019-12-26,8321,374,22.25,8213
2019-12-27,4386,345,12.71,3810
2019-12-30,6018,70,85.97,4978
2019-12-31,80693,334,241.6,71410
2020-01-01,2928,39,75.08,1739
2020-01-02,1805,203,8.89,830
2020-01-03,1371,97,14.13,931
2020-01-06,618,48,12.88,474
2020-01-07,789,38,20.76,708
2020-01-08,2008,127,15.81,1176
2020-01-09,5439,131,41.52,3353
2020-01-10,1112,66,16.85,828
2020-01-13,31988,312,102.53,29621
2020-01-14,6058,88,68.84,5455
2020-01-15,4078,97,42.04,3366
2020-01-16,8093,36,224.81,8053
2020-01-17,1700,23,73.91,1700
2020-01-20,2311,28,82.54,2311
2020-01-21,41084,216,190.2,37390
2020-01-22,9956,165,60.34,6670
2020-01-23,11201,276,40.58,8537
2020-01-24,9639,104,92.68,9639
2020-01-27,2723,46,59.2,2723
2020-02-03,3,3,1.0,3
2020-02-10,35,2,17.5,35
2020-02-17,3559,12,296.58,3559
2020-02-24,321,4,80.25,321
2020-03-02,1000,1,1000.0,1000
2020-03-12,1,1,1.0,1
2020-03-16,2,1,2.0,2
2020-03-17,1116,8,139.5,1116
2020-03-20,30,2,15.0,30
2020-03-26,52,2,26.0,52
2020-03-27,50,1,50.0,50
2020-03-30,50,1,50.0,50
2020-04-01,250,1,250.0,250
2020-04-03,51,2,25.5,51
2020-04-07,182,6,30.33,182
2020-04-08,1,1,1.0,1
2020-04-09,21614,72,300.19,21614
2020-04-15,6892,90,76.58,6892
2020-04-16,43548,202,215.58,27298
2020-04-17,12228,130,94.06,11858
2020-04-20,36153,268,134.9,33883
2020-04-21,15433,178,86.7,14862
2020-04-22,20516,190,107.98,18838
2020-04-23,27788,297,93.56,19586
2020-04-24,18186,181,100.48,16716
2020-04-27,33444,180,185.8,25353
2020-04-28,15087,152,99.26,12965
2020-04-29,21151,235,90.0,14000
2020-04-30,8566,206,41.58,6570
2020-05-04,15191,137,110.88,11603
2020-05-05,12904,182,70.9,9591
2020-05-06,9271,116,79.92,8109
2020-05-07,8679,66,131.5,7904
2020-05-08,8619,109,79.07,7610
2020-05-11,10329,176,58.69,7749
2020-05-12,24886,236,105.45,21715
2020-05-13,54503,273,199.64,50018
2020-05-14,20495,259,79.13,14103
2020-05-15,31888,336,94.9,28340
2020-05-18,7064,132,53.52,6758
2020-05-19,20831,151,137.95,19811
2020-05-20,8028,87,92.28,7528
2020-05-21,27996,356,78.64,24016
2020-05-22,16783,542,30.96,14260
2020-05-26,21187,636,33.31,16517
2020-05-27,25426,792,32.1,21284
2020-05-28,143292,872,164.33,92437
2020-05-29,98139,725,135.36,79594
2020-06-01,80638,695,116.03,69507
2020-06-02,38698,258,149.99,31843
2020-06-03,23792,174,136.74,22201
2020-06-04,35354,334,105.85,25232
2020-06-05,57506,401,143.41,49236
2020-06-08,58540,351,166.78,51402
2020-06-09,16321,210,77.72,13209
2020-06-10,44793,258,173.62,39068
2020-06-11,42609,169,252.12,38164
2020-06-12,24450,211,115.88,15873
2020-06-15,17142,130,131.86,13286
2020-06-16,26361,367,71.83,18287
2020-06-17,22365,153,146.18,17587
2020-06-18,17985,123,146.22,14239
2020-06-19,41153,201,204.74,32880
2020-06-22,66909,365,183.31,55196
2020-06-23,42805,218,196.35,33776
2020-06-24,17985,77,233.57,17983
2020-06-25,27921,128,218.13,23728
2020-06-26,4725,48,98.44,4725
2020-06-29,91392,584,156.49,47433
2020-06-30,6333,54,117.28,4856
2020-07-01,44912,726,61.86,41428
2020-07-02,24433,86,284.1,24433
2020-07-03,24817,107,231.93,24817
2020-07-06,17362,116,149.67,17362
2020-07-07,32355,78,414.81,32355
2020-07-08,3092,55,56.22,3092
2020-07-09,5272,66,79.88,5272
2020-07-10,4882,32,152.56,4882
2020-07-13,2840,66,43.03,2840
2020-07-14,4968,53,93.74,4968
2020-07-15,2866,71,40.37,2866
2020-07-16,69706,90,774.51,69706
2020-07-17,10028,81,123.8,10028
2020-07-20,1493,55,27.15,1493
2020-07-21,13883,67,207.21,13883
2020-07-22,18820,91,206.81,18820
2020-07-23,7042,42,167.67,7042
2020-07-24,12536,96,130.58,12536
2020-07-27,6850,75,91.33,6850
2020-07-28,12596,64,196.81,12596
2020-07-29,4300,29,148.28,4300
2020-07-30,11899,83,143.36,11899
2020-07-31,3498,42,83.29,3498
2020-08-03,8788,62,141.74,8788
2020-08-04,1999,27,74.04,1999
2020-08-05,3152,34,92.71,3152
2020-08-06,11077,42,263.74,11077
2020-08-07,16700,57,292.98,16700
2020-08-10,4438,47,94.43,4438
2020-08-11,10294,83,124.02,10294
2020-08-12,7412,47,157.7,7412
2020-08-13,2779,57,48.75,2779
2020-08-14,17722,98,180.84,17722
2020-08-17,3092,42,73.62,3092
2020-08-18,11331,127,89.22,8371
2020-08-19,17663,179,98.68,13698
2020-08-20,15026,176,85.38,10168
2020-08-21,7781,117,66.5,6334
2020-08-24,25759,557,46.25,14596
2020-08-25,11102,219,50.69,8334
2020-08-26,15355,220,69.8,9239
2020-08-27,16071,184,87.34,13687
2020-08-28,16956,350,48.45,10672
2020-08-31,14119,54,261.46,11619
2020-09-01,10427,36,289.64,10427
