Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-10,19226,223,86.22,4061,
2023-01-11,18731,285,65.72,10480,
2023-01-12,24532,296,82.88,13096,
2023-01-13,544680,154,3536.88,536608,
2023-01-16,179110,334,536.26,155700,
2023-01-17,12442,202,61.59,4459,
2023-01-18,22090,189,116.88,13118,
2023-01-19,21741,265,82.04,7288,
2023-01-20,38279,304,125.92,17667,
2023-01-23,79044,361,218.96,57905,
2023-01-24,29370,287,102.33,13001,
2023-01-25,15674,179,87.56,6181,
2023-01-27,27201,221,123.08,13231,
2023-01-30,26396,348,75.85,12762,
2023-01-31,42523,238,178.67,22226,
2023-02-01,50433,300,168.11,16943,
2023-02-02,32515,235,138.36,13289,
2023-02-03,28517,258,110.53,13940,
2023-02-06,47158,208,226.72,35267,
2023-02-07,20160,160,126.0,9972,
2023-02-08,15983,383,41.73,10958,
2023-02-09,15471,160,96.69,7277,
2023-02-10,17903,217,82.5,8370,
2023-02-13,14087,218,64.62,9066,
2023-02-14,4111,170,24.18,2444,
2023-02-15,687316,251,2738.31,683012,
2023-02-16,28997,266,109.01,18982,
2023-02-17,11637,200,58.19,5484,
2023-02-20,21171,200,105.86,13653,
2023-02-21,16006,257,62.28,6511,
2023-02-22,9136,255,35.83,4617,
2023-02-23,10549,167,63.17,8004,
2023-02-24,9277,193,48.07,4856,
2023-02-27,9177,155,59.21,8735,
2023-02-28,5622,166,33.87,4366,
2023-03-01,6198,211,29.37,5048,
2023-03-02,7204,221,32.6,5940,
2023-03-03,14249,355,40.14,6669,
2023-03-06,12048,271,44.46,7028,
2023-03-08,5321,224,23.75,3559,
2023-03-09,10325,227,45.48,5845,
2023-03-10,5311,179,29.67,3052,
2023-03-13,8633,199,43.38,5060,
2023-03-14,16763,281,59.65,10776,
2023-03-15,18100,275,65.82,5551,
2023-03-16,16554,349,47.43,5600,
2023-03-17,16266,286,56.87,4536,
2023-03-20,17928,216,83.0,5836,
2023-03-21,20865,236,88.41,7456,
2023-03-22,29250,268,109.14,5289,
2023-03-23,27048,307,88.1,3309,
2023-03-24,21665,230,94.2,14162,
2023-03-27,26741,344,77.74,10080,
2023-03-28,26701,276,96.74,14753,
2023-03-29,38447,295,130.33,17697,
2023-03-31,42182,367,114.94,9856,
2023-04-03,22450,358,62.71,10338,
2023-04-05,62097,493,125.96,24365,
2023-04-06,26082,324,80.5,13756,
2023-04-10,26612,295,90.21,10838,
2023-04-11,14549,222,65.54,4149,
2023-04-12,21846,272,80.32,12174,
2023-04-13,32826,230,142.72,12137,
2023-04-17,29058,380,76.47,11051
2023-04-18,29924,223,134.19,7354
2023-04-19,23835,256,93.11,8737
2023-04-20,12810,165,77.64,4895
2023-04-21,12590,165,76.3,8466
2023-04-24,12438,212,58.67,8370
2023-04-25,13708,141,97.22,7809
2023-04-26,9083,157,57.85,5291
2023-04-27,21375,202,105.82,18138
2023-04-28,28442,231,123.13,12594
2023-05-02,23738,347,68.41,10891
2023-05-03,16579,245,67.67,7178
2023-05-04,21883,258,84.82,9418
2023-05-05,28619,288,99.37,12892
2023-05-08,48613,300,162.04,20540
2023-05-09,41500,288,144.1,21388
2023-05-10,34174,261,130.93,26426
2023-05-11,16817,241,69.78,6891
2023-05-12,30626,289,105.97,19333
2023-05-15,26322,254,103.63,18047
2023-05-16,25354,281,90.23,9203
2023-05-17,129822,284,457.12,16967
2023-05-18,27030,208,129.95,18533
2023-05-19,125507,246,510.19,111971
2023-05-22,59028,296,199.42,43822
