Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2021-12-30,15439,175,88.22,13424
2021-12-31,42688,247,172.83,26478
2022-01-03,50288,343,146.61,35680
2022-01-04,29910,234,127.82,19687
2022-01-05,34316,198,173.31,25836
2022-01-06,23077,166,139.02,17932
2022-01-07,16477,90,183.08,16009
2022-01-10,35584,265,134.28,30264
2022-01-11,17720,60,295.33,17220
2022-01-12,6397,26,246.04,6397
2022-01-13,43898,335,131.04,29080
2022-01-14,31140,277,112.42,20505
2022-01-17,48388,338,143.16,16780
2022-01-18,21700,237,91.56,12407
2022-01-19,12252,143,85.68,6418
2022-01-20,11434,264,43.31,4482
2022-01-21,6952,73,95.23,4601
2022-01-24,7459,64,116.55,3844
2022-01-25,2944,47,62.64,1260
2022-01-27,4150,85,48.82,2092
2022-01-28,17363,260,66.78,8249
2022-01-31,4819,111,43.41,2403
2022-02-01,12792,264,48.45,8731
2022-02-02,34398,478,71.96,18265
2022-02-03,6185,198,31.24,3039
2022-02-04,16500,321,51.4,11987
2022-02-07,45596,394,115.73,26988
2022-02-08,12361,316,39.12,5764
2022-02-09,7391,192,38.49,3900
2022-02-10,38387,470,81.67,19628
2022-02-11,15974,333,47.97,8715
2022-02-14,9885,294,33.62,5742
2022-02-15,3872,124,31.23,2523
2022-02-16,1841,57,32.3,1627
2022-02-17,29694,417,71.21,13287
2022-02-18,3323,87,38.2,2319
2022-02-21,4755,134,35.49,2706
2022-02-22,3797,83,45.75,2084
2022-02-23,3605,61,59.1,3213
2022-02-24,3242,105,30.88,2580
2022-02-25,1115,28,39.82,641
2022-02-28,5741,62,92.6,4787
2022-03-02,3587,180,19.93,2248
2022-03-03,3057,56,54.59,3017
2022-03-04,23986,459,52.26,15123
2022-03-08,5440,73,74.52,3885
2022-03-09,5343,106,50.41,2639
2022-03-10,8242,199,41.42,6302
2022-03-11,9770,229,42.66,3317
2022-03-14,3044,37,82.27,2628
2022-03-15,7675,245,31.33,1982
2022-03-16,1777,54,32.91,1385
2022-03-17,7587,188,40.36,1642
2022-03-21,4894,130,37.65,2839
2022-03-22,1795,87,20.63,1256
2022-03-23,3324,49,67.84,2435
2022-03-24,2992,93,32.17,1647
2022-03-25,6306,97,65.01,5311
2022-03-28,1578,31,50.9,1074
2022-03-29,1398,27,51.78,1099
2022-03-30,560,10,56.0,498
2022-03-31,2941,51,57.67,2658
2022-04-01,6661,159,41.89,3942
2022-04-04,15276,264,57.86,3634
2022-04-05,8881,127,69.93,7672
2022-04-06,3195,81,39.44,2657
2022-04-07,7869,157,50.12,6559
2022-04-08,1631,81,20.14,926
2022-04-11,1748,48,36.42,1072
2022-04-12,457,15,30.47,405
2022-04-13,3218,42,76.62,2113
2022-04-18,767,44,17.43,628
2022-04-19,1153,21,54.9,909
2022-04-20,6457,94,68.69,5599
2022-04-21,5577,101,55.22,4775
2022-04-22,287,19,15.11,265
2022-04-25,9309,88,105.78,8668
2022-04-26,1858,31,59.94,1669
2022-04-27,1556,30,51.87,1053
2022-04-28,3361,55,61.11,2475
2022-04-29,8112,88,92.18,7074
2022-05-02,2581,48,53.77,1936
2022-05-04,826,20,41.3,779
2022-05-05,825,31,26.61,386
2022-05-06,3623,58,62.47,3076
2022-05-09,1147,28,40.96,1013
2022-05-10,545,20,27.25,505
2022-05-12,284,20,14.2,197
2022-05-13,965,29,33.28,793
2022-05-16,253,10,25.3,239
2022-05-17,8565,98,87.4,5409
2022-05-18,1406,29,48.48,993
2022-05-19,570,22,25.91,504
2022-05-20,10518,115,91.46,8689
2022-05-23,652,28,23.29,233
2022-05-24,1116,34,32.82,741
2022-05-25,219,11,19.91,215
2022-05-26,438,27,16.22,264
2022-05-27,4589,96,47.8,3006
2022-05-30,3321,62,53.56,3005
2022-05-31,2948,87,33.89,2715
2022-06-01,208,16,13.0,105
2022-06-02,14,7,2.0,12
2022-06-03,922,35,26.34,783
2022-06-06,3571,110,32.46,2871
2022-06-07,573,32,17.91,361
2022-06-08,3144,68,46.24,2315
2022-06-09,3495,28,124.82,3242
2022-06-10,306,8,38.25,202
2022-06-13,858,25,34.32,423
2022-06-14,547,27,20.26,433
2022-06-15,10850,94,115.43,6308
2022-06-16,9113,188,48.47,5460
2022-06-17,172,16,10.75,83
2022-06-20,372,21,17.71,268
2022-06-21,3831,135,28.38,1912
2022-06-22,2497,155,16.11,1438
2022-06-23,3803,196,19.4,2170
2022-06-24,1806,71,25.44,1207
2022-06-27,5840,105,55.62,3126
2022-06-28,569,17,33.47,453
2022-06-29,1705,63,27.06,423
2022-06-30,2566,107,23.98,1800
2022-07-01,4419,125,35.35,2771
2022-07-04,1907,36,52.97,1348
2022-07-05,2771,29,95.55,1942
2022-07-06,2284,58,39.38,1505
2022-07-07,5141,116,44.32,3309
2022-07-08,639,52,12.29,327
2022-07-11,1301,27,48.19,1101
2022-07-12,1263,54,23.39,689
2022-07-13,5251,40,131.28,4851
2022-07-14,6,4,1.5,3
2022-07-15,1,1,1.0,1
2022-07-18,802,50,16.04,550
