Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,608492,16496,36.89,185989
2019-10-01,489015,13849,35.31,160605
2019-10-03,312626,11955,26.15,131948
2019-10-04,646893,15112,42.81,394616
2019-10-07,397181,5893,67.4,259858
2019-10-09,226550,5847,38.75,48380
2019-10-10,309118,8568,36.08,115503
2019-10-11,499901,10927,45.75,198955
2019-10-14,262329,6812,38.51,70762
2019-10-15,262653,12379,21.22,90179
2019-10-16,415404,7958,52.2,192063
2019-10-17,441556,8125,54.35,168994
2019-10-18,802884,17086,46.99,263586
2019-10-22,387245,16887,22.93,125261
2019-10-23,206913,5126,40.37,39826
2019-10-24,605567,14511,41.73,112937
2019-10-25,244921,3773,64.91,27440
2019-10-29,870445,17320,50.26,160094
2019-10-30,1734604,36038,48.13,292842
2019-10-31,1613498,29616,54.48,620834
2019-11-01,1209304,20300,59.57,335367
2019-11-04,695586,8613,80.76,393084
2019-11-05,949765,15244,62.3,314864
2019-11-06,583987,11980,48.75,127816
2019-11-07,326444,5724,57.03,119562
2019-11-08,279708,7078,39.52,61889
2019-11-11,450555,9608,46.89,221032
2019-11-13,716757,19368,37.01,312214
2019-11-14,326012,7605,42.87,52998
2019-11-15,458610,15643,29.32,236677
2019-11-18,410641,16448,24.97,180607
2019-11-19,1033322,19629,52.64,262602
2019-11-20,572551,12227,46.83,186104
2019-11-21,443315,20499,21.63,178547
2019-11-22,455715,16141,28.23,152965
2019-11-25,1012526,19999,50.63,483240
2019-11-26,505494,8070,62.64,301648
2019-11-27,692250,10219,67.74,188741
2019-11-28,422148,8921,47.32,163804
2019-11-29,855358,19031,44.95,305480
2019-12-02,536563,18190,29.5,157065
2019-12-03,174865,4948,35.34,51223
2019-12-04,151875,5219,29.1,44358
2019-12-05,589375,7829,75.28,319916
2019-12-06,416366,10691,38.95,237766
2019-12-09,346725,6992,49.59,132902
2019-12-10,340358,5959,57.12,223159
2019-12-11,434771,7649,56.84,225415
2019-12-12,709634,15200,46.69,399720
2019-12-13,1143617,32240,35.47,398760
2019-12-16,258181,5167,49.97,103968
2019-12-17,445629,10297,43.28,237856
2019-12-18,875403,17773,49.25,629394
2019-12-19,521545,10650,48.97,172133
2019-12-20,1026767,16827,61.02,327392
2019-12-23,1851768,19982,92.67,855655
2019-12-24,2339084,25928,90.21,902490
2019-12-26,2131166,27652,77.07,880054
2019-12-27,850160,13915,61.1,292601
2019-12-30,676374,16357,41.35,336505
2019-12-31,926104,16005,57.86,303812
2020-01-01,519610,8209,63.3,176050
2020-01-02,578952,7853,73.72,212207
2020-01-03,415545,7261,57.23,182646
2020-01-06,410376,5150,79.68,240617
2020-01-07,610745,13075,46.71,226198
2020-01-08,394579,11294,34.94,115467
2020-01-09,718119,18331,39.18,315950
2020-01-10,1558020,21127,73.75,551274
2020-01-13,1121071,18712,59.91,428114
2020-01-14,3016113,47619,63.34,921366
2020-01-15,1098330,16419,66.89,251299
2020-01-16,1062146,9444,112.47,725375
2020-01-17,1252299,25390,49.32,501432
2020-01-20,882699,16430,53.72,163437
2020-01-21,799303,14675,54.47,160423
2020-01-22,762506,20127,37.88,269116
2020-01-23,571191,21578,26.47,237991
2020-01-24,383996,10467,36.69,98037
2020-01-27,508369,6742,75.4,294690
2020-01-28,408669,11499,35.54,95006
2020-01-29,887086,16451,53.92,223860
2020-01-30,524562,9821,53.41,99565
2020-01-31,518351,12799,40.5,190012
2020-02-03,1867055,39977,46.7,181193
2020-02-04,700440,24400,28.71,147990
2020-02-05,1905139,31912,59.7,1028412
2020-02-06,819970,12797,64.08,287607
2020-02-07,1552526,23192,66.94,754613
2020-02-10,352730,6329,55.73,130065
2020-02-11,1128876,26495,42.61,337371
2020-02-12,364940,7393,49.36,157122
2020-02-13,425579,8392,50.71,100157
2020-02-14,1175223,23085,50.91,835166
2020-02-17,621265,17848,34.81,180608
2020-02-18,573449,12902,44.45,180438
2020-02-19,742689,19209,38.66,254209
2020-02-20,763089,12709,60.04,366214
2020-02-24,405545,10564,38.39,91576
2020-02-25,2778473,17750,156.53,2248186
2020-02-26,2579106,28208,91.43,1770042
2020-02-27,1964146,16582,118.45,1314731
2020-02-28,1827064,27767,65.8,1058173
2020-03-02,2381040,26198,90.89,1478778
2020-03-03,2400104,29808,80.52,1315488
2020-03-04,4791542,60621,79.04,1726722
2020-03-05,2529553,41880,60.4,1002274
2020-03-06,1061298,17209,61.67,317882
2020-03-09,1379645,13691,100.77,642024
2020-03-11,1442173,27394,52.65,786888
2020-03-12,1756140,31398,55.93,420735
2020-03-13,2398875,44684,53.69,1047255
2020-03-16,1466400,29866,49.1,621886
2020-03-17,980014,27839,35.2,313307
2020-03-18,1057890,35411,29.87,406443
