Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,12751,1025,12.44,7624
2019-10-01,47855,2162,22.13,33307
2019-10-03,33809,2816,12.01,21500
2019-10-04,24831,1770,14.03,14459
2019-10-07,28162,1396,20.17,21373
2019-10-09,27708,2985,9.28,19793
2019-10-10,31017,2405,12.9,16878
2019-10-11,116108,5101,22.76,27459
2019-10-14,20813,2154,9.66,9487
2019-10-15,35506,2675,13.27,19872
2019-10-16,19809,2241,8.84,9303
2019-10-17,76244,6395,11.92,38765
2019-10-18,68131,3746,18.19,50554
2019-10-22,30289,2632,11.51,20371
2019-10-23,32426,2115,15.33,16772
2019-10-24,355031,14011,25.34,131751
2019-10-25,409204,12951,31.6,270548
2019-10-29,71028,7578,9.37,31944
2019-10-30,101688,3391,29.99,76886
2019-10-31,67428,5871,11.48,29556
2019-11-01,46256,6133,7.54,27052
2019-11-04,65345,1818,35.94,49587
2019-11-05,51161,3836,13.34,36022
2019-11-06,32998,2502,13.19,19650
2019-11-07,71398,3080,23.18,52123
2019-11-08,132893,7573,17.55,63719
2019-11-11,100681,4007,25.13,79632
2019-11-13,81768,8164,10.02,46371
2019-11-14,90373,6574,13.75,72046
2019-11-15,199961,13694,14.6,77734
2019-11-18,58657,7006,8.37,24969
2019-11-19,49096,4248,11.56,24117
2019-11-20,59822,4334,13.8,28304
2019-11-21,31411,3802,8.26,18525
2019-11-22,30588,2163,14.14,21001
2019-11-25,25628,2109,12.15,13489
2019-11-26,292545,17467,16.75,158876
2019-11-27,49971,6076,8.22,24085
2019-11-28,51993,3077,16.9,31515
2019-11-29,22890,1706,13.42,12858
2019-12-02,34279,2067,16.58,19678
2019-12-03,20564,1508,13.64,12165
2019-12-04,37928,4554,8.33,24774
2019-12-05,32858,5031,6.53,17093
2019-12-06,37983,3037,12.51,27945
2019-12-09,145351,9223,15.76,43498
2019-12-10,97606,5738,17.01,74907
2019-12-11,52480,4004,13.11,41530
2019-12-12,176070,5362,32.84,147917
2019-12-13,181824,14072,12.92,78646
2019-12-16,98801,7590,13.02,59062
2019-12-17,70589,9062,7.79,48390
2019-12-18,81751,4640,17.62,60964
2019-12-19,98210,6024,16.3,57029
2019-12-20,225180,7498,30.03,184827
2019-12-23,132976,6867,19.36,105361
2019-12-24,164937,15333,10.76,90696
2019-12-26,151356,7832,19.33,63219
2019-12-27,75408,5157,14.62,30654
2019-12-30,81219,6281,12.93,54050
2019-12-31,35653,2886,12.35,19100
2020-01-01,35812,3095,11.57,21968
2020-01-02,30113,1921,15.68,22929
2020-01-03,26837,2308,11.63,11318
2020-01-06,47103,3463,13.6,24507
2020-01-07,50252,5295,9.49,30671
2020-01-08,536397,27907,19.22,235023
2020-01-09,111435,7647,14.57,45917
2020-01-10,37205,3839,9.69,18635
2020-01-13,34845,2671,13.05,16006
2020-01-14,70990,5223,13.59,38687
2020-01-15,47024,3213,14.64,22478
2020-01-16,92732,6317,14.68,66221
2020-01-17,283752,3622,78.34,59015
2020-01-20,56267,4094,13.74,27726
2020-01-21,67719,2245,30.16,54730
2020-01-22,21003,2277,9.22,7093
2020-01-23,26214,4372,6.0,15231
2020-01-24,55686,7770,7.17,35786
2020-01-27,72275,4863,14.86,32295
2020-01-28,669278,37714,17.75,164474
2020-01-29,300424,17597,17.07,48473
2020-01-30,212880,12018,17.71,101506
2020-01-31,161779,8429,19.19,91303
2020-02-03,94399,9317,10.13,53891
2020-02-04,71322,5232,13.63,38526
2020-02-05,87620,11078,7.91,52348
2020-02-06,41566,2641,15.74,22471
2020-02-07,24599,2258,10.89,14302
2020-02-10,23461,2038,11.51,12609
2020-02-11,30924,2513,12.31,18060
2020-02-12,19599,2381,8.23,10091
2020-02-13,118700,2756,43.07,100015
