Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,4322,79,54.71,2444
2019-10-01,13304,107,124.34,11765
2019-10-03,3843,45,85.4,2721
2019-10-04,37603,284,132.4,24667
2019-10-07,5812,106,54.83,3822
2019-10-09,5830,67,87.01,3731
2019-10-10,6365,64,99.45,3804
2019-10-11,5979,53,112.81,3861
2019-10-14,13246,93,142.43,8907
2019-10-15,12532,107,117.12,8058
2019-10-16,25387,221,114.87,7135
2019-10-17,9330,105,88.86,7779
2019-10-18,10690,103,103.79,8842
2019-10-22,9907,130,76.21,8043
2019-10-23,5541,66,83.95,4449
2019-10-24,186099,1203,154.7,59567
2019-10-25,17139,152,112.76,12392
2019-10-29,11091,91,121.88,9622
2019-10-30,28233,195,144.78,17126
2019-10-31,14160,112,126.43,7225
2019-11-01,14799,130,113.84,9021
2019-11-04,34412,140,245.8,28842
2019-11-05,6454,96,67.23,3979
2019-11-06,24634,179,137.62,12197
2019-11-07,26916,177,152.07,14905
2019-11-08,15655,209,74.9,9879
2019-11-11,13996,190,73.66,9101
2019-11-13,13132,127,103.4,7492
2019-11-14,1416,32,44.25,1054
2019-11-15,7428,81,91.7,5488
2019-11-18,5466,86,63.56,4535
2019-11-19,18803,115,163.5,9634
2019-11-20,22296,205,108.76,7647
2019-11-21,8588,72,119.28,6315
2019-11-22,125154,1107,113.06,56842
2019-11-25,23587,228,103.45,9923
2019-11-26,9097,134,67.89,4695
2019-11-27,12463,126,98.91,7630
2019-11-28,9477,90,105.3,6012
2019-11-29,7554,74,102.08,5289
2019-12-02,9837,82,119.96,6895
2019-12-03,10024,117,85.68,7523
2019-12-04,5762,89,64.74,4077
2019-12-05,11965,92,130.05,8165
2019-12-06,10712,130,82.4,7764
2019-12-09,9172,106,86.53,5692
2019-12-10,5634,142,39.68,5064
2019-12-11,9529,94,101.37,7204
2019-12-12,7690,87,88.39,5945
2019-12-13,7358,86,85.56,4430
2019-12-16,10376,83,125.01,9074
2019-12-17,7303,71,102.86,4175
2019-12-18,6299,65,96.91,5453
2019-12-19,16884,200,84.42,7648
2019-12-20,20710,98,211.33,16156
2019-12-23,22270,175,127.26,13941
2019-12-24,82016,421,194.81,27261
2019-12-26,14477,102,141.93,10297
2019-12-27,7022,194,36.2,6181
2019-12-30,6786,48,141.38,5727
2019-12-31,7477,66,113.29,6111
2020-01-01,9842,66,149.12,7781
