Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,111299,697,159.68,109201
2019-10-01,54978,566,97.13,52543
2019-10-03,109705,717,153.01,108381
2019-10-04,3548,693,5.12,2350
2019-10-07,1877,449,4.18,641
2019-10-09,2868,786,3.65,1402
2019-10-10,233476,697,334.97,230744
2019-10-11,1114,251,4.44,357
2019-10-14,3394,366,9.27,2122
2019-10-15,21008,159,132.13,20273
2019-10-16,1055,128,8.24,403
2019-10-17,2158,156,13.83,1290
2019-10-18,1984,943,2.1,1319
2019-10-22,6761,1107,6.11,4758
2019-10-23,1654,524,3.16,836
2019-10-24,1505,247,6.09,555
2019-10-25,935,278,3.36,669
2019-10-29,62050,433,143.3,61084
2019-10-30,3312,571,5.8,1675
2019-10-31,5818,547,10.64,1820
2019-11-01,6459,422,15.31,2176
2019-11-04,1786,219,8.16,868
2019-11-05,470518,1858,253.24,450708
2019-11-06,3389,456,7.43,1409
2019-11-07,952,307,3.1,433
2019-11-08,2783,350,7.95,672
2019-11-11,2132,456,4.68,1069
2019-11-13,100818,3412,29.55,86117
2019-11-14,5011,520,9.64,3200
2019-11-15,66125,5055,13.08,53656
2019-11-18,31084,3447,9.02,27424
2019-11-19,11411,830,13.75,7156
2019-11-20,4529,751,6.03,1821
2019-11-21,14307,898,15.93,9914
2019-11-22,966,202,4.78,478
2019-11-25,30472,4447,6.85,26967
2019-11-26,48656,7086,6.87,45300
2019-11-27,7632,1670,4.57,3671
2019-11-28,4186,907,4.62,2424
2019-11-29,93344,3997,23.35,87235
2019-12-02,75514,1006,75.06,72819
2019-12-03,60872,2787,21.84,52725
2019-12-04,339565,3734,90.94,53233
2019-12-05,355231,3213,110.56,344946
2019-12-06,14869,2188,6.8,10697
2019-12-09,2406,316,7.61,1223
2019-12-10,49930,1238,40.33,44804
2019-12-11,516876,5148,100.4,491415
2019-12-12,5399,586,9.21,3135
2019-12-13,2929,407,7.2,2281
2019-12-16,204523,4549,44.96,201530
2019-12-17,3882,949,4.09,1931
2019-12-18,1098,219,5.01,721
2019-12-19,2605,451,5.78,1682
2019-12-20,2175,570,3.82,1756
2019-12-23,1340,108,12.41,745
2019-12-24,92471,3188,29.01,24231
2019-12-26,13686,998,13.71,3494
2019-12-27,21535,2038,10.57,11667
2019-12-30,57377,2833,20.25,34929
2019-12-31,302811,14228,21.28,73504
2020-01-01,58180,3463,16.8,11516
2020-01-02,51476,5794,8.88,9695
2020-01-03,31120,2639,11.79,15184
2020-01-06,24026,2141,11.22,8814
2020-01-07,17456,3173,5.5,8101
2020-01-08,21362,2847,7.5,7168
2020-01-09,15856,1468,10.8,9762
2020-01-10,10204,877,11.64,3477
2020-01-13,7869,653,12.05,4375
