Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,95119,2111,45.06,64371
2019-10-01,97919,2651,36.94,68981
2019-10-03,115789,3847,30.1,78352
2019-10-04,39471,1857,21.26,15710
2019-10-07,376746,2960,127.28,297200
2019-10-09,39457,1190,33.16,23453
2019-10-10,92356,3427,26.95,58500
2019-10-11,210527,2396,87.87,166943
2019-10-14,666773,4223,157.89,625363
2019-10-15,664178,2781,238.83,610823
2019-10-16,390618,6144,63.58,144553
2019-10-17,78467,2128,36.87,31113
2019-10-18,166013,2495,66.54,135267
2019-10-22,49844,2348,21.23,30445
2019-10-23,18331,819,22.38,9769
2019-10-24,22205,697,31.86,13400
2019-10-25,742108,3217,230.68,536076
2019-10-29,92783,3544,26.18,67106
2019-10-30,66540,2462,27.03,39426
2019-10-31,599969,5660,106.0,414847
2019-11-01,495773,12390,40.01,442512
2019-11-04,79881,3222,24.79,36871
2019-11-05,86537,1770,48.89,55417
2019-11-06,175200,3515,49.84,102175
2019-11-07,72463,2012,36.02,35202
2019-11-08,137804,3040,45.33,88970
2019-11-11,89629,2550,35.15,33706
2019-11-13,90334,2765,32.67,47187
2019-11-14,634033,9771,64.89,219349
2019-11-15,381549,6525,58.47,146492
2019-11-18,210815,4757,44.32,110274
2019-11-19,434776,2958,146.98,217797
2019-11-20,640409,3194,200.5,549607
2019-11-21,654006,17506,37.36,400419
2019-11-22,193922,4229,45.86,109499
2019-11-25,353219,7675,46.02,242880
2019-11-26,1133263,6783,167.07,1020093
2019-11-27,487342,13205,36.91,404050
2019-11-28,442831,8979,49.32,172812
2019-11-29,368185,5363,68.65,307028
2019-12-02,170424,4009,42.51,89080
2019-12-03,269276,6159,43.72,152137
2019-12-04,158210,4067,38.9,69086
2019-12-05,260878,7047,37.02,129546
2019-12-06,155600,3633,42.83,80982
2019-12-09,258605,8192,31.57,146242
2019-12-10,203997,5284,38.61,91272
2019-12-11,231257,8176,28.28,132567
2019-12-12,271806,6072,44.76,156487
2019-12-13,268975,3825,70.32,188999
2019-12-16,275330,10340,26.63,175228
2019-12-17,154898,5923,26.15,90773
2019-12-18,135642,4698,28.87,76825
2019-12-19,140122,4783,29.3,93209
2019-12-20,189989,5702,33.32,115181
2019-12-23,85430,5565,15.35,49652
2019-12-24,84870,3654,23.23,46809
2019-12-26,55462,1391,39.87,28948
2019-12-27,293669,6356,46.2,244571
2019-12-30,115489,3334,34.64,71087
2019-12-31,183640,3871,47.44,76112
2020-01-01,172682,3613,47.79,100209
2020-01-02,841352,13067,64.39,397237
2020-01-03,317651,11454,27.73,165130
2020-01-06,148573,4398,33.78,77855
2020-01-07,103912,2337,44.46,52998
2020-01-08,112813,3181,35.46,59425
2020-01-09,245946,4993,49.26,192869
2020-01-10,395714,5963,66.36,299382
2020-01-13,212630,5145,41.33,144363
2020-01-14,762425,4957,153.81,716102
2020-01-15,172370,3592,47.99,110732
2020-01-16,290122,6650,43.63,202074
2020-01-17,244606,7362,33.23,161665
2020-01-20,572131,12653,45.22,218442
2020-01-21,143579,4554,31.53,76694
2020-01-22,91419,2950,30.99,40175
2020-01-23,255732,5541,46.15,122793
2020-01-24,283047,3697,76.56,236615
2020-01-27,139826,5386,25.96,77512
2020-01-28,78002,3749,20.81,48211
2020-01-29,644349,13758,46.83,309022
2020-01-30,760823,3051,249.37,703714
2020-01-31,198027,3397,58.29,92607
2020-02-03,254683,7094,35.9,128294
2020-02-04,131243,4320,30.38,71612
2020-02-05,441314,6726,65.61,223398
2020-02-06,555173,7901,70.27,199316
2020-02-07,285700,5300,53.91,175039
2020-02-10,380013,6648,57.16,108435
2020-02-11,471087,8251,57.09,295881
2020-02-12,156593,2549,61.43,79709
2020-02-13,523302,7945,65.87,131661
2020-02-14,174770,6097,28.66,85116
2020-02-17,839531,11839,70.91,347771
2020-02-18,564905,7119,79.35,313078
2020-02-19,114380,2766,41.35,42844
2020-02-20,175656,4676,37.57,90951
2020-02-24,238898,5008,47.7,127670
2020-02-25,254668,7062,36.06,112850
2020-02-26,208659,5973,34.93,113733
2020-02-27,330074,9534,34.62,206125
2020-02-28,328196,6142,53.43,241544
2020-03-02,751312,3809,197.25,652301
2020-03-03,188802,3885,48.6,115519
2020-03-04,264121,4361,60.56,185628
2020-03-05,56655,1644,34.46,35224
2020-03-06,252634,2519,100.29,183627
2020-03-09,141079,4035,34.96,69234
2020-03-11,290654,5437,53.46,150801
2020-03-12,496476,9586,51.79,351847
2020-03-13,211136,4369,48.33,130717
2020-03-16,319965,15303,20.91,227456
2020-03-17,1279141,5609,228.05,1130901
2020-03-18,1163290,4546,255.89,1087128
2020-03-19,843320,7237,116.53,675832
2020-03-20,453169,8714,52.0,358108
2020-03-23,187931,3836,48.99,169079
2020-03-24,198138,4073,48.65,145474
2020-03-25,132409,3753,35.28,89273
2020-03-26,479727,5187,92.49,397236
2020-03-27,173215,3043,56.92,130307
2020-03-30,76075,1282,59.34,41765
2020-03-31,259243,1498,173.06,238218
2020-04-01,47164,1514,31.15,30499
2020-04-03,331693,2444,135.72,289191
2020-04-07,120716,1946,62.03,79408
2020-04-08,62224,1961,31.73,35028
2020-04-09,170610,2755,61.93,92958
2020-04-15,183065,6067,30.17,115146
2020-04-16,134515,4559,29.51,75795
2020-04-17,71345,1445,49.37,58522
2020-04-20,83426,1838,45.39,56230
2020-04-21,20881,455,45.89,18941
2020-04-22,30278,481,62.95,26225
2020-04-23,118696,1981,59.92,70852
2020-04-24,39887,807,49.43,20466
2020-04-27,54486,1110,49.09,28021
2020-04-28,43079,1263,34.11,18835
2020-04-29,122058,3091,39.49,104761
2020-04-30,258955,4174,62.04,109227
2020-05-04,101440,958,105.89,93545
2020-05-05,53945,2067,26.1,33026
2020-05-06,181784,2809,64.71,139098
2020-05-07,50147,1800,27.86,29138
2020-05-08,98125,1935,50.71,59499
2020-05-11,60243,1495,40.3,31046
2020-05-12,54713,1381,39.62,30434
2020-05-13,969882,2344,413.77,924021
2020-05-14,231342,3994,57.92,138878
2020-05-15,76851,1462,52.57,53969
2020-05-18,49059,880,55.75,39772
2020-05-19,73563,1273,57.79,53451
2020-05-20,35258,962,36.65,20802
2020-05-21,55751,1353,41.21,31544
2020-05-22,30389,879,34.57,16012
2020-05-26,22981,757,30.36,12054
2020-05-27,40632,999,40.67,23633
2020-05-28,104164,3182,32.74,65128
2020-05-29,96072,1719,55.89,57566
2020-06-01,76416,1822,41.94,47709
2020-06-02,106783,2573,41.5,80263
2020-06-03,194234,2769,70.15,127267
2020-06-04,74088,1264,58.61,43343
2020-06-05,211420,3169,66.72,111900
2020-06-08,349499,6731,51.92,179102
2020-06-09,170358,5350,31.84,97315
2020-06-10,193368,4533,42.66,100687
2020-06-11,196198,3053,64.26,111102
2020-06-12,115797,2782,41.62,53679
2020-06-15,578580,2087,277.23,547320
2020-06-16,106692,3000,35.56,61214
2020-06-17,98491,2138,46.07,60016
2020-06-18,288849,5039,57.32,137872
2020-06-19,188622,5583,33.79,99311
2020-06-22,113102,3721,30.4,54509
2020-06-23,200102,4082,49.02,101869
2020-06-24,355331,8518,41.72,159262
2020-06-25,271361,5575,48.67,190738
2020-06-26,1287970,19585,65.76,315921
2020-06-29,335605,5933,56.57,154196
2020-06-30,127622,2549,50.07,76717
2020-07-01,118708,3074,38.62,58551
2020-07-02,714048,13622,52.42,274663
2020-07-03,683746,10897,62.75,338429
2020-07-06,242391,5228,46.36,139003
2020-07-07,115502,2764,41.79,64094
2020-07-08,200286,3873,51.71,130481
2020-07-09,163740,3965,41.3,66436
2020-07-10,93277,2346,39.76,48840
2020-07-13,87489,2476,35.33,46579
2020-07-14,91802,3149,29.15,43028
2020-07-15,126154,2615,48.24,62702
2020-07-16,89325,2580,34.62,38097
2020-07-17,85093,3024,28.14,39131
2020-07-20,68559,1631,42.03,39806
2020-07-21,73822,2299,32.11,40933
2020-07-22,33179,1146,28.95,16469
2020-07-23,65688,1842,35.66,38927
2020-07-24,958504,14461,66.28,196114
2020-07-27,114641,4750,24.13,58460
2020-07-28,88229,3001,29.4,47364
2020-07-29,76873,2655,28.95,45938
2020-07-30,61649,2143,28.77,41116
2020-07-31,121556,4001,30.38,71777
2020-08-03,67905,2855,23.78,45272
2020-08-04,101313,3524,28.75,47950
2020-08-05,508251,14802,34.34,352145
2020-08-06,963306,14190,67.89,256878
2020-08-07,144013,3268,44.07,75093
2020-08-10,279580,4790,58.37,158077
2020-08-11,184488,3108,59.36,115693
2020-08-12,195599,2894,67.59,166803
2020-08-13,110572,2178,50.77,66778
2020-08-14,138849,3045,45.6,72535
2020-08-17,117341,3280,35.77,54841
2020-08-18,271779,5733,47.41,146693
2020-08-19,747967,11874,62.99,329980
2020-08-20,270904,5020,53.96,139055
2020-08-21,259857,3694,70.35,135570
2020-08-24,187089,3458,54.1,107631
2020-08-25,2068485,23442,88.24,522910
2020-08-26,444962,6626,67.15,208119
2020-08-27,272201,4224,64.44,157133
2020-08-28,477539,4975,95.99,307582
2020-08-31,1015294,20700,49.05,574388
2020-09-01,503580,8546,58.93,220191
2020-09-02,154915,3469,44.66,90832
2020-09-03,186316,4523,41.19,121955
2020-09-04,194535,5020,38.75,104494
2020-09-07,170683,4378,38.99,73005
2020-09-08,138056,2952,46.77,82335
2020-09-09,110725,3004,36.86,56385
2020-09-10,142168,4223,33.67,79237
2020-09-11,169528,4842,35.01,88864
2020-09-14,501732,14115,35.55,276153
2020-09-15,354414,16634,21.31,227377
2020-09-16,151735,3176,47.78,85952
2020-09-17,299159,12714,23.53,170392
2020-09-18,94456,2511,37.62,49377
2020-09-21,175548,4696,37.38,98803
2020-09-22,162769,5142,31.65,65832
2020-09-23,152951,5991,25.53,54859
2020-09-24,136058,4400,30.92,60356
2020-09-25,107776,4285,25.15,57159
2020-09-29,123738,4124,30.0,64683
2020-09-30,55676,1434,38.83,27201
2020-10-01,47223,1401,33.71,25000
2020-10-05,139733,2617,53.39,79911
2020-10-06,135890,3056,44.47,81791
2020-10-07,157312,3852,40.84,81341
2020-10-08,318556,9582,33.25,221123
2020-10-09,116548,3560,32.74,64335
2020-10-12,728172,7127,102.17,635435
2020-10-13,281966,6246,45.14,127341
2020-10-14,283650,2411,117.65,225398
2020-10-15,396506,2583,153.51,347376
2020-10-16,95765,2404,39.84,60308
2020-10-19,143489,2603,55.12,90901
2020-10-20,129510,9250,14.0,84384
2020-10-21,642607,12152,52.88,204504
2020-10-22,153161,3283,46.65,71814
2020-10-23,182297,3131,58.22,96242
2020-10-26,184874,2449,75.49,133677
2020-10-27,105489,2943,35.84,61981
2020-10-28,230615,4231,54.51,164648
2020-10-29,80022,3123,25.62,35631
2020-10-30,266342,2454,108.53,156275
2020-11-02,234544,7393,31.73,89411
2020-11-03,346736,8394,41.31,179029
2020-11-04,252893,5723,44.19,128237
2020-11-05,257389,5893,43.68,160142
2020-11-06,117057,3089,37.89,48384
2020-11-09,122951,2745,44.79,68730
2020-11-10,186172,3609,51.59,96456
2020-11-11,150978,2984,50.6,100918
2020-11-12,228691,6096,37.51,149776
2020-11-13,148818,6078,24.48,71191
2020-11-17,158737,3305,48.03,89977
2020-11-18,709361,9395,75.5,399966
2020-11-19,407725,9696,42.05,167978
2020-11-20,261820,8166,32.06,149469
2020-11-23,606557,8173,74.21,179589
2020-11-24,1035583,11382,90.98,505200
2020-11-25,453658,7529,60.25,253323
2020-11-26,224167,3684,60.85,143742
2020-11-27,556707,10326,53.91,464551
2020-12-01,938941,12207,76.92,374751
2020-12-02,395960,6084,65.08,240457
2020-12-03,645141,7830,82.39,314043
2020-12-04,941339,10675,88.18,429815
2020-12-07,421889,6937,60.82,249163
2020-12-08,327053,6391,51.17,155766
2020-12-09,169909,4506,37.71,92223
2020-12-10,160901,3163,50.87,86550
2020-12-11,710352,14674,48.41,260606
2020-12-14,208134,3222,64.6,141668
2020-12-15,188155,5540,33.96,141243
2020-12-16,346506,3416,101.44,238017
2020-12-17,262779,4766,55.14,156450
2020-12-18,249738,5464,45.71,158241
2020-12-21,425460,8209,51.83,157804
2020-12-22,719684,8176,88.02,408726
2020-12-23,494526,14004,35.31,367959
2020-12-24,999833,20467,48.85,640132
2020-12-28,216154,5553,38.93,161085
2020-12-29,134059,3887,34.49,71213
2020-12-30,128451,2661,48.27,76571
2020-12-31,190018,4882,38.92,122194
2021-01-01,194243,4058,47.87,120590
2021-01-04,1222855,5485,222.95,1026420
2021-01-05,1192606,7241,164.7,856183
2021-01-06,11791210,43841,268.95,4592377
2021-01-07,4254564,34822,122.18,1985355
2021-01-08,4386557,46189,94.97,2314969
2021-01-11,1588922,25682,61.87,888713
2021-01-12,1629697,34545,47.18,930331
2021-01-13,1278056,24158,52.9,669768
2021-01-14,1050088,14989,70.06,763885
2021-01-15,859870,19817,43.39,452565
2021-01-18,1960329,24103,81.33,1335477
2021-01-19,498914,11288,44.2,318938
2021-01-20,548015,13745,39.87,336539
2021-01-21,638759,22001,29.03,324814
2021-01-22,428089,8493,50.4,244937
2021-01-25,1567697,21317,73.54,459900
2021-01-27,1381518,24391,56.64,884940
2021-01-28,587894,7432,79.1,340333
2021-01-29,408341,9542,42.79,253311
2021-02-01,3014190,30781,97.92,1107634
2021-02-02,3875139,48270,80.28,1582384
2021-02-03,3411843,38267,89.16,1076015
2021-02-04,1402346,19760,70.97,535665
2021-02-05,6749724,95382,70.77,2488781
2021-02-08,4439311,69049,64.29,2015069
2021-02-09,3614225,45868,78.8,1866396
2021-02-10,1433103,25481,56.24,861325
2021-02-11,1768034,31166,56.73,996717
2021-02-12,949658,18351,51.75,615247
2021-02-15,645729,13168,49.04,405439
