Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,18435,835,22.08,11856
2019-10-01,29869,826,36.16,18857
2019-10-03,45788,1900,24.1,23829
2019-10-04,15862,801,19.8,8803
2019-10-07,27913,894,31.22,18926
2019-10-09,12122,586,20.69,6400
2019-10-10,5562,288,19.31,3657
2019-10-11,33573,1155,29.07,26364
2019-10-14,7014,501,14.0,3522
2019-10-15,25180,1020,24.69,14523
2019-10-16,12569,776,16.2,3869
2019-10-17,34768,1535,22.65,24369
2019-10-18,19214,973,19.75,12898
2019-10-22,21625,1381,15.66,13693
2019-10-23,29300,728,40.25,19431
2019-10-24,14555,629,23.14,9766
2019-10-25,8232,618,13.32,4327
2019-10-29,37209,940,39.58,24078
2019-10-30,21895,780,28.07,14784
2019-10-31,48676,911,53.43,36893
2019-11-01,18364,587,31.28,13696
2019-11-04,41203,631,65.3,37787
2019-11-05,29170,914,31.91,18577
2019-11-06,10793,464,23.26,7126
2019-11-07,8300,449,18.49,5517
2019-11-08,33244,1222,27.2,23667
2019-11-11,95063,4568,20.81,70491
2019-11-13,95230,3098,30.74,62400
2019-11-14,17488,859,20.36,12078
2019-11-15,35561,1544,23.03,26723
2019-11-18,24104,764,31.55,16829
2019-11-19,28544,898,31.79,22080
2019-11-20,16188,556,29.12,12389
2019-11-21,613079,1509,406.28,574395
2019-11-22,167947,4599,36.52,118942
2019-11-25,56647,4997,11.34,45709
2019-11-26,41364,1114,37.13,27917
2019-11-27,43656,845,51.66,24584
2019-11-28,25331,395,64.13,17243
2019-11-29,33813,569,59.43,23960
2019-12-02,52382,737,71.07,40497
2019-12-03,30578,549,55.7,26040
2019-12-04,18046,539,33.48,11247
2019-12-05,51204,2388,21.44,43828
2019-12-06,31221,1219,25.61,23092
2019-12-09,808607,9795,82.55,719365
2019-12-10,1100954,14485,76.01,892235
2019-12-11,341928,3395,100.72,319717
2019-12-12,626829,3134,200.01,600092
2019-12-13,114148,1289,88.56,87986
2019-12-16,88810,1593,55.75,67988
2019-12-17,116264,2137,54.41,71306
2019-12-18,65662,1418,46.31,45146
2019-12-19,59090,1779,33.22,31588
2019-12-20,50229,931,53.95,40675
2019-12-23,64766,1445,44.82,36058
2019-12-24,55265,1198,46.13,36666
2019-12-26,43185,725,59.57,21705
2019-12-27,58178,1706,34.1,44363
2019-12-30,31185,777,40.14,20597
2019-12-31,158385,4272,37.08,112164
2020-01-01,30757,592,51.95,24195
2020-01-02,116798,1612,72.46,82579
2020-01-03,179547,2606,68.9,78427
2020-01-06,60150,1468,40.97,32700
2020-01-07,32274,837,38.56,20660
2020-01-08,44942,1026,43.8,30832
2020-01-09,147455,2519,58.54,91876
2020-01-10,140214,3137,44.7,73464
2020-01-13,39221,805,48.72,23414
2020-01-14,59519,1525,39.03,35313
2020-01-15,32280,999,32.31,18720
2020-01-16,84436,1868,45.2,43433
2020-01-17,73963,1204,61.43,52775
2020-01-20,37875,1257,30.13,23447
2020-01-21,36563,1525,23.98,16154
2020-01-22,21663,1453,14.91,11894
2020-01-23,19830,551,35.99,13133
2020-01-24,73696,1207,61.06,63015
2020-01-27,5171729,14685,352.18,4739723
2020-01-28,717742,12051,59.56,478515
2020-01-29,253180,3558,71.16,192497
2020-01-30,93249,2244,41.55,67544
2020-01-31,434112,2027,214.16,394868
2020-02-03,292643,1504,194.58,269961
2020-02-04,122384,4485,27.29,83325
2020-02-05,114496,1914,59.82,75446
2020-02-06,276131,5405,51.09,137458
2020-02-07,96599,2770,34.87,42143
2020-02-10,58071,2867,20.25,25246
2020-02-11,30846,885,34.85,19138
2020-02-12,31110,1056,29.46,20339
2020-02-13,52109,1485,35.09,25344
2020-02-14,65753,1674,39.28,45865
2020-02-17,47695,3368,14.16,29069
2020-02-18,265373,7902,33.58,111481
2020-02-19,399503,9734,41.04,294089
2020-02-20,75852,3107,24.41,33008
2020-02-24,64757,2033,31.85,41549
2020-02-25,76574,1721,44.49,52123
2020-02-26,97507,2816,34.63,65088
2020-02-27,216340,6271,34.5,101767
2020-02-28,279171,11704,23.85,162247
2020-03-02,70278,3960,17.75,40797
2020-03-03,62321,2725,22.87,35136
2020-03-04,134489,7889,17.05,90669
2020-03-05,38828,2266,17.14,20457
2020-03-06,55549,1206,46.06,38276
2020-03-09,207256,6410,32.33,158339
2020-03-11,51441,2949,17.44,22547
2020-03-12,157306,5058,31.1,88997
2020-03-13,138911,1954,71.09,99462
