Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-25,1413,25,56.52,1405
2022-08-26,4078,31,131.55,578
2022-08-29,3033,26,116.65,2186
2022-08-30,3445,16,215.31,2486
2022-09-01,10161,85,119.54,8725
2022-09-02,2390,40,59.75,2388
2022-09-05,1204,21,57.33,1180
2022-09-06,2668,33,80.85,2111
2022-09-07,2296,46,49.91,1846
2022-09-08,1309,17,77.0,1285
2022-09-09,6349,22,288.59,4361
2022-09-12,1962,40,49.05,1786
2022-09-13,5219,45,115.98,3113
2022-09-14,1738,28,62.07,545
2022-09-15,3072,26,118.15,2957
2022-09-16,2421,61,39.69,2396
2022-09-19,1300,33,39.39,1232
