Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-04,26500,810,32.72,15595,
2022-11-07,38179,228,167.45,7449,
2022-11-09,67375,1076,62.62,23197,
2022-11-10,48985,276,177.48,5782,
2022-11-11,33131,286,115.84,3573,
2022-11-14,31121,122,255.09,1876,
2022-11-15,31121,122,255.09,1876,
2022-11-16,33283,368,90.44,3918,
2022-11-17,26745,132,202.61,839,
2022-11-18,29379,157,187.13,2135,
2022-11-21,27603,207,133.35,514,
2022-11-22,33936,356,95.33,3382,
2022-11-23,32426,177,183.2,1468,
2022-11-24,25898,100,258.98,286,
2022-11-25,31716,94,337.4,3639,
2022-11-28,27788,130,213.75,871,
2022-11-29,48321,191,252.99,20483,
2022-11-30,33464,131,255.45,6892,
2022-12-01,28073,197,142.5,1184,
2022-12-02,27136,82,330.93,1097,
2022-12-05,26775,131,204.39,789,
2022-12-06,29245,103,283.93,1989,
2022-12-07,27118,62,437.39,1417,
2022-12-08,33671,273,123.34,6439,
2022-12-09,40407,212,190.6,8266,
2022-12-12,54792,648,84.56,14256,
2022-12-13,58086,497,116.87,26542,
2022-12-14,32586,324,100.57,3021,
2022-12-15,34216,516,66.31,4261,
2022-12-16,29323,231,126.94,1543,
2022-12-19,29948,279,107.34,3058,
2022-12-20,34948,219,159.58,7408,
2022-12-21,32412,246,131.76,2458,
2022-12-22,31448,267,117.78,4835,
2022-12-23,35172,362,97.16,6497,
2022-12-26,26899,141,190.77,431,
2022-12-27,29955,87,344.31,1459,
2022-12-28,25911,157,165.04,362,
2022-12-29,34767,455,76.41,5941,
2022-12-30,82155,1964,41.83,25172,
2023-01-02,70758,1376,51.42,27340
2023-01-03,81777,1234,66.27,19993
2023-01-04,34615,393,88.08,4568
2023-01-05,70459,252,279.6,34231
2023-01-06,82290,517,159.17,41612
