Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-05-03,197507,7421,26.61,71353
2023-05-04,150773,8173,18.45,71012
2023-05-05,446483,18514,24.12,154567
2023-05-08,359049,14178,25.32,137154
2023-05-09,734119,24508,29.95,225158
2023-05-10,292555,10772,27.16,105185
2023-05-11,335207,11173,30.0,200037
2023-05-12,353911,7431,47.63,263694
2023-05-15,231309,6528,35.43,164885
2023-05-16,307909,6921,44.49,184905
2023-05-17,176647,7764,22.75,102612
2023-05-18,1337429,35922,37.23,573500
2023-05-19,1568164,41042,38.21,410012
2023-05-22,308379,7975,38.67,190389
