Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-09-07,89225,164,544.05,80787,
2022-09-08,84476,255,331.28,72283,
2022-09-09,93242,221,421.91,63554,
2022-09-12,41471,185,224.17,33553,
2022-09-13,86849,214,405.84,79163,
2022-09-14,51052,150,340.35,45965,
2022-09-15,24714,125,197.71,15859,
2022-09-16,55368,226,244.99,42134,
2022-09-19,20293,141,143.92,10892,
2022-09-20,23790,106,224.43,15820,
2022-09-21,42492,106,400.87,29161,
2022-09-22,41544,144,288.5,31342,
2022-09-23,38913,131,297.05,34305,
2022-09-26,63625,181,351.52,54716,
2022-09-27,33573,117,286.95,26215,
2022-09-28,48586,207,234.71,43741,
2022-09-29,15583,95,164.03,10499,
2022-09-30,56926,161,353.58,38455,
2022-10-03,68339,196,348.67,47927,
2022-10-04,138776,373,372.05,95938,
2022-10-06,129973,279,465.85,44072,
2022-10-07,76097,161,472.65,57116,
2022-10-10,64454,303,212.72,50539,
2022-10-11,77984,272,286.71,60794,
2022-10-12,77354,193,400.8,62009,
2022-10-13,104531,189,553.07,79938,
2022-10-14,61130,281,217.54,42973,
2022-10-17,99945,256,390.41,79797,
2022-10-18,96317,251,383.73,64085,
2022-10-19,62950,185,340.27,53419,
2022-10-20,25640,109,235.23,20446,
2022-10-21,101878,244,417.53,89960,
2022-10-24,52959,344,153.95,43560,
2022-10-25,47817,159,300.74,42502,
2022-10-27,51848,177,292.93,38880,
2022-10-28,50568,175,288.96,41124,
2022-10-31,61437,239,257.06,50035,
2022-11-01,73558,264,278.63,53950,
2022-11-02,49267,173,284.78,29679,
2022-11-03,74396,232,320.67,55799,
2022-11-04,56744,175,324.25,39390,
2022-11-07,99868,395,252.83,55099,
2022-11-09,83770,264,317.31,56083,
2022-11-10,35473,140,253.38,21396,
2022-11-11,100683,487,206.74,64948,
2022-11-14,97374,317,307.17,67402,
2022-11-15,97374,317,307.17,67402,
2022-11-16,68911,228,302.24,50529,
2022-11-17,43119,249,173.17,27319,
2022-11-18,40218,153,262.86,28790,
2022-11-21,71160,230,309.39,56031,
2022-11-22,27414,161,170.27,15976,
2022-11-23,17670,117,151.03,13188,
2022-11-24,35487,171,207.53,27371,
2022-11-25,20252,151,134.12,11643,
2022-11-28,64089,236,271.56,46585,
2022-11-29,107369,397,270.45,98477,
2022-11-30,91622,335,273.5,72533,
2022-12-01,81386,315,258.37,53415,
2022-12-02,139169,324,429.53,117493,
2022-12-05,65986,389,169.63,33999,
2022-12-06,34541,275,125.6,27024,
2022-12-07,65027,192,338.68,56392,
2022-12-08,31875,165,193.18,24972,
2022-12-09,78271,317,246.91,50821,
2022-12-12,113914,322,353.77,95438,
2022-12-13,158349,289,547.92,114608,
2022-12-14,105120,281,374.09,61952,
2022-12-15,119510,352,339.52,92997,
2022-12-16,94943,362,262.27,64983,
2022-12-19,93007,292,318.52,64046,
2022-12-20,114015,523,218.0,73002,
2022-12-21,73147,288,253.98,44062,
2022-12-22,179601,769,233.55,131223,
2022-12-23,58802,215,273.5,49675,
2022-12-26,52133,258,202.07,35497,
2022-12-27,73336,290,252.88,38673,
2022-12-28,138865,372,373.29,104500,
2022-12-29,81000,196,413.27,60064,
2022-12-30,151090,265,570.15,103762,
2023-01-02,97358,261,373.02,66054,
2023-01-03,112722,398,283.22,66020,
2023-01-04,171018,434,394.05,120801,
2023-01-05,273314,485,563.53,230224,
2023-01-06,123097,266,462.77,87454,
2023-01-09,85081,296,287.44,76389,
2023-01-10,87686,270,324.76,70902,
2023-01-11,23586,175,134.78,19438,
2023-01-12,51305,175,293.17,43602,
2023-01-13,43646,213,204.91,28795
