Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,6,4,1.5,5
2019-10-01,73,6,12.17,61
2019-10-03,24,4,6.0,24
2019-10-04,19,9,2.11,17
2019-10-07,580,21,27.62,560
2019-10-09,18,10,1.8,12
2019-10-10,61,10,6.1,31
2019-10-11,18,6,3.0,12
2019-10-14,46,14,3.29,46
2019-10-15,43,6,7.17,40
2019-10-16,46,13,3.54,40
2019-10-17,70,18,3.89,45
2019-10-18,66,25,2.64,39
2019-10-22,5379,58,92.74,2753
2019-10-23,2630,94,27.98,1623
2019-10-24,272,15,18.13,269
2019-10-25,194,14,13.86,187
2019-10-29,892,39,22.87,616
2019-10-30,872,27,32.3,498
2019-10-31,1047,69,15.17,497
2019-11-01,1485,37,40.14,1312
2019-11-04,293,27,10.85,241
2019-11-05,230,53,4.34,109
2019-11-06,66,6,11.0,66
2019-11-07,252,23,10.96,205
2019-11-08,970,28,34.64,160
2019-11-11,115,13,8.85,73
2019-11-13,140,13,10.77,78
2019-11-14,53,7,7.57,27
2019-11-15,351,45,7.8,204
2019-11-18,222,10,22.2,19
2019-11-19,19,10,1.9,16
2019-11-20,124,52,2.38,84
2019-11-21,14,5,2.8,5
2019-11-22,233,19,12.26,26
2019-11-25,594,54,11.0,265
2019-11-26,243,71,3.42,76
2019-11-27,26,7,3.71,14
2019-11-28,24,15,1.6,14
2019-11-29,111,67,1.66,51
2019-12-02,256,32,8.0,138
2019-12-03,283,210,1.35,263
2019-12-04,176,22,8.0,156
2019-12-05,45,15,3.0,17
2019-12-06,127,14,9.07,58
2019-12-09,163,14,11.64,86
2019-12-10,35,10,3.5,29
2019-12-11,33,7,4.71,15
2019-12-12,1173,44,26.66,64
2019-12-13,76,20,3.8,39
2019-12-16,50,12,4.17,28
2019-12-17,109,45,2.42,48
2019-12-18,138,68,2.03,63
2019-12-19,33,11,3.0,14
2019-12-20,87,20,4.35,36
2019-12-23,597,552,1.08,570
2019-12-24,61,21,2.9,34
2019-12-26,105,13,8.08,54
2019-12-27,69,11,6.27,59
2019-12-30,118,31,3.81,50
2019-12-31,33,12,2.75,17
2020-01-01,6,4,1.5,5
2020-01-02,81,20,4.05,20
2020-01-03,244,24,10.17,119
2020-01-06,51,19,2.68,24
2020-01-07,98,5,19.6,88
2020-01-08,146,24,6.08,88
2020-01-09,10,6,1.67,5
2020-01-10,12,9,1.33,7
2020-01-13,54,8,6.75,29
2020-01-14,171,25,6.84,113
2020-01-15,41,9,4.56,22
2020-01-16,4,2,2.0,4
2020-01-17,31,9,3.44,16
2020-01-20,117,28,4.18,58
2020-01-21,666,105,6.34,255
2020-01-22,56,12,4.67,43
2020-01-23,111,24,4.62,55
2020-01-24,29370,1347,21.8,12266
2020-01-27,1722,120,14.35,923
2020-01-28,246,73,3.37,94
2020-01-29,669,107,6.25,388
2020-01-30,245,42,5.83,222
2020-01-31,803,288,2.79,608
2020-02-03,1046,90,11.62,687
2020-02-04,1225,78,15.71,833
2020-02-05,560,53,10.57,360
2020-02-06,298,67,4.45,138
2020-02-07,552,71,7.77,417
2020-02-10,155,30,5.17,94
2020-02-11,852,91,9.36,613
2020-02-12,578,62,9.32,423
2020-02-13,109,20,5.45,85
2020-02-14,4528,35,129.37,4450
2020-02-17,134,14,9.57,81
2020-02-18,175,28,6.25,137
2020-02-19,989,23,43.0,972
2020-02-20,58,17,3.41,24
2020-02-24,317,23,13.78,259
2020-02-25,130,19,6.84,36
2020-02-26,2152,32,67.25,2068
2020-02-27,63,11,5.73,62
2020-02-28,757,50,15.14,723
2020-03-02,3374,195,17.3,2018
2020-03-03,821,50,16.42,497
2020-03-04,52,19,2.74,31
2020-03-05,218,18,12.11,131
2020-03-06,773,83,9.31,514
2020-03-09,4823,55,87.69,4777
2020-03-11,229,36,6.36,198
2020-03-12,221,66,3.35,102
2020-03-13,1878,72,26.08,1743
2020-03-16,560,60,9.33,425
2020-03-17,3229,80,40.36,3069
2020-03-18,867,112,7.74,510
2020-03-19,554,90,6.16,260
2020-03-20,40,18,2.22,22
2020-03-23,88,18,4.89,69
2020-03-24,7855,109,72.06,7676
2020-03-25,1022,92,11.11,397
2020-03-26,1743,162,10.76,737
2020-03-27,696,102,6.82,329
2020-03-30,1694,119,14.24,567
2020-03-31,380,32,11.88,227
2020-04-01,532,45,11.82,518
2020-04-03,740,51,14.51,535
2020-04-07,956,74,12.92,412
2020-04-08,721,55,13.11,338
2020-04-09,2477,140,17.69,900
2020-04-15,974,72,13.53,661
2020-04-16,412,20,20.6,308
2020-04-17,415,44,9.43,251
2020-04-20,751,50,15.02,680
2020-04-21,284,33,8.61,222
2020-04-22,188,42,4.48,49
2020-04-23,1556,96,16.21,997
2020-04-24,1243,83,14.98,698
2020-04-27,1199,39,30.74,1017
2020-04-28,1233,28,44.04,1207
2020-04-29,1428,24,59.5,1368
2020-04-30,1815,85,21.35,1001
2020-05-04,1325,93,14.25,855
2020-05-05,352,35,10.06,304
2020-05-06,1582,84,18.83,616
2020-05-07,3751,168,22.33,1220
2020-05-08,379,48,7.9,279
2020-05-11,748,121,6.18,403
2020-05-12,946,79,11.97,603
2020-05-13,1508,113,13.35,1030
2020-05-14,207,41,5.05,126
2020-05-15,648,73,8.88,574
2020-05-18,1397,54,25.87,1237
2020-05-19,718,26,27.62,600
2020-05-20,1147,129,8.89,472
2020-05-21,3296,344,9.58,1525
2020-05-22,1455,167,8.71,442
2020-05-26,2782,267,10.42,844
2020-05-27,630,84,7.5,351
2020-05-28,1078,71,15.18,671
2020-05-29,255,19,13.42,138
2020-06-01,1144,117,9.78,769
2020-06-02,408,38,10.74,255
2020-06-03,327,42,7.79,181
2020-06-04,187,27,6.93,147
2020-06-05,680,45,15.11,390
2020-06-08,109,32,3.41,64
2020-06-09,1413,45,31.4,1173
2020-06-10,604,39,15.49,238
2020-06-11,1257,28,44.89,1212
2020-06-12,572,45,12.71,439
2020-06-15,430,33,13.03,382
2020-06-16,495,45,11.0,329
2020-06-17,294,32,9.19,233
2020-06-18,1119,72,15.54,921
2020-06-19,724,51,14.2,571
2020-06-22,656,41,16.0,549
2020-06-23,318,29,10.97,204
2020-06-24,2284,72,31.72,1949
2020-06-25,325,36,9.03,185
2020-06-26,254,28,9.07,143
2020-06-29,1195,47,25.43,975
2020-06-30,306,17,18.0,253
2020-07-01,612,24,25.5,524
2020-07-02,147,25,5.88,97
2020-07-03,107,10,10.7,88
2020-07-06,4431,183,24.21,3970
2020-07-07,289,42,6.88,161
2020-07-08,257,34,7.56,152
2020-07-09,450,51,8.82,421
2020-07-10,199,48,4.15,143
2020-07-13,542,76,7.13,267
