Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,373912,2218,168.58,255270
2019-10-01,197329,1652,119.45,137320
2019-10-03,91504,953,96.02,68018
2019-10-04,84515,984,85.89,56081
2019-10-07,40485,531,76.24,31699
2019-10-09,116510,1061,109.81,75521
2019-10-10,36852,304,121.22,21208
2019-10-11,102561,989,103.7,67849
2019-10-14,55996,423,132.38,37285
2019-10-15,28338,322,88.01,22320
2019-10-16,66284,474,139.84,29356
2019-10-17,27406,250,109.62,21559
2019-10-18,168849,1264,133.58,105625
2019-10-22,676442,2702,250.35,473500
2019-10-23,1290651,6308,204.61,873053
2019-10-24,211767,1332,158.98,166874
2019-10-25,305146,2982,102.33,209670
2019-10-29,296916,1300,228.4,201024
2019-10-30,165839,2440,67.97,117216
2019-10-31,188979,1509,125.23,127420
2019-11-01,72683,1296,56.08,57352
2019-11-04,126833,744,170.47,85933
2019-11-05,120286,852,141.18,66961
2019-11-06,155827,836,186.4,80504
2019-11-07,112259,552,203.37,81773
2019-11-08,122606,601,204.0,57187
2019-11-11,576624,1222,471.87,454460
2019-11-13,219134,931,235.37,184720
2019-11-14,122079,374,326.41,94363
2019-11-15,164084,1062,154.5,100967
2019-11-18,72862,641,113.67,57125
2019-11-19,51958,837,62.08,38948
2019-11-20,77328,5410,14.29,54023
2019-11-21,88062,1028,85.66,48401
2019-11-22,69699,539,129.31,50819
2019-11-25,364037,2913,124.97,335538
2019-11-26,151996,1125,135.11,130380
2019-11-27,76294,1505,50.69,47785
2019-11-28,165365,844,195.93,145267
2019-11-29,239893,1105,217.1,98482
2019-12-02,77569,602,128.85,58055
2019-12-03,39720,773,51.38,28072
2019-12-04,64617,996,64.88,46487
2019-12-05,106991,1880,56.91,78988
2019-12-06,340399,3277,103.88,155085
2019-12-09,165717,1591,104.16,89953
2019-12-10,599220,5144,116.49,296354
2019-12-11,1847683,12744,144.98,687250
2019-12-12,1164963,10390,112.12,468385
2019-12-13,494550,3824,129.33,260546
2019-12-16,206484,3587,57.56,135144
2019-12-17,198421,1950,101.75,146481
2019-12-18,185679,2796,66.41,88453
2019-12-19,180513,1209,149.31,111162
2019-12-20,110673,1297,85.33,74550
2019-12-23,123676,2121,58.31,97034
2019-12-24,231896,3114,74.47,73870
2019-12-26,137717,1242,110.88,84971
2019-12-27,445799,2311,192.9,260757
2019-12-30,151274,289,523.44,151274
2019-12-31,3483444,11859,293.74,1792911
2020-01-01,2021344,10354,195.22,863660
2020-01-02,1095140,8030,136.38,569552
2020-01-03,728498,9180,79.36,389028
2020-01-06,555594,5670,97.99,373883
2020-01-07,1913061,10924,175.12,639028
2020-01-08,1356589,11263,120.45,447985
2020-01-09,355745,5844,60.87,212709
2020-01-10,499978,5203,96.09,225375
2020-01-13,237647,2726,87.18,146833
2020-01-14,355126,4115,86.3,202215
2020-01-15,567600,7579,74.89,250293
2020-01-16,2503986,10155,246.58,1519525
2020-01-17,1145543,9291,123.3,532598
2020-01-20,255611,3996,63.97,135908
2020-01-21,570445,5810,98.18,295922
2020-01-22,300012,5091,58.93,158376
2020-01-23,198788,4305,46.18,90090
2020-01-24,403868,4735,85.29,219423
2020-01-27,297186,4149,71.63,165999
2020-01-28,455182,5550,82.01,260067
2020-01-29,488703,7110,68.73,287526
2020-01-30,715162,4130,173.16,205302
2020-01-31,513827,4980,103.18,373111
2020-02-03,278747,2120,131.48,143894
2020-02-04,325813,3498,93.14,211951
2020-02-05,561027,7159,78.37,404167
2020-02-06,5204463,33120,157.14,1963478
2020-02-07,1329082,18222,72.94,786666
2020-02-10,1427599,14307,99.78,920620
2020-02-11,2122714,18043,117.65,709956
2020-02-12,676879,5642,119.97,378300
2020-02-13,292739,3577,81.84,142275
2020-02-14,354446,3977,89.12,180016
2020-02-17,498765,5326,93.65,272696
2020-02-18,403765,4388,92.02,238168
2020-02-19,452037,6368,70.99,196374
2020-02-20,280060,3908,71.66,149465
2020-02-24,260261,1613,161.35,196540
2020-02-25,2228122,13575,164.13,514936
2020-02-26,2332074,15576,149.72,641432
2020-02-27,2625662,19258,136.34,633626
2020-02-28,867554,9079,95.56,420967
2020-03-02,471902,5711,82.63,185962
2020-03-03,504040,4079,123.57,242735
2020-03-04,610339,3859,158.16,249371
2020-03-05,634669,4697,135.12,344780
2020-03-06,842281,4589,183.54,524216
2020-03-09,645406,5185,124.48,393535
2020-03-11,313444,4806,65.22,159871
2020-03-12,252241,1567,160.97,186423
2020-03-13,695666,4963,140.17,376483
2020-03-16,196557,1590,123.62,123231
2020-03-17,412035,3573,115.32,197199
2020-03-18,134858,735,183.48,80744
2020-03-19,35531,373,95.26,35531
2020-03-20,752430,4255,176.83,315321
2020-03-23,23538,305,77.17,23537
2020-03-24,45366,551,82.33,32613
