Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,8537,648,13.17,5395
2019-10-01,8335,494,16.87,3728
2019-10-03,17694,1692,10.46,7161
2019-10-04,10471,860,12.18,3723
2019-10-07,22248,1428,15.58,14640
2019-10-09,5896,571,10.33,2397
2019-10-10,18308,1256,14.58,9932
2019-10-11,18671,1376,13.57,11237
2019-10-14,14387,565,25.46,5680
2019-10-15,30788,1416,21.74,22265
2019-10-16,17490,1097,15.94,8752
2019-10-17,25186,2299,10.96,20689
2019-10-18,11302,782,14.45,5581
2019-10-22,28018,1218,23.0,17407
2019-10-23,6417,324,19.81,3245
2019-10-24,4956,235,21.09,3013
2019-10-25,7610,323,23.56,3978
2019-10-29,51563,1899,27.15,23385
2019-10-30,101148,6465,15.65,66421
2019-10-31,39356,2383,16.52,24969
2019-11-01,22468,1416,15.87,11677
2019-11-04,32022,3374,9.49,15855
2019-11-05,16414,819,20.04,9751
2019-11-06,14579,786,18.55,5007
2019-11-07,17301,853,20.28,7616
2019-11-08,10769,375,28.72,8184
2019-11-11,39870,2771,14.39,25766
2019-11-13,22448,1141,19.67,13548
2019-11-14,26191,1037,25.26,14345
2019-11-15,19279,783,24.62,14145
2019-11-18,30398,956,31.8,19691
2019-11-19,15551,553,28.12,9405
2019-11-20,37833,1924,19.66,19930
2019-11-21,20200,421,47.98,13892
2019-11-22,12879,2339,5.51,8941
2019-11-25,17385,2638,6.59,11604
2019-11-26,33203,1372,24.2,22401
2019-11-27,45093,1589,28.38,28869
2019-11-28,27749,2167,12.81,16073
2019-11-29,27148,1280,21.21,19747
2019-12-02,16752,859,19.5,10184
2019-12-03,7905,431,18.34,4864
2019-12-04,9483,472,20.09,5751
2019-12-05,23066,1250,18.45,9977
2019-12-06,13269,552,24.04,7846
2019-12-09,23877,1225,19.49,16745
2019-12-10,8233,408,20.18,4707
2019-12-11,8001,330,24.25,4362
2019-12-12,38281,261,146.67,35608
2019-12-13,8830,541,16.32,4821
2019-12-16,6285,414,15.18,3873
2019-12-17,7094,758,9.36,3588
2019-12-18,8986,553,16.25,4543
2019-12-19,11476,1033,11.11,6189
2019-12-20,7016,493,14.23,3885
2019-12-23,9103,518,17.57,5903
2019-12-24,12818,672,19.07,8584
2019-12-26,25951,689,37.66,22108
2019-12-27,11281,876,12.88,6334
2019-12-30,7549,433,17.43,4451
2019-12-31,8094,529,15.3,4261
2020-01-01,38467,1265,30.41,12498
2020-01-02,87774,3433,25.57,66430
2020-01-03,29951,1370,21.86,21085
2020-01-06,18210,645,28.23,11264
2020-01-07,23526,698,33.7,15601
2020-01-08,17329,1168,14.84,7700
2020-01-09,789217,2164,364.7,751205
2020-01-10,34853,1220,28.57,18189
2020-01-13,11135,887,12.55,7178
2020-01-14,25994,1119,23.23,17412
2020-01-15,19478,1154,16.88,13879
2020-01-16,22448,1283,17.5,11737
2020-01-17,17604,688,25.59,12669
2020-01-20,7199,462,15.58,4394
2020-01-21,8194,464,17.66,4301
2020-01-22,17126,1463,11.71,7322
2020-01-23,9485,694,13.67,5602
2020-01-24,8747,586,14.93,4552
2020-01-27,8476,499,16.99,5529
2020-01-28,18748,1283,14.61,8264
2020-01-29,24644,1661,14.84,11774
2020-01-30,25493,1585,16.08,11931
2020-01-31,17451,1177,14.83,8936
2020-02-03,7548,552,13.67,4939
2020-02-04,17867,1287,13.88,11797
2020-02-05,13929,711,19.59,9618
2020-02-06,14299,775,18.45,9019
2020-02-07,15507,1594,9.73,8869
2020-02-10,40242,2082,19.33,28179
2020-02-11,10588,1142,9.27,7447
2020-02-12,10706,702,15.25,6554
2020-02-13,104738,3676,28.49,24926
2020-02-14,14259,983,14.51,8546
2020-02-17,15022,580,25.9,10681
2020-02-18,13713,700,19.59,10080
2020-02-19,14203,1396,10.17,7597
2020-02-20,12739,1170,10.89,6662
2020-02-24,19627,950,20.66,12253
2020-02-25,19050,788,24.18,13391
2020-02-26,10055,710,14.16,6463
2020-02-27,12767,932,13.7,8070
2020-02-28,20084,1196,16.79,13460
2020-03-02,23101,1565,14.76,14573
2020-03-03,22637,1307,17.32,14705
2020-03-04,20423,1560,13.09,11746
2020-03-05,13658,743,18.38,6385
2020-03-06,35583,3231,11.01,21648
