Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1717,10,171.7,907
2019-10-01,6176,150,41.17,4033
2019-10-03,661,7,94.43,659
2019-10-04,742,20,37.1,719
2019-10-07,357,8,44.62,237
2019-10-09,315,15,21.0,231
2019-10-10,586,20,29.3,9
2019-10-11,1189,46,25.85,605
2019-10-14,1581,53,29.83,868
2019-10-15,3123,44,70.98,371
2019-10-16,1323,16,82.69,1214
2019-10-17,434,11,39.45,282
2019-10-18,1358,9,150.89,1278
2019-10-22,1910,30,63.67,1450
2019-10-23,5600,21,266.67,5201
2019-10-24,623,31,20.1,270
2019-10-25,11,2,5.5,11
2019-10-29,504,12,42.0,340
2019-10-30,2172,37,58.7,1253
2019-10-31,5118,133,38.48,4386
2019-11-01,797,11,72.45,795
2019-11-04,2111,38,55.55,1304
2019-11-05,1647,47,35.04,942
2019-11-06,794,59,13.46,199
2019-11-07,8081,339,23.84,6475
2019-11-08,2481,125,19.85,1550
2019-11-11,1437,67,21.45,764
2019-11-13,914,32,28.56,616
2019-11-14,3319,58,57.22,3161
2019-11-15,5577,228,24.46,4568
2019-11-18,384,30,12.8,362
2019-11-19,1900,28,67.86,1628
2019-11-20,4736,79,59.95,2221
2019-11-21,3877,55,70.49,3465
2019-11-22,272,24,11.33,193
2019-11-25,13250,505,26.24,10175
2019-11-26,2918,50,58.36,2025
2019-11-27,956,21,45.52,865
2019-11-28,1023,40,25.58,1013
2019-11-29,1957,32,61.16,1740
2019-12-02,13111,47,278.96,10560
2019-12-03,1551,9,172.33,551
2019-12-04,6022,100,60.22,3732
2019-12-05,2784,47,59.23,1098
2019-12-06,968,27,35.85,918
2019-12-09,1277,15,85.13,1175
2019-12-10,1530,30,51.0,904
2019-12-11,1196,17,70.35,1080
2019-12-12,607,26,23.35,305
2019-12-13,2759,45,61.31,1956
2019-12-16,1693,50,33.86,967
2019-12-17,3851,53,72.66,3247
2019-12-18,3875,145,26.72,2795
2019-12-19,100,2,50.0,100
2019-12-20,5617,78,72.01,4152
2019-12-23,387,7,55.29,385
2019-12-24,974,33,29.52,764
2019-12-26,152,6,25.33,152
2019-12-27,110,2,55.0,110
2019-12-30,10628,103,103.18,9296
2019-12-31,2608,26,100.31,2283
2020-01-01,541,31,17.45,257
2020-01-02,3339,142,23.51,1565
2020-01-03,2609,118,22.11,2052
2020-01-06,2000,42,47.62,1946
2020-01-07,3827,33,115.97,2049
2020-01-08,549,31,17.71,453
2020-01-09,616,26,23.69,393
2020-01-10,2383,48,49.65,406
2020-01-13,1513,61,24.8,1308
2020-01-14,1105,73,15.14,732
2020-01-15,276,49,5.63,132
2020-01-16,3091,30,103.03,1163
2020-01-17,9006,52,173.19,8036
