Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,700796,29925,23.42,164605
2019-10-01,665366,28018,23.75,155231
2019-10-03,538283,26452,20.35,79162
2019-10-04,426642,25293,16.87,68175
2019-10-07,633304,30151,21.0,198814
2019-10-09,816170,37900,21.53,238646
2019-10-10,895098,31688,28.25,215615
2019-10-11,568615,21804,26.08,133350
2019-10-14,313885,12329,25.46,102660
2019-10-15,409419,32378,12.64,142111
2019-10-16,463115,26343,17.58,191094
2019-10-17,752572,35922,20.95,265679
2019-10-18,898576,35624,25.22,208794
2019-10-22,767897,25969,29.57,212671
2019-10-23,355155,13087,27.14,60387
2019-10-24,280794,11446,24.53,59060
2019-10-25,594439,24393,24.37,214772
2019-10-29,389498,19344,20.14,87056
2019-10-30,353785,24922,14.2,97978
2019-10-31,1065878,33857,31.48,218459
2019-11-01,841640,33868,24.85,231104
2019-11-04,574339,20794,27.62,88979
2019-11-05,937911,24368,38.49,525820
2019-11-06,628817,25216,24.94,185839
2019-11-07,321619,13229,24.31,78725
2019-11-08,456488,19408,23.52,96285
2019-11-11,413019,20113,20.53,114100
2019-11-13,942272,40283,23.39,389683
2019-11-14,2767571,80409,34.42,318280
2019-11-15,612436,24851,24.64,87102
2019-11-18,493578,22820,21.63,120492
2019-11-19,426584,18456,23.11,113768
2019-11-20,399565,17918,22.3,90040
2019-11-21,753920,42148,17.89,214988
2019-11-22,668209,27123,24.64,114246
2019-11-25,519307,27394,18.96,183512
2019-11-26,465585,19165,24.29,138772
2019-11-27,687636,33358,20.61,331957
2019-11-28,473768,20537,23.07,136320
2019-11-29,310263,13894,22.33,66649
2019-12-02,213501,12869,16.59,55680
2019-12-03,1472521,73626,20.0,325574
2019-12-04,828546,34032,24.35,146431
2019-12-05,954700,38808,24.6,159236
2019-12-06,541881,24396,22.21,112140
2019-12-09,356524,16148,22.08,76079
2019-12-10,472252,15906,29.69,74272
2019-12-11,841514,40931,20.56,134516
2019-12-12,375006,21027,17.83,71165
2019-12-13,589213,27949,21.08,138482
2019-12-16,331935,17498,18.97,76543
2019-12-17,403605,28678,14.07,97228
2019-12-18,366968,15743,23.31,73003
2019-12-19,424639,14979,28.35,104760
