Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-05-16,12500000,96,130208.33,12500000
2022-05-17,7002872,484,14468.74,7002872
2022-05-18,15970266,1590,10044.19,15970266
2022-05-19,8705258,946,9202.18,8705258
2022-05-20,5403230,529,10214.05,5403230
2022-05-23,4958746,345,14373.18,4958746
2022-05-24,12532148,990,12658.74,12532148
2022-05-25,9272101,1078,8601.21,9272101
2022-05-26,8699017,1047,8308.52,8699017
2022-05-27,5024958,729,6892.95,5024958
2022-05-30,11054528,737,14999.36,11054528
2022-05-31,15454408,911,16964.22,15454408
2022-06-01,3389644,457,7417.16,3389644
2022-06-02,3209062,359,8938.89,3209062
2022-06-03,12881373,739,17430.82,12881373
2022-06-06,10100944,1068,9457.81,10100944
2022-06-07,10472530,1067,9814.93,10472530
2022-06-08,7761067,789,9836.59,7761067
