Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,647638,9149,70.79,212457
2019-10-01,1051012,13718,76.62,341012
2019-10-03,738298,12895,57.25,184335
2019-10-04,650069,13417,48.45,210937
2019-10-07,551619,8067,68.38,174382
2019-10-09,955555,13183,72.48,231487
2019-10-10,775872,12609,61.53,172816
2019-10-11,561060,6485,86.52,162345
2019-10-14,1150679,9102,126.42,804192
2019-10-15,792405,15352,51.62,289520
2019-10-16,2303375,43062,53.49,666322
2019-10-17,1446575,23656,61.15,456847
2019-10-18,1409262,19444,72.48,583243
2019-10-22,2529900,34317,73.72,606282
2019-10-23,2537212,27856,91.08,1263480
2019-10-24,996325,12412,80.27,358661
2019-10-25,6837136,78410,87.2,2518789
2019-10-29,1693394,18807,90.04,557274
2019-10-30,1382491,22007,62.82,518430
2019-10-31,958667,11823,81.08,428977
2019-11-01,1013157,12073,83.92,314674
2019-11-04,1075517,10088,106.61,382244
2019-11-05,699463,7659,91.33,282751
2019-11-06,656896,7126,92.18,296651
2019-11-07,705123,7999,88.15,302326
2019-11-08,4048970,32941,122.92,1129108
2019-11-11,1297694,13120,98.91,503081
2019-11-13,763134,8346,91.44,314932
2019-11-14,1724943,23020,74.93,833493
2019-11-15,1459171,18637,78.29,618348
2019-11-18,755723,8690,86.96,332071
2019-11-19,1056369,10820,97.63,381441
2019-11-20,775860,7392,104.96,264485
2019-11-21,877610,12748,68.84,470449
2019-11-22,1550029,17052,90.9,498336
2019-11-25,699035,8908,78.47,300200
2019-11-26,1161458,14255,81.48,477451
2019-11-27,585699,6979,83.92,226275
2019-11-28,871893,10753,81.08,270152
2019-11-29,2154793,20267,106.32,609576
2019-12-02,2776794,24807,111.94,754769
2019-12-03,762365,7738,98.52,287928
2019-12-04,592816,7338,80.79,193629
2019-12-05,821741,9040,90.9,264923
2019-12-06,936151,10597,88.34,417199
2019-12-09,1142944,16571,68.97,537899
