Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2021-04-23,188711,1664,113.41,65309
2021-04-26,654083,9420,69.44,227319
2021-04-27,345491,4020,85.94,112409
2021-04-28,213565,2410,88.62,68522
2021-04-29,144580,1451,99.64,34998
2021-04-30,131326,1198,109.62,43793
2021-05-03,145047,1416,102.43,48971
2021-05-04,230308,1544,149.16,68792
2021-05-05,198722,797,249.34,57202
2021-05-06,91611,694,132.0,10963
2021-05-07,172574,988,174.67,50071
2021-05-10,180112,738,244.05,32183
2021-05-11,189933,770,246.67,62682
2021-05-12,231351,1219,189.79,29633
2021-05-14,174221,1252,139.15,42293
2021-05-17,130058,531,244.93,15648
2021-05-18,240932,1294,186.19,55163
2021-05-19,248791,1138,218.62,54670
2021-05-20,252929,1162,217.67,66761
2021-05-21,243532,1067,228.24,61358
2021-05-24,246461,1064,231.64,62098
2021-05-25,289791,1826,158.7,67732
2021-05-26,257240,1405,183.09,55426
2021-05-27,168965,1164,145.16,43585
2021-05-28,189553,1074,176.49,36591
2021-05-31,326974,1250,261.58,156037
2021-06-01,532793,2214,240.65,260554
2021-06-02,198419,1363,145.58,34939
2021-06-03,137218,1256,109.25,40148
2021-06-04,95618,1055,90.63,20871
2021-06-07,204184,1343,152.04,45364
2021-06-08,97134,999,97.23,23415
2021-06-09,119003,799,148.94,34843
2021-06-10,104879,658,159.39,38834
2021-06-11,204511,2171,94.2,46164
2021-06-14,191403,2680,71.42,46631
2021-06-15,195555,2038,95.95,53960
2021-06-16,90230,1126,80.13,18918
2021-06-17,26135,280,93.34,26135
2021-06-18,845,32,26.41,845
2021-06-21,1184,35,33.83,1184
2021-06-22,4939,70,70.56,4939
2021-06-23,73032,431,169.45,73032
2021-06-24,21927,243,90.23,21927
2021-06-25,13447,95,141.55,13447
2021-06-28,23133,146,158.45,23133
2021-06-29,11203,131,85.52,11203
2021-06-30,3027,66,45.86,3027
2021-07-01,2652,60,44.2,2652
2021-07-02,2495,86,29.01,2495
2021-07-05,7574,83,91.25,7574
2021-07-06,30254,194,155.95,30254
2021-07-07,12642,99,127.7,12642
2021-07-08,65314,241,271.01,65314
2021-07-09,90399,323,279.87,90399
2021-07-12,92674,251,369.22,92674
2021-07-13,76368,371,205.84,76368
2021-07-14,11118,128,86.86,11118
2021-07-15,33034,184,179.53,33034
2021-07-16,10221,103,99.23,10221
2021-07-19,28569,226,126.41,28569
2021-07-20,84552,674,125.45,19857
2021-07-22,79611,709,112.29,16183
