Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,3270,40,81.75,2938
2019-10-01,5829,132,44.16,5205
2019-10-03,26622,189,140.86,16097
2019-10-04,2524,75,33.65,2156
2019-10-07,3034,50,60.68,2727
2019-10-09,53301,157,339.5,18668
2019-10-10,2916,61,47.8,2429
2019-10-11,874,59,14.81,530
2019-10-14,20571,218,94.36,18134
2019-10-15,4509,33,136.64,3157
2019-10-16,7352,100,73.52,6401
2019-10-17,3674,49,74.98,2987
2019-10-18,9581,123,77.89,7706
2019-10-22,2877,53,54.28,2510
2019-10-23,5610,59,95.08,3813
2019-10-24,9065,69,131.38,6177
2019-10-25,8328,66,126.18,5833
2019-10-29,13394,161,83.19,10907
2019-10-30,16772,108,155.3,15450
2019-10-31,31820,197,161.52,25282
2019-11-01,13692,132,103.73,11494
2019-11-04,7165,55,130.27,6487
2019-11-05,7529,139,54.17,6854
2019-11-06,12576,104,120.92,6705
2019-11-07,6491,367,17.69,4123
2019-11-08,3274,60,54.57,2949
2019-11-11,1481,28,52.89,1454
2019-11-13,15014,101,148.65,12046
2019-11-14,9890,45,219.78,8193
2019-11-15,15589,107,145.69,8456
2019-11-18,2877,78,36.88,2412
2019-11-19,1906,31,61.48,1516
2019-11-20,11936,107,111.55,7748
2019-11-21,3515,40,87.88,2221
2019-11-22,11845,72,164.51,10277
2019-11-25,6114,41,149.12,5749
2019-11-26,2079,68,30.57,1940
2019-11-27,4584,41,111.8,4056
2019-11-28,7809,40,195.22,7591
2019-11-29,1588,24,66.17,1483
2019-12-02,4485,35,128.14,4407
2019-12-03,4973,47,105.81,4883
2019-12-04,4744,36,131.78,4575
2019-12-05,15630,148,105.61,10829
2019-12-06,10638,90,118.2,8828
2019-12-09,3705,36,102.92,3486
2019-12-10,3769,60,62.82,3586
2019-12-11,25735,271,94.96,10622
2019-12-12,22723,228,99.66,15778
2019-12-13,14552,104,139.92,12019
2019-12-16,2721,34,80.03,2228
2019-12-17,6699,116,57.75,6044
2019-12-18,2497,42,59.45,2118
2019-12-19,9759,158,61.77,9538
2019-12-20,7048,74,95.24,4958
2019-12-23,864,24,36.0,830
2019-12-24,5890,67,87.91,5380
2019-12-26,2511,37,67.86,2134
2019-12-27,16669,74,225.26,14365
2019-12-30,2944,25,117.76,2938
2019-12-31,8516,146,58.33,6674
2020-01-01,8139,170,47.88,6561
2020-01-02,159033,788,201.82,84631
2020-01-03,33158,592,56.01,19090
2020-01-06,28702,218,131.66,20489
2020-01-07,13510,166,81.39,10177
2020-01-08,9943,136,73.11,7043
2020-01-09,26984,401,67.29,19188
2020-01-10,54057,578,93.52,42000
2020-01-13,276454,1501,184.18,108952
2020-01-14,51468,430,119.69,26058
2020-01-15,27679,284,97.46,18666
2020-01-16,37063,474,78.19,24031
2020-01-17,23068,252,91.54,15954
2020-01-20,58196,667,87.25,40353
2020-01-21,18788,238,78.94,14913
2020-01-22,273449,1174,232.92,121984
2020-01-23,40271,420,95.88,21234
2020-01-24,19188,201,95.46,14161
2020-01-27,22407,305,73.47,17657
2020-01-28,20490,209,98.04,15453
2020-01-29,10425,138,75.54,6207
2020-01-30,66811,878,76.09,35802
2020-01-31,10052,131,76.73,6566
2020-02-03,6440,124,51.94,4959
2020-02-04,9830,110,89.36,5293
2020-02-05,8165,442,18.47,4824
2020-02-06,9803,98,100.03,7461
2020-02-07,11668,134,87.07,9564
2020-02-10,30017,270,111.17,17275
2020-02-11,8116,150,54.11,6913
2020-02-12,6057,95,63.76,4165
2020-02-13,3465,65,53.31,2831
2020-02-14,5457,100,54.57,4158
2020-02-17,128746,440,292.6,44242
