Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,7,2,3.5,7
2019-10-01,19,1,19.0,19
2019-10-07,175,2,87.5,175
2019-10-09,68,1,68.0,68
2019-10-11,16,1,16.0,16
2019-10-15,50,1,50.0,50
2019-10-17,451,3,150.33,451
2019-10-18,773,9,85.89,773
2019-10-22,115,1,115.0,115
2019-10-23,40,2,20.0,40
2019-10-24,40,1,40.0,40
2019-10-25,1425,6,237.5,1425
2019-10-29,2,1,2.0,2
2019-10-30,51,2,25.5,51
2019-11-01,10,1,10.0,10
2019-11-05,60,2,30.0,60
2019-11-06,335,5,67.0,335
2019-11-07,142,3,47.33,142
2019-11-08,191,5,38.2,191
2019-11-11,2,2,1.0,2
2019-11-13,576,4,144.0,576
2019-11-15,516,2,258.0,516
2019-11-18,1,1,1.0,1
2019-11-20,345,6,57.5,345
2019-11-22,10,1,10.0,10
2019-11-26,145,4,36.25,145
2019-11-27,10,1,10.0,10
2019-11-28,1,1,1.0,1
2019-11-29,351,5,70.2,351
2019-12-03,50,1,50.0,50
2019-12-05,2570,10,257.0,2570
2019-12-06,288,4,72.0,288
2019-12-10,96,3,32.0,96
2019-12-11,50,1,50.0,50
2019-12-13,277,5,55.4,277
2019-12-16,37,2,18.5,37
2019-12-18,10,1,10.0,10
2019-12-27,23,3,7.67,23
2019-12-30,1145,8,143.12,1145
2019-12-31,216,7,30.86,216
2020-01-01,86,3,28.67,86
2020-01-02,923,14,65.93,923
2020-01-03,125,4,31.25,125
2020-01-06,10,2,5.0,10
2020-01-07,55,3,18.33,55
2020-01-08,285,7,40.71,285
2020-01-09,108,2,54.0,108
2020-01-13,18,2,9.0,18
2020-01-14,7,1,7.0,7
2020-01-15,321,3,107.0,321
2020-01-16,312,8,39.0,312
2020-01-17,125,5,25.0,125
2020-01-20,9,2,4.5,9
2020-01-21,1598,6,266.33,1598
2020-01-22,167,7,23.86,167
2020-01-23,20,2,10.0,20
2020-01-24,62,3,20.67,62
2020-01-27,13,1,13.0,13
2020-01-28,654,3,218.0,654
2020-01-29,47,2,23.5,47
2020-01-30,119,2,59.5,119
2020-02-03,120,5,24.0,120
2020-02-04,1027,8,128.38,1027
2020-02-05,100,2,50.0,100
2020-02-06,22,2,11.0,22
2020-02-07,334,6,55.67,334
2020-02-11,170,7,24.29,170
2020-02-14,28,2,14.0,28
2020-02-17,70,3,23.33,70
2020-02-18,100,1,100.0,100
2020-02-19,100,1,100.0,100
2020-02-20,309,2,154.5,309
2020-02-24,498,5,99.6,498
2020-02-25,202,2,101.0,202
2020-02-26,302,1,302.0,302
2020-02-27,243,3,81.0,243
2020-03-02,1,1,1.0,1
2020-03-03,398,6,66.33,398
2020-03-05,27,2,13.5,27
2020-03-09,61,3,20.33,61
2020-03-11,101,3,33.67,101
2020-03-12,421,8,52.62,421
2020-03-13,4173,6,695.5,4173
2020-03-16,10,1,10.0,10
2020-03-17,15,1,15.0,15
2020-03-18,301,5,60.2,301
2020-03-19,41,7,5.86,41
2020-03-20,299,10,29.9,299
2020-03-23,1,1,1.0,1
2020-03-24,100,2,50.0,100
