Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-26,59961608,586719,102.2,20075819,
2022-08-29,26916230,328909,81.83,4861655,
2022-08-30,14738635,203576,72.4,4294423,
2022-09-01,6675246,83464,79.98,1592228,
2022-09-02,3200134,43420,73.7,980925,
2022-09-05,2385633,39740,60.03,1053889,
2022-09-06,3059543,45426,67.35,1311266,
2022-09-07,2129454,29642,71.84,646252,
2022-09-08,3704362,50398,73.5,1040118,
2022-09-09,1348278,19852,67.92,470751,
2022-09-12,1008692,15470,65.2,449695,
2022-09-13,1412597,19160,73.73,587218,
2022-09-14,828216,12908,64.16,419871,
2022-09-15,696342,15232,45.72,304867,
2022-09-16,895009,17950,49.86,439131,
2022-09-19,503976,8070,62.45,236436,
2022-09-20,1551226,22595,68.65,665683,
2022-09-21,1467410,22405,65.49,623503,
2022-09-22,589415,10409,56.63,289508,
2022-09-23,527352,14770,35.7,299418,
2022-09-26,778954,17640,44.16,407683,
2022-09-27,876305,11286,77.65,509419,
2022-09-28,330342,6136,53.84,132593,
2022-09-29,628845,15208,41.35,251427,
2022-09-30,377671,9866,38.28,165410,
2022-10-03,1094337,22193,49.31,404704,
2022-10-04,472956,11324,41.77,183241,
2022-10-06,1724316,28016,61.55,1206673,
2022-10-07,703871,13330,52.8,272941,
2022-10-10,292804,7059,41.48,127625,
2022-10-11,471211,10523,44.78,267839,
2022-10-12,224818,4653,48.32,107242,
2022-10-13,215455,6939,31.05,109660,
2022-10-14,293417,8023,36.57,118049,
2022-10-17,317836,6204,51.23,174596,
2022-10-18,557666,9933,56.14,295289,
2022-10-19,262682,5709,46.01,132016,
2022-10-20,191623,5009,38.26,85683,
2022-10-21,359130,8906,40.32,197713,
2022-10-24,117471,2933,40.05,85823,
2022-10-25,279243,7300,38.25,119210,
2022-10-27,167308,5323,31.43,75679,
2022-10-28,281734,7805,36.1,155307,
2022-10-31,304743,9561,31.87,154862,
2022-11-01,903885,19756,45.75,355552,
2022-11-02,266298,8578,31.04,95009,
2022-11-03,217089,6685,32.47,94045,
2022-11-04,264036,6853,38.53,101831,
2022-11-07,507607,12779,39.72,205095,
2022-11-09,273028,7696,35.48,106637,
2022-11-10,194794,5381,36.2,96088,
2022-11-11,756714,16043,47.17,304272,
2022-11-14,400970,8602,46.61,248900,
2022-11-15,400970,8602,46.61,248900,
2022-11-16,2452899,36152,67.85,931291,
2022-11-17,771828,17900,43.12,396609,
2022-11-18,724776,16315,44.42,291112,
2022-11-21,555283,9566,58.05,309416,
2022-11-22,1724629,25637,67.27,1106431,
2022-11-23,369393,8045,45.92,188489,
2022-11-24,369729,6097,60.64,225468,
2022-11-25,562366,11722,47.98,345424,
2022-11-28,488700,10132,48.23,248111,
2022-11-29,289105,5590,51.72,134081,
2022-11-30,385831,10145,38.03,217281,
2022-12-01,390147,11719,33.29,208388,
2022-12-02,342158,8783,38.96,165593,
2022-12-05,291609,5829,50.03,173458,
2022-12-06,271878,5515,49.3,137700,
2022-12-07,292919,6938,42.22,129310,
2022-12-08,353518,7246,48.79,192723,
2022-12-09,304037,6485,46.88,172269,
2022-12-12,349818,7827,44.69,155979,
2022-12-13,513303,11452,44.82,216424,
2022-12-14,2012107,37296,53.95,761661,
2022-12-15,593139,13903,42.66,204806,
2022-12-16,402334,8833,45.55,166238,
2022-12-19,251717,6162,40.85,125798,
2022-12-20,255727,6004,42.59,105015,
2022-12-21,547863,15687,34.92,208480,
2022-12-22,594673,20665,28.78,263560,
2022-12-23,940384,27192,34.58,491657,
2022-12-26,395719,14503,27.29,155929,
2022-12-27,289935,10829,26.77,91335,
2022-12-28,192557,6001,32.09,71864,
2022-12-29,143032,4580,31.23,71175,
2022-12-30,321265,10095,31.82,166818,
2023-01-02,154868,4653,33.28,70046
2023-01-03,166635,7094,23.49,52846
2023-01-04,204555,7002,29.21,78149
2023-01-05,160103,5682,28.18,64404
2023-01-06,220496,7009,31.46,82658
