Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,3357,500,6.71,2205
2019-10-01,3861,742,5.2,2130
2019-10-03,783,217,3.61,294
2019-10-04,1451,281,5.16,827
2019-10-07,1020,170,6.0,581
2019-10-09,1736,438,3.96,713
2019-10-10,2601,446,5.83,1722
2019-10-11,3498,1833,1.91,2105
2019-10-14,1105,185,5.97,927
2019-10-15,4735,2040,2.32,2712
2019-10-16,4304,2031,2.12,2844
2019-10-17,2365,400,5.91,1616
2019-10-18,3804,1899,2.0,2273
2019-10-22,6191,674,9.19,3658
2019-10-23,8165,2481,3.29,2939
2019-10-24,1029,136,7.57,661
2019-10-25,4481,2109,2.12,2684
2019-10-29,11842,2902,4.08,6205
2019-10-30,5831,1036,5.63,3687
2019-10-31,6992,2568,2.72,3082
2019-11-01,1347,225,5.99,815
2019-11-04,2601,405,6.42,1739
2019-11-05,6396,876,7.3,3855
2019-11-06,1955,336,5.82,1167
2019-11-07,2562,527,4.86,1237
2019-11-08,2736,377,7.26,1649
2019-11-11,3791,617,6.14,2503
2019-11-13,3000,490,6.12,1971
2019-11-14,1529,324,4.72,739
2019-11-15,1809,316,5.72,996
2019-11-18,3913,556,7.04,2302
2019-11-19,3378,580,5.82,2335
2019-11-20,1822,311,5.86,1101
2019-11-21,1344,278,4.83,953
2019-11-22,2398,322,7.45,1619
2019-11-25,2240,356,6.29,1483
2019-11-26,1796,309,5.81,1134
2019-11-27,738,168,4.39,595
2019-11-28,2957,681,4.34,1374
2019-11-29,4161,961,4.33,2451
2019-12-02,2923,504,5.8,1468
2019-12-03,1590,298,5.34,1018
2019-12-04,2984,517,5.77,1741
2019-12-05,8578,2637,3.25,3040
2019-12-06,1602,320,5.01,902
2019-12-09,2607,509,5.12,1233
2019-12-10,3205,731,4.38,1804
2019-12-11,1359,451,3.01,785
2019-12-12,1552,225,6.9,848
2019-12-13,6571,465,14.13,3034
2019-12-16,1096,86,12.74,991
2019-12-17,2202,231,9.53,1610
2019-12-18,2302,252,9.13,866
2019-12-19,1570,143,10.98,1132
2019-12-20,546,148,3.69,295
2019-12-23,3822,466,8.2,2361
2019-12-24,3753,240,15.64,1893
2019-12-26,7328,751,9.76,3544
2019-12-27,4551,880,5.17,2308
2019-12-30,15745,1852,8.5,8950
2019-12-31,7510,812,9.25,4615
2020-01-01,18568,3189,5.82,7596
2020-01-02,4842,1362,3.56,2480
2020-01-03,2006,268,7.49,1232
2020-01-06,2975,433,6.87,1965
2020-01-07,4537,681,6.66,3803
2020-01-08,1128,207,5.45,601
2020-01-09,1253,348,3.6,904
2020-01-10,1740,253,6.88,1170
2020-01-13,2401,509,4.72,850
2020-01-14,7337,584,12.56,6316
2020-01-15,2290,382,5.99,971
2020-01-16,8001,1096,7.3,4106
2020-01-17,2716,232,11.71,1905
2020-01-20,5981,1305,4.58,3219
2020-01-21,3728,1177,3.17,2350
2020-01-22,30349,5214,5.82,10259
2020-01-23,10386,2758,3.77,5393
2020-01-24,6965,1234,5.64,3064
2020-01-27,22158,3416,6.49,8825
2020-01-28,9173,2995,3.06,4234
2020-01-29,13859,2318,5.98,5583
2020-01-30,6357,2197,2.89,2999
2020-01-31,7062,1195,5.91,3869
2020-02-03,11137,4531,2.46,5975
2020-02-04,6081,1711,3.55,3087
2020-02-05,7017,1067,6.58,3505
2020-02-06,4269,1196,3.57,2107
2020-02-07,13375,2226,6.01,6360
2020-02-10,11108,2522,4.4,5148
2020-02-11,5837,1340,4.36,3233
2020-02-12,1576,575,2.74,832
2020-02-13,5805,1200,4.84,2561
2020-02-14,4911,1523,3.22,2615
2020-02-17,2922,1241,2.35,1817
2020-02-18,6271,1057,5.93,3712
2020-02-19,28529,946,30.16,26576
2020-02-20,3764,691,5.45,2687
2020-02-24,6541,1177,5.56,3352
2020-02-25,1522,356,4.28,1019
2020-02-26,4972,1307,3.8,2878
2020-02-27,4361,1142,3.82,2063
2020-02-28,8552,2557,3.34,3720
2020-03-02,7462,1363,5.47,4848
2020-03-03,6317,1288,4.9,3380
2020-03-04,4626,965,4.79,2368
2020-03-05,7356,1526,4.82,3684
2020-03-06,3256,890,3.66,1624
2020-03-09,4007,851,4.71,2191
2020-03-11,2303,735,3.13,1291
2020-03-12,8284,1321,6.27,5003
2020-03-13,11834,1760,6.72,6316
2020-03-16,7252,976,7.43,3945
2020-03-17,5150,886,5.81,3423
2020-03-18,7505,1386,5.41,4258
2020-03-19,8421,1636,5.15,3275
2020-03-20,3895,1233,3.16,1660
2020-03-23,6184,1138,5.43,4360
2020-03-24,2768,847,3.27,1163
2020-03-25,3136,513,6.11,1793
2020-03-26,3473,474,7.33,2168
2020-03-27,2332,333,7.0,1270
2020-03-30,2911,797,3.65,1647
2020-03-31,3352,559,6.0,2349
2020-04-01,3212,595,5.4,1966
2020-04-03,2837,607,4.67,1711
2020-04-07,3802,321,11.84,2576
2020-04-08,2101,679,3.09,989
2020-04-09,3979,605,6.58,2191
2020-04-15,2473,474,5.22,1555
2020-04-16,1893,318,5.95,1260
2020-04-17,5593,759,7.37,2854
2020-04-20,31938,3670,8.7,6756
2020-04-21,7557,1081,6.99,3810
2020-04-22,5215,829,6.29,2979
2020-04-23,3351,821,4.08,1633
2020-04-24,1492,373,4.0,912
2020-04-27,2016,404,4.99,1140
2020-04-28,1157,222,5.21,809
2020-04-29,2675,423,6.32,1447
2020-04-30,4389,932,4.71,2752
2020-05-04,3330,662,5.03,2033
2020-05-05,2020,409,4.94,1122
2020-05-06,1469,309,4.75,833
2020-05-07,1685,260,6.48,1241
2020-05-08,6090,883,6.9,1881
2020-05-11,1689,370,4.56,842
2020-05-12,1567,288,5.44,998
2020-05-13,2873,500,5.75,1485
2020-05-14,1040,296,3.51,633
2020-05-15,688,134,5.13,481
2020-05-18,1475,308,4.79,972
2020-05-19,1512,499,3.03,950
2020-05-20,907,185,4.9,558
2020-05-21,3999,844,4.74,1281
2020-05-22,1341,241,5.56,708
2020-05-26,1315,283,4.65,800
2020-05-27,3518,711,4.95,2427
2020-05-28,121411,10168,11.94,20357
2020-05-29,94301,9871,9.55,22450
2020-06-01,22978,2410,9.53,7748
2020-06-02,11378,1492,7.63,4841
2020-06-03,9780,1249,7.83,5792
2020-06-04,6412,989,6.48,3631
2020-06-05,10816,1113,9.72,6049
2020-06-08,31592,3194,9.89,14924
2020-06-09,24376,2496,9.77,13439
2020-06-10,43632,2570,16.98,32340
2020-06-11,18170,2004,9.07,6952
2020-06-12,14477,1679,8.62,4414
2020-06-15,7166,1054,6.8,4128
2020-06-16,15073,1708,8.82,7661
2020-06-17,6181,1013,6.1,3264
2020-06-18,4009,615,6.52,2761
2020-06-19,15083,1409,10.7,7521
2020-06-22,12655,1259,10.05,5003
2020-06-23,18455,1478,12.49,10667
2020-06-24,20416,2439,8.37,9155
2020-06-25,12507,1561,8.01,5385
2020-06-26,8558,1667,5.13,4343
2020-06-29,4677,1183,3.95,2677
2020-06-30,6234,1020,6.11,3271
2020-07-01,5142,1170,4.39,2644
2020-07-02,5964,718,8.31,3768
2020-07-03,7356,769,9.57,3883
2020-07-06,3566,719,4.96,2122
2020-07-07,4470,703,6.36,1948
2020-07-08,2623,373,7.03,1498
2020-07-09,3093,548,5.64,1443
2020-07-10,2385,478,4.99,1012
2020-07-13,3231,514,6.29,1915
2020-07-14,2820,633,4.45,1412
2020-07-15,5496,493,11.15,3057
2020-07-16,1804,340,5.31,992
2020-07-17,2442,400,6.1,1561
2020-07-20,2630,615,4.28,1901
2020-07-21,2734,590,4.63,1646
2020-07-22,7270,1211,6.0,3039
2020-07-23,3094,460,6.73,1847
2020-07-24,759,223,3.4,430
2020-07-27,2155,508,4.24,1325
2020-07-28,1352,380,3.56,783
2020-07-29,42123,4247,9.92,8020
2020-07-30,6442,1079,5.97,2911
2020-07-31,2746,405,6.78,1564
2020-08-03,4652,713,6.52,2415
2020-08-04,4154,1142,3.64,2559
2020-08-05,1311,203,6.46,638
2020-08-06,5148,817,6.3,2447
2020-08-07,4540,762,5.96,2490
2020-08-10,2652,574,4.62,1636
2020-08-11,5945,656,9.06,3443
2020-08-12,3304,591,5.59,1974
2020-08-13,4161,594,7.01,2399
2020-08-14,5182,691,7.5,2481
2020-08-17,12421,1063,11.68,8756
2020-08-18,6333,752,8.42,2388
2020-08-19,11364,2047,5.55,5001
2020-08-20,5977,1214,4.92,3066
2020-08-21,11965,1627,7.35,6566
2020-08-24,25279,3345,7.56,11738
2020-08-25,15993,2236,7.15,6362
2020-08-26,6204,641,9.68,3111
2020-08-27,3957,644,6.14,2154
2020-08-28,6835,972,7.03,3465
2020-08-31,6167,1156,5.33,3180
2020-09-01,2530,548,4.62,1337
2020-09-02,2303,482,4.78,1088
2020-09-03,1919,363,5.29,1329
2020-09-04,17435,2604,6.7,5420
2020-09-07,3832,580,6.61,2246
2020-09-08,3426,651,5.26,2183
2020-09-09,5349,589,9.08,3373
2020-09-10,2940,480,6.12,1845
2020-09-11,2059,316,6.52,1005
2020-09-14,7429,1147,6.48,3793
2020-09-15,4145,713,5.81,2215
2020-09-16,2473,486,5.09,1309
2020-09-17,2167,423,5.12,1300
2020-09-18,5254,708,7.42,2818
2020-09-21,1174,258,4.55,777
2020-09-22,3633,626,5.8,1978
2020-09-23,1934,497,3.89,897
2020-09-24,1878,456,4.12,1089
2020-09-25,2084,566,3.68,1180
2020-09-29,3438,584,5.89,1681
2020-09-30,1162,204,5.7,630
2020-10-01,3510,450,7.8,2099
2020-10-05,2542,405,6.28,1329
2020-10-06,1317,233,5.65,736
2020-10-07,2175,340,6.4,1074
2020-10-08,1405,283,4.96,689
2020-10-09,1629,298,5.47,998
2020-10-12,1391,223,6.24,770
2020-10-13,1255,179,7.01,815
2020-10-14,830,162,5.12,504
2020-10-15,1258,298,4.22,950
2020-10-16,5973,868,6.88,4642
2020-10-19,2807,496,5.66,1260
2020-10-20,1480,314,4.71,907
2020-10-21,1954,412,4.74,1055
2020-10-22,2649,495,5.35,1370
2020-10-23,1067,270,3.95,753
2020-10-26,8504,1039,8.18,2350
2020-10-27,1442,384,3.76,819
2020-10-28,1559,379,4.11,798
2020-10-29,587,206,2.85,319
2020-10-30,1613,275,5.87,809
2020-11-02,1688,335,5.04,1127
2020-11-03,657,193,3.4,443
2020-11-04,1655,320,5.17,1051
2020-11-05,20361,2618,7.78,7427
2020-11-06,5200,765,6.8,2427
2020-11-09,2491,472,5.28,1404
2020-11-10,2304,411,5.61,1314
2020-11-11,2262,495,4.57,1280
2020-11-12,1487,496,3.0,853
2020-11-13,2534,599,4.23,1455
2020-11-17,3238,648,5.0,1989
2020-11-18,4401,655,6.72,2793
2020-11-19,6854,955,7.18,3189
2020-11-20,3267,684,4.78,1930
2020-11-23,3323,647,5.14,2262
2020-11-24,8373,1028,8.14,5279
2020-11-25,3210,513,6.26,2389
2020-11-26,1404,249,5.64,848
2020-11-27,14440,1466,9.85,11200
2020-12-01,13956,1907,7.32,5825
2020-12-02,2669,608,4.39,1554
2020-12-03,22624,521,43.42,21711
2020-12-04,5189,774,6.7,3430
2020-12-07,4707,747,6.3,2982
2020-12-08,3131,368,8.51,1999
2020-12-09,2458,491,5.01,1504
2020-12-10,9439,1134,8.32,4080
2020-12-11,10207,1840,5.55,6433
2020-12-14,102677,10376,9.9,26595
2020-12-15,26931,3685,7.31,6717
2020-12-16,16749,2123,7.89,8938
2020-12-17,59744,7684,7.78,16980
2020-12-18,49339,4795,10.29,14905
2020-12-21,28406,2990,9.5,9136
2020-12-22,18381,2329,7.89,5712
2020-12-23,26480,2405,11.01,15563
2020-12-24,9035,1008,8.96,3641
2020-12-28,55211,3943,14.0,11697
2020-12-29,16618,1720,9.66,5783
