Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,17993,102,176.4,9827
2019-10-01,33030,44,750.68,28172
2019-10-03,16278,44,369.95,13920
2019-10-04,23107,66,350.11,19496
2019-10-07,3642,19,191.68,2610
2019-10-09,7595,24,316.46,7545
2019-10-10,3803,21,181.1,3597
2019-10-11,4506,18,250.33,3600
2019-10-14,19138,110,173.98,18969
2019-10-15,17949,30,598.3,15946
2019-10-16,23959,33,726.03,22750
2019-10-17,7655,23,332.83,7655
2019-10-18,8093,17,476.06,8093
2019-10-22,49659,98,506.72,46658
2019-10-23,97567,66,1478.29,88339
2019-10-24,6602,23,287.04,6602
2019-10-25,3266,15,217.73,2766
2019-10-29,4575,24,190.62,4075
2019-10-30,32239,47,685.94,23765
2019-10-31,3009,3,1003.0,3009
2019-11-01,849,11,77.18,847
2019-11-04,1967,8,245.88,1492
2019-11-05,3,3,1.0,3
2019-11-06,15882,29,547.66,13385
2019-11-07,13696,19,720.84,13198
2019-11-08,31506,48,656.38,26312
2019-11-11,4903,16,306.44,4903
2019-11-13,5128,13,394.46,5128
2019-11-14,23500,45,522.22,23181
2019-11-15,14188,35,405.37,12467
2019-11-18,10385,36,288.47,9028
2019-11-19,13972,19,735.37,13972
2019-11-20,27627,52,531.29,25336
2019-11-21,11264,20,563.2,11264
2019-11-22,8110,17,477.06,8110
2019-11-25,6100,56,108.93,6048
2019-11-26,12142,43,282.37,10139
2019-11-27,8688,18,482.67,7687
2019-11-28,4651,16,290.69,4451
2019-11-29,19149,31,617.71,18473
2019-12-02,10051,12,837.58,10026
2019-12-03,2497,9,277.44,2497
2019-12-04,24861,30,828.7,23558
2019-12-05,44462,71,626.23,43977
2019-12-06,3049,11,277.18,2849
2019-12-09,2328,10,232.8,2171
2019-12-10,3484,14,248.86,2500
2019-12-11,11939,11,1085.36,10938
2019-12-12,34832,107,325.53,30600
2019-12-13,34206,48,712.62,26149
2019-12-16,16127,26,620.27,12521
2019-12-17,15796,34,464.59,15103
2019-12-18,2731,17,160.65,2114
2019-12-19,6481,42,154.31,6376
2019-12-20,18946,67,282.78,15360
2019-12-23,8745,31,282.1,7744
2019-12-24,1112,12,92.67,1112
2019-12-26,7623,27,282.33,4318
2019-12-27,2541,11,231.0,2540
2019-12-30,87879,196,448.36,74372
2019-12-31,16435,30,547.83,15925
2020-01-01,19999,24,833.29,18399
2020-01-02,11068,37,299.14,8449
2020-01-03,51506,61,844.36,33250
2020-01-06,6862,26,263.92,6376
2020-01-07,924,14,66.0,923
2020-01-08,183,12,15.25,117
2020-01-09,1203,9,133.67,1203
2020-01-10,516,10,51.6,304
2020-01-13,992,8,124.0,992
2020-01-14,22205,59,376.36,20744
2020-01-15,1447,41,35.29,940
2020-01-16,1466,24,61.08,1404
2020-01-17,29455,78,377.63,24840
2020-01-20,6503,22,295.59,5701
2020-01-21,7805,176,44.35,7710
2020-01-22,16192,46,352.0,10992
2020-01-23,13186,15,879.07,13176
2020-01-24,1668,15,111.2,1584
2020-01-27,7057,32,220.53,4537
2020-01-28,23429,34,689.09,16528
2020-01-29,19556,30,651.87,17419
2020-01-30,4237,64,66.2,3496
2020-01-31,13590,44,308.86,12589
2020-02-03,54088,188,287.7,45698
2020-02-04,18090,60,301.5,15445
2020-02-05,5332,21,253.9,5331
2020-02-06,5842,31,188.45,5538
2020-02-07,69434,330,210.41,54914
2020-02-10,159649,260,614.03,124607
2020-02-11,107780,244,441.72,76347
2020-02-12,41473,85,487.92,31163
2020-02-13,31499,126,249.99,24978
2020-02-14,16295,64,254.61,16095
2020-02-17,9656,167,57.82,9654
2020-02-18,9939,40,248.48,8939
2020-02-19,17167,60,286.12,15866
2020-02-20,30844,45,685.42,23901
2020-02-24,10561,18,586.72,10561
2020-02-25,5162,22,234.64,5162
2020-02-26,1071,29,36.93,1071
2020-02-27,5058,8,632.25,5058
2020-02-28,4215,10,421.5,4215
2020-03-02,25102,10,2510.2,25102
2020-03-03,501,3,167.0,500
2020-03-04,702,18,39.0,697
2020-03-05,40018,79,506.56,39815
2020-03-06,15534,33,470.73,10521
2020-03-09,120,2,60.0,120
2020-03-11,9668,27,358.07,7144
2020-03-12,10191,34,299.74,10191
2020-03-13,25297,63,401.54,25295
2020-03-16,18253,49,372.51,18100
2020-03-17,2388,10,238.8,2181
2020-03-18,59046,116,509.02,57755
2020-03-19,2717,16,169.81,2713
2020-03-20,46493,474,98.09,44506
2020-03-23,100,1,100.0,100
2020-03-24,2000,3,666.67,2000
2020-03-25,60,2,30.0,60
2020-03-26,1050,4,262.5,1050
2020-03-27,1843,9,204.78,1758
2020-03-30,4834,12,402.83,4734
2020-03-31,2812,16,175.75,2750
2020-04-01,752,5,150.4,752
2020-04-03,1636,11,148.73,1636
2020-04-07,6062,20,303.1,6062
2020-04-08,10665,21,507.86,10591
