Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,48953,85,575.92,45265
2019-10-01,961,9,106.78,961
2019-10-03,366,6,61.0,366
2019-10-04,650,6,108.33,650
2019-10-07,3746,9,416.22,3746
2019-10-09,222,3,74.0,222
2019-10-10,1347,6,224.5,1347
2019-10-11,4474,13,344.15,4474
2019-10-14,488,10,48.8,476
2019-10-15,2148,16,134.25,2048
2019-10-16,2272,10,227.2,1267
2019-10-17,518,9,57.56,518
2019-10-18,1656,31,53.42,1233
2019-10-22,582,10,58.2,582
2019-10-23,1540,18,85.56,1540
2019-10-24,3187,24,132.79,3076
2019-10-25,2547,27,94.33,1273
2019-10-29,1890,4,472.5,1890
2019-10-30,10765,17,633.24,10764
2019-10-31,11266,28,402.36,9395
2019-11-01,4030,12,335.83,3030
2019-11-04,5288,21,251.81,5288
2019-11-05,4831,37,130.57,4212
2019-11-06,4442,30,148.07,3829
2019-11-07,2825,17,166.18,2259
2019-11-08,5477,36,152.14,3888
2019-11-11,5478,25,219.12,3464
2019-11-13,13296,48,277.0,12760
2019-11-14,1889,15,125.93,1559
2019-11-15,3066,24,127.75,3066
2019-11-18,4103,18,227.94,4103
2019-11-19,4260,33,129.09,4010
2019-11-20,7722,53,145.7,6278
2019-11-21,2320,15,154.67,1245
2019-11-22,3744,32,117.0,2104
2019-11-25,5534,18,307.44,3620
2019-11-26,1280,17,75.29,1280
2019-11-27,2158,14,154.14,1008
2019-11-28,1993,18,110.72,1993
2019-11-29,4310,16,269.38,4156
2019-12-02,1280,233,5.49,1265
2019-12-03,2666,24,111.08,2166
2019-12-04,5389,25,215.56,3897
2019-12-05,6403,131,48.88,5582
2019-12-06,3782,25,151.28,2499
2019-12-09,4655,231,20.15,3852
2019-12-10,7015,45,155.89,5938
2019-12-11,1536,18,85.33,873
2019-12-12,3769,32,117.78,2942
2019-12-13,8711,28,311.11,7764
2019-12-16,7306,32,228.31,4519
2019-12-17,6456,82,78.73,6000
2019-12-18,4309,57,75.6,1730
2019-12-19,3073,24,128.04,2743
2019-12-20,4640,31,149.68,3193
2019-12-23,3652,53,68.91,1708
2019-12-24,7524,39,192.92,5497
2019-12-26,4908,330,14.87,4466
2019-12-27,12641,55,229.84,8840
2019-12-30,19696,104,189.38,16832
2019-12-31,87318,200,436.59,72770
2020-01-01,16966,84,201.98,13189
2020-01-02,29870,1180,25.31,22657
2020-01-03,22307,96,232.36,15516
2020-01-06,4601,35,131.46,4327
2020-01-07,8288,55,150.69,6810
2020-01-08,3327,25,133.08,2612
2020-01-09,6320,35,180.57,5163
2020-01-10,3901,27,144.48,3484
2020-01-13,1967,25,78.68,1776
2020-01-14,13867,44,315.16,9538
2020-01-15,2069,13,159.15,2069
2020-01-16,14102,72,195.86,13550
2020-01-17,22227,96,231.53,17394
2020-01-20,21831,65,335.86,14560
2020-01-21,769,9,85.44,769
2020-01-22,6901,29,237.97,5887
2020-01-23,13932,63,221.14,11524
2020-01-24,15519,59,263.03,3970
2020-01-27,31167,77,404.77,10765
2020-01-28,6016,297,20.26,4743
2020-01-29,6567,250,26.27,6060
2020-01-30,3001,28,107.18,2071
2020-01-31,6012,26,231.23,4391
2020-02-03,3298,27,122.15,2628
2020-02-04,4517,25,180.68,3852
2020-02-05,1594,11,144.91,1592
2020-02-06,13377,29,461.28,8983
2020-02-07,2180,21,103.81,1259
2020-02-10,4161,24,173.38,3008
2020-02-11,2599,16,162.44,2235
2020-02-12,2370,16,148.12,1960
2020-02-13,3258,27,120.67,3212
2020-02-14,17973,24,748.88,13397
2020-02-17,4414,28,157.64,4414
2020-02-18,8744,18,485.78,8224
2020-02-19,6922,20,346.1,6912
2020-02-20,10838,28,387.07,10323
2020-02-24,7078,22,321.73,5827
2020-02-25,2902,26,111.62,2602
2020-02-26,4271,21,203.38,3072
2020-02-27,4000,16,250.0,2770
2020-02-28,245,8,30.62,245
2020-03-02,1169,24,48.71,1168
2020-03-03,6479,31,209.0,5489
2020-03-04,3431,17,201.82,2931
2020-03-05,9507,23,413.35,7314
2020-03-06,1829,18,101.61,1249
2020-03-09,4137,14,295.5,4036
2020-03-11,679,11,61.73,669
2020-03-12,3002,13,230.92,3002
2020-03-13,16551,32,517.22,15713
2020-03-16,3522,34,103.59,2302
2020-03-17,7860,28,280.71,5750
2020-03-18,1636,15,109.07,1626
2020-03-19,2751,15,183.4,2604
2020-03-20,10384,26,399.38,8884
2020-03-23,2229,9,247.67,2229
2020-03-24,2507,9,278.56,2507
2020-03-25,1013,9,112.56,1013
2020-03-26,2429,9,269.89,2429
2020-03-27,2611,20,130.55,2291
2020-03-30,618,8,77.25,618
2020-03-31,4562,18,253.44,4562
2020-04-01,2900,12,241.67,2900
2020-04-03,6252,22,284.18,4951
2020-04-07,9976,47,212.26,6464
2020-04-08,3918,15,261.2,3913
2020-04-09,6285,52,120.87,4313
2020-04-15,2309,12,192.42,2309
2020-04-16,2067,9,229.67,2067
2020-04-17,1127,10,112.7,1127
2020-04-20,4386,8,548.25,4386
2020-04-21,2344,15,156.27,2344
2020-04-22,3933,15,262.2,3933
2020-04-23,1363,16,85.19,1363
2020-04-24,3543,13,272.54,3543
2020-04-27,1889,21,89.95,1889
2020-04-28,1332,13,102.46,1332
2020-04-29,4222,17,248.35,4222
2020-04-30,1734,18,96.33,1734
2020-05-04,3220,14,230.0,3220
2020-05-05,500,5,100.0,500
2020-05-06,716,14,51.14,716
2020-05-07,1430,21,68.1,1430
2020-05-08,3791,16,236.94,3791
2020-05-11,1131,20,56.55,1131
2020-05-12,348,10,34.8,348
2020-05-13,528,12,44.0,528
2020-05-14,2182,19,114.84,2182
2020-05-15,777,8,97.12,777
2020-05-18,3692,13,284.0,3692
2020-05-19,82,2,41.0,82
2020-05-20,501,2,250.5,501
2020-05-21,40,1,40.0,40
2020-05-22,488,10,48.8,488
2020-05-26,13,2,6.5,13
2020-05-27,1510,14,107.86,1510
2020-05-28,2419,8,302.38,2419
2020-05-29,523,4,130.75,523
2020-06-01,2790,13,214.62,2788
2020-06-02,2301,12,191.75,2301
2020-06-03,354,9,39.33,354
2020-06-04,1372,6,228.67,1372
2020-06-05,14220,155,91.74,10325
2020-06-08,8914,33,270.12,8903
2020-06-09,12709,54,235.35,12630
2020-06-10,8269,45,183.76,8118
2020-06-11,4845,29,167.07,4845
2020-06-12,11097,54,205.5,10972
2020-06-15,12844,58,221.45,10970
2020-06-16,53547,115,465.63,38619
2020-06-17,3750,19,197.37,3750
2020-06-18,20139,37,544.3,20139
2020-06-19,3762,20,188.1,3762
2020-06-22,26116,56,466.36,26116
2020-06-23,29286,50,585.72,29286
2020-06-24,9341,36,259.47,9341
2020-06-25,11601,58,200.02,11601
2020-06-26,17694,67,264.09,17694
2020-06-29,40146,117,343.13,40146
2020-06-30,23184,149,155.6,23184
2020-07-01,22918,98,233.86,22918
2020-07-02,18388,87,211.36,18388
2020-07-03,16394,61,268.75,16394
2020-07-06,6457,46,140.37,6457
2020-07-07,8435,32,263.59,8435
2020-07-08,16027,35,457.91,16027
2020-07-09,11149,43,259.28,11149
2020-07-10,4340,40,108.5,4340
2020-07-13,7814,46,169.87,7814
2020-07-14,9470,33,286.97,9470
2020-07-15,15730,50,314.6,15730
2020-07-16,8442,25,337.68,8442
2020-07-17,1483,10,148.3,1483
