Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2021-09-02,31562,232,136.04,18878
2021-09-03,14154,201,70.42,10080
2021-09-06,11011,78,141.17,10839
2021-09-07,3347,60,55.78,3334
2021-09-08,7079,209,33.87,7078
2021-09-09,5975,84,71.13,5975
2021-09-13,379630,555,684.02,218294
2021-09-14,316096,990,319.29,258437
2021-09-15,39353,374,105.22,26212
2021-09-16,24633,223,110.46,16338
2021-09-17,76570,252,303.85,63569
2021-09-20,26506,145,182.8,24514
2021-09-21,15372,138,111.39,14206
2021-09-22,185549,538,344.89,126572
2021-09-23,59864,333,179.77,41916
2021-09-24,44176,357,123.74,24018
2021-09-27,18182,106,171.53,14733
2021-09-28,13598,74,183.76,10781
2021-09-29,8722,97,89.92,6200
2021-09-30,23427,186,125.95,16382
2021-10-01,3930,56,70.18,3086
2021-10-04,31715,243,130.51,25864
2021-10-05,20717,119,174.09,16358
2021-10-06,8060,84,95.95,5416
2021-10-07,20434,103,198.39,18198
2021-10-08,16646,147,113.24,13099
2021-10-11,13491,108,124.92,7869
2021-10-12,16906,87,194.32,15767
2021-10-13,20747,376,55.18,10026
2021-10-14,18602,129,144.2,8961
2021-10-18,5865,146,40.17,4492
2021-10-19,114620,745,153.85,68772
2021-10-20,64304,1096,58.67,35902
2021-10-21,15669,265,59.13,11880
2021-10-22,31242,388,80.52,13224
2021-10-25,12357,182,67.9,5759
2021-10-26,11571,192,60.27,7322
2021-10-27,3552,60,59.2,2760
2021-10-28,9570,89,107.53,6460
2021-10-29,2133,58,36.78,1360
2021-11-01,17196,299,57.51,9388
2021-11-02,15534,297,52.3,2731
2021-11-03,13188,205,64.33,4702
2021-11-04,13188,205,64.33,4702
2021-11-08,22147,177,125.12,17837
2021-11-09,5879,82,71.7,5021
2021-11-10,19858,199,99.79,11488
2021-11-11,12912,166,77.78,8495
2021-11-12,10070,121,83.22,6387
2021-11-15,18617,323,57.64,8985
2021-11-16,49313,352,140.09,33655
2021-11-17,73608,364,202.22,42720
2021-11-18,161718,1492,108.39,77245
2021-11-22,39298,455,86.37,26710
2021-11-23,37819,289,130.86,23280
2021-11-24,26015,313,83.12,18832
2021-11-25,60036,400,150.09,53054
2021-11-26,20485,267,76.72,14926
2021-11-29,13067,265,49.31,7948
2021-11-30,6115,123,49.72,4364
2021-12-01,77676,275,282.46,62578
2021-12-02,61709,559,110.39,37860
2021-12-03,30197,436,69.26,13649
2021-12-06,59485,519,114.61,48977
2021-12-07,31593,357,88.5,24310
2021-12-08,22374,202,110.76,17624
2021-12-09,10374,150,69.16,5376
2021-12-10,14139,172,82.2,10815
