Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,7421064,27010,274.75,2975644
2019-10-01,1026341,6303,162.83,549859
2019-10-03,718029,6277,114.39,455375
2019-10-04,727992,4852,150.04,409617
2019-10-07,474513,3861,122.9,252151
2019-10-09,677637,7600,89.16,396359
2019-10-10,553001,4534,121.97,304737
2019-10-11,765112,3484,219.61,400949
2019-10-14,816787,5679,143.83,519938
2019-10-15,1548026,11673,132.62,766848
2019-10-16,2074057,12661,163.81,819245
2019-10-17,1078288,9359,115.21,450173
2019-10-18,1796720,11290,159.14,1040017
2019-10-22,1357795,18812,72.18,665841
2019-10-23,1012757,14800,68.43,457218
2019-10-24,791415,5482,144.37,402647
2019-10-25,1088358,3582,303.84,761961
2019-10-29,668990,4869,137.4,309933
2019-10-30,769603,5094,151.08,278658
2019-10-31,1471153,9232,159.35,536886
2019-11-01,741570,5569,133.16,298001
2019-11-04,626792,4542,138.0,347748
2019-11-05,475440,3612,131.63,208175
2019-11-06,410723,3168,129.65,208093
2019-11-07,556865,4465,124.72,226727
2019-11-08,754211,6118,123.28,306694
2019-11-11,549653,6698,82.06,256270
2019-11-13,811668,10904,74.44,505236
2019-11-14,1224393,6921,176.91,360019
2019-11-15,640324,3850,166.32,285528
2019-11-18,1051816,6603,159.29,680724
2019-11-19,1327898,6696,198.31,520544
2019-11-20,932304,4744,196.52,409709
2019-11-21,652868,3981,164.0,374093
2019-11-22,796205,6926,114.96,488015
2019-11-25,566176,3577,158.28,312933
2019-11-26,1177356,6424,183.27,640798
2019-11-27,614188,3579,171.61,291288
2019-11-28,1842068,9536,193.17,652477
2019-11-29,1275319,6349,200.87,555991
2019-12-02,585594,5133,114.08,296097
2019-12-03,744496,6131,121.43,428629
2019-12-04,667599,4137,161.37,270062
2019-12-05,729012,5314,137.19,282078
2019-12-06,574998,3945,145.75,286368
2019-12-09,550852,4372,126.0,230698
2019-12-10,373137,3365,110.89,195197
2019-12-11,437743,3939,111.13,262849
2019-12-12,686875,4743,144.82,429880
2019-12-13,892445,6516,136.96,552868
2019-12-16,588395,3886,151.41,374966
2019-12-17,632996,6030,104.97,341724
2019-12-18,559154,5548,100.78,231266
2019-12-19,352016,4284,82.17,218541
2019-12-20,515745,2497,206.55,248151
