Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-07,447874,629,712.04,447874,
2023-02-08,420114,712,590.05,420114,
2023-02-09,253616,523,484.93,253616,
2023-02-10,301337,641,470.1,301337,
2023-02-13,245797,770,319.22,245797,
2023-02-14,332816,757,439.65,332816,
2023-02-15,238409,709,336.26,238409,
2023-02-16,310280,912,340.22,310280,
2023-02-17,305809,953,320.89,305809,
2023-02-20,314278,1007,312.09,314278,
2023-02-21,509636,1058,481.7,509636,
2023-02-22,402091,1118,359.65,402091,
2023-02-23,364220,759,479.87,364220,
2023-02-24,299892,907,330.64,299892,
2023-02-27,775461,1290,601.13,775461,
2023-02-28,235778,957,246.37,235778,
2023-03-01,298688,846,353.06,298688,
2023-03-02,745546,2691,277.05,745546,
2023-03-03,378126,1464,258.28,378126,
2023-03-06,702223,2023,347.12,702223,
2023-03-08,351257,1398,251.26,351257,
2023-03-09,896530,1726,519.43,896530,
2023-03-10,478766,1586,301.87,478766,
2023-03-13,399883,1506,265.53,399883,
2023-03-14,291341,1294,225.15,291341,
2023-03-15,472376,1384,341.31,472376,
2023-03-16,380928,692,550.47,380928,
2023-03-17,5659,109,51.92,5659,
2023-03-20,3362,65,51.72,3362,
2023-03-21,2448,60,40.8,2448,
2023-03-22,1481,43,34.44,1481,
2023-03-23,1480,48,30.83,1480,
2023-03-24,806,41,19.66,806,
2023-03-27,1296,33,39.27,1296,
2023-03-28,485,29,16.72,485,
2023-03-29,1607,46,34.93,1607,
2023-03-31,1139,57,19.98,1139,
2023-04-03,7449,36,206.92,7449,
2023-04-05,7417,56,132.45,7417,
2023-04-06,6869,40,171.72,6869,
2023-04-10,19902,44,452.32,19902,
2023-04-11,414,27,15.33,414,
2023-04-12,3523,35,100.66,3523,
2023-04-13,7880,34,231.76,7880,
2023-04-17,1949,33,59.06,1949
2023-04-18,4538,30,151.27,4538
2023-04-19,2502,29,86.28,2502
2023-04-20,3421,25,136.84,3421
2023-04-21,15440,46,335.65,15440
2023-04-24,2442,36,67.83,2442
2023-04-25,1494,47,31.79,1494
2023-04-26,2222,33,67.33,2222
2023-04-27,8354,46,181.61,8354
2023-04-28,5346,37,144.49,5346
2023-05-02,4007,50,80.14,4007
2023-05-03,7674,50,153.48,7674
2023-05-04,2456,41,59.9,2456
2023-05-05,1639,39,42.03,1639
2023-05-08,1017529,1820,559.08,1017529
2023-05-09,448078,1143,392.02,448078
2023-05-10,303505,767,395.7,303505
2023-05-11,249692,628,397.6,249692
2023-05-12,235464,701,335.9,235464
2023-05-15,171047,522,327.68,171047
2023-05-16,428264,616,695.23,428264
2023-05-17,479343,593,808.34,479343
2023-05-18,109118,224,487.13,109118
2023-05-19,2924,38,76.95,2924
2023-05-22,8098,49,165.27,8098
