Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-14,1642,14,117.29,1101,
2022-12-15,6911,32,215.97,4811,
2022-12-16,10874,71,153.15,6853,
2022-12-19,11931,51,233.94,8667,
2022-12-20,71127,81,878.11,68441,
2022-12-21,8198,34,241.12,6321,
2022-12-22,3680,32,115.0,2726,
2022-12-23,5249,34,154.38,3965,
2022-12-26,2359,27,87.37,1415,
2022-12-27,4645,24,193.54,3754,
2022-12-28,2903,32,90.72,1468,
2022-12-29,10435,14,745.36,10285,
2022-12-30,24955,278,89.77,5966,
2023-01-02,26921,55,489.47,25826
2023-01-03,30354,82,370.17,27145
2023-01-04,11687,81,144.28,7668
2023-01-05,20889,94,222.22,9404
2023-01-06,3253,20,162.65,2940
