Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-09-08,529272,2367,223.6,529272,
2022-09-09,310771,3630,85.61,310771,
2022-09-12,145359,1465,99.22,145359,
2022-09-13,295086,2875,102.64,295086,
2022-09-14,294453,1757,167.59,294453,
2022-09-15,155745,556,280.12,155745,
2022-09-16,241094,1914,125.96,241094,
2022-09-19,205272,1998,102.74,205272,
2022-09-20,136514,1921,71.06,136514,
2022-09-21,92883,1008,92.15,92883,
2022-09-22,363497,7735,46.99,200062,
2022-09-23,174560,2633,66.3,129013,
2022-09-26,110791,3120,35.51,71676,
2022-09-27,166572,5670,29.38,105121,
2022-09-28,263677,8320,31.69,165191,
2022-09-29,100369,3647,27.52,68580,
2022-09-30,278214,6625,41.99,196070,
2022-10-03,119804,4490,26.68,77613,
2022-10-04,138677,4000,34.67,82253,
2022-10-06,302839,4600,65.83,192891,
2022-10-07,362452,7659,47.32,188633,
2022-10-10,393695,7918,49.72,182591,
2022-10-11,268734,4848,55.43,144192,
2022-10-12,95174,2494,38.16,49801,
2022-10-13,94166,2651,35.52,46040,
2022-10-14,95534,2360,40.48,56922,
2022-10-17,86875,1891,45.94,45338,
2022-10-18,80315,1775,45.25,53529,
2022-10-19,110507,2525,43.77,53027,
2022-10-20,117595,2246,52.36,72671,
2022-10-21,80363,2046,39.28,50228,
2022-10-24,43845,638,68.72,33526,
2022-10-25,90811,1990,45.63,47376,
2022-10-27,222898,3620,61.57,156105,
2022-10-28,147316,2791,52.78,100672,
2022-10-31,313821,6427,48.83,176084,
2022-11-01,125473,2680,46.82,92901,
2022-11-02,445884,8939,49.88,266756,
2022-11-03,270447,4956,54.57,153962,
2022-11-04,263310,6102,43.15,155745,
2022-11-07,393041,7606,51.68,167130,
2022-11-09,270348,6724,40.21,154468,
2022-11-10,238018,5535,43.0,144359,
2022-11-11,186959,5324,35.12,95081,
2022-11-14,150670,3902,38.61,99072,
2022-11-15,150670,3902,38.61,99072,
2022-11-16,1043511,22758,45.85,469348,
2022-11-17,697738,16469,42.37,308874,
2022-11-18,254871,8020,31.78,128377,
2022-11-21,167538,5028,33.32,88363,
2022-11-22,133301,3458,38.55,86477,
2022-11-23,111505,2243,49.71,77134,
2022-11-24,208951,4726,44.21,106466,
2022-11-25,248233,4883,50.84,132687,
2022-11-28,121203,3382,35.84,51847,
2022-11-29,821609,17780,46.21,366893,
2022-11-30,544926,13244,41.15,277375,
2022-12-01,517270,12780,40.47,249757,
2022-12-02,336163,7039,47.76,160175,
2022-12-05,178492,5902,30.24,120447,
2022-12-06,298641,5976,49.97,140757,
2022-12-07,114569,3595,31.87,57656,
2022-12-08,125930,6668,18.89,78065,
2022-12-09,157191,8303,18.93,104649,
2022-12-12,131238,7232,18.15,72412,
2022-12-13,163233,9947,16.41,103135,
2022-12-14,101249,3952,25.62,54447,
2022-12-15,94778,2975,31.86,46390,
2022-12-16,561984,13082,42.96,262437,
2022-12-19,984435,24405,40.34,356084,
2022-12-20,259667,7846,33.1,97093,
2022-12-21,288875,7554,38.24,148022,
2022-12-22,268077,8392,31.94,101346,
2022-12-23,296833,8076,36.75,160810,
2022-12-26,194298,5251,37.0,89377,
2022-12-27,506962,11008,46.05,168036,
2022-12-28,194619,5587,34.83,75613,
2022-12-29,259334,5902,43.94,118258,
2022-12-30,146978,4096,35.88,61021,
2023-01-02,189157,6212,30.45,56017,
2023-01-03,114338,3996,28.61,48842,
