Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,21694,37,586.32,21694
2019-10-01,1370,4,342.5,1370
2019-10-04,302,2,151.0,302
2019-10-07,4447,5,889.4,4447
2019-10-09,6075,7,867.86,6075
2019-10-10,1853,9,205.89,1853
2019-10-14,146,7,20.86,146
2019-10-15,14207,16,887.94,14207
2019-10-16,17604,12,1467.0,17604
2019-10-17,1870,4,467.5,1870
2019-10-18,440,2,220.0,440
2019-10-22,2040,3,680.0,2040
2019-10-23,2352,8,294.0,2352
2019-10-24,6421,9,713.44,6421
2019-10-25,1050,2,525.0,1050
2019-10-29,160,4,40.0,160
2019-10-30,1590,10,159.0,1590
2019-10-31,26501,14,1892.93,26501
2019-11-01,2100,5,420.0,2100
2019-11-04,706,4,176.5,706
2019-11-05,3439,9,382.11,3439
2019-11-06,7000,19,368.42,7000
2019-11-07,10,1,10.0,10
2019-11-08,2976,8,372.0,2976
2019-11-11,1022,5,204.4,1022
2019-11-13,155,3,51.67,155
2019-11-14,7531,13,579.31,7531
2019-11-15,2706,9,300.67,2706
2019-11-18,373,5,74.6,373
2019-11-19,35988,12,2999.0,35988
2019-11-20,22419,9,2491.0,22419
2019-11-21,11618,18,645.44,11618
2019-11-22,11139,15,742.6,11139
2019-11-25,1604,6,267.33,1604
2019-11-26,31763,16,1985.19,31763
2019-11-27,2612,7,373.14,2612
2019-11-28,410,4,102.5,410
2019-11-29,10806,13,831.23,10806
2019-12-02,2400,6,400.0,2400
2019-12-03,1630,4,407.5,1630
2019-12-04,1010,3,336.67,1010
2019-12-05,9215,14,658.21,9155
2019-12-06,3910,6,651.67,3910
2019-12-09,1629,7,232.71,1629
2019-12-10,986,10,98.6,631
2019-12-11,9410,9,1045.56,8290
2019-12-12,16787,31,541.52,13688
2019-12-13,28354,35,810.11,18056
2019-12-16,17329,27,641.81,11684
2019-12-17,77219,153,504.7,54391
2019-12-18,205282,100,2052.82,129716
2019-12-19,31531,31,1017.13,24371
2019-12-20,55564,56,992.21,52631
2019-12-23,4726,21,225.05,4640
2019-12-24,9181,11,834.64,5101
2019-12-26,51091,28,1824.68,26596
2019-12-27,3501,8,437.62,2215
2019-12-30,17810,10,1781.0,17810
2019-12-31,14045,12,1170.42,14045
2020-01-01,7222,6,1203.67,7222
2020-01-02,16138,8,2017.25,16138
2020-01-03,114607,62,1848.5,79494
2020-01-06,19179,21,913.29,19179
2020-01-07,99763,45,2216.96,74617
2020-01-08,1553,4,388.25,1553
2020-01-09,30577,34,899.32,27890
2020-01-10,12394,21,590.19,12394
2020-01-13,10554,13,811.85,10554
2020-01-14,26983,31,870.42,26493
2020-01-15,23485,39,602.18,19513
2020-01-16,10269,17,604.06,10259
2020-01-17,25836,47,549.7,18937
2020-01-20,8598,22,390.82,5385
2020-01-21,10470,24,436.25,8015
2020-01-22,8008,14,572.0,8007
2020-01-23,2765,10,276.5,2665
2020-01-24,9886,64,154.47,8886
2020-01-27,11037,23,479.87,10994
2020-01-28,1876,11,170.55,1876
2020-01-29,9053,9,1005.89,9052
2020-01-30,3100,5,620.0,3100
2020-01-31,4225,11,384.09,4225
2020-02-03,13,2,6.5,13
2020-02-04,1613,9,179.22,1612
2020-02-05,1403,9,155.89,1402
2020-02-06,420,6,70.0,420
2020-02-07,2889,8,361.12,2889
2020-02-10,7470,25,298.8,7470
2020-02-11,1019,18,56.61,907
2020-02-12,16047,32,501.47,9396
2020-02-13,72981,43,1697.23,50010
2020-02-14,11592,13,891.69,11392
2020-02-17,12062,21,574.38,11429
2020-02-18,12213,18,678.5,8613
2020-02-19,1907,7,272.43,1732
2020-02-20,5906,21,281.24,3906
2020-02-24,5724,11,520.36,2724
2020-02-25,5127,12,427.25,4151
2020-02-26,1216,12,101.33,713
2020-02-27,2055,22,93.41,2033
2020-02-28,3128,9,347.56,3128
2020-03-02,4788,17,281.65,2730
2020-03-03,13636,40,340.9,2899
2020-03-04,5048,14,360.57,3889
2020-03-05,7395,19,389.21,4623
2020-03-06,3568,14,254.86,3340
2020-03-09,22502,17,1323.65,15411
2020-03-11,11201,7,1600.14,11001
2020-03-12,19219,25,768.76,16531
2020-03-13,3075,19,161.84,3065
2020-03-16,4021,10,402.1,4021
2020-03-17,5956,23,258.96,5369
2020-03-18,5330,22,242.27,3617
2020-03-19,3000,8,375.0,3000
2020-03-20,13866,20,693.3,13565
2020-03-23,3859,15,257.27,3855
2020-03-24,750,23,32.61,737
2020-03-25,7601,314,24.21,7601
2020-03-26,82133,107,767.6,69938
2020-03-27,20747,35,592.77,11407
2020-03-30,4823,20,241.15,2831
2020-03-31,5076,14,362.57,4076
2020-04-01,6830,21,325.24,6826
2020-04-03,21612,14,1543.71,21602
2020-04-07,2331,11,211.91,2331
2020-04-08,14902,16,931.38,14902
2020-04-09,41197,30,1373.23,41197
2020-04-15,9611,21,457.67,9610
2020-04-16,12406,38,326.47,12207
2020-04-17,32066,44,728.77,30715
2020-04-20,26242,30,874.73,20590
2020-04-21,21399,39,548.69,20396
2020-04-22,39556,44,899.0,23606
2020-04-23,29291,156,187.76,23312
2020-04-24,10162,25,406.48,10062
2020-04-27,19421,32,606.91,19380
2020-04-28,12630,17,742.94,10340
2020-04-29,24882,36,691.17,24882
2020-04-30,12822,37,346.54,12302
2020-05-04,13156,36,365.44,9653
2020-05-05,6810,21,324.29,4809
2020-05-06,11545,48,240.52,11526
2020-05-07,2660,6,443.33,2660
2020-05-08,5235,15,349.0,5235
2020-05-11,4100,10,410.0,4100
2020-05-12,7662,17,450.71,7662
2020-05-13,3647,10,364.7,3647
2020-05-14,4525,9,502.78,4525
2020-05-15,4700,4,1175.0,4700
2020-05-18,4160,8,520.0,4160
2020-05-19,2400,6,400.0,2400
