Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,274534,234,1173.22,272178
2019-10-01,441762,832,530.96,405289
2019-10-03,89600,668,134.13,76343
2019-10-04,708828,1060,668.71,577364
2019-10-07,152901,957,159.77,82972
2019-10-09,145521,591,246.23,133165
2019-10-10,81949,553,148.19,76687
2019-10-11,221879,710,312.51,115076
2019-10-14,48954,580,84.4,30764
2019-10-15,129378,548,236.09,95617
2019-10-16,68799,503,136.78,38394
2019-10-17,106384,519,204.98,80643
2019-10-18,180376,499,361.47,120578
2019-10-22,154296,658,234.49,96227
2019-10-23,72574,476,152.47,49719
2019-10-24,82154,555,148.03,63633
2019-10-25,47787,521,91.72,31017
2019-10-29,192786,691,279.0,107603
2019-10-30,135422,523,258.93,111062
2019-10-31,144985,539,268.99,79314
2019-11-01,915882,521,1757.93,855836
2019-11-04,132107,593,222.78,73255
2019-11-05,47107,647,72.81,29702
2019-11-06,55839,523,106.77,40060
2019-11-07,603005,568,1061.63,495858
2019-11-08,117268,552,212.44,69326
2019-11-11,451887,616,733.58,430122
2019-11-13,99279,548,181.17,87072
2019-11-14,972835,654,1487.52,847798
2019-11-15,183511,953,192.56,144886
2019-11-18,532312,498,1068.9,494792
2019-11-19,32888,371,88.65,28051
2019-11-20,128418,483,265.88,107567
2019-11-21,23096,345,66.94,20776
2019-11-22,182911,581,314.82,171907
2019-11-25,120310,466,258.18,111454
2019-11-26,150671,405,372.03,115658
2019-11-27,187294,350,535.13,153867
2019-11-28,34598,367,94.27,29441
2019-11-29,44698,512,87.3,37086
2019-12-02,66387,440,150.88,43989
2019-12-03,43121,465,92.73,37054
2019-12-04,275122,488,563.77,230700
2019-12-05,68765,399,172.34,50487
2019-12-06,40748,493,82.65,34828
2019-12-09,37449,415,90.24,30681
2019-12-10,164459,837,196.49,155638
2019-12-11,93403,335,278.81,83580
2019-12-12,23388,286,81.78,16920
2019-12-13,292167,330,885.35,281346
2019-12-16,41580,472,88.09,31743
2019-12-17,68637,378,181.58,52180
2019-12-18,51391,365,140.8,28430
2019-12-19,12066,248,48.65,10768
2019-12-20,1019464,1921,530.69,878405
2019-12-23,44609,370,120.56,28035
2019-12-24,167833,1409,119.11,153636
2019-12-26,56986,457,124.7,49980
2019-12-27,64452,287,224.57,44204
2019-12-30,79741,382,208.75,52596
2019-12-31,404277,461,876.96,347503
2020-01-01,67738,370,183.08,64887
2020-01-02,42121,325,129.6,34592
2020-01-03,249587,407,613.24,238517
2020-01-06,276459,1510,183.09,209671
2020-01-07,113744,577,197.13,90338
2020-01-08,56077,550,101.96,49975
2020-01-09,76361,433,176.35,67423
2020-01-10,156359,1791,87.3,108824
2020-01-13,51699,482,107.26,40990
2020-01-14,87000,349,249.28,77448
2020-01-15,207527,1231,168.58,188063
2020-01-16,75021,419,179.05,61296
2020-01-17,140764,386,364.67,82317
2020-01-20,95065,678,140.21,89296
2020-01-21,160022,1357,117.92,155016
2020-01-22,71707,717,100.01,61092
2020-01-23,64286,365,176.13,56629
2020-01-24,81978,356,230.28,72154
2020-01-27,200905,665,302.11,195295
2020-01-28,121753,702,173.44,116959
2020-01-29,56323,398,141.52,37932
2020-01-30,291804,2161,135.03,278583
2020-01-31,182162,806,226.01,164454
2020-02-03,483504,1461,330.94,447283
2020-02-04,230469,734,313.99,193278
2020-02-05,87735,512,171.36,71237
2020-02-06,243842,867,281.25,224057
2020-02-07,57130,436,131.03,48586
2020-02-10,307157,782,392.78,301978
2020-02-11,56589,379,149.31,48559
2020-02-12,58161,382,152.25,43408
2020-02-13,203869,954,213.7,188776
2020-02-14,492241,682,721.76,483689
2020-02-17,178665,864,206.79,131617
2020-02-18,330346,2146,153.94,311536
2020-02-19,25600,506,50.59,21537
2020-02-20,76962,594,129.57,64762
2020-02-24,391609,3415,114.67,383788
2020-02-25,199157,1180,168.78,169292
2020-02-26,636435,1821,349.5,501054
2020-02-27,317174,1581,200.62,299977
2020-02-28,2714884,6268,433.13,2201089
2020-03-02,1865200,2698,691.33,1390616
2020-03-03,782695,1634,479.01,695703
2020-03-04,644612,1744,369.62,552061
2020-03-05,83945,811,103.51,62632
2020-03-06,946000,4550,207.91,866346
2020-03-09,5093142,6961,731.67,3507230
2020-03-11,2264844,2631,860.83,1847270
2020-03-12,4837240,8963,539.69,3385338
2020-03-13,911503,4079,223.46,634306
2020-03-16,594512,5053,117.66,464405
2020-03-17,1875533,6070,308.98,1568740
2020-03-18,1594351,6011,265.24,1292664
2020-03-19,6180303,10394,594.6,3292710
2020-03-20,817706,3326,245.85,465827
2020-03-23,1415799,5327,265.78,1186183
2020-03-24,760125,4931,154.15,588469
2020-03-25,538228,5289,101.76,430971
2020-03-26,1108716,6060,182.96,903850
2020-03-27,404282,5622,71.91,263200
2020-03-30,682039,6677,102.15,462762
2020-03-31,471044,2183,215.78,317220
2020-04-01,450202,3779,119.13,357626
2020-04-03,882533,5260,167.78,674199
2020-04-07,488664,3040,160.74,288850
2020-04-08,714623,2736,261.19,390574
2020-04-09,1040029,2375,437.91,839840
2020-04-15,476337,2694,176.81,237509
2020-04-16,238822,1766,135.23,99948
2020-04-17,725058,2385,304.01,521488
2020-04-20,407830,2426,168.11,192767
2020-04-21,395980,2598,152.42,311770
2020-04-22,260677,1520,171.5,175282
2020-04-23,364223,1310,278.03,217434
2020-04-24,413680,1433,288.68,279500
2020-04-27,832821,1577,528.1,614040
2020-04-28,151159,1094,138.17,92528
2020-04-29,296303,1595,185.77,148852
2020-04-30,1126593,2509,449.02,762990
2020-05-04,944731,3729,253.35,554238
2020-05-05,343412,1905,180.27,202083
2020-05-06,506947,2799,181.12,382472
2020-05-07,131192,1158,113.29,68108
2020-05-08,221488,945,234.38,127637
2020-05-11,183559,1266,144.99,85204
2020-05-12,406137,1953,207.96,309485
2020-05-13,455779,1893,240.77,294532
2020-05-14,316382,1838,172.13,232610
2020-05-15,192277,1690,113.77,133284
2020-05-18,719159,4189,171.68,615989
2020-05-19,173957,1458,119.31,120457
2020-05-20,81748,987,82.82,51950
2020-05-21,143433,1362,105.31,95137
2020-05-22,273637,1220,224.29,222150
2020-05-26,117826,1321,89.19,73222
2020-05-27,241657,1260,191.79,147200
2020-05-28,295102,1246,236.84,247734
2020-05-29,207045,853,242.73,190448
2020-06-01,524676,1990,263.66,399781
2020-06-02,468697,1261,371.69,426033
2020-06-03,445966,1558,286.24,376785
2020-06-04,548920,1234,444.83,486956
2020-06-05,363294,1211,300.0,268763
2020-06-08,970641,2758,351.94,744045
2020-06-09,179633,1437,125.01,112367
2020-06-10,295480,1090,271.08,202397
2020-06-11,218710,1572,139.13,178232
2020-06-12,1381192,2535,544.85,1001234
2020-06-15,381235,1773,215.02,215430
2020-06-16,319083,1236,258.16,210050
2020-06-17,106257,880,120.75,53462
2020-06-18,119612,900,132.9,93742
2020-06-19,320196,1102,290.56,222491
2020-06-22,233125,1235,188.77,142216
2020-06-23,287583,1002,287.01,250560
2020-06-24,472550,1848,255.71,382808
2020-06-25,255324,1037,246.21,169678
2020-06-26,209701,821,255.42,140099
2020-06-29,166816,1209,137.98,98965
2020-06-30,125513,811,154.76,84661
2020-07-01,212767,961,221.4,118062
2020-07-02,172570,918,187.98,140883
2020-07-03,1002240,2901,345.48,901684
2020-07-06,548842,1539,356.62,434476
2020-07-07,553440,965,573.51,505486
2020-07-08,192922,1054,183.04,125064
2020-07-09,117854,831,141.82,70401
2020-07-10,133344,951,140.21,74783
2020-07-13,110406,1039,106.26,64458
2020-07-14,177003,2091,84.65,132969
2020-07-15,125656,1028,122.23,69198
2020-07-16,270822,807,335.59,203235
2020-07-17,220418,785,280.79,209006
2020-07-20,213076,977,218.09,163557
2020-07-21,525821,1681,312.8,358827
2020-07-22,165762,1091,151.94,114130
2020-07-23,240066,720,333.42,198909
2020-07-24,170171,1098,154.98,117846
2020-07-27,146136,1064,137.35,102391
2020-07-28,538599,800,673.25,456500
2020-07-29,309122,1984,155.81,284149
2020-07-30,158165,773,204.61,124147
2020-07-31,169218,784,215.84,125829
2020-08-03,233450,1750,133.4,195630
2020-08-04,445540,797,559.02,367859
2020-08-05,212049,899,235.87,176705
2020-08-06,213195,640,333.12,188006
2020-08-07,97824,642,152.37,81936
