Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2019-09-30,1085445,718,1511.76,350287
2019-10-01,92556,281,329.38,1367
2019-10-03,131041,201,651.95,41807
2019-10-04,114349,235,486.59,1221
2019-10-07,122533,318,385.32,3479
2019-10-09,145212,374,388.27,8702
2019-10-10,91596,200,457.98,206
2019-10-11,133525,469,284.7,13900
2019-10-14,130412,231,564.55,14555
2019-10-15,87400,160,546.25,1149
2019-10-16,121768,318,382.92,33751
2019-10-17,171120,468,365.64,44641
2019-10-18,114179,314,363.63,9653
2019-10-22,110843,270,410.53,3343
2019-10-23,108136,298,362.87,14733
2019-10-24,93769,227,413.08,5111
2019-10-25,93937,138,680.7,1274
2019-10-29,90618,205,442.04,2115
2019-10-30,86556,314,275.66,208
2019-10-31,99331,185,536.92,5341
2019-11-01,93911,237,396.25,2456
2019-11-04,68827,209,329.32,5177
2019-11-05,89970,174,517.07,2491
2019-11-06,93242,182,512.32,4969
2019-11-07,102944,280,367.66,6033
2019-11-08,95230,166,573.67,1502
2019-11-11,67502,208,324.53,709
2019-11-13,75241,423,177.87,6386
2019-11-14,88099,359,245.4,22710
2019-11-15,72852,187,389.58,3969
2019-11-18,78845,175,450.54,2759
2019-11-19,73687,270,272.91,4531
2019-11-20,69987,548,127.71,2594
2019-11-21,72580,370,196.16,3552
2019-11-22,86473,483,179.03,3167
2019-11-25,74467,260,286.41,4870
2019-11-26,7081,26,272.35,5330
2019-11-27,3125,35,89.29,2056
2019-11-28,14281,34,420.03,14254
2019-11-29,10455,29,360.52,9173
2019-12-02,4045,20,202.25,698
2019-12-03,3135,23,136.3,1463
2019-12-04,5364,40,134.1,1190
2019-12-05,12075,27,447.22,11123
2019-12-06,4615,23,200.65,4203
2019-12-09,18041,67,269.27,10905
2019-12-10,52339,137,382.04,1654
2019-12-11,72025,171,421.2,3532
2019-12-12,71395,118,605.04,1784
2019-12-13,81422,136,598.69,1074
2019-12-16,88087,183,481.35,664
2019-12-17,63329,149,425.03,19412
2019-12-18,51675,153,337.75,4123
2019-12-19,20510,238,86.18,10276
2019-12-20,66889,265,252.41,6800
2019-12-23,6765,101,66.98,4046
2019-12-24,11823,128,92.37,5305
2019-12-26,8412,61,137.9,2691
2019-12-27,8174,81,100.91,3441
2019-12-30,2566,68,37.74,892
2019-12-31,4473,59,75.81,1897
2020-01-01,791,22,35.95,632
2020-01-02,4481,50,89.62,2467
2020-01-03,4637,48,96.6,3273
2020-01-06,3960,28,141.43,1838
2020-01-07,2630,23,114.35,2064
2020-01-08,58,13,4.46,49
2020-01-09,5489,30,182.97,5278
2020-01-10,3019,30,100.63,3013
2020-01-13,8633,143,60.37,6150
2020-01-14,1125,33,34.09,1097
2020-01-15,60721,329,184.56,30218
2020-01-16,140775,1514,92.98,34417
2020-01-17,141240,1312,107.65,58841
2020-01-20,249996,1150,217.39,147933
2020-01-21,164081,1016,161.5,67135
2020-01-22,42204,296,142.58,29460
2020-01-23,76390,516,148.04,51622
2020-01-24,15953,227,70.28,11161
2020-01-27,21991,205,107.27,14118
2020-01-28,8967,111,80.78,6786
2020-01-29,14331,110,130.28,10661
2020-01-30,4387,63,69.63,4387
2020-01-31,4808,54,89.04,4808
2020-02-03,2151,37,58.14,2151
2020-02-04,20593,65,316.82,20593
2020-02-05,1797,24,74.88,1797
2020-02-06,19776,75,263.68,19776
2020-02-07,9353,42,222.69,9353
2020-02-10,2426,18,134.78,2426
2020-02-11,2323,44,52.8,2323
2020-02-12,2759,32,86.22,2759
2020-02-13,2965,26,114.04,2965
2020-02-14,4974,38,130.89,4974
2020-02-17,4450,25,178.0,4450
2020-02-18,7575,40,189.38,7575
2020-02-19,967,15,64.47,967
2020-02-20,6790,53,128.11,6790
2020-02-24,8024,56,143.29,8024
2020-02-25,6687,27,247.67,6687
2020-02-26,4,4,1.0,4
2020-02-27,3164,23,137.57,3164
2020-02-28,9496,31,306.32,9496
2020-03-02,2512,25,100.48,2512
2020-03-03,1002,13,77.08,1002
2020-03-04,1811,18,100.61,1276
2020-03-05,802,19,42.21,801
2020-03-06,2704,12,225.33,2704
2020-03-09,2281,16,142.56,2281
2020-03-11,4164,35,118.97,3977
2020-03-12,831,14,59.36,831
2020-03-13,15228,88,173.05,13999
2020-03-16,2408,20,120.4,1478
2020-03-17,559,18,31.06,318
2020-03-18,3711,36,103.08,3511
2020-03-19,3256,33,98.67,1904
2020-03-20,6638,42,158.05,6523
2020-03-23,400,6,66.67,400
2020-03-24,135,5,27.0,135
2020-03-25,1381,20,69.05,1381
2020-03-26,1747,18,97.06,1747
2020-03-27,8873,54,164.31,6472
2020-03-30,2092,24,87.17,1625
2020-03-31,6021,54,111.5,4310
2020-04-01,2741,36,76.14,2018
2020-04-03,1757,20,87.85,1757
2020-04-07,3770,65,58.0,2640
2020-04-08,6747,30,224.9,6547
2020-04-09,1191,18,66.17,834
2020-04-15,4457,50,89.14,3579
2020-04-16,1794,25,71.76,1573
2020-04-17,4630,62,74.68,2522
2020-04-20,7295,100,72.95,5777
2020-04-21,8805,59,149.24,6791
2020-04-22,2132,38,56.11,1171
2020-04-23,1599,13,123.0,1594
2020-04-24,10908,23,474.26,10903
2020-04-27,1524,30,50.8,711
2020-04-28,1573,16,98.31,1418
2020-04-29,1079,22,49.05,1079
2020-04-30,1570,30,52.33,1511
2020-05-04,2538,19,133.58,2488
2020-05-05,3190,15,212.67,1909
2020-05-06,588,16,36.75,428
2020-05-07,455,5,91.0,265
2020-05-08,1097,17,64.53,1047
2020-05-11,991,24,41.29,511
2020-05-12,4313,38,113.5,2965
2020-05-13,1571,23,68.3,1509
2020-05-14,2674,22,121.55,1590
2020-05-15,2093,8,261.62,2093
2020-05-18,2671,24,111.29,2666
2020-05-19,1351,29,46.59,1312
2020-05-20,460,14,32.86,455
2020-05-21,4376,44,99.45,3605
2020-05-22,5299,26,203.81,3101
2020-05-26,12925,63,205.16,7803
2020-05-27,4219,24,175.79,2033
2020-05-28,559,15,37.27,540
2020-05-29,27388,107,255.96,18002
2020-06-01,11832,82,144.29,4410
2020-06-02,605906,349,1736.12,599324
2020-06-03,21674,395,54.87,13819
2020-06-04,15582,121,128.78,12168
2020-06-05,34626,146,237.16,23633
2020-06-08,12786,70,182.66,8552
2020-06-09,23087,91,253.7,15873
2020-06-10,16389,55,297.98,14037
2020-06-11,5530,39,141.79,3364
2020-06-12,4407,31,142.16,3832
2020-06-15,17725,59,300.42,16391
2020-06-16,4216,42,100.38,3042
2020-06-17,5910,48,123.12,4130
2020-06-18,22282,79,282.05,15256
2020-06-19,10640,35,304.0,9754
2020-06-22,13810,73,189.18,12100
2020-06-23,14509,56,259.09,12219
2020-06-24,16701,86,194.2,14243
2020-06-25,8385,52,161.25,7078
2020-06-26,69585,134,519.29,43146
2020-06-29,24960,642,38.88,21470
2020-06-30,29866,110,271.51,22179
2020-07-01,40744,112,363.79,25415
2020-07-02,8326,75,111.01,6897
2020-07-03,16855,89,189.38,10770
2020-07-06,12702,93,136.58,4186
2020-07-07,7759,49,158.35,5697
2020-07-08,9397,48,195.77,9078
2020-07-09,3726,37,100.7,2755
2020-07-10,4527,35,129.34,2617
2020-07-13,6412,51,125.73,3616
2020-07-14,12677,67,189.21,5949
2020-07-15,6869,57,120.51,2764
2020-07-16,3927,46,85.37,1795
2020-07-17,5983,52,115.06,4770
2020-07-20,5760,56,102.86,5102
2020-07-21,5371,39,137.72,3619
2020-07-22,5023,116,43.3,3620
2020-07-23,653,13,50.23,272
2020-07-24,5558,55,101.05,4206
2020-07-27,10167,46,221.02,8647
2020-07-28,8557,60,142.62,5585
2020-07-29,2981,37,80.57,2209
2020-07-30,5979,69,86.65,4921
2020-07-31,6198,87,71.24,4041
2020-08-03,11536,93,124.04,6002
2020-08-04,4291,50,85.82,3093
2020-08-05,1851,32,57.84,1793
2020-08-06,2971,45,66.02,1635
2020-08-07,8786,72,122.03,5266
2020-08-10,9122,98,93.08,6005
2020-08-11,3641,52,70.02,2770
2020-08-12,8715,63,138.33,5352
2020-08-13,31527,190,165.93,15582
2020-08-14,6309,70,90.13,4577
2020-08-17,7761,77,100.79,5259
2020-08-18,23837,99,240.78,20536
2020-08-19,47771,133,359.18,34857
2020-08-20,17325,186,93.15,8277
2020-08-21,39197,120,326.64,22859
2020-08-24,19232,147,130.83,9968
2020-08-25,14933,155,96.34,10779
2020-08-26,11460,100,114.6,8096
2020-08-27,7133,111,64.26,5898
2020-08-28,7287,105,69.4,4924
2020-08-31,16806,161,104.39,11856
2020-09-01,3303,93,35.52,2145
2020-09-02,2998,24,124.92,2998
2020-09-03,13482,78,172.85,8976
2020-09-04,1973,35,56.37,1854
2020-09-07,14465,114,126.89,10781
2020-09-08,9706,120,80.88,7368
2020-09-09,13454,120,112.12,8407
2020-09-10,9219,92,100.21,4952
2020-09-11,2200,35,62.86,1251
2020-09-14,8088,87,92.97,6572
2020-09-15,8187,139,58.9,5195
2020-09-16,16332,189,86.41,4665
2020-09-17,8831,112,78.85,4886
2020-09-18,6157,65,94.72,3380
2020-09-21,6851,45,152.24,6389
2020-09-22,3137,61,51.43,2269
2020-09-23,348,13,26.77,272
2020-09-24,3100,61,50.82,1824
2020-09-25,1590,18,88.33,1032
2020-09-29,1363,31,43.97,1312
2020-09-30,8817,78,113.04,5171
2020-10-01,2550,62,41.13,1372
2020-10-05,1516,44,34.45,806
2020-10-06,26722,87,307.15,21588
2020-10-07,17457,28,623.46,16215
2020-10-08,5218,58,89.97,3678
2020-10-09,3541,78,45.4,2178
2020-10-12,3178,61,52.1,1740
2020-10-13,2066,21,98.38,1576
2020-10-14,3260,18,181.11,3240
2020-10-15,7723,50,154.46,7671
2020-10-16,1099,10,109.9,1049
2020-10-19,2768,49,56.49,2372
2020-10-20,2001,28,71.46,919
2020-10-21,5164,46,112.26,2860
2020-10-22,13498,101,133.64,10762
2020-10-23,5820,41,141.95,4912
2020-10-26,1149,36,31.92,591
2020-10-27,6865,86,79.83,4346
2020-10-28,762,24,31.75,357
2020-10-29,973,30,32.43,844
2020-10-30,1890,26,72.69,1124
2020-11-02,4524,24,188.5,3236
2020-11-03,1521,16,95.06,1516
2020-11-04,1516,12,126.33,1416
2020-11-05,5334,20,266.7,5334
2020-11-06,865,10,86.5,765
2020-11-09,2933,21,139.67,2923
2020-11-10,3136,46,68.17,2035
2020-11-11,1252,15,83.47,1151
2020-11-12,2817,14,201.21,2817
2020-11-13,168,12,14.0,114
2020-11-17,29347,168,174.68,20450
2020-11-18,21805,91,239.62,19172
2020-11-19,24479,141,173.61,18536
2020-11-20,1132,42,26.95,701
2020-11-23,3487,63,55.35,2473
2020-11-24,8749,106,82.54,7522
2020-11-25,9698,91,106.57,6036
2020-11-26,10256,90,113.96,7899
2020-11-27,7569,70,108.13,6478
2020-12-01,29659,215,137.95,23528
2020-12-02,46924,317,148.03,33026
2020-12-03,41551,286,145.28,28242
2020-12-04,17833,124,143.81,10807
2020-12-07,24674,244,101.12,16906
2020-12-08,29020,178,163.03,22129
2020-12-09,28430,234,121.5,16805
2020-12-10,6142,73,84.14,5595
2020-12-11,20571,97,212.07,17539
2020-12-14,4222,75,56.29,2741
2020-12-15,7934,111,71.48,5374
2020-12-16,14703,127,115.77,11008
2020-12-17,220075,1007,218.55,107998
2020-12-18,323876,1525,212.38,140412
2020-12-21,294902,1794,164.38,133684
2020-12-22,31315,157,199.46,27274
2020-12-23,69449,532,130.54,37821
2020-12-24,27149,270,100.55,16091
2020-12-28,28366,284,99.88,19182
2020-12-29,34419,198,173.83,23336
2020-12-30,56515,320,176.61,34252
2020-12-31,30944,243,127.34,24562
2021-01-01,45978,220,208.99,28855
2021-01-04,94122,597,157.66,59640
2021-01-05,26969,188,143.45,19008
2021-01-06,16111,127,126.86,12355
2021-01-07,12698,128,99.2,11036
2021-01-08,32354,198,163.4,22310
2021-01-11,29412,192,153.19,17978
2021-01-12,61928,288,215.03,37987
2021-01-13,48947,189,258.98,28581
2021-01-14,7612,119,63.97,4623
2021-01-15,59697,342,174.55,45318
2021-01-18,18946,106,178.74,12787
2021-01-19,99048,476,208.08,72866
2021-01-20,24154,154,156.84,20552
2021-01-21,86444,449,192.53,64817
2021-01-22,35252,172,204.95,23916
2021-01-25,14007,115,121.8,10333
2021-01-27,7773,137,56.74,6212
2021-01-28,5086,53,95.96,2980
2021-01-29,7124,125,56.99,4104
2021-02-01,8387,83,101.05,5779
2021-02-02,124696,228,546.91,119258
2021-02-03,133796,195,686.13,116920
2021-02-04,111215,109,1020.32,107223
2021-02-05,24062,134,179.57,16699
2021-02-08,13655,144,94.83,10496
2021-02-09,278095,286,972.36,260374
2021-02-10,111487,561,198.73,80418
2021-02-11,46418,286,162.3,28536
2021-02-12,18707,115,162.67,13020
2021-02-15,49266,259,190.22,30882
2021-02-16,24182,179,135.09,15559
2021-02-17,24208,183,132.28,17878
2021-02-18,12332,154,80.08,8087
2021-02-19,75830,340,223.03,48263
2021-02-22,34359,134,256.41,26134
2021-02-23,11853,95,124.77,8237
2021-02-24,35806,151,237.13,30884
2021-02-25,279432,905,308.76,143103
2021-02-26,166983,872,191.49,77574
2021-03-01,19807,114,173.75,16293
2021-03-02,10009,45,222.42,10009
2021-03-03,13839,35,395.4,13839
2021-03-04,21331,72,296.26,20582
2021-03-05,128677,458,280.95,80098
2021-03-08,566596,1029,550.63,380228
2021-03-09,78531,463,169.61,56235
2021-03-10,159515,638,250.02,89480
2021-03-12,213903,139,1538.87,213903
2021-03-15,16819,63,266.97,16819
2021-03-16,9128,36,253.56,9128
2021-03-17,20652,97,212.91,20652
2021-03-18,13696,69,198.49,13696
2021-03-19,7670,39,196.67,7670
2021-03-22,14267,50,285.34,14267
2021-03-23,326337,68,4799.07,326337
2021-03-24,4147,37,112.08,4147
2021-03-25,20380,50,407.6,20380
2021-03-26,123125,75,1641.67,123125
2021-03-30,5814,45,129.2,5814
2021-03-31,8974,55,163.16,8974
2021-04-01,15541,51,304.73,15541
2021-04-05,11303,31,364.61,11303
2021-04-06,20108,91,220.97,20108
2021-04-07,13478,63,213.94,13478
2021-04-08,14714,46,319.87,14714
2021-04-09,16190,42,385.48,16190
2021-04-12,10462,45,232.49,10462
2021-04-13,4857,28,173.46,4857
2021-04-15,6544,23,284.52,6544
2021-04-16,4750,27,175.93,4750
2021-04-19,6978,27,258.44,6978
2021-04-20,3522,18,195.67,3522
2021-04-22,1290,13,99.23,1290
2021-04-23,13825,34,406.62,13825
2021-04-26,6491,19,341.63,6491
2021-04-27,9677,63,153.6,7464
2021-04-28,19093,123,155.23,13149
2021-04-29,8563,73,117.3,7038
2021-04-30,6645,92,72.23,5397
2021-05-03,4433,53,83.64,2739
2021-05-04,16335,149,109.63,14171
2021-05-05,6668,88,75.77,4657
2021-05-06,8864,76,116.63,7208
2021-05-07,16090,138,116.59,14023
2021-05-10,26726,123,217.28,23230
2021-05-11,13748,124,110.87,11206
2021-05-12,16120,185,87.14,9445
2021-05-14,11923,151,78.96,8227
2021-05-17,15903,160,99.39,11679
2021-05-18,35538,198,179.48,26494
2021-05-19,18496,162,114.17,16251
2021-05-20,18606,105,177.2,15919
2021-05-21,220423,201,1096.63,218861
2021-05-24,25542,325,78.59,19140
2021-05-25,17517,161,108.8,12849
2021-05-26,11978,134,89.39,6295
2021-05-27,26256,206,127.46,14345
2021-05-28,11961,157,76.18,5874
2021-05-31,113070,134,843.81,107669
2021-06-01,8330,107,77.85,4963
2021-06-02,26279,170,154.58,18001
2021-06-03,14965,155,96.55,9641
2021-06-04,23067,168,137.3,12113
2021-06-07,28320,306,92.55,16780
2021-06-08,18220,158,115.32,11488
2021-06-09,126280,778,162.31,63851
2021-06-10,125999,632,199.37,81053
2021-06-11,138340,886,156.14,80782
2021-06-14,34920,296,117.97,23580
2021-06-15,22234,245,90.75,15234
2021-06-16,43364,484,89.6,25264
2021-06-17,6149,59,104.22,6149
2021-06-18,4229,39,108.44,4229
2021-06-21,3725,34,109.56,3725
2021-06-22,11578,78,148.44,11578
2021-06-23,3305,41,80.61,3305
2021-06-24,2736,36,76.0,2736
2021-06-25,11692,84,139.19,11692
2021-06-28,19820,85,233.18,19820
2021-06-29,367430,215,1708.98,367430
2021-06-30,361612,223,1621.58,361612
2021-07-01,12769,55,232.16,12769
2021-07-02,8874,48,184.88,8874
2021-07-05,12815,65,197.15,12815
2021-07-06,16618,108,153.87,16618
2021-07-07,11738,43,272.98,11738
2021-07-08,14935,73,204.59,14935
2021-07-09,1855,25,74.2,1855
2021-07-12,9075,55,165.0,9075
2021-07-13,278091,176,1580.06,278091
2021-07-14,13517,83,162.86,13517
2021-07-15,15823,60,263.72,15823
2021-07-16,49174,83,592.46,49174
2021-07-19,84858,232,365.77,84858
2021-07-20,53518,195,274.45,31367
2021-07-22,468663,607,772.1,442680
2021-07-23,224165,1098,204.16,149046
2021-07-26,640680,1102,581.38,590146
2021-07-27,77730,531,146.38,46118
2021-07-28,27414,144,190.38,21719
2021-07-29,32347,215,150.45,23008
2021-07-30,66444,822,80.83,40320
2021-08-02,81261,713,113.97,50295
2021-08-03,51421,351,146.5,30748
2021-08-04,133012,464,286.66,113027
2021-08-05,73160,423,172.96,48486
2021-08-06,64026,456,140.41,51366
2021-08-09,20493,292,70.18,15612
2021-08-10,26208,457,57.35,18857
2021-08-11,14974,124,120.76,10899
2021-08-12,102638,586,175.15,67879
2021-08-13,28635,253,113.18,17319
2021-08-16,6819,108,63.14,4966
2021-08-17,10497,104,100.93,7156
2021-08-18,7204,84,85.76,6282
2021-08-20,14822,128,115.8,9863
2021-08-23,13150,153,85.95,9327
2021-08-24,14176,109,130.06,7811
2021-08-25,16038,162,99.0,9285
2021-08-26,9295,132,70.42,6547
2021-08-27,10286,147,69.97,6261
2021-08-30,7656,96,79.75,4838
2021-08-31,19593,179,109.46,16414
2021-09-01,5506,175,31.46,5232
2021-09-02,33055,280,118.05,19907
2021-09-03,28373,352,80.61,20223
2021-09-06,21031,277,75.92,17923
2021-09-07,18071,271,66.68,13050
2021-09-08,16942,104,162.9,13255
2021-09-09,77521,127,610.4,74739
2021-09-13,28177,247,114.08,20803
2021-09-14,15711,166,94.64,11107
2021-09-15,43223,304,142.18,39190
2021-09-16,16287,129,126.26,12940
2021-09-17,8028,91,88.22,5622
2021-09-20,6762,121,55.88,5108
2021-09-21,17519,130,134.76,12498
2021-09-22,8708,118,73.8,6099
2021-09-23,10473,157,66.71,7416
2021-09-24,17507,162,108.07,11624
2021-09-27,8618,168,51.3,6159
2021-09-28,2877,42,68.5,2091
2021-09-29,2930,37,79.19,2650
2021-09-30,2883,30,96.1,2073
2021-10-01,15699,114,137.71,11217
2021-10-04,7118,69,103.16,4728
2021-10-05,6823,71,96.1,6089
2021-10-06,16238,113,143.7,12947
2021-10-07,15582,82,190.02,11524
2021-10-08,10614,86,123.42,7699
2021-10-11,4746,108,43.94,2957
2021-10-12,9700,67,144.78,9205
2021-10-13,12256,153,80.1,9682
2021-10-14,5753,82,70.16,3171
2021-10-18,22391,205,109.22,16720
2021-10-19,55528,145,382.95,52809
2021-10-20,16452,196,83.94,12244
2021-10-21,3152,34,92.71,2938
2021-10-22,2512,64,39.25,1892
2021-10-25,9272,77,120.42,7717
2021-10-26,3909,63,62.05,2559
2021-10-27,3703,130,28.48,2182
2021-10-28,7378,81,91.09,5019
2021-10-29,3078,72,42.75,2177
2021-11-01,6777,74,91.58,5142
2021-11-02,3898,47,82.94,2456
2021-11-03,11407,126,90.53,6971
2021-11-04,11407,126,90.53,6971
2021-11-08,39117,279,140.2,22667
2021-11-09,31644,169,187.24,28633
2021-11-10,32557,267,121.94,15844
2021-11-11,54164,144,376.14,50677
2021-11-12,6675,108,61.81,3441
2021-11-15,41439,236,175.59,26284
2021-11-16,10891,153,71.18,6810
2021-11-17,7452,115,64.8,6674
2021-11-18,10017,99,101.18,8538
2021-11-22,9216,98,94.04,8010
2021-11-23,12319,91,135.37,9853
2021-11-24,20553,189,108.75,12492
2021-11-25,10815,143,75.63,8517
2021-11-26,8000,87,91.95,7112
2021-11-29,9131,112,81.53,5892
2021-11-30,6078,91,66.79,5145
2021-12-01,2602,62,41.97,2096
2021-12-02,4117,74,55.64,3631
2021-12-03,9890,81,122.1,8509
2021-12-06,489666,368,1330.61,481918
2021-12-07,20891,121,172.65,15179
2021-12-08,13405,79,169.68,10229
2021-12-09,3984,48,83.0,3484
2021-12-10,8129,46,176.72,8129
2021-12-13,74451,322,231.21,56933
2021-12-14,14712,216,68.11,9977
2021-12-15,19262,157,122.69,7817
2021-12-16,11668,130,89.75,7529
2021-12-17,25521,179,142.58,16422
2021-12-20,8939,82,109.01,6802
2021-12-21,10814,115,94.03,6391
2021-12-22,18177,145,125.36,14059
2021-12-23,7910,90,87.89,5347
2021-12-24,13592,141,96.4,9050
2021-12-27,11881,121,98.19,10551
2021-12-28,14393,119,120.95,8653
2021-12-29,34820,140,248.71,28849
2021-12-30,23712,211,112.38,17361
2021-12-31,52139,203,256.84,39690
2022-01-03,350354,592,591.81,330565
2022-01-04,60396,312,193.58,43684
2022-01-05,155335,283,548.89,131987
2022-01-06,174782,291,600.63,157640
2022-01-07,133524,231,578.03,106254
2022-01-10,48854,198,246.74,44849
2022-01-11,57455,285,201.6,40771
2022-01-12,72870,368,198.02,51337
2022-01-13,131481,145,906.77,123381
2022-01-14,57894,244,237.27,43960
2022-01-17,38879,212,183.39,30535
2022-01-18,83646,368,227.3,61198
2022-01-19,23287,251,92.78,13536
2022-01-20,21645,104,208.12,11514
2022-01-21,17717,205,86.42,10541
2022-01-24,53266,151,352.75,43068
2022-01-25,38425,148,259.63,33728
2022-01-27,13771,122,112.88,8454
2022-01-28,21136,158,133.77,10805
2022-01-31,31229,222,140.67,8174
2022-02-01,89636,315,284.56,70794
2022-02-02,16732,146,114.6,13201
2022-02-03,17412,150,116.08,8053
2022-02-04,40507,238,170.2,29181
2022-02-07,44093,195,226.12,26724
2022-02-08,37849,255,148.43,27887
2022-02-09,109888,738,148.9,85845
2022-02-10,45632,174,262.25,23963
2022-02-11,63124,742,85.07,39096
2022-02-14,24098,294,81.97,17311
2022-02-15,39802,333,119.53,17789
2022-02-16,22114,246,89.89,13931
2022-02-17,15970,181,88.23,11067
2022-02-18,27193,171,159.02,12328
2022-02-21,17349,180,96.38,12850
2022-02-22,10983,115,95.5,6551
2022-02-23,14540,130,111.85,12397
2022-02-24,108447,325,333.68,98784
2022-02-25,21324,140,152.31,15585
2022-02-28,12670,146,86.78,8600
2022-03-02,30798,270,114.07,18326
2022-03-03,18960,164,115.61,9355
2022-03-04,25924,155,167.25,18149
2022-03-08,73655,272,270.79,56561
2022-03-09,49498,175,282.85,41024
2022-03-10,63492,283,224.35,53050
